segmentnr	original	stemmed
ZH_T22_1425_006:0271a15_0	2摩訶僧祇律卷第六	2 摩 訶 僧 祇 律 卷 第 六 
ZH_T22_1425_006:0271a17_0	東晉天竺三藏佛陀跋陀羅	東 晉 天 竺 三 藏 佛 陀 跋 陀 羅 
ZH_T22_1425_006:0271a18_0	共法顯譯	共 法 顯 譯 
ZH_T22_1425_006:0271a20_10	明僧殘戒之二佛住舍衛城，廣說如上。	明 僧 殘 戒 之 二 佛 住 舍 衛 城  廣 說 如 上  
ZH_T22_1425_006:0271a21_2	爾時有長老比丘，名迦羅。	爾 時 有 長老比丘  名 迦 羅  
ZH_T22_1425_006:0271a22_4	時到著入聚落衣持鉢入城，次行乞食，到一田家。	時 到 著 入 聚 落 衣 持 鉢 入 城  次 行 乞 食  到 一 田 家  
ZH_T22_1425_006:0271a23_6	其家母人遙見長老迦羅，便起迎之，恭敬問訊：	其 家 母 人 遙 見 長 老 迦 羅  便 起 迎 之  恭 敬 問 訊  
ZH_T22_1425_006:0271a23_13	「善來阿闍梨！	 善 來 阿 闍 梨  
ZH_T22_1425_006:0271a24_11	久不相見，莫如餘家作疎外意，如自家想。	久 不 相 見  莫 如 餘 家 作 疎 外 意  如 自 家 想  
ZH_T22_1425_006:0271a25_1	」請令入坐，迦羅即坐。	 請 令 入 坐  迦 羅 即 坐  
ZH_T22_1425_006:0271a25_15	時母人禮迦羅足已，於一面立。	時 母 人 禮 迦 羅 足 已  於 一 面 立  
ZH_T22_1425_006:0271a26_13	其家男女皆來禮迦羅足已，於一面立。	其 家 男 女 皆 來 禮 迦 羅 足 已  於 一 面 立  
ZH_T22_1425_006:0271a27_14	時有大兒後來禮足已，於一面立，迦羅問言：	時 有 大 兒 後 來 禮 足 已  於 一 面 立  迦 羅 問 言  
ZH_T22_1425_006:0271a27_20	「是誰家兒？	 是 誰 家 兒  
ZH_T22_1425_006:0271a28_4	」母人答言：	 母 人 答 言  
ZH_T22_1425_006:0271a28_10	「此是我兒。	 此 是 我 兒  
ZH_T22_1425_006:0271a28_16	」迦羅問言：	 迦 羅 問 言  
ZH_T22_1425_006:0271a28_22	「為婚娶未？	 為 婚 娶 未  
ZH_T22_1425_006:0271a29_1	」答言：	 答 言  
ZH_T22_1425_006:0271a29_5	「未婚。	 未 婚  
ZH_T22_1425_006:0271a29_10	」迦羅言：	 迦 羅 言  
ZH_T22_1425_006:0271b01_1	「應為娶婦，莫令在外作諸過惡。	 應 為 娶 婦  莫 令 在 外 作 諸 過 惡  
ZH_T22_1425_006:0271b01_7	」迦羅復問：	 迦 羅 復 問  
ZH_T22_1425_006:0271b01_15	「頗有擬宜處不？	 頗 有 擬 宜 處 不  
ZH_T22_1425_006:0271b01_19	」答言：	 答 言  
ZH_T22_1425_006:0271b02_9	「有某家有女，遣信往索不得。	 有 某 家 有 女  遣 信 往 索 不 得  
ZH_T22_1425_006:0271b02_13	」問言：	 問 言  
ZH_T22_1425_006:0271b02_19	「何故不得？	 何 故 不 得  
ZH_T22_1425_006:0271b02_23	」答言：	 答 言  
ZH_T22_1425_006:0271b03_5	「彼作是語：	 彼 作 是 語  
ZH_T22_1425_006:0271b04_17	『我欲令無子有子、無女有女，如我一目，亦為我子、亦為女婿，我當與之。	 我 欲 令 無 子 有 子  無 女 有 女  如 我 一 目  亦 為 我 子  亦 為 女 婿  我 當 與 之  
ZH_T22_1425_006:0271b05_2	』我今何為？	 我 今 何 為  
ZH_T22_1425_006:0271b05_12	為彼女故，放子令去。	為 彼 女 故  放 子 令 去  
ZH_T22_1425_006:0271b05_17	」迦羅言：	 迦 羅 言  
ZH_T22_1425_006:0271b06_6	「如汝所言，彼是愚人。	 如 汝 所 言  彼 是 愚 人  
ZH_T22_1425_006:0271b06_15	誰當為女放捨其子？	誰 當 為 女 放 捨 其 子  
ZH_T22_1425_006:0271b07_1	如人所說：	如 人 所 說  
