segmentnr	original	stemmed
ZH_T47_1969B_001:0231b26_0	樂邦遺稿并序	樂 邦 遺 稿 并 序 
ZH_T47_1969B_001:0231b28_0	四明石芝沙門宗曉編	四 明 石 芝 沙 門 宗 曉 編 
ZH_T47_1969B_001:0231b29_0	樂邦遺稿序愚挺志于淨業。誓欲均被有情同歸實界。故	樂 邦 遺 稿 序 愚 挺 志 于 淨 業  誓 欲 均 被 有 情 同 歸 實 界  故 
ZH_T47_1969B_001:0231c01_6	纘集樂邦文類。	纘 集 樂 邦 文 類  
ZH_T47_1969B_001:0231c01_16	行於世外餘片文隻義。	行 於 世 外 餘 片 文 隻 義  
ZH_T47_1969B_001:0231c02_9	暨隨所見聞可益扶淨業者。	暨 隨 所 見 聞 可 益 扶 淨 業 者  
ZH_T47_1969B_001:0231c02_18	續又紀為樂邦遺稿。	續 又 紀 為 樂 邦 遺 稿  
ZH_T47_1969B_001:0231c03_11	蓋倣儒家典籍拾遺之說也。	蓋 倣 儒 家 典 籍 拾 遺 之 說 也  
ZH_T47_1969B_001:0231c03_17	或辭之繁芿。	或 辭 之 繁 芿  
ZH_T47_1969B_001:0231c04_4	則略舉綱要。	則 略 舉 綱 要  
ZH_T47_1969B_001:0231c04_9	雖曰未備。	雖 曰 未 備  
ZH_T47_1969B_001:0231c04_15	庶少暨見焉。	庶 少 暨 見 焉  
ZH_T47_1969B_001:0231c05_4	甲子春旦振筆故序。	甲 子 春 旦 振 筆 故 序  
ZH_T47_1969B_001:0231c06_10	宗曉編次樂邦前後兩書。	宗 曉 編 次 樂 邦 前 後 兩 書  
ZH_T47_1969B_001:0231c07_1	隨事標題盡之矣。	隨 事 標 題 盡 之 矣  
ZH_T47_1969B_001:0231c07_6	靜而思之。	靜 而 思 之  
ZH_T47_1969B_001:0231c07_17	此書專導群生歸於淨土。	此 書 專 導 群 生 歸 於 淨 土  
ZH_T47_1969B_001:0231c08_7	亦可目為樂邦歸志。	亦 可 目 為 樂 邦 歸 志  
ZH_T47_1969B_001:0231c09_1	蓋惟人人本有唯心樂國。	蓋 惟 人 人 本 有 唯 心 樂 國  
ZH_T47_1969B_001:0231c09_10	何籍劬勞肯綮修證。	何 籍 劬 勞 肯 綮 修 證  
ZH_T47_1969B_001:0231c09_17	嗟乎枉入諸趣。	嗟 乎 枉 入 諸 趣  
ZH_T47_1969B_001:0231c10_3	久而忘返。	久 而 忘 返  
ZH_T47_1969B_001:0231c10_8	昔人興歎。	昔 人 興 歎  
ZH_T47_1969B_001:0231c10_16	請看路傍埋朽骨。	請 看 路 傍 埋 朽 骨  
ZH_T47_1969B_001:0231c11_8	其中多是未歸人是此也。	其 中 多 是 未 歸 人 是 此 也  
ZH_T47_1969B_001:0231c12_1	茲幸佛祖開闢橫截要津。	茲 幸 佛 祖 開 闢 橫 截 要 津  
ZH_T47_1969B_001:0231c12_8	故今得以捃摭。	故 今 得 以 捃 摭  
ZH_T47_1969B_001:0231c12_17	毘贊助發人之信心。	毘 贊 助 發 人 之 信 心  
ZH_T47_1969B_001:0231c13_6	俾夫踊躍其修者。	俾 夫 踊 躍 其 修 者  
ZH_T47_1969B_001:0231c13_12	則明了歸途。	則 明 了 歸 途  
ZH_T47_1969B_001:0231c14_5	不躊躇於生死兩岐之間。	不 躊 躇 於 生 死 兩 岐 之 間  
ZH_T47_1969B_001:0231c14_10	誠要道也。	誠 要 道 也  
ZH_T47_1969B_001:0231c14_15	又名歸志。	又 名 歸 志  
ZH_T47_1969B_001:0231c15_1	良在斯矣。	良 在 斯 矣  
ZH_T47_1969B_001:0231c15_11	覽者果不負故鄉之歸。	覽 者 果 不 負 故 鄉 之 歸  
ZH_T47_1969B_001:0231c16_3	始信蓮華勝友待多時。	始 信 蓮 華 勝 友 待 多 時  
ZH_T47_1969B_001:0231c16_11	收拾身心好歸去。	收 拾 身 心 好 歸 去  
ZH_T47_1969B_001:0231c16_16	勉之勉之。	勉 之 勉 之  
ZH_T47_1969B_001:0231c18_9	淨飯王與七萬釋種皆生淨土淨飯王與七萬釋種皆生淨土大寶積經第七十六卷。	淨 飯 王 與 七 萬 釋 種 皆 生 淨 土 淨 飯 王 與 七 萬 釋 種 皆 生 淨 土 大 寶 積 經 第 七 十 六 卷  
ZH_T47_1969B_001:0231c18_17	佛告父王淨飯曰。	佛 告 父 王 淨 飯 曰  
ZH_T47_1969B_001:0231c19_4	汝於佛法中。	汝 於佛法中  
ZH_T47_1969B_001:0231c19_13	當勤精進修不放逸。	當 勤 精 進 修 不 放 逸  
ZH_T47_1969B_001:0231c19_16	大王。	大 王  
ZH_T47_1969B_001:0231c20_7	一切諸法皆是佛法王言。	一切諸法 皆 是 佛 法 王 言  
ZH_T47_1969B_001:0231c20_16	若一切法是佛法者。	若 一 切 法 是 佛 法 者  
ZH_T47_1969B_001:0231c21_6	一切眾生亦應是佛。	一 切 眾 生 亦 應 是 佛  
ZH_T47_1969B_001:0231c21_9	佛言。	佛 言  
ZH_T47_1969B_001:0231c22_1	若不放逸顛倒見眾生者。	若 不 放 逸 顛 倒 見 眾 生 者  
ZH_T47_1969B_001:0231c22_6	即是佛也。	即 是 佛 也  
ZH_T47_1969B_001:0231c22_9	大王。	大 王  
ZH_T47_1969B_001:0231c22_19	一切法無生無動無搖。	一 切 法 無 生 無 動 無 搖  
ZH_T47_1969B_001:0231c23_3	無取無捨。	無 取 無 捨  
ZH_T47_1969B_001:0231c23_8	無有相貌。	無 有 相 貌  
ZH_T47_1969B_001:0231c23_13	無有自性。	無 有 自 性  
ZH_T47_1969B_001:0231c23_16	大王。	大 王  
ZH_T47_1969B_001:0231c24_6	今可於此法中而安其心。	今 可 於 此 法 中 而 安 其 心  
ZH_T47_1969B_001:0231c24_11	勿信於他。	勿 信 於 他  
ZH_T47_1969B_001:0231c24_17	佛說是法時。	佛 說 是 法 時  
ZH_T47_1969B_001:0231c25_8	王與七萬釋種得無生忍。	王 與 七 萬 釋 種 得無生忍  
ZH_T47_1969B_001:0231c25_17	爾時世尊而現微笑。	爾 時 世 尊 而 現 微 笑  
ZH_T47_1969B_001:0231c26_7	馬勝比丘以偈問佛。	馬 勝 比 丘 以 偈 問 佛  
ZH_T47_1969B_001:0231c26_11	佛答曰。	佛 答 曰  
ZH_T47_1969B_001:0231c26_17	我現寂滅笑。	我 現 寂 滅 笑  
ZH_T47_1969B_001:0231c27_3	馬勝當諦聽。	馬 勝 當 諦 聽  
ZH_T47_1969B_001:0231c27_9	我今如實說。	我 今 如 實 說  
ZH_T47_1969B_001:0231c27_15	釋種決定智。	釋 種 決 定 智  
ZH_T47_1969B_001:0231c28_1	諸法不可得。	諸法不可得  
ZH_T47_1969B_001:0231c28_7	釋種皆得知。	釋 種 皆 得 知  
ZH_T47_1969B_001:0231c28_13	是故於佛法。	是 故 於 佛 法  
ZH_T47_1969B_001:0231c29_4	決定心安住人中命終已。	決 定 心 安 住 人 中 命 終 已  
ZH_T47_1969B_001:0231c29_10	得生安樂國。	得 生 安 樂 國  
ZH_T47_1969B_001:0231c29_16	面奉無量壽。	面 奉 無 量 壽  
ZH_T47_1969B_001:0232a01_2	無畏成菩提。	無 畏 成 菩 提  
ZH_T47_1969B_001:0232a03_6	十二光如來尊號十二光如來尊號大本無量壽經。	十 二 光 如 來 尊 號 十 二 光 如 來 尊 號 大 本 無 量 壽 經  
ZH_T47_1969B_001:0232a03_11	佛告阿難。	佛 告 阿 難  
ZH_T47_1969B_001:0232a04_3	無量壽佛光明最尊第一。	無 量 壽 佛 光 明 最 尊 第 一  
ZH_T47_1969B_001:0232a04_14	一切諸佛光明所不能及。	一切諸佛 光 明 所 不 能 及  
ZH_T47_1969B_001:0232a05_2	或照百佛世界。	或 照 百 佛 世 界  
ZH_T47_1969B_001:0232a05_9	或照千佛世界。	或 照 千 佛 世 界  
ZH_T47_1969B_001:0232a05_14	取要言之。	取要言之  
ZH_T47_1969B_001:0232a06_2	乃照恒河沙佛剎。	乃 照 恒 河 沙 佛 剎  
ZH_T47_1969B_001:0232a06_14	故無量壽佛亦號無量光佛。	故 無 量 壽 佛 亦 號 無 量 光 佛  
ZH_T47_1969B_001:0232a06_19	無邊光佛。	無 邊 光 佛  
ZH_T47_1969B_001:0232a07_4	無礙光佛。	無 礙 光 佛  
ZH_T47_1969B_001:0232a07_9	無對光佛。	無 對 光 佛  
ZH_T47_1969B_001:0232a07_14	炎王光佛。	炎 王 光 佛  
ZH_T47_1969B_001:0232a07_19	清淨光佛。	清 淨 光 佛  
ZH_T47_1969B_001:0232a08_3	歡喜光佛。	歡 喜 光 佛  
ZH_T47_1969B_001:0232a08_8	智慧光佛。	智 慧 光 佛  
ZH_T47_1969B_001:0232a08_13	不斷光佛。	不 斷 光 佛  
ZH_T47_1969B_001:0232a08_18	難思光佛。	難 思 光 佛  
ZH_T47_1969B_001:0232a09_2	無稱光佛。	無 稱 光 佛  
ZH_T47_1969B_001:0232a09_8	超日月光佛。	超 日 月 光 佛  
ZH_T47_1969B_001:0232a09_17	其有眾生遇斯光者。	其 有 眾 生 遇 斯 光 者  
ZH_T47_1969B_001:0232a10_2	三垢消除。	三 垢 消 除  
ZH_T47_1969B_001:0232a10_7	身意柔軟。	身 意 柔 軟  
ZH_T47_1969B_001:0232a12_5	彌陀佛國說三乘法彌陀佛國說三乘法大智度論云。	彌 陀 佛 國 說 三 乘 法 彌 陀 佛 國 說 三 乘 法 大 智 度 論 云  
ZH_T47_1969B_001:0232a12_12	佛出五濁惡世。	佛 出 五濁惡世  
ZH_T47_1969B_001:0232a13_2	於一乘道分為三乘。	於 一 乘 道 分 為 三 乘  
ZH_T47_1969B_001:0232a13_5	若爾。	若 爾  
ZH_T47_1969B_001:0232a13_18	阿彌陀佛不於五濁惡世受生。	阿 彌 陀 佛 不 於 五濁惡世 受 生  
ZH_T47_1969B_001:0232a14_6	何以復設三乘耶。	何 以 復 設 三 乘 耶  
ZH_T47_1969B_001:0232a14_8	答。	答  
ZH_T47_1969B_001:0232a14_15	諸佛初發心時。	諸 佛 初 發 心 時  
ZH_T47_1969B_001:0232a15_4	見諸佛以三乘度生。	見 諸 佛 以 三 乘 度 生  
ZH_T47_1969B_001:0232a15_9	自發願云。	自 發 願 云  
ZH_T47_1969B_001:0232a16_1	我今亦當以三乘法度生。	我 今 亦 當 以 三 乘 法 度 生  
ZH_T47_1969B_001:0232a18_4	淨土水鳥樹林說法淨土水鳥樹林說法大論又云。	淨 土 水 鳥 樹 林 說 法 淨 土 水 鳥 樹 林 說 法 大 論 又 云  
ZH_T47_1969B_001:0232a18_17	淨土風吹七寶之樹而出聲者。	淨 土 風 吹 七 寶 之 樹 而 出 聲 者  
ZH_T47_1969B_001:0232a19_7	欲使眾生易聞法故。	欲 使 眾 生 易 聞 法 故  
ZH_T47_1969B_001:0232a19_10	問曰。	問 曰  
ZH_T47_1969B_001:0232a19_18	諸佛有無量神通。	諸 佛 有 無 量 神 通  
ZH_T47_1969B_001:0232a20_4	何以不變作。	何 以 不 變 作  
ZH_T47_1969B_001:0232a20_12	何須樹木音聲耶。	何 須 樹 木 音 聲 耶  
ZH_T47_1969B_001:0232a20_14	答。	答  
ZH_T47_1969B_001:0232a20_19	眾生甚多。	眾 生 甚 多  
ZH_T47_1969B_001:0232a21_5	若佛處處現身。	若 佛 處 處 現 身  
ZH_T47_1969B_001:0232a21_10	眾生不信。	眾 生 不 信  
ZH_T47_1969B_001:0232a21_15	謂為幻化。	謂 為 幻 化  
ZH_T47_1969B_001:0232a21_20	心不敬重。	心 不 敬 重  
ZH_T47_1969B_001:0232a22_3	有眾生。	有 眾 生  
ZH_T47_1969B_001:0232a22_10	從人聞法不悟。	從 人 聞 法 不 悟  
ZH_T47_1969B_001:0232a23_1	若從畜生聞法則信受。	若 從 畜 生 聞 法 則 信 受  
ZH_T47_1969B_001:0232a23_6	以希有故。	以 希 有 故  
ZH_T47_1969B_001:0232a23_15	又畜生心直不誑故。	又 畜 生 心 直 不 誑 故  
ZH_T47_1969B_001:0232a23_19	有人謂。	有 人 謂  
ZH_T47_1969B_001:0232a24_6	畜生是有情之物。	畜 生 是 有 情 之 物  
ZH_T47_1969B_001:0232a24_11	皆有欺誑。	皆 有 欺 誑  
ZH_T47_1969B_001:0232a25_2	以樹木無心而有音聲。	以 樹 木 無 心 而 有 音 聲  
ZH_T47_1969B_001:0232a25_13	則皆信受論文九十三卷。	則 皆 信 受 論 文 九 十 三 卷  
ZH_T47_1969B_001:0232a27_5	僧問講彌陀經座主僧問講彌陀經座主傳燈錄有僧。	僧 問 講 彌 陀 經 座 主 僧 問 講 彌 陀 經 座 主 傳 燈 錄 有 僧  
ZH_T47_1969B_001:0232a27_14	問講彌陀經座主曰。	問 講 彌 陀 經 座 主 曰  
ZH_T47_1969B_001:0232a28_8	水鳥樹林皆悉念佛念法念僧。	水 鳥 樹 林 皆 悉 念 佛 念 法 念 僧  
ZH_T47_1969B_001:0232a28_12	作麼生。	作 麼 生  
ZH_T47_1969B_001:0232a28_17	講座主曰。	講 座 主 曰  
ZH_T47_1969B_001:0232a29_2	基法師道。	基 法 師 道  
ZH_T47_1969B_001:0232a29_8	真友不待請。	真 友 不 待 請  
ZH_T47_1969B_001:0232a29_14	如母赴嬰兒。	如 母 赴 嬰 兒  
ZH_T47_1969B_001:0232a29_17	僧曰。	僧 曰  
ZH_T47_1969B_001:0232b01_5	如何是真友不待請。	如 何 是 真 友 不 待 請  
ZH_T47_1969B_001:0232b01_10	法眼代云。	法 眼 代 云  
ZH_T47_1969B_001:0232b01_17	此是基法師語。	此 是 基 法 師 語  
ZH_T47_1969B_001:0232b03_11	大本彌陀懺讚佛偈大本彌陀懺讚佛偈十住毘婆沙論龍樹菩薩造。	大 本 彌 陀 懺 讚 佛 偈 大 本 彌 陀 懺 讚 佛 偈 十 住 毘 婆 沙 論 龍 樹 菩 薩 造  
ZH_T47_1969B_001:0232b04_8	其第四卷列法華懺所禮十方佛號。	其 第 四 卷 列 法 華 懺 所 禮 十 方 佛 號  
ZH_T47_1969B_001:0232b04_14	各有偈讚之。	各 有 偈 讚 之  
ZH_T47_1969B_001:0232b05_9	其大本彌陀懺讚佛偈出自彼中。	其 大 本 彌 陀 懺 讚 佛 偈 出 自 彼 中  
ZH_T47_1969B_001:0232b05_17	慈雲乃采改成文。	慈 雲 乃 采 改 成 文  
ZH_T47_1969B_001:0232b06_4	約佛佛道同。	約 佛 佛 道 同  
ZH_T47_1969B_001:0232b06_10	以讚彌陀耳。	以 讚 彌 陀 耳  
ZH_T47_1969B_001:0232b06_14	其偈曰。	其 偈 曰  
ZH_T47_1969B_001:0232b06_20	色相如金山。	色 相 如 金 山  
ZH_T47_1969B_001:0232b07_8	此讚東方善德佛句。	此 讚 東 方 善 德 佛 句  
