segmentnr	original	stemmed
ZH_T42_1828_12b:0581a19_0	釋遁倫集撰	釋 遁 倫 集 撰 
ZH_T42_1828_12b:0581a20_0	地品(一二下)論本第四十九	地 品  一 二 下  論 本 第 四 十 九 
ZH_T42_1828_12b:0581a21_0	地品	地 品 
ZH_T42_1828_12b:0581a22_8	攝益自他階級名地。	攝 益 自 他 階 級 名 地  
ZH_T42_1828_12b:0581a22_17	前明生攝二品是行。	前 明 生 攝 二 品 是 行  
ZH_T42_1828_12b:0581a23_7	行必依故次明地品。	行 必 依 故 次 明 地 品  
ZH_T42_1828_12b:0581a23_12	文中有三。	文 中 有 三  
ZH_T42_1828_12b:0581a24_3	初明攝十三以為七地。	初 明 攝 十 三 以 為 七 地  
ZH_T42_1828_12b:0581a24_13	二明初地離惡趣因緣。	二 明 初 地 離 惡 趣 因 緣  
ZH_T42_1828_12b:0581a25_2	三明十種淨修地。	三 明 十 種 淨 修 地  
ZH_T42_1828_12b:0581a26_1	前中云第七一種菩薩如來雜立為地者。	前 中 云 第 七 一 種 菩 薩 如 來 雜 立 為 地 者  
ZH_T42_1828_12b:0581a26_11	前明第七唯在第十地。	前 明 第 七 唯 在 第 十 地  
ZH_T42_1828_12b:0581a26_18	今何以通取有。	今 何 以 通 取 有  
ZH_T42_1828_12b:0581a27_5	據實通在佛中。	據 實 通 在 佛 中  
ZH_T42_1828_12b:0581a27_11	前唯約因位。	前 唯 約 因 位  
ZH_T42_1828_12b:0581a27_18	故略不明佛也。	故 略 不 明 佛 也  
ZH_T42_1828_12b:0581a28_3	今實錄之。	今 實 錄 之  
ZH_T42_1828_12b:0581a28_8	故兼取佛。	故 兼 取 佛  
ZH_T42_1828_12b:0581a29_4	無加行乃至墮在第三決定中故者。	無 加 行 乃 至 墮 在 第 三 決 定 中 故 者  
ZH_T42_1828_12b:0581a29_7	景云。	景 云  
ZH_T42_1828_12b:0581a29_17	前功德品中明三決定。	前 功 德 品 中 明 三 決 定  
ZH_T42_1828_12b:0581b01_3	一種姓決定。	一 種 姓 決 定  
ZH_T42_1828_12b:0581b01_12	有種姓者必成佛故。	有 種 姓 者 必 成 佛 故  
ZH_T42_1828_12b:0581b01_18	二發心決定。	二 發 心 決 定  
ZH_T42_1828_12b:0581b02_8	發心已後必定不退故。	發 心 已 後 必 定 不 退 故  
ZH_T42_1828_12b:0581b02_15	三無虛行決定。	三 無 虛 行 決 定  
ZH_T42_1828_12b:0581b03_5	此三決定位地難知。	此 三 決 定 位 地 難 知  
ZH_T42_1828_12b:0581b03_13	十信已前名種姓。	十 信 已 前 名 種 姓  
ZH_T42_1828_12b:0581b03_19	十信名發心。	十 信 名 發 心  
ZH_T42_1828_12b:0581b04_8	十解已去名無虛行。	十 解 已 去 名 無 虛 行  
ZH_T42_1828_12b:0581b05_7	此中論文既說八地名第三無虛行決定。	此 中 論 文 既 說 八 地 名 第 三 無 虛 行 決 定  
ZH_T42_1828_12b:0581b06_1	即知前之七地名發心決定。	即 知 前 之 七 地 名 發 心 決 定  
ZH_T42_1828_12b:0581b06_10	地前總名種姓決定。	地 前 總 名 種 姓 決 定  
ZH_T42_1828_12b:0581b07_11	以其他前未有無漏現行但有成熟無漏種子故。	以 其 他 前 未 有 無 漏 現 行 但 有 成 熟 無 漏 種 子 故  
ZH_T42_1828_12b:0581b07_14	基云。	基 云  
ZH_T42_1828_12b:0581b08_4	發心決定謂入初地。	發 心 決 定 謂 入 初 地  
ZH_T42_1828_12b:0581b08_15	今第八地名不虛行決定。	今 第 八 地 名 不 虛 行 決 定  
ZH_T42_1828_12b:0581b09_6	有釋此第三謂在初地。	有 釋 此 第 三 謂 在 初 地  
ZH_T42_1828_12b:0581b09_15	今取前解如顯揚文。	今 取 前 解 如 顯 揚 文  
ZH_T42_1828_12b:0581b10_5	在初地謂得自在時。	在 初 地 謂 得 自 在 時  
ZH_T42_1828_12b:0581b10_16	又釋此第八地第三僧祇。	又 釋 此 第 八 地 第 三 僧 祇  
ZH_T42_1828_12b:0581b11_7	如異熟住任運起行故。	如 異 熟 住 任 運 起 行 故  
ZH_T42_1828_12b:0581b12_1	更無有漏心隔名決定云也。	更 無 有 漏 心 隔 名 決 定 云 也  
ZH_T42_1828_12b:0581b12_9	第二明離惡趣中。	第 二 明 離 惡 趣 中  
ZH_T42_1828_12b:0581b12_15	云百一十苦。	云 百一十苦  
ZH_T42_1828_12b:0581b13_2	如第四十四卷。	如 第 四 十 四 卷  
ZH_T42_1828_12b:0581b14_7	言一切有情諸惡趣業以淨意樂悉願自身代彼領受者。	言 一切有情 諸 惡 趣 業 以 淨 意 樂 悉 願 自 身 代 彼 領 受 者  
ZH_T42_1828_12b:0581b14_14	淨意樂有二種。	淨 意 樂 有 二 種  
ZH_T42_1828_12b:0581b15_3	一無漏謂入地上。	一 無 漏 謂 入 地 上  
ZH_T42_1828_12b:0581b15_15	二勝故名淨即此地前者是。	二 勝 故 名 淨 即 此 地 前 者 是  
ZH_T42_1828_12b:0581b16_7	第三明修諸住能淨十法。	第 三 明 修 諸 住 能 淨 十 法  
ZH_T42_1828_12b:0581b17_1	於中初牒前起後開列三竟。	於 中 初 牒 前 起 後 開 列 三 竟  
ZH_T42_1828_12b:0581b17_10	第二依章次第別解。	第 二 依 章 次 第 別 解  
ZH_T42_1828_12b:0581b17_15	第三總結。	第 三 總 結  
ZH_T42_1828_12b:0581b18_14	如前住品所說信等能淨修治諸住十法者。	如 前 住 品 所 說 信 等 能淨修治 諸 住 十 法 者  
ZH_T42_1828_12b:0581b19_1	此牒前也。	此 牒 前 也  
ZH_T42_1828_12b:0581b19_10	今於已下明起後也。	今 於 已 下 明 起 後 也  
