segmentnr	original	stemmed
ZH_T07_0220d_542:0785b06_0	2大般若波羅蜜多經卷第五百四	2 大 般 若 波羅蜜多 經 卷 第 五 百 四 
ZH_T07_0220d_542:0785b07_0	十二	十 二 
ZH_T07_0220d_542:0785b09_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220d_542:0785b11_7	第四分福門品第五之二「復次，憍尸迦！	第 四 分 福 門 品 第 五 之 二  復 次  憍 尸 迦  
ZH_T07_0220d_542:0785b13_7	若善男子、善女人等教贍部洲一切有情，皆令住預流果、或一來果、或不還果、或阿羅漢果。	若 善 男 子  善 女 人 等 教 贍 部 洲 一切有情  皆 令 住 預 流 果  或 一 來 果  或 不 還 果  或 阿羅漢果  
ZH_T07_0220d_542:0785b13_12	於意云何？	於意云何  
ZH_T07_0220d_542:0785b14_9	是善男子、善女人等由此因緣得福多不？	是 善 男 子  善 女 人 等 由此因緣 得 福 多 不  
ZH_T07_0220d_542:0785b14_15	」天帝釋言：	 天 帝 釋 言  
ZH_T07_0220d_542:0785b14_19	「甚多！	 甚 多  
ZH_T07_0220d_542:0785b14_22	世尊！	世 尊  
ZH_T07_0220d_542:0785b15_2	甚多！	甚 多  
ZH_T07_0220d_542:0785b15_5	善逝！	善 逝  
ZH_T07_0220d_542:0785b15_16	」爾時，佛告天帝釋言：	 爾 時  佛 告 天 帝 釋 言  
ZH_T07_0220d_542:0785b19_4	「有善男子、善女人等於深般若波羅蜜多，以清淨心恭敬信受，為求無上正等菩提，書寫、施他、復為解說，於深義趣令無疑惑，教授教誡諸有情言：	 有 善 男 子  善 女 人 等 於 深 般 若 波羅蜜多  以 清 淨 心 恭 敬 信 受  為 求 無上正等菩提  書 寫  施 他  復 為 解 說  於 深 義 趣 令 無 疑 惑  教授教誡 諸 有 情 言  
ZH_T07_0220d_542:0785b20_3	『汝應勤修真菩薩道，謂深般若波羅蜜多。	 汝 應 勤 修 真 菩 薩 道  謂 深 般 若 波羅蜜多  
ZH_T07_0220d_542:0785b22_10	若能精勤修學此道，疾證無上正等菩提，拔濟無邊諸有情類，令證實際諸漏永盡，入無餘依般涅槃界。	若 能 精勤修學 此 道  疾 證無上正等菩提  拔 濟 無 邊 諸 有 情 類  令 證 實 際 諸漏永盡  入 無 餘 依 般 涅 槃 界  
ZH_T07_0220d_542:0785b23_8	』是善男子、善女人等所獲福聚甚多於前。	 是 善 男 子  善 女 人 等 所 獲 福 聚 甚 多 於 前  
ZH_T07_0220d_542:0785b23_12	何以故？	何 以 故  
ZH_T07_0220d_542:0785b23_16	憍尸迦！	憍 尸 迦  
ZH_T07_0220d_542:0785b25_4	一切預流、一來、不還、阿羅漢果，皆是般若波羅蜜多所流出故。	一 切 預 流  一 來  不 還  阿羅漢果  皆 是 般 若 波羅蜜多 所 流 出 故  
