segmentnr	original	stemmed
ZH_T19_1022A_001:0710a10_0	一切如來心祕密全身舍利寶篋	一 切 如 來 心 祕 密 全身舍利 寶 篋 
ZH_T19_1022A_001:0710a11_0	印陀羅尼經	印 陀 羅 尼 經 
ZH_T19_1022A_001:0710a13_0	開府儀同三司特進試鴻臚卿肅	開 府 儀 同 三 司 特 進 試 鴻 臚 卿 肅 
ZH_T19_1022A_001:0710a17_4	國公食邑三千戶賜紫贈司空謚大鑒正號大廣智大興善寺三藏沙門不空奉　詔譯如是我聞。	國 公 食 邑 三 千 戶 賜 紫 贈 司 空 謚 大 鑒 正 號 大 廣 智 大 興 善 寺 三 藏 沙 門 不 空 奉  詔 譯 如是我聞  
ZH_T19_1022A_001:0710a18_5	一時薄伽梵在摩伽陀國無垢園寶光明池中。	一 時 薄 伽 梵 在 摩伽陀國 無 垢 園 寶 光 明 池 中  
ZH_T19_1022A_001:0710a18_11	與大菩薩眾。	與 大 菩 薩 眾  
ZH_T19_1022A_001:0710a18_17	及大聲聞僧。	及 大 聲 聞 僧  
ZH_T19_1022A_001:0710a20_4	天龍藥叉健闥婆阿蘇羅迦樓羅緊那羅摩睺羅伽人非人等。	天 龍 藥 叉 健 闥 婆 阿 蘇 羅 迦 樓 羅 緊 那 羅 摩睺羅伽 人 非 人 等  
ZH_T19_1022A_001:0710a20_15	無量百千眾俱前後圍繞。	無 量 百 千 眾 俱 前 後 圍 繞  
ZH_T19_1022A_001:0710a21_10	爾時眾中有一大婆羅門。	爾 時 眾 中 有 一 大 婆 羅 門  
ZH_T19_1022A_001:0710a21_16	名無垢妙光。	名 無 垢 妙 光  
ZH_T19_1022A_001:0710a22_6	多聞聰慧人所樂見。	多 聞 聰 慧 人 所 樂 見  
ZH_T19_1022A_001:0710a22_11	常奉十善。	常 奉 十 善  
ZH_T19_1022A_001:0710a23_1	於三寶所決定信向。	於 三 寶 所 決 定 信 向  
ZH_T19_1022A_001:0710a23_10	善心慇重智慧微細。	善 心 慇 重 智 慧 微 細  
ZH_T19_1022A_001:0710a24_4	常欲令一切眾生相應善利。	常 欲 令 一 切 眾 生 相 應 善 利  
ZH_T19_1022A_001:0710a24_13	大富豐饒資具圓滿。	大 富 豐 饒 資 具 圓 滿  
ZH_T19_1022A_001:0710a25_4	時彼婆羅門無垢妙光。	時 彼 婆 羅 門 無 垢 妙 光  
