segmentnr	original	stemmed
ZH_T02_0128a_001:0835c16_0	須摩提女經	須 摩 提 女 經 
ZH_T02_0128a_001:0835c18_0	吳月氏優婆塞支謙譯	吳 月 氏 優 婆 塞 支 謙 譯 
ZH_T02_0128a_001:0835c19_0	聞如是：一時，佛在舍衛國王舍城中。有一長	聞 如 是  一 時  佛 在 舍 衛 國 王 舍 城 中  有 一 長 
ZH_T02_0128a_001:0835c21_17	者，名阿那邠池，有一女名曰須摩提，此女久殖妙因，天殊奇特，受佛高行靜心玄室。	者  名 阿 那 邠 池  有 一 女 名 曰 須 摩 提  此 女 久 殖 妙 因  天 殊 奇 特  受 佛 高 行 靜 心 玄 室  
ZH_T02_0128a_001:0835c24_1	爾時，滿富城中有滿財長者，遠涉諸國募求精婇，因入舍衛城與邠池相見，披釋曠永歡敘情至。	爾 時  滿 富 城 中 有 滿 財 長 者  遠 涉 諸 國 募 求 精 婇  因 入 舍 衛 城 與 邠 池 相 見  披 釋 曠 永 歡 敘 情 至  
ZH_T02_0128a_001:0835c26_2	爾時須摩提女，以公類同尊暫出敬拜，敷理光顏萬姿竝美，面如白月初圓，目如眾星夜朗。	爾 時 須 摩 提 女  以 公 類 同 尊 暫 出 敬 拜  敷 理 光 顏 萬 姿 竝 美  面 如 白 月 初 圓  目 如 眾 星 夜 朗  
ZH_T02_0128a_001:0835c26_9	滿財語邠池言：	滿 財 語 邠 池 言  
ZH_T02_0128a_001:0835c26_17	「此女是誰家女？	 此 女 是 誰 家 女  
ZH_T02_0128a_001:0835c26_22	」邠池言：	 邠 池 言  
ZH_T02_0128a_001:0835c27_7	「此女正是我女。	 此 女 正 是 我 女  
ZH_T02_0128a_001:0835c27_18	」滿財聞是，欣然自歎：	 滿 財 聞 是  欣 然 自 歎  
ZH_T02_0128a_001:0835c29_12	「我相與少舊周旋義不容外，我有小兒始欲覔婇，未有定處，卿此小女可為婚匹。	 我 相 與 少 舊 周 旋 義 不 容 外  我 有 小 兒 始 欲 覔 婇  未 有 定 處  卿 此 小 女 可 為 婚 匹  
ZH_T02_0128a_001:0835c29_17	」邠池言：	 邠 池 言  
ZH_T02_0128a_001:0836a01_1	「事不宜爾。	 事 不 宜 爾  
ZH_T02_0128a_001:0836a01_7	」滿財自怨：	 滿 財 自 怨  
ZH_T02_0128a_001:0836a01_16	「何以故事不宜爾？	 何 以 故 事 不 宜 爾  
ZH_T02_0128a_001:0836a02_8	為當門望不齊，為當居生不等？	為 當 門 望 不 齊  為 當 居 生 不 等  
ZH_T02_0128a_001:0836a03_10	卿亦豪尊富貴，我亦豪尊富貴，何以故事不宜爾？	卿 亦 豪 尊 富 貴  我 亦 豪 尊 富 貴  何 以 故 事 不 宜 爾  
ZH_T02_0128a_001:0836a03_16	」邠池復言：	 邠 池 復 言  
ZH_T02_0128a_001:0836a05_10	「我女長夜念佛奉持齋戒，卿家繼屬外神殺生血食，以是繼屬不同，事不宜爾。	 我 女 長 夜 念 佛 奉 持 齋 戒  卿 家 繼 屬 外 神 殺 生 血 食  以 是 繼 屬 不 同  事 不 宜 爾  
ZH_T02_0128a_001:0836a05_18	」滿財語邠池言：	 滿 財 語 邠 池 言  
ZH_T02_0128a_001:0836a07_10	「卿家所事別自供養，我家所事別自供養，雖復所事不同，何妨人自私好？	 卿 家 所 事 別 自 供 養  我 家 所 事 別 自 供 養  雖 復 所 事 不 同  何 妨 人 自 私 好  
ZH_T02_0128a_001:0836a08_14	」爾時，邠池心不相與，苦相難却：	 爾 時  邠 池 心 不 相 與  苦 相 難 却  
ZH_T02_0128a_001:0836a10_7	「我索卿黃金萬斤，明珠百石，龍肝為禮貺，鳳膸為案具，若能爾者脫可相與。	 我 索 卿 黃 金 萬 斤  明 珠 百 石  龍 肝 為 禮 貺  鳳 膸 為 案 具  若 能 爾 者 脫 可 相 與  
ZH_T02_0128a_001:0836a10_17	」滿財聞是驚憙誓言：	 滿 財 聞 是 驚 憙 誓 言  
ZH_T02_0128a_001:0836a11_2	「我能得備。	 我 能 得 備  
ZH_T02_0128a_001:0836a11_8	」邠池復言：	 邠 池 復 言  
ZH_T02_0128a_001:0836a12_5	「我為戲耳，非是情實，要當問佛然後相與。	 我 為 戲 耳  非 是 情 實  要 當 問 佛 然 後 相 與  
ZH_T02_0128a_001:0836a13_7	」邠池於是往問佛：	 邠 池 於 是 往 問 佛  
ZH_T02_0128a_001:0836a13_11	「世尊！	 世 尊  
ZH_T02_0128a_001:0836a14_15	今須摩提女為滿富城中滿財長者所求為婚，為當可與？	今 須 摩 提 女 為 滿 富 城 中 滿 財 長 者 所 求 為 婚  為 當 可 與  
ZH_T02_0128a_001:0836a15_2	為當不可與？	為 當 不 可 與  
ZH_T02_0128a_001:0836a15_6	」佛言：	 佛 言  
ZH_T02_0128a_001:0836a16_5	「若須摩提女嫁適彼國，當大度人民不可稱計。	 若 須 摩 提 女 嫁 適 彼 國  當 大 度 人 民 不可稱計  
ZH_T02_0128a_001:0836a16_16	」邠池於是還語滿財言：	 邠 池 於 是 還 語 滿 財 言  
ZH_T02_0128a_001:0836a17_7	「却後十五日備卿家禮法。	 却 後 十 五 日 備 卿 家 禮 法  
ZH_T02_0128a_001:0836a17_19	」滿財聞是歡憙匍匐歸返。	 滿 財 聞 是 歡 憙 匍 匐 歸 返  
ZH_T02_0128a_001:0836a20_10	爾時，滿富城、舍衛城相去三千二百里，滿財於中，引車萬乘，龍馬俠從，憧麾絙雲，聲鍾地震，婇女扶輪僮奴侍隔。	爾 時  滿 富 城  舍 衛 城 相 去 三 千 二 百 里  滿 財 於 中  引 車 萬 乘  龍 馬 俠 從  憧 麾 絙 雲  聲 鍾 地 震  婇 女 扶 輪 僮 奴 侍 隔  
