segmentnr	original	stemmed
ZH_T50_2047b_001:0185b10_0	龍樹菩薩傳	龍 樹 菩 薩 傳 
ZH_T50_2047b_001:0185b12_0	姚秦三藏法師鳩摩羅什譯	姚 秦 三藏法師 鳩 摩 羅 什 譯 
ZH_T50_2047b_001:0185b13_0	大師名龍樹菩薩者。出南天竺梵志種也。	大 師 名 龍 樹 菩 薩 者  出 南 天 竺 梵 志 種 也  
ZH_T50_2047b_001:0185b14_8	天聰奇悟事不再告。	天 聰 奇 悟 事 不 再 告  
ZH_T50_2047b_001:0185b14_14	在乳哺之中。	在 乳 哺 之 中  
ZH_T50_2047b_001:0185b15_10	聞諸梵志誦四韋陀典各四萬偈。	聞 諸 梵 志 誦 四 韋 陀 典 各 四 萬 偈  
ZH_T50_2047b_001:0185b15_17	偈有四十二字。	偈 有 四 十 二 字  
ZH_T50_2047b_001:0185b16_8	背誦其文而領其義。	背 誦 其 文 而 領 其 義  
ZH_T50_2047b_001:0185b17_1	弱冠馳名獨步諸國。	弱 冠 馳 名 獨 步 諸 國  
ZH_T50_2047b_001:0185b17_14	世學藝能天文地理圖緯祕讖。	世 學 藝 能 天 文 地 理 圖 緯 祕 讖  
ZH_T50_2047b_001:0185b18_5	及諸道術無不悉練。	及 諸 道 術 無 不 悉 練  
ZH_T50_2047b_001:0185b18_16	契友三人亦是一時之傑。	契 友 三 人 亦 是 一 時 之 傑  
ZH_T50_2047b_001:0185b19_16	相與議曰天下義理可以開神明悟幽旨者。	相 與 議 曰 天 下 義 理 可 以 開 神 明 悟 幽 旨 者  
ZH_T50_2047b_001:0185b20_4	吾等盡之矣。	吾 等 盡 之 矣  
ZH_T50_2047b_001:0185b20_15	復欲何以自娛騁情極欲。	復 欲 何 以 自 娛 騁 情 極 欲  
ZH_T50_2047b_001:0185b21_4	最是一生之樂。	最 是 一 生 之 樂  
ZH_T50_2047b_001:0185b22_3	然諸梵志道士勢非王公何由得之。	然 諸 梵 志 道 士 勢 非 王 公 何 由 得 之  
ZH_T50_2047b_001:0185b22_14	唯有隱身之術斯樂可辦。	唯 有 隱 身 之 術 斯 樂 可 辦  
ZH_T50_2047b_001:0185b23_5	四人相視莫逆於心。	四 人 相 視 莫 逆 於 心  
ZH_T50_2047b_001:0185b23_14	俱至術家求隱身法。	俱 至 術 家 求 隱 身 法  
ZH_T50_2047b_001:0185b24_1	術師念曰。	術 師 念 曰  
ZH_T50_2047b_001:0185b24_10	此四梵志擅名一世。	此 四 梵 志 擅 名 一 世  
ZH_T50_2047b_001:0185b25_5	草芥群生今以術故屈辱就我。	草 芥 群 生 今 以 術 故 屈 辱 就 我  
ZH_T50_2047b_001:0185b25_12	我若呪法授之。	我 若 呪 法 授 之  
ZH_T50_2047b_001:0185b26_9	此人才明絕世所不知者唯此賤法。	此 人 才 明 絕 世 所 不 知 者 唯 此 賤 法  
ZH_T50_2047b_001:0185b27_2	若得之便去不復可屈。	若 得 之 便 去 不 復 可 屈  
ZH_T50_2047b_001:0185b27_13	且與其藥使日用而不知。	且 與 其 藥 使 日 用 而 不 知  
ZH_T50_2047b_001:0185b28_1	藥盡必來求。	藥 盡 必 來 求  
ZH_T50_2047b_001:0185b28_10	可以術屈為我弟子。	可 以 術 屈 為 我 弟 子  
ZH_T50_2047b_001:0185b29_3	各與青藥一丸告之曰。	各 與 青 藥 一 丸 告 之 曰  
ZH_T50_2047b_001:0185b29_16	汝於靜處用水磨之以塗眼瞼。	汝 於 靜 處 用 水 磨 之 以 塗 眼 瞼  
ZH_T50_2047b_001:0185c01_8	則無有人能見汝形者。	則 無 有 人 能 見 汝 形 者  
ZH_T50_2047b_001:0185c01_17	龍樹菩薩磨藥聞氣。	龍 樹 菩 薩 磨 藥 聞 氣  
ZH_T50_2047b_001:0185c02_7	便盡知藥名分數。	便 盡 知 藥 名 分 數  
ZH_T50_2047b_001:0185c02_14	多少錙銖無失。	多 少 錙 銖 無 失  
ZH_T50_2047b_001:0185c03_6	隨其氣勢龍樹識之。	隨 其 氣 勢 龍 樹 識 之  
ZH_T50_2047b_001:0185c03_17	還語術師此藥有七十種。	還 語 術 師 此 藥 有 七 十 種  
ZH_T50_2047b_001:0185c04_8	分數多少盡如其方。	分 數 多 少 盡 如 其 方  
ZH_T50_2047b_001:0185c04_17	藥師問曰汝何由知。	藥 師 問 曰 汝 何 由 知  
ZH_T50_2047b_001:0185c05_10	答曰藥自有氣何以不知。	答 曰 藥 自 有 氣 何 以 不 知  
ZH_T50_2047b_001:0185c05_15	師即歎伏。	師 即 歎 伏  
ZH_T50_2047b_001:0185c06_7	顧斯人者聞之猶難。	顧 斯 人 者 聞 之 猶 難  
ZH_T50_2047b_001:0185c06_12	而況相學。	而 況 相 學  
ZH_T50_2047b_001:0185c07_3	我之賤術何足惜耶。	我 之 賤 術 何 足 惜 耶  
ZH_T50_2047b_001:0185c07_7	即具授。	即 具 授  
ZH_T50_2047b_001:0185c08_4	其四人得術隱身自在入王宮中。	其 四 人 得 術 隱 身 自 在 入 王 宮 中  
ZH_T50_2047b_001:0185c08_16	宮中美人皆被侵陵百餘日。	宮 中 美 人 皆 被 侵 陵 百 餘 日  
ZH_T50_2047b_001:0185c09_11	後宮中人有懷妊者以事白王。	後 宮 中 人 有 懷 妊 者 以 事 白 王  
ZH_T50_2047b_001:0185c09_16	王大不悅。	王 大 不 悅  
ZH_T50_2047b_001:0185c10_7	此何不祥為怪乃爾。	此 何 不 祥 為 怪 乃 爾  
ZH_T50_2047b_001:0185c10_16	召諸智臣以謀此事。	召 諸 智 臣 以 謀 此 事  
ZH_T50_2047b_001:0185c11_12	有舊老者言凡如此事應有二種。	有 舊 老 者 言 凡 如 此 事 應 有 二 種  
ZH_T50_2047b_001:0185c11_17	或鬼或術。	或 鬼 或 術  
ZH_T50_2047b_001:0185c12_8	可以細土置諸門中。	可 以 細 土 置 諸 門 中  
ZH_T50_2047b_001:0185c13_1	令有司守之斷諸術者。	令 有 司 守 之 斷 諸 術 者  
ZH_T50_2047b_001:0185c13_14	若是術人足跡自現可以兵除。	若 是 術 人 足 跡 自 現 可 以 兵 除  
ZH_T50_2047b_001:0185c14_5	若其是鬼則無跡也。	若 其 是 鬼 則 無 跡 也  
ZH_T50_2047b_001:0185c14_14	鬼可呪除人可刀殺。	鬼 可 呪 除 人 可 刀 殺  
ZH_T50_2047b_001:0185c15_5	備法試之見四人跡。	備 法 試 之 見 四 人 跡  
ZH_T50_2047b_001:0185c15_15	即閉諸門令數百力士。	即 閉 諸 門 令 數 百 力 士  
ZH_T50_2047b_001:0185c16_7	揮刀空斫斫殺三人。	揮 刀 空 斫 斫 殺 三 人  
ZH_T50_2047b_001:0185c17_4	唯有龍樹斂身屏氣依王頭側。	唯 有 龍 樹 斂 身 屏 氣 依 王 頭 側  
ZH_T50_2047b_001:0185c17_14	王頭側七尺刀所不至。	王 頭 側 七 尺 刀 所 不 至  
ZH_T50_2047b_001:0185c18_5	是時始悟欲為苦本。	是 時 始 悟 欲 為 苦 本  
ZH_T50_2047b_001:0185c18_14	厭欲心生發出家願。	厭 欲 心 生 發 出 家 願  
ZH_T50_2047b_001:0185c19_1	若我得脫。	若 我 得 脫  
ZH_T50_2047b_001:0185c19_10	當詣沙門求出家法。	當 詣 沙 門 求 出 家 法  
ZH_T50_2047b_001:0185c20_6	既而得出入山詣佛塔出家受戒。	既 而 得 出 入 山 詣 佛 塔 出 家 受 戒  
ZH_T50_2047b_001:0185c20_14	九十日中誦三藏。	九 十 日 中 誦 三 藏  
ZH_T50_2047b_001:0185c21_3	盡通諸深義。	盡 通 諸 深 義  
ZH_T50_2047b_001:0185c21_12	更求諸經都無得處。	更 求 諸 經 都 無 得 處  
ZH_T50_2047b_001:0185c22_4	雪山中深遠處有佛塔。	雪 山 中 深 遠 處 有 佛 塔  
ZH_T50_2047b_001:0185c22_12	塔中有一老比丘。	塔 中 有 一 老 比 丘  
ZH_T50_2047b_001:0185c23_2	以摩訶衍經與之。	以 摩訶衍經 與 之  
ZH_T50_2047b_001:0185c23_15	誦受愛樂雖知實義未得通利。	誦 受 愛 樂 雖 知 實 義 未 得 通 利  
ZH_T50_2047b_001:0185c24_7	周遊諸國更求餘經。	周 遊 諸 國 更 求 餘 經  
ZH_T50_2047b_001:0185c24_17	於閻浮提中遍求不得。	於 閻浮提中 遍 求 不 得  
ZH_T50_2047b_001:0185c25_12	外道論師沙門義宗咸皆摧伏。	外 道 論 師 沙 門 義 宗 咸 皆 摧 伏  
ZH_T50_2047b_001:0186a01_2	即起憍慢心。	即 起 憍 慢 心  
ZH_T50_2047b_001:0186a01_14	自念言世界法中津塗甚多。	自 念 言 世 界 法 中 津 塗 甚 多  
ZH_T50_2047b_001:0186a02_8	佛經雖妙以理推之故未盡。	佛 經 雖 妙 以 理 推 之 故 未 盡  
ZH_T50_2047b_001:0186a02_15	未盡之中可推。	未 盡 之 中 可 推  
ZH_T50_2047b_001:0186a03_5	而說之以悟後學。	而 說 之 以 悟 後 學  
ZH_T50_2047b_001:0186a03_14	於理不違於事無失。	於 理 不 違 於 事 無 失  
ZH_T50_2047b_001:0186a04_1	斯有何咎。	斯 有 何 咎  
ZH_T50_2047b_001:0186a04_6	思此事已。	思 此 事 已  
ZH_T50_2047b_001:0186a05_1	即欲行之立師教誡更造衣服。	即 欲 行 之 立 師 教 誡 更 造 衣 服  
ZH_T50_2047b_001:0186a05_10	今附佛法所別為異。	今 附 佛 法 所 別 為 異  
ZH_T50_2047b_001:0186a06_6	方欲以無所推屈表一切智相。	方 欲 以 無 所 推 屈 表 一切智相  
ZH_T50_2047b_001:0186a06_16	擇日選時當與諸弟子。	擇 日 選 時 當 與 諸 弟 子  
ZH_T50_2047b_001:0186a07_10	受新戒著新衣便欲行之。	受 新 戒 著 新 衣 便 欲 行 之  
ZH_T50_2047b_001:0186a08_2	獨在靜室水精地房。	獨 在 靜 室 水 精 地 房  
ZH_T50_2047b_001:0186a08_11	大龍菩薩見其如此。	大 龍 菩 薩 見 其 如 此  
ZH_T50_2047b_001:0186a09_2	惜而愍之即接入海。	惜 而 愍 之 即 接 入 海  
ZH_T50_2047b_001:0186a09_15	於宮殿中開七寶藏發七寶函。	於 宮 殿 中 開 七 寶 藏 發 七 寶 函  
ZH_T50_2047b_001:0186a10_14	以諸方等深奧經典無上妙法授之龍樹。	以 諸 方 等 深 奧 經 典 無 上 妙 法 授 之 龍 樹  
ZH_T50_2047b_001:0186a11_10	龍樹受讀九十日中通練甚多。	龍 樹 受 讀 九 十 日 中 通 練 甚 多  
ZH_T50_2047b_001:0186a12_2	其心深入體得實利。	其 心 深 入 體 得 實 利  
ZH_T50_2047b_001:0186a12_11	龍知其心而問之曰。	龍 知 其 心 而 問 之 曰  
ZH_T50_2047b_001:0186a12_16	看經遍未。	看 經 遍 未  
ZH_T50_2047b_001:0186a13_13	答言汝諸函中經甚多無量不可盡也。	答 言 汝 諸 函 中 經 甚 多 無 量 不 可 盡 也  
ZH_T50_2047b_001:0186a14_7	我所讀者已十倍閻浮提。	我 所 讀 者 已 十 倍 閻 浮 提  
ZH_T50_2047b_001:0186a15_1	龍言如我宮中所有經典。	龍 言 如 我 宮 中 所 有 經 典  
ZH_T50_2047b_001:0186a15_10	諸處此比復不可知。	諸 處 此 比 復 不 可 知  
ZH_T50_2047b_001:0186a16_1	龍樹即得諸經一箱。	龍 樹 即 得 諸 經 一 箱  
ZH_T50_2047b_001:0186a16_10	深入無生三忍具足。	深 入 無 生 三 忍 具 足  
ZH_T50_2047b_001:0186a16_15	龍還送出。	龍 還 送 出  
ZH_T50_2047b_001:0186a17_14	時南天竺王甚邪見承事外道毀謗正法。	時 南 天 竺 王 甚 邪 見 承 事 外 道 毀 謗 正 法  
ZH_T50_2047b_001:0186a18_14	龍樹菩薩為化彼故躬持赤旛在王前行。	龍 樹 菩 薩 為 化 彼 故 躬 持 赤 旛 在 王 前 行  
ZH_T50_2047b_001:0186a19_6	經歷七年王始怪問。	經 歷 七 年 王 始 怪 問  
ZH_T50_2047b_001:0186a19_15	此是何人在我前行。	此 是 何 人 在 我 前 行  
ZH_T50_2047b_001:0186a20_6	答曰我是一切智人。	答 曰 我 是 一切智人  
ZH_T50_2047b_001:0186a21_2	王聞是已甚大驚愕而問之言。	王 聞 是 已 甚 大 驚 愕 而 問 之 言  
ZH_T50_2047b_001:0186a21_11	一切智人曠代不有。	一切智人 曠 代 不 有  
ZH_T50_2047b_001:0186a22_2	汝自言是何以驗之。	汝 自 言 是 何 以 驗 之  
ZH_T50_2047b_001:0186a22_14	答言欲知智在說王當見問。	答 言 欲 知 智 在 說 王 當 見 問  
ZH_T50_2047b_001:0186a23_9	王即自念我為智主大論議師。	王 即 自 念 我 為 智 主 大 論 議 師  
ZH_T50_2047b_001:0186a24_1	問之能屈猶不足名。	問 之 能 屈 猶 不 足 名  
ZH_T50_2047b_001:0186a24_10	一旦不如此非小事。	一 旦 不 如 此 非 小 事  
ZH_T50_2047b_001:0186a25_5	若其不問便是一屈遲疑良久。	若 其 不 問 便 是 一 屈 遲 疑 良 久  
ZH_T50_2047b_001:0186a25_12	不得已而問之。	不 得 已 而 問 之  
ZH_T50_2047b_001:0186a25_18	天今何為耶。	天 今 何 為 耶  
ZH_T50_2047b_001:0186a26_10	龍樹言天今與阿脩羅戰。	龍 樹 言 天 今 與 阿 脩 羅 戰  
ZH_T50_2047b_001:0186a27_2	王聞此言譬如人噎。	王 聞 此 言 譬 如 人 噎  
