segmentnr	original	stemmed
ZH_T45_1875_001:0627a03_0	華嚴經義海百門并序	華 嚴 經 義 海 百 門 并 序 
ZH_T45_1875_001:0627a05_0	京大薦福寺沙門法藏述	京 大 薦 福 寺 沙 門 法 藏 述 
ZH_T45_1875_001:0627a06_0	華嚴經義海百門序夫緣起難思。諒遍通於一切。法界叵測。誠顯	華 嚴 經 義 海 百 門 序 夫 緣 起 難 思  諒 遍 通 於 一 切  法 界 叵 測  誠 顯 
ZH_T45_1875_001:0627a07_4	現於十方。	現 於 十 方  
ZH_T45_1875_001:0627a07_17	莫不性海沖融應人機而表一。	莫 不 性 海 沖 融 應 人 機 而 表 一  
ZH_T45_1875_001:0627a08_9	智光赫奕耀世間以通三。	智 光 赫 奕 耀 世 間 以 通 三  
ZH_T45_1875_001:0627a09_2	殊勝微言輕毫彰於圓教。	殊 勝 微 言 輕 毫 彰 於 圓 教  
ZH_T45_1875_001:0627a09_13	奇特聖眾纖埃現以全身。	奇 特 聖 眾 纖 埃 現 以 全 身  
ZH_T45_1875_001:0627a10_1	逈超情慮之端。	逈 超 情 慮 之 端  
ZH_T45_1875_001:0627a10_8	透出名言之表。	透 出 名 言 之 表  
ZH_T45_1875_001:0627a10_15	竊見玄綱浩澣。	竊 見 玄 綱 浩 澣  
ZH_T45_1875_001:0627a10_20	妙旨希夷。	妙 旨 希 夷  
ZH_T45_1875_001:0627a11_7	覽之者詎究其源。	覽 之 者 詎 究 其 源  
ZH_T45_1875_001:0627a11_15	學之者罕窮其際。	學 之 者 罕 窮 其 際  
ZH_T45_1875_001:0627a12_5	由是微言滯於心首。	由 是 微 言 滯 於 心 首  
ZH_T45_1875_001:0627a12_12	恒為緣慮之場。	恒 為 緣 慮 之 場  
ZH_T45_1875_001:0627a12_19	實際居於目前。	實 際 居 於 目 前  
ZH_T45_1875_001:0627a13_6	翻為名相之境。	翻 為 名 相 之 境  
ZH_T45_1875_001:0627a13_13	今者統收玄奧。	今 者 統 收 玄 奧  
ZH_T45_1875_001:0627a13_18	囊括大宗。	囊 括 大 宗  
ZH_T45_1875_001:0627a14_5	出經卷於塵中。	出 經 卷 於 塵 中  
ZH_T45_1875_001:0627a14_12	轉法輪於毛處。	轉 法 輪 於 毛 處  
ZH_T45_1875_001:0627a15_1	明者德隆於即日。	明 者 德 隆 於 即 日  
ZH_T45_1875_001:0627a15_9	昧者望絕於多生。	昧 者 望 絕 於 多 生  
ZH_T45_1875_001:0627a15_18	得其意則山岳易移。	得 其 意 則 山 岳 易 移  
ZH_T45_1875_001:0627a16_7	乖其旨則錙銖難入。	乖 其 旨 則 錙 銖 難 入  
ZH_T45_1875_001:0627a16_14	輒於一塵之上。	輒 於 一 塵 之 上  
ZH_T45_1875_001:0627a16_19	顯其實德。	顯 其 實 德  
ZH_T45_1875_001:0627a17_4	窮茲性海。	窮 茲 性 海  
ZH_T45_1875_001:0627a17_9	覽彼行林。	覽 彼 行 林  
ZH_T45_1875_001:0627a17_14	總舉十門。	總 舉 十 門  
ZH_T45_1875_001:0627a17_19	別開百義。	別 開 百 義  
ZH_T45_1875_001:0627a18_4	參而不雜。	參 而 不 雜  
ZH_T45_1875_001:0627a18_9	一際皎然。	一 際 皎 然  
ZH_T45_1875_001:0627a18_16	義煥爛於篇題。	義 煥 爛 於 篇 題  
ZH_T45_1875_001:0627a19_3	理昭彰於文字。	理 昭 彰 於 文 字  
ZH_T45_1875_001:0627a19_9	庶入道之士。	庶 入 道 之 士  
ZH_T45_1875_001:0627a19_15	粗觀其致焉。	粗 觀 其 致 焉  
ZH_T45_1875_001:0627a19_20	所列名目。	所 列 名 目  
ZH_T45_1875_001:0627a20_4	條之如左。	條 之 如 左  
ZH_T45_1875_001:0627a27_5	　緣生會寂門第一　實際斂迹門第二　種智普耀門第三　鎔融任運門第四　體用顯露門第五　差別顯現門第六　修學嚴成門第七　對治獲益門第八　體用開合門第九　決擇成就門第十1 緣生會寂門緣生會寂門第一夫緣起萬有。	 緣 生 會 寂 門 第 一  實 際 斂 迹 門 第 二  種 智 普 耀 門 第 三  鎔 融 任 運 門 第 四  體 用 顯 露 門 第 五  差 別 顯 現 門 第 六  修 學 嚴 成 門 第 七  對 治 獲 益 門 第 八  體 用 開 合 門 第 九  決 擇 成 就 門 第 十 1   緣 生 會 寂 門 緣 生 會 寂 門 第 一 夫 緣 起 萬 有  
ZH_T45_1875_001:0627a27_12	有必顯於多門。	有 必 顯 於 多 門  
ZH_T45_1875_001:0627a27_17	無性一宗。	無 性 一 宗  
ZH_T45_1875_001:0627a28_4	宗蓋彰於眾德。	宗 蓋 彰 於 眾 德  
ZH_T45_1875_001:0627a28_9	分其力用。	分 其 力 用  
ZH_T45_1875_001:0627a28_17	則卷舒之趣易明。	則 卷 舒 之 趣 易 明  
ZH_T45_1875_001:0627a29_2	覽其玄綱。	覽 其 玄 綱  
ZH_T45_1875_001:0627a29_10	則理事之門方曉。	則 理 事 之 門 方 曉  
ZH_T45_1875_001:0627a29_17	今就體用而言。	今 就 體 用 而 言  
ZH_T45_1875_001:0627b01_2	略分十義。	略 分 十 義  
ZH_T45_1875_001:0627b06_5	　一明緣起　二入法界　三達無生　四觀無相　五了成壞　六示隱顯　七發菩提　八開涅槃　九推去來　十鑑動靜初明緣起者。	 一 明 緣 起  二 入 法 界  三 達 無 生  四 觀 無 相  五 了 成 壞  六 示 隱 顯  七 發 菩 提  八 開 涅 槃  九 推 去 來  十 鑑 動 靜 初 明 緣 起 者  
ZH_T45_1875_001:0627b06_10	如見塵時。	如 見 塵 時  
ZH_T45_1875_001:0627b06_17	此塵是自心現。	此 塵 是 自 心 現  
ZH_T45_1875_001:0627b07_2	由自心現。	由 自 心 現  
ZH_T45_1875_001:0627b07_9	即與自心為緣。	即 與 自 心 為 緣  
ZH_T45_1875_001:0627b07_14	由緣現前。	由 緣 現 前  
ZH_T45_1875_001:0627b07_19	心法方起。	心 法 方 起  
ZH_T45_1875_001:0627b08_7	故名塵為緣起法也。	故 名 塵 為 緣 起 法 也  
ZH_T45_1875_001:0627b08_10	經云。	經 云  
ZH_T45_1875_001:0627b08_16	諸法從緣起。	諸 法 從 緣 起  
ZH_T45_1875_001:0627b09_2	無緣即不起。	無 緣 即 不 起  
ZH_T45_1875_001:0627b09_7	沈淪因緣。	沈 淪 因 緣  
ZH_T45_1875_001:0627b09_12	皆非外有。	皆 非 外 有  
ZH_T45_1875_001:0627b09_18	終無心外法。	終 無 心 外 法  
ZH_T45_1875_001:0627b10_3	能與心為緣。	能 與 心 為 緣  
ZH_T45_1875_001:0627b10_9	縱分別於塵。	縱 分 別 於 塵  
ZH_T45_1875_001:0627b10_14	亦非攀緣。	亦 非 攀 緣  
ZH_T45_1875_001:0627b11_3	然此一塵圓小之相。	然 此 一 塵 圓 小 之 相  
ZH_T45_1875_001:0627b11_8	依法上起。	依 法 上 起  
ZH_T45_1875_001:0627b11_13	假立似有。	假 立 似 有  
ZH_T45_1875_001:0627b11_18	竟無實體。	竟 無 實 體  
ZH_T45_1875_001:0627b12_2	取不可得。	取 不 可 得  
ZH_T45_1875_001:0627b12_7	捨不可得。	捨 不 可 得  
ZH_T45_1875_001:0627b12_13	以不可取捨。	以 不 可 取 捨  
ZH_T45_1875_001:0627b12_16	則知。	則 知  
ZH_T45_1875_001:0627b13_2	塵體空無所有。	塵 體 空無所有  
ZH_T45_1875_001:0627b13_8	今悟緣非緣。	今 悟 緣 非 緣  
ZH_T45_1875_001:0627b13_13	起無不妙。	起 無 不 妙  
ZH_T45_1875_001:0627b13_19	但緣起體寂。	但 緣 起 體 寂  
ZH_T45_1875_001:0627b14_3	起恒不起。	起 恒 不 起  
