segmentnr	original	stemmed
ZH_T30_1566_008:0088b17_0	般若燈論釋卷第八	般 若 燈 論 釋 卷 第 八 
ZH_T30_1566_008:0088b19_0	偈本龍樹菩薩　釋論分別明菩薩	偈 本 龍 樹 菩 薩  釋 論 分 別 明 菩 薩 
ZH_T30_1566_008:0088b20_0	大唐中印度三藏波羅頗蜜多羅譯	大 唐 中 印 度 三 藏 波 羅 頗 蜜 多 羅 譯 
ZH_T30_1566_008:0088b23_1	12 觀苦品觀苦品第十二復次苦無自性，所對治空，遮定執故，有此品起。	1 2   觀 苦 品 觀 苦 品 第 十 二 復 次 苦 無 自 性  所 對 治 空  遮 定 執 故  有 此 品 起  
ZH_T30_1566_008:0088b23_5	外人言：	外 人 言  
ZH_T30_1566_008:0088b23_14	第一義中有是諸陰。	第 一 義 中 有 是 諸 陰  
ZH_T30_1566_008:0088b23_18	何以故？	何 以 故  
ZH_T30_1566_008:0088b24_2	由苦故。	由 苦 故  
ZH_T30_1566_008:0088b24_17	此若無者，則無彼苦，如第二頭。	此 若 無 者  則 無 彼 苦  如 第 二 頭  
ZH_T30_1566_008:0088b25_6	陰是苦者，如經偈曰：	陰 是 苦 者  如 經 偈 曰  
ZH_T30_1566_008:0088b26_14	「苦集亦世間，　　見處及彼有。	 苦 集 亦 世 間    見 處 及 彼 有  
ZH_T30_1566_008:0088b27_13	」以是義故，第一義中有是諸陰。	 以是義故  第 一 義 中 有 是 諸 陰  
ZH_T30_1566_008:0088b27_17	論者言：	論 者 言  
ZH_T30_1566_008:0088b28_7	虛妄分別，於苦不然。	虛妄分別  於 苦 不 然  
ZH_T30_1566_008:0088b28_11	如偈曰：	如 偈 曰  
ZH_T30_1566_008:0088b29_0	「有人欲得苦，　　自作及他作，	 有 人 欲 得 苦    自 作 及 他 作  
ZH_T30_1566_008:0088c01_13	共作無因作，　　彼果皆不然。	共 作 無 因 作    彼 果 皆 不 然  
ZH_T30_1566_008:0088c02_2	」釋曰：	 釋 曰  
ZH_T30_1566_008:0088c03_1	第一義中種種無量如理觀察，彼皆不然。	第 一 義 中 種 種 無 量 如理觀察  彼 皆 不 然  
ZH_T30_1566_008:0088c03_10	云何觀察苦非自作？	云 何 觀 察 苦 非 自 作  
ZH_T30_1566_008:0088c03_14	如偈曰：	如 偈 曰  
ZH_T30_1566_008:0088c04_14	「苦若自作者，　　則不從緣生。	 苦 若 自 作 者    則 不 從 緣 生  
ZH_T30_1566_008:0088c05_2	」釋曰：	 釋 曰  
ZH_T30_1566_008:0088c05_13	由自作故，則不藉因緣。	由 自 作 故  則 不 藉 因 緣  
ZH_T30_1566_008:0088c06_4	是故苦從緣起，即無此義。	是 故 苦 從 緣 起  即 無 此 義  
ZH_T30_1566_008:0088c06_14	而彼不然，復欲得故。	而 彼 不 然  復 欲 得 故  
ZH_T30_1566_008:0088c06_19	此義云何？	此義云何  
ZH_T30_1566_008:0088c07_3	謂從緣起。	謂 從 緣 起  
ZH_T30_1566_008:0088c07_7	如偈曰：	如 偈 曰  
ZH_T30_1566_008:0088c08_14	「由現陰為因，　　未來陰得起。	 由 現 陰 為 因    未 來 陰 得 起  
ZH_T30_1566_008:0088c09_2	」釋曰：	 釋 曰  
ZH_T30_1566_008:0088c10_1	第一義中諸陰相續名調達者非調達作。	第 一 義 中 諸 陰 相 續 名 調 達 者 非 調 達 作  
ZH_T30_1566_008:0088c10_5	何以故？	何 以 故  
ZH_T30_1566_008:0088c10_10	藉緣起故。	藉 緣 起 故  
ZH_T30_1566_008:0088c11_9	譬如一有由現陰為因牽後陰起，義正如此。	譬 如 一 有 由 現 陰 為 因 牽 後 陰 起  義 正 如 此  
ZH_T30_1566_008:0088c11_16	復次鞞世師言：	復 次 鞞 世 師 言  
ZH_T30_1566_008:0088c13_9	身等諸根覺聚雖別而我無異，彼一遍住亦是作者，彼作此苦，故是自作。	身 等 諸 根 覺 聚 雖 別 而 我 無 異  彼 一 遍 住 亦 是 作 者  彼 作 此 苦  故 是 自 作  
ZH_T30_1566_008:0088c14_9	若言諸行剎那剎那生滅無常者，此說有過。	若 言 諸 行 剎 那 剎 那 生 滅 無 常 者  此 說 有 過  
ZH_T30_1566_008:0088c14_14	得何等過？	得 何 等 過  
ZH_T30_1566_008:0088c16_2	此心剎那俱生之苦，不即此苦剎那心作，故非自作亦非他作。	此 心 剎 那 俱 生 之 苦  不 即 此 苦 剎 那 心 作  故 非 自 作 亦 非 他 作  
ZH_T30_1566_008:0088c16_6	何以故？	何 以 故  
ZH_T30_1566_008:0088c16_21	他所作業、自受果者，此義不然。	他 所 作 業  自 受 果 者  此 義 不 然  
ZH_T30_1566_008:0088c17_14	汝意若欲令他作者，則違自悉檀。	汝 意 若 欲 令 他 作 者  則 違 自 悉 檀  
ZH_T30_1566_008:0088c17_18	論者言：	論 者 言  
ZH_T30_1566_008:0088c18_17	此中立驗，汝言丈夫即是作者，是義不然。	此 中 立 驗  汝 言 丈 夫 即 是 作 者  是 義 不 然  
ZH_T30_1566_008:0088c19_1	何以故？	何 以 故  
ZH_T30_1566_008:0088c19_11	以其常故，譬如虛空。	以 其 常 故  譬 如 虛 空  
ZH_T30_1566_008:0088c20_1	以常驗故，知非作者。	以 常 驗 故  知 非 作 者  
ZH_T30_1566_008:0088c20_16	丈夫作者，法自體破，立義過故。	丈 夫 作 者  法 自 體 破  立 義 過 故  
ZH_T30_1566_008:0088c21_17	復次若汝定謂我作此苦，即不從緣起，有如是過。	復 次 若 汝 定 謂 我 作 此 苦  即 不 從 緣 起  有 如 是 過  
ZH_T30_1566_008:0088c22_2	此義云何？	此義云何  
ZH_T30_1566_008:0088c22_16	以我法中名苦為我，義意如是。	以 我 法 中 名 苦 為 我  義 意 如 是  
ZH_T30_1566_008:0088c24_9	復次若言丈夫作業即是自作，非不藉餘因緣共作後得起者，是義不然。	復 次 若 言 丈 夫 作 業 即 是 自 作  非 不 藉 餘 因 緣 共 作 後 得 起 者  是 義 不 然  
ZH_T30_1566_008:0088c24_13	何以故？	何 以 故  
ZH_T30_1566_008:0088c25_8	由無量因共我作苦，應如是知。	由 無 量 因 共 我 作 苦  應 如 是 知  
ZH_T30_1566_008:0088c26_7	如彼乾草及牛糞等為火作緣，義意正爾。	如 彼 乾 草 及 牛 糞 等 為 火 作 緣  義 意 正 爾  
ZH_T30_1566_008:0088c26_19	復次調達之苦非調達我作。	復 次 調 達 之 苦 非 調 達 我 作  
ZH_T30_1566_008:0088c27_3	何以故？	何 以 故  
ZH_T30_1566_008:0088c27_12	由苦故，如耶若苦。	由 苦 故  如 耶 若 苦  
ZH_T30_1566_008:0088c27_17	汝前說言：	汝 前 說 言  
ZH_T30_1566_008:0088c28_17	若剎那諸行等無別作者，彼業所作即是自作者。	若 剎 那 諸 行 等 無 別 作 者  彼 業 所 作 即 是 自 作 者  
ZH_T30_1566_008:0088c29_3	今當答汝：	今 當 答 汝  
ZH_T30_1566_008:0088c29_17	第一義中苦不可說，故我無過。	第 一 義 中 苦 不 可 說  故 我 無 過  
ZH_T30_1566_008:0089a02_1	彼世諦中相以相續因果不別，世間咸見作如是說。	彼 世 諦 中 相 以 相 續 因 果 不 別  世 間 咸 見 作如是說  
ZH_T30_1566_008:0089a03_18	如言彼處燈來、此菴羅樹是我所種，此亦如是，後時有相與彼前思相續，因果不別。	如 言 彼 處 燈 來  此 菴 羅 樹 是 我 所 種  此 亦 如 是  後 時 有 相 與 彼 前 思 相 續  因 果 不 別  
ZH_T30_1566_008:0089a05_15	前有相思，此剎那作名為自作，由前剎那思所積集善不善業，彼業滅時與後為因。	前 有 相 思  此 剎 那 作 名 為 自 作  由 前 剎 那 思 所 積 集 善不善業  彼 業 滅 時 與 後 為 因  
ZH_T30_1566_008:0089a07_11	如彼燈焰前為後因，如是展轉相續乃至得果，故非不作而得，亦非作已失滅。	如 彼 燈 焰 前 為 後 因  如 是 展轉相續 乃 至 得 果  故 非 不 作 而 得  亦 非 作 已 失 滅  
ZH_T30_1566_008:0089a08_9	若汝意謂諸行剎那先所集業不受後果。	若 汝 意 謂 諸 行 剎 那 先 所 集 業 不 受 後 果  
ZH_T30_1566_008:0089a08_13	何以故？	何 以 故  
ZH_T30_1566_008:0089a09_4	以其異故，如別相續者。	以 其 異 故  如 別 相 續 者  
ZH_T30_1566_008:0089a09_13	是義不然，如偈曰：	是 義 不 然  如 偈 曰  
ZH_T30_1566_008:0089a10_0	「處處緣起法，　　不即是彼緣，	 處 處 緣 起 法    不 即 是 彼 緣  
ZH_T30_1566_008:0089a11_13	亦不異彼緣，　　不常亦不斷。	亦 不 異 彼 緣    不 常 亦 不 斷  
ZH_T30_1566_008:0089a12_2	」釋曰：	 釋 曰  
ZH_T30_1566_008:0089a12_8	我悉檀如是。	我 悉 檀 如 是  
ZH_T30_1566_008:0089a13_1	汝立異故為因者，此義不成。	汝 立 異 故 為 因 者  此 義 不 成  
ZH_T30_1566_008:0089a13_5	何以故？	何 以 故  
ZH_T30_1566_008:0089a14_11	由先心剎那所傳來業，對治未生、相續與果，以功能勝異故。	由 先 心 剎 那 所 傳 來 業  對 治 未 生  相 續 與 果  以 功 能 勝 異 故  
ZH_T30_1566_008:0089a16_2	譬如以紫鑛汁浸摩多弄伽子種之，後時花中有紫鑛色不違世諦。	譬 如 以 紫 鑛 汁 浸 摩 多 弄 伽 子 種 之  後 時 花 中 有 紫 鑛 色 不 違 世 諦  
ZH_T30_1566_008:0089a16_11	復次說有丈夫者言：	復 次 說 有 丈 夫 者 言  
ZH_T30_1566_008:0089a17_6	一邊作業、一邊受果，無如上過。	一 邊 作 業  一 邊 受 果  無 如 上 過  
ZH_T30_1566_008:0089a17_10	論者言：	論 者 言  
ZH_T30_1566_008:0089a19_2	彼一邊者不作而得，此一邊者已作失壞，以作業邊永不得果，有此過失。	彼 一 邊 者 不 作 而 得  此 一 邊 者 已 作 失 壞  以 作 業 邊 永 不 得 果  有 此 過 失  
ZH_T30_1566_008:0089a19_6	外人言：	外 人 言  
ZH_T30_1566_008:0089a19_14	我是一，故無過。	我 是 一  故 無 過  
ZH_T30_1566_008:0089a19_19	云何知一？	云 何 知 一  
ZH_T30_1566_008:0089a20_4	與一數相應故。	與 一 數 相 應 故  
ZH_T30_1566_008:0089a20_8	論者言：	論 者 言  
ZH_T30_1566_008:0089a20_20	我與一數相應，無如此義。	我 與 一 數 相 應  無 如 此 義  
ZH_T30_1566_008:0089a21_3	何以故？	何 以 故  
ZH_T30_1566_008:0089a21_12	由有故，譬如一數。	由 有 故  譬 如 一 數  
ZH_T30_1566_008:0089a22_6	以是義故，苦非自作，亦不他作。	以是義故  苦 非 自 作  亦 不 他 作  
ZH_T30_1566_008:0089a22_11	此義云何？	此義云何  
ZH_T30_1566_008:0089a22_15	如偈曰：	如 偈 曰  
ZH_T30_1566_008:0089a23_14	「若前陰異後，　　後陰異前者；	 若 前 陰 異 後    後 陰 異 前 者  
ZH_T30_1566_008:0089a24_13	此陰從彼生，　　可言他作苦。	此 陰 從 彼 生    可 言 他 作 苦  
ZH_T30_1566_008:0089a25_2	」釋曰：	 釋 曰  
ZH_T30_1566_008:0089a26_1	若人欲得他作苦者，法體不成，立義有過。	若 人 欲 得 他 作 苦 者  法 體 不 成  立 義 有 過  
ZH_T30_1566_008:0089a26_6	而實不然。	而 實 不 然  
ZH_T30_1566_008:0089a26_11	云何不然？	云 何 不 然  
ZH_T30_1566_008:0089a27_9	此中立驗，第一義中調達後陰於先陰非他。	此 中 立 驗  第 一 義 中 調 達 後 陰 於 先 陰 非 他  
ZH_T30_1566_008:0089a27_13	何以故？	何 以 故  
