segmentnr	original	stemmed
ZH_T43_1830_02b:0283b22_0	沙門基撰	沙 門 基 撰 
ZH_T43_1830_02b:0283b23_0	論。復如何知至有實自性。述曰。自下第五	論  復 如 何 知 至 有 實 自 性  述 曰  自 下 第 五 
ZH_T43_1830_02b:0283b24_0	破薩婆多等實有四相　於中有四。初問	破 薩 婆 多 等 實 有 四 相  於 中 有 四  初 問 
ZH_T43_1830_02b:0283b25_2	外人。	外 人  
ZH_T43_1830_02b:0283b25_7	次外人答。	次 外 人 答  
ZH_T43_1830_02b:0283b25_12	第三廣破。	第 三 廣 破  
ZH_T43_1830_02b:0283b25_17	第四述正。	第 四 述 正  
ZH_T43_1830_02b:0283b26_2	至下當知。	至 下 當 知  
ZH_T43_1830_02b:0283b26_7	此即初也。	此 即 初 也  
ZH_T43_1830_02b:0283b27_1	論。	論  
ZH_T43_1830_02b:0283b27_11	契經說故至乃至廣說。	契 經 說 故 至 乃至廣說  
ZH_T43_1830_02b:0283b27_14	述曰。	述 曰  
ZH_T43_1830_02b:0283b28_8	此即第二外人引經證有實相。	此 即 第 二 外 人 引 經 證 有 實 相  
ZH_T43_1830_02b:0283b29_2	此中應言有三有為之相。	此 中 應 言 有 三 有 為 之 相  
ZH_T43_1830_02b:0283b29_5	有為。	有 為  
ZH_T43_1830_02b:0283b29_10	是所相法。	是 所 相 法  
ZH_T43_1830_02b:0283b29_16	有三之相者。	有 三 之 相 者  
ZH_T43_1830_02b:0283c01_6	即顯有為有三能相也。	即 顯 有 為 有 三 能 相 也  
ZH_T43_1830_02b:0283c01_13	重言之有為者。	重 言 之 有 為 者  
ZH_T43_1830_02b:0283c01_18	此屬能相。	此 屬 能 相  
ZH_T43_1830_02b:0283c02_4	顯法有此。	顯 法 有 此  
ZH_T43_1830_02b:0283c02_9	體是有為。	體 是 有 為  
ZH_T43_1830_02b:0283c02_14	是緣生性。	是 緣 生 性  
ZH_T43_1830_02b:0283c02_19	非如白鷺。	非 如 白 鷺  
ZH_T43_1830_02b:0283c03_4	表水非無。	表 水 非 無  
ZH_T43_1830_02b:0283c03_11	亦非如童女相。	亦 非 如 童 女 相  
ZH_T43_1830_02b:0283c04_1	表法是善．不善。	表 法 是 善  不 善  
ZH_T43_1830_02b:0283c04_7	不重言有為。	不 重 言 有 為  
ZH_T43_1830_02b:0283c04_13	疑表有為有。	疑 表 有 為 有  
ZH_T43_1830_02b:0283c05_5	或表有為通善．惡性。	或 表 有 為 通 善  惡 性  
ZH_T43_1830_02b:0283c05_14	今為簡此重言有為。	今 為 簡 此 重 言 有 為  
ZH_T43_1830_02b:0283c06_4	又此之言即第六轉。	又 此 之 言 即 第 六 轉  
ZH_T43_1830_02b:0283c06_9	是依士釋。	是 依 士 釋  
ZH_T43_1830_02b:0283c06_18	故知離法別有相體。	故 知 離 法 別 有 相 體  
ZH_T43_1830_02b:0283c07_14	非無異法可說之言　問既有四相。	非 無 異 法 可 說 之 言  問 既 有 四 相  
ZH_T43_1830_02b:0283c08_12	何故此經但說三種　俱舍二說。	何 故 此 經 但 說 三 種  俱 舍 二 說  
ZH_T43_1830_02b:0283c08_17	初云除住。	初 云 除 住  
ZH_T43_1830_02b:0283c09_8	若法令行三世遷流。	若 法 令 行 三 世 遷 流  
ZH_T43_1830_02b:0283c09_13	經說為相。	經 說 為 相  
ZH_T43_1830_02b:0283c10_1	生遷未來法。	生 遷 未 來 法  
ZH_T43_1830_02b:0283c10_7	令流入現在。	令 流 入 現 在  
ZH_T43_1830_02b:0283c10_14	異．滅遷現法。	異  滅 遷 現 法  
ZH_T43_1830_02b:0283c11_1	令流入過去。	令 流 入 過 去  
ZH_T43_1830_02b:0283c11_11	令其衰異．及壞滅故。	令 其 衰 異  及 壞 滅 故  
ZH_T43_1830_02b:0283c12_1	如三怨敵見怨處林。	如 三 怨 敵 見 怨 處 林  
ZH_T43_1830_02b:0283c12_7	牽出．衰力。	牽 出  衰 力  
ZH_T43_1830_02b:0283c12_12	損壞其命。	損 壞 其 命  
ZH_T43_1830_02b:0283c13_2	住於彼法攝受．安立。	住 於 彼 法 攝 受  安 立  
ZH_T43_1830_02b:0283c13_7	樂不相離。	樂 不 相 離  
ZH_T43_1830_02b:0283c13_12	不說相中。	不 說 相 中  
ZH_T43_1830_02b:0283c14_2	又無為法有自相住。	又 無 為 法 有 自 相 住  
ZH_T43_1830_02b:0283c14_11	住相濫彼故經不說。	住 相 濫 彼 故 經 不 說  
ZH_T43_1830_02b:0283c14_17	然經說住異。	然 經 說 住 異  
ZH_T43_1830_02b:0283c15_4	是此異別名。	是 此 異 別 名  
ZH_T43_1830_02b:0283c15_9	如生名起。	如 生 名 起  
ZH_T43_1830_02b:0283c16_1	滅名為盡　第二師說。	滅 名 為 盡  第 二 師 說  
ZH_T43_1830_02b:0283c16_15	即此經中住．異合說名住異相。	即 此 經 中 住  異 合 說 名 住 異 相  
ZH_T43_1830_02b:0283c17_4	住是有情所愛著處。	住 是 有 情 所 愛 著 處  
ZH_T43_1830_02b:0283c17_13	為令生厭與異合說。	為 令 生 厭 與 異 合 說  
ZH_T43_1830_02b:0283c18_10	如示黑耳與吉祥俱　乃至廣說者。	如 示 黑 耳 與 吉 祥 俱  乃至廣說 者  
ZH_T43_1830_02b:0283c19_3	謂有為之起亦可了知。	謂 有 為 之 起 亦 可 了 知  
ZH_T43_1830_02b:0283c19_13	如樞要說　然今大乘。	如 樞 要 說  然 今 大 乘  
ZH_T43_1830_02b:0283c20_4	釋經說者文各不同。	釋 經 說 者 文 各 不 同  
ZH_T43_1830_02b:0283c20_9	或說一相。	或 說 一 相  
ZH_T43_1830_02b:0283c21_3	謂四嗢柁南中取諸行無常。	謂 四 嗢 柁 南 中 取 諸行無常  
ZH_T43_1830_02b:0283c21_8	或說二相。	或 說 二 相  
ZH_T43_1830_02b:0283c22_3	謂璽弟子應觀諸法生滅而住。	謂 璽 弟 子 應 觀 諸 法 生 滅 而 住  
ZH_T43_1830_02b:0283c22_12	或八不中不生不滅。	或 八 不 中 不生不滅  
ZH_T43_1830_02b:0283c22_17	或說三相。	或 說 三 相  
ZH_T43_1830_02b:0283c23_7	如此經說三有為相。	如 此 經 說 三 有 為 相  
ZH_T43_1830_02b:0283c23_12	或說四相。	或 說 四 相  
ZH_T43_1830_02b:0283c24_12	處處皆同有何密意作此說　此說一相者。	處 處 皆 同 有 何 密 意 作 此 說  此 說 一 相 者  
ZH_T43_1830_02b:0283c25_5	謂說生滅等總名無常。	謂 說 生 滅 等 總 名 無 常  
ZH_T43_1830_02b:0283c25_10	非常相故。	非 常 相 故  
ZH_T43_1830_02b:0283c26_6	八十一云有起盡故是無常也。	八 十 一 云 有 起 盡 故 是 無 常 也  
ZH_T43_1830_02b:0283c26_17	即是生．滅等合名無常。	即 是 生  滅 等 合 名 無 常  
ZH_T43_1830_02b:0283c27_7	如瑜伽論五十二說。	如 瑜 伽 論 五 十 二 說  
ZH_T43_1830_02b:0283c27_16	若由此相起厭思惟。	若 由 此 相 起 厭 思 惟  
ZH_T43_1830_02b:0283c28_3	但說為相。	但 說 為 相  
ZH_T43_1830_02b:0283c28_10	能起厭患離欲。	能 起 厭 患 離 欲  
ZH_T43_1830_02b:0283c28_13	解脫。	解 脫  
ZH_T43_1830_02b:0283c28_19	本無今有生。	本無今有 生  
ZH_T43_1830_02b:0283c29_5	有已還無滅。	有 已 還 無 滅  
ZH_T43_1830_02b:0283c29_10	名無常相。	名 無 常 相  
ZH_T43_1830_02b:0284a01_17	故經說一謂即無常　何故生．滅等合名無常　以有非恒有。	故 經 說 一 謂 即 無 常  何 故 生  滅 等 合 名 無 常  以 有 非 恒 有  
ZH_T43_1830_02b:0284a02_5	無非恒無故。	無 非 恒 無 故  
