segmentnr	original	stemmed
ZH_T47_1998A_020:0894a11_0	大慧普覺禪師法語卷第二十	大 慧 普 覺 禪 師 法 語 卷 第 二 十 
ZH_T47_1998A_020:0894a13_0	徑山能仁禪院住持嗣法	徑 山 能 仁 禪 院 住 持 嗣 法 
ZH_T47_1998A_020:0894a14_0	慧日禪師臣蘊聞　上進	慧 日 禪 師 臣 蘊 聞  上 進 
ZH_T47_1998A_020:0894a16_4	示無相居士示無相居士鄧直殿子立欲學此道。	示 無 相 居 士 示 無 相 居 士 鄧 直 殿 子 立 欲 學 此 道  
ZH_T47_1998A_020:0894a16_11	須是具決定信。	須 是 具 決 定 信  
ZH_T47_1998A_020:0894a16_16	逢逆順境。	逢 逆 順 境  
ZH_T47_1998A_020:0894a17_1	心不動搖。	心 不 動 搖  
ZH_T47_1998A_020:0894a17_7	方有趣向分。	方 有 趣 向 分  
ZH_T47_1998A_020:0894a17_10	佛言。	佛 言  
ZH_T47_1998A_020:0894a17_18	信能永滅煩惱本。	信 能 永 滅 煩 惱 本  
ZH_T47_1998A_020:0894a18_5	信能專向佛功德。	信 能 專 向 佛 功 德  
ZH_T47_1998A_020:0894a18_13	信於境界無所著。	信 於 境 界 無 所 著  
ZH_T47_1998A_020:0894a19_2	遠離諸難得無難。	遠 離 諸 難 得 無 難  
ZH_T47_1998A_020:0894a19_5	又云。	又 云  
ZH_T47_1998A_020:0894a19_13	信能超出眾魔路。	信 能 超 出 眾 魔 路  
ZH_T47_1998A_020:0894a20_1	示現無上解脫道。	示 現 無 上 解 脫 道  
ZH_T47_1998A_020:0894a20_10	如上所說教有明文。	如上所說 教 有 明 文  
ZH_T47_1998A_020:0894a20_16	佛豈欺人耶。	佛 豈 欺 人 耶  
ZH_T47_1998A_020:0894a21_2	若半明半暗。	若 半 明 半 暗  
ZH_T47_1998A_020:0894a21_8	半信半不信。	半 信 半 不 信  
ZH_T47_1998A_020:0894a21_14	則觸境遇緣。	則 觸 境 遇 緣  
ZH_T47_1998A_020:0894a21_19	心生疑惑。	心 生 疑 惑  
ZH_T47_1998A_020:0894a22_8	乃是於境界心有所著。	乃 是 於 境 界 心 有 所 著  
ZH_T47_1998A_020:0894a22_18	不能於此道決定無疑。	不 能 於 此 道 決 定 無 疑  
ZH_T47_1998A_020:0894a23_8	滅煩惱本遠離諸難。	滅 煩 惱 本 遠 離 諸 難  
ZH_T47_1998A_020:0894a23_17	諸難者為無決定信。	諸 難 者 為 無 決 定 信  
ZH_T47_1998A_020:0894a24_6	被自己陰魔所撓。	被 自 己 陰 魔 所 撓  
