segmentnr	original	stemmed
ZH_T06_0220b_208:0037b14_0	27大般若波羅蜜多經卷第二百八	2 7 大 般 若 波羅蜜多 經 卷 第 二 百 八 
ZH_T06_0220b_208:0037b16_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T06_0220b_208:0037b17_0	初分難信解品第三十四之二十七	初 分 難 信 解 品 第 三 十 四 之 二 十 七 
ZH_T06_0220b_208:0037b18_6	「復次，善現！	 復 次  善 現  
ZH_T06_0220b_208:0037b19_5	內空清淨故色清淨，色清淨故一切智智清淨。	內 空 清 淨 故 色 清 淨  色 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037b19_9	何以故？	何 以 故  
ZH_T06_0220b_208:0037b21_1	若內空清淨，若色清淨，若一切智智清淨，無二、無二分、無別、無斷故。	若 內 空 清 淨  若 色 清 淨  若 一切智智 清 淨  無 二  無 二 分  無 別  無 斷 故  
ZH_T06_0220b_208:0037b22_8	內空清淨故受、想、行、識清淨，受、想、行、識清淨故一切智智清淨。	內 空 清 淨 故 受  想  行  識 清 淨  受  想  行  識 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037b22_12	何以故？	何 以 故  
ZH_T06_0220b_208:0037b24_8	若內空清淨，若受、想、行、識清淨，若一切智智清淨，無二、無二分、無別、無斷故。	若 內 空 清 淨  若 受  想  行  識 清 淨  若 一切智智 清 淨  無 二  無 二 分  無 別  無 斷 故  
ZH_T06_0220b_208:0037b24_12	「善現！	 善 現  
ZH_T06_0220b_208:0037b25_11	內空清淨故眼處清淨，眼處清淨故一切智智清淨。	內 空 清 淨 故 眼 處 清 淨  眼 處 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037b25_15	何以故？	何 以 故  
ZH_T06_0220b_208:0037b27_9	若內空清淨，若眼處清淨，若一切智智清淨，無二、無二分、無別、無斷故。	若 內 空 清 淨  若 眼 處 清 淨  若 一切智智 清 淨  無 二  無 二 分  無 別  無 斷 故  
ZH_T06_0220b_208:0037b29_1	內空清淨故耳、鼻、舌、身、意處清淨，耳、鼻、舌、身、意處清淨故一切智智清淨。	內 空 清 淨 故 耳  鼻  舌  身  意 處 清 淨  耳  鼻  舌  身  意 處 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037b29_5	何以故？	何 以 故  
ZH_T06_0220b_208:0037c02_2	若內空清淨，若耳、鼻、舌、身、意處清淨，若一切智智清淨，無二、無二分、無別、無斷故。	若 內 空 清 淨  若 耳  鼻  舌  身  意 處 清 淨  若 一切智智 清 淨  無 二  無 二 分  無 別  無 斷 故  
ZH_T06_0220b_208:0037c02_6	「善現！	 善 現  
ZH_T06_0220b_208:0037c03_8	內空清淨故色處清淨，色處清淨故一切智智清淨。	內 空 清 淨 故 色 處 清 淨  色 處 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037c03_12	何以故？	何 以 故  
ZH_T06_0220b_208:0037c05_5	若內空清淨，若色處清淨，若一切智智清淨，無二、無二分、無別、無斷故。	若 內 空 清 淨  若 色 處 清 淨  若 一切智智 清 淨  無 二  無 二 分  無 別  無 斷 故  
ZH_T06_0220b_208:0037c06_19	內空清淨故聲、香、味、觸、法處清淨，聲、香、味、觸、法處清淨故一切智智清淨。	內 空 清 淨 故 聲  香  味  觸  法 處 清 淨  聲  香  味  觸  法 處 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037c07_1	何以故？	何 以 故  
ZH_T06_0220b_208:0037c08_20	若內空清淨，若聲、香、味、觸、法處清淨，若一切智智清淨，無二、無二分、無別、無斷故。	若 內 空 清 淨  若 聲  香  味  觸  法 處 清 淨  若 一切智智 清 淨  無 二  無 二 分  無 別  無 斷 故  
ZH_T06_0220b_208:0037c09_1	「善現！	 善 現  
ZH_T06_0220b_208:0037c10_4	內空清淨故眼界清淨，眼界清淨故一切智智清淨。	內 空 清 淨 故 眼 界 清 淨  眼 界 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037c10_8	何以故？	何 以 故  
ZH_T06_0220b_208:0037c12_1	若內空清淨，若眼界清淨，若一切智智清淨，無二、無二分、無別、無斷故。	若 內 空 清 淨  若 眼 界 清 淨  若 一切智智 清 淨  無 二  無 二 分  無 別  無 斷 故  
ZH_T06_0220b_208:0037c14_11	內空清淨故色界、眼識界及眼觸、眼觸為緣所生諸受清淨，色界乃至眼觸為緣所生諸受清淨故一切智智清淨。	內 空 清 淨 故 色 界  眼 識 界 及 眼 觸  眼 觸 為 緣 所 生 諸 受 清 淨  色 界 乃 至 眼 觸 為 緣 所 生 諸 受 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037c14_15	何以故？	何 以 故  
ZH_T06_0220b_208:0037c16_21	若內空清淨，若色界乃至眼觸為緣所生諸受清淨，若一切智智清淨，無二、無二分、無別、無斷故。	若 內 空 清 淨  若 色 界 乃 至 眼 觸 為 緣 所 生 諸 受 清 淨  若 一切智智 清 淨  無 二  無 二 分  無 別  無 斷 故  
ZH_T06_0220b_208:0037c17_3	「善現！	 善 現  
ZH_T06_0220b_208:0037c18_5	內空清淨故耳界清淨，耳界清淨故一切智智清淨。	內 空 清 淨 故 耳 界 清 淨  耳 界 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037c18_9	何以故？	何 以 故  
ZH_T06_0220b_208:0037c20_2	若內空清淨，若耳界清淨，若一切智智清淨，無二、無二分、無別、無斷故。	若 內 空 清 淨  若 耳 界 清 淨  若 一切智智 清 淨  無 二  無 二 分  無 別  無 斷 故  
ZH_T06_0220b_208:0037c22_12	內空清淨故聲界、耳識界及耳觸、耳觸為緣所生諸受清淨，聲界乃至耳觸為緣所生諸受清淨故一切智智清淨。	內 空 清 淨 故 聲 界  耳 識 界 及 耳 觸  耳 觸 為 緣 所 生 諸 受 清 淨  聲 界 乃 至 耳 觸 為 緣 所 生 諸 受 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037c22_16	何以故？	何 以 故  
ZH_T06_0220b_208:0037c25_2	若內空清淨，若聲界乃至耳觸為緣所生諸受清淨，若一切智智清淨，無二、無二分、無別、無斷故。	若 內 空 清 淨  若 聲 界 乃 至 耳 觸 為 緣 所 生 諸 受 清 淨  若 一切智智 清 淨  無 二  無 二 分  無 別  無 斷 故  
ZH_T06_0220b_208:0037c25_6	「善現！	 善 現  
ZH_T06_0220b_208:0037c26_8	內空清淨故鼻界清淨，鼻界清淨故一切智智清淨。	內 空 清 淨 故 鼻 界 清 淨  鼻 界 清 淨 故 一切智智 清 淨  
ZH_T06_0220b_208:0037c26_12	何以故？	何 以 故  
