segmentnr	original	stemmed
ZH_T32_1670B_001:0703c07_0	那先比丘經卷上	那 先 比 丘 經 卷 上 
ZH_T32_1670B_001:0703c09_0	失譯人名附東晉錄	失 譯 人 名 附 東 晉 錄 
ZH_T32_1670B_001:0703c10_0	佛在舍衛國祇樹給孤獨園，時諸比丘僧、比	佛 在 舍 衛 國 祇 樹 給 孤 獨 園  時 諸 比 丘 僧  比 
ZH_T32_1670B_001:0703c13_1	丘尼、優婆塞、優婆夷，諸天、王、大臣、長者、人民，及事九十六種道者，凡萬餘人，日於佛前聽經。	丘 尼  優 婆 塞  優 婆 夷  諸 天  王  大 臣  長 者  人 民  及 事 九 十 六 種 道 者  凡 萬 餘 人  日 於 佛 前 聽 經  
ZH_T32_1670B_001:0703c13_5	佛自念：	佛 自 念  
ZH_T32_1670B_001:0703c13_16	「人眾日多，身不得安。	 人 眾 日 多  身 不 得 安  
ZH_T32_1670B_001:0703c14_13	」佛意欲捨人眾去，到閑屏處，坐思惟念道。	 佛 意 欲 捨 人 眾 去  到 閑 屏 處  坐 思 惟 念 道  
ZH_T32_1670B_001:0703c15_13	佛即捨人眾去，入山至校羅叢樹間，其樹有神。	佛 即 捨 人 眾 去  入 山 至 校 羅 叢 樹 間  其 樹 有 神  
ZH_T32_1670B_001:0703c16_4	佛坐其下，思念清淨之道。	佛 坐 其 下  思 念 清 淨 之 道  
ZH_T32_1670B_001:0703c17_16	去叢樹不遠，有群象五百餘頭，中有象王，賢善知善惡之事，譬如人狀。	去 叢 樹 不 遠  有 群 象 五 百 餘 頭  中 有 象 王  賢 善 知 善 惡 之 事  譬 如 人 狀  
ZH_T32_1670B_001:0703c18_18	象輩眾多，周匝象王邊，中有雄雌、長齒中齒少齒者。	象 輩 眾 多  周 匝 象 王 邊  中 有 雄 雌  長 齒 中 齒 少 齒 者  
ZH_T32_1670B_001:0703c21_3	象王渴欲行飲水時，諸小象走居前入水飲，飲已於水中走戲，撓撈水令濁惡，象王不能得清水飲。	象 王 渴 欲 行 飲 水 時  諸 小 象 走 居 前 入 水 飲  飲 已 於 水 中 走 戲  撓 撈 水 令 濁 惡  象 王 不 能 得 清 水 飲  
ZH_T32_1670B_001:0703c22_19	象王飢欲行食草，諸小象復走居前食噉美草，走戲蹈踐其上，象王不能得淨草食。	象 王 飢 欲 行 食 草  諸 小 象 復 走 居 前 食 噉 美 草  走 戲 蹈 踐 其 上  象 王 不 能 得 淨 草 食  
ZH_T32_1670B_001:0703c23_4	象王自念：	象 王 自 念  
ZH_T32_1670B_001:0703c24_19	「我群眾多患，是諸象及小象子撓水令濁、令草不淨，而返常飲濁水食足踐之草。	 我 群 眾 多 患  是 諸 象 及 小 象 子 撓 水 令 濁  令 草 不 淨  而 返 常 飲 濁 水 食 足 踐 之 草  
ZH_T32_1670B_001:0703c25_4	」象王自念：	 象 王 自 念  
