segmentnr	original	stemmed
ZH_T18_0893a_001:0603a03_0	蘇悉地羯囉經卷上	蘇 悉 地 羯 囉 經 卷 上 
ZH_T18_0893a_001:0603a05_0	大唐中天竺三藏輸波迦羅譯	大 唐 中 天 竺 三 藏 輸波迦羅 譯 
ZH_T18_0893a_001:0603a06_0	1 請問品請問品第一	1   請 問 品 請 問 品 第 一 
ZH_T18_0893a_001:0603a08_9	爾時，忿怒軍荼利菩薩合掌恭敬，頂禮尊者執金剛足，發如是問：	爾 時  忿 怒 軍 荼 利 菩 薩 合掌恭敬  頂 禮 尊 者 執 金 剛 足  發 如 是 問  
ZH_T18_0893a_001:0603a10_7	「我曾往昔於尊者所，聞一切明王曼荼羅法及以次第，復聞明王并諸眷屬神驗之德。	 我 曾 往 昔 於 尊 者 所  聞 一 切 明 王 曼 荼 羅 法 及 以 次 第  復 聞 明 王 并 諸 眷 屬 神 驗 之 德  
ZH_T18_0893a_001:0603a12_1	願為未來諸有情故，唯願尊者廣為解說，以何法則持誦真言速得成就？	願 為 未 來 諸 有 情 故  唯 願 尊 者 廣 為 解 說  以 何 法 則 持 誦 真 言 速 得 成 就  
ZH_T18_0893a_001:0603a12_19	其真言字雖有一體，所成就法其數無量？	其 真 言 字 雖 有 一 體  所 成 就 法 其 數 無 量  
ZH_T18_0893a_001:0603a13_4	以頌偈問：	以 頌 偈 問  
ZH_T18_0893a_001:0603a14_14	「云何真言相，　　及阿闍梨相？	 云 何 真 言 相    及 阿 闍 梨 相  
ZH_T18_0893a_001:0603a15_13	云何成就者，　　并說伴侶相？	云 何 成 就 者    并 說 伴 侶 相  
ZH_T18_0893a_001:0603a16_5	方所何為勝？	方 所 何 為 勝  
ZH_T18_0893a_001:0603a16_13	　　何處速易成？	  何 處 速 易 成  
ZH_T18_0893a_001:0603a17_13	云何調伏相，　　及應不應作？	云 何 調 伏 相    及 應 不 應 作  
ZH_T18_0893a_001:0603a18_13	云何誦真言，　　方便及次第？	云 何 誦 真 言    方 便 及 次 第  
ZH_T18_0893a_001:0603a19_5	何花得易成？	何 花 得 易 成  
ZH_T18_0893a_001:0603a19_13	　　云何用塗香？	  云 何 用 塗 香  
ZH_T18_0893a_001:0603a20_5	云何供養食？	云 何 供 養 食  
ZH_T18_0893a_001:0603a20_13	　　復燒何等香？	  復 燒 何 等 香  
ZH_T18_0893a_001:0603a21_5	云何然燈相？	云 何 然 燈 相  
ZH_T18_0893a_001:0603a21_13	　　云何扇底迦？	  云 何 扇 底 迦  
ZH_T18_0893a_001:0603a22_5	云何增益相？	云 何 增 益 相  
ZH_T18_0893a_001:0603a22_13	　　云何降伏怨？	  云 何 降 伏 怨  
ZH_T18_0893a_001:0603a23_13	於此三種中，　　各成何等事？	於 此 三 種 中    各 成 何 等 事  
ZH_T18_0893a_001:0603a24_13	云何上中下，　　次第成就相？	云 何 上 中 下    次 第 成 就 相  
ZH_T18_0893a_001:0603a25_5	以何法請召？	以 何 法 請 召  
ZH_T18_0893a_001:0603a25_13	　　云何供養之？	  云 何 供 養 之  
ZH_T18_0893a_001:0603a26_5	云何作護身？	云 何 作 護 身  
ZH_T18_0893a_001:0603a26_13	　　云何廣持誦？	  云 何 廣 持 誦  
ZH_T18_0893a_001:0603a27_5	何相誦真言？	何 相 誦 真 言  
ZH_T18_0893a_001:0603a27_13	　　云何作灌頂？	  云 何 作 灌 頂  
ZH_T18_0893a_001:0603a28_5	真言試何相？	真 言 試 何 相  
ZH_T18_0893a_001:0603a28_13	　　云何當受持？	  云 何 當 受 持  
ZH_T18_0893a_001:0603a29_5	云何字得圓？	云 何 字 得 圓  
ZH_T18_0893a_001:0603a29_13	　　云何得增益？	  云 何 得 增 益  
ZH_T18_0893a_001:0603b01_13	云何作護摩，　　及以次第法？	云 何 作 護 摩    及 以 次 第 法  
ZH_T18_0893a_001:0603b02_13	復用何等物，　　能令速成就？	復 用 何 等 物    能 令 速 成 就  
ZH_T18_0893a_001:0603b03_8	「云何成就諸藥相？	 云 何 成 就 諸 藥 相  
ZH_T18_0893a_001:0603b03_18	　　云何而受諸藥相？	  云 何 而 受 諸 藥 相  
ZH_T18_0893a_001:0603b04_7	云何能淨諸藥法？	云 何 能 淨 諸 藥 法  
