segmentnr	original	stemmed
ZH_T05_0220a_022:0120a15_0	12大般若波羅蜜多經卷第二十二	1 2 大 般 若 波羅蜜多 經 卷 第 二 十 二 
ZH_T05_0220a_022:0120a17_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T05_0220a_022:0120a18_0	初分教誡教授品第七之十二	初 分 教 誡 教 授 品 第 七 之 十 二 
ZH_T05_0220a_022:0120a19_6	「復次，善現！	 復 次  善 現  
ZH_T05_0220a_022:0120a19_20	所言菩薩摩訶薩者，於意云何？	所 言 菩薩摩訶薩 者  於意云何  
ZH_T05_0220a_022:0120a20_12	即佛十力增語是菩薩摩訶薩不？	即 佛 十 力 增 語 是 菩薩摩訶薩 不  
ZH_T05_0220a_022:0120a20_17	」「不也！	  不 也  
ZH_T05_0220a_022:0120a20_20	世尊！	世 尊  
ZH_T05_0220a_022:0120a22_6	」「即四無所畏、四無礙解、十八佛不共法增語是菩薩摩訶薩不？	  即 四無所畏  四無礙解  十 八 佛 不 共 法 增 語 是 菩薩摩訶薩 不  
ZH_T05_0220a_022:0120a22_11	」「不也！	  不 也  
ZH_T05_0220a_022:0120a22_14	世尊！	世 尊  
ZH_T05_0220a_022:0120a23_7	」「即佛十力常增語是菩薩摩訶薩不？	  即 佛 十 力 常 增 語 是 菩薩摩訶薩 不  
ZH_T05_0220a_022:0120a23_12	」「不也！	  不 也  
ZH_T05_0220a_022:0120a23_15	世尊！	世 尊  
ZH_T05_0220a_022:0120a25_1	」「即四無所畏、四無礙解、十八佛不共法常增語是菩薩摩訶薩不？	  即 四無所畏  四無礙解  十 八 佛 不 共 法 常 增 語 是 菩薩摩訶薩 不  
ZH_T05_0220a_022:0120a25_6	」「不也！	  不 也  
ZH_T05_0220a_022:0120a25_9	世尊！	世 尊  
ZH_T05_0220a_022:0120a26_3	」「即佛十力無常增語是菩薩摩訶薩不？	  即 佛 十 力 無 常 增 語 是 菩薩摩訶薩 不  
ZH_T05_0220a_022:0120a26_8	」「不也！	  不 也  
ZH_T05_0220a_022:0120a26_11	世尊！	世 尊  
