segmentnr	original	stemmed
ZH_T42_1828_09a:0497b10_0	釋遁倫集撰	釋 遁 倫 集 撰 
ZH_T42_1828_09a:0497b11_0	論本卷第三十六	論 本 卷 第 三 十 六 
ZH_T42_1828_09a:0497b12_0	自下第三解因攝果攝利益時節。即是自他	自 下 第 三 解 因 攝 果 攝 利 益 時 節  即 是 自 他 
ZH_T42_1828_09a:0497b13_12	修三因因時利益利名為因攝。	修 三 因 因 時 利 益 利 名 為 因 攝  
ZH_T42_1828_09a:0497b14_7	三因得果果時利益名為果攝。	三 因 得 果 果 時 利 益 名 為 果 攝  
ZH_T42_1828_09a:0497b15_3	即於因果中皆有自利益他行故。	即 於 因 果 中 皆 有 自 利 益 他 行 故  
ZH_T42_1828_09a:0497b15_15	於中先徵問發起開列三門。	於 中 先 徵 問 發 起 開 列 三 門  
ZH_T42_1828_09a:0497b16_2	次依門解釋。	次 依 門 解 釋  
ZH_T42_1828_09a:0497b16_5	後結。	後 結  
ZH_T42_1828_09a:0497b16_16	依門解中初明三種因果。	依 門 解 中 初 明 三 種 因 果  
ZH_T42_1828_09a:0497b17_1	後辨勝劣。	後 辨 勝 劣  
ZH_T42_1828_09a:0497b17_6	前中有二。	前 中 有 二  
ZH_T42_1828_09a:0497b17_14	一別明異熟因果。	一 別 明 異 熟 因 果  
ZH_T42_1828_09a:0497b18_2	二合明福智因果。	二 合 明 福 智 因 果  
ZH_T42_1828_09a:0497b18_7	前中有三。	前 中 有 三  
ZH_T42_1828_09a:0497b18_16	一正明八種異熟體。	一 正 明 八 種 異 熟 體  
ZH_T42_1828_09a:0497b19_5	二辨八種感異熟因。	二 辨 八 種 感 異 熟 因  
ZH_T42_1828_09a:0497b20_12	三辨依彼八種異熟體上復起八種自利利他之行名異熟果。	三 辨 依 彼 八 種 異 熟 體 上 復 起 八 種 自利利他 之 行 名 異 熟 果  
ZH_T42_1828_09a:0497b21_7	後之二門則是自利利他行體。	後 之 二 門 則 是 自利利他 行 體  
ZH_T42_1828_09a:0497b22_4	初門但是菩薩八種報體非二利行。	初 門 但 是 菩 薩 八 種 報 體 非 二 利 行  
ZH_T42_1828_09a:0497b22_15	亦可初門報體亦是二利。	亦 可 初 門 報 體 亦 是 二 利  
ZH_T42_1828_09a:0497b23_11	菩薩得彼八種殊勝報體即是自利。	菩 薩 得 彼 八 種 殊 勝 報 體 即 是 自 利  
ZH_T42_1828_09a:0497b24_2	他觀生信即是利他。	他 觀 生 信 即 是 利 他  
ZH_T42_1828_09a:0497b25_8	此中菩薩於人天身所得壽量具足等八種報體是其異熟。	此 中 菩 薩 於 人 天 身 所 得 壽量具足 等 八 種 報 體 是 其 異 熟  
ZH_T42_1828_09a:0497b26_1	所修十善業道是異熟因。	所 修 十善業道 是 異 熟 因  
ZH_T42_1828_09a:0497b26_7	此二是有漏。	此 二 是 有 漏  
ZH_T42_1828_09a:0497b27_7	依前長壽等身廣起自利利他諸行名異熟果。	依 前 長 壽 等 身 廣 起 自利利他 諸 行 名 異 熟 果  
ZH_T42_1828_09a:0497b27_16	界體諸行通漏無漏。	界 體 諸 行 通 漏 無 漏  
ZH_T42_1828_09a:0497b28_2	就初門中。	就 初 門 中  
ZH_T42_1828_09a:0497b28_10	測師辨異熟體云。	測 師 辨 異 熟 體 云  
ZH_T42_1828_09a:0497b29_6	壽量以二十四不相應之命根為體。	壽 量 以 二 十 四 不 相 應 之 命 根 為 體  
ZH_T42_1828_09a:0497b29_11	非色非心。	非 色 非 心  
ZH_T42_1828_09a:0497c01_2	不同成實以色心為體。	不 同 成 實 以 色 心 為 體  
ZH_T42_1828_09a:0497c01_12	是假無性故不同毘曇。	是 假 無 性 故 不 同 毘 曇  
ZH_T42_1828_09a:0497c01_16	形色者。	形 色 者  
