segmentnr	original	stemmed
ZH_T34_1719_06a:0255c06_0	唐天台沙門湛然述	唐 天 台 沙 門 湛 然 述 
ZH_T34_1719_06a:0255c07_0	次偈文者，上云偈文領解各陳，前長行中以	次 偈 文 者  上 云 偈 文 領 解 各 陳  前 長 行 中 以 
ZH_T34_1719_06a:0255c08_0	身為領、以意為解，全似各陳。而言合者，	身 為 領  以 意 為 解  全 似 各 陳  而 言 合 者  
ZH_T34_1719_06a:0255c09_14	領中合解、解中合領，故云合耳。	領 中 合 解  解 中 合 領  故 云 合 耳  
ZH_T34_1719_06a:0255c11_10	今言各者，三業各有領之與解，雖似合明，但一一業中自分領解，故名各耳。	今 言 各 者  三 業 各 有 領 之 與 解  雖 似 合 明  但 一 一 業 中 自 分 領 解  故 名 各 耳  
ZH_T34_1719_06a:0255c12_12	略須分節後可依文，既分為三即標、釋、結。	略 須 分 節 後 可 依 文  既 分 為 三 即 標  釋  結  
ZH_T34_1719_06a:0255c13_8	初通標者，「我聞」標口、「歡喜」標心。	初 通 標 者   我 聞  標 口   歡 喜  標 心  
ZH_T34_1719_06a:0255c14_4	言「兼佛」者，兼從佛也，即是兼標身也。	言  兼 佛  者  兼 從 佛 也  即 是 兼 標 身 也  
ZH_T34_1719_06a:0255c14_13	既是總標且以我聞。	既 是 總 標 且 以 我 聞  
ZH_T34_1719_06a:0255c15_1	「是法音」下領也。	 是 法 音  下 領 也  
ZH_T34_1719_06a:0255c15_11	「心懷大歡喜」解也。	 心 懷 大 歡 喜  解 也  
ZH_T34_1719_06a:0255c16_19	次釋三業，初一行半頌身領解中，初一行身領也，次半行身解也。	次 釋 三 業  初 一 行 半 頌 身 領 解 中  初 一 行 身 領 也  次 半 行 身 解 也  
ZH_T34_1719_06a:0255c17_18	次「我處」下十一行明口領解，於中又二：	次  我 處  下 十 一 行 明 口 領 解  於 中 又 二  
ZH_T34_1719_06a:0255c18_12	初九行明身遠，次二行明入法性。	初 九 行 明 身 遠  次 二 行 明 入 法 性  
ZH_T34_1719_06a:0255c18_16	初又二：	初 又 二  
ZH_T34_1719_06a:0255c20_1	初八行明口領，次一行明口解，以領解昔口之過。	初 八 行 明 口 領  次 一 行 明 口 解  以 領 解 昔 口 之 過  
ZH_T34_1719_06a:0255c20_7	入法性中二：	入 法 性 中 二  
ZH_T34_1719_06a:0255c21_12	初一行半明口領，次半行明口解，以領解昔口之得故。	初 一 行 半 明 口 領  次 半 行 明 口 解  以 領 解 昔 口 之 得 故  
ZH_T34_1719_06a:0255c22_19	次「而今」下九行半意領解中，初八行意領，次一行半意解。	次  而 今  下 九 行 半 意 領 解 中  初 八 行 意 領  次 一 行 半 意 解  
ZH_T34_1719_06a:0255c24_15	後二行半通結中，初一行半結領，次一行結解，領謂外領佛說，解即內受佛意。	後 二 行 半 通 結 中  初 一 行 半 結 領  次 一 行 結 解  領 謂 外 領 佛 說  解 即 內 受 佛 意  
ZH_T34_1719_06a:0255c25_14	所以長行中合偈頌離者，共為一意故也。	所 以 長 行 中 合 偈 頌 離 者  共 為 一 意 故 也  
ZH_T34_1719_06a:0255c28_2	又總此九行半意領解文，頌上心得妙解，且依前文同以解為名，然須於中更曲細分，亦可為八：	又 總 此 九 行 半 意 領 解 文  頌 上 心 得 妙 解  且 依 前 文 同 以 解 為 名  然 須 於 中 更 曲 細 分  亦 可 為 八  
ZH_T34_1719_06a:0255c28_10	初二行領昔非實；	初 二 行 領 昔 非 實  
ZH_T34_1719_06a:0255c29_12	次一行正頌聞於初周妙解，即頌方便中顯實；	次 一 行 正 頌 聞 於 初 周 妙 解  即 頌 方 便 中 顯 實  
ZH_T34_1719_06a:0256a01_14	三一行却頌上法說周初略說之時，而生疑悔；	三 一 行 却 頌 上 法 說 周 初 略 說 之 時  而 生 疑 悔  
ZH_T34_1719_06a:0256a03_1	四一行頌上諸佛章門，種種頌上開權，譬喻頌上曇華；	四 一 行 頌 上 諸 佛 章 門  種 種 頌 上 開 權  譬 喻 頌 上 曇 華  
ZH_T34_1719_06a:0256a03_16	五「佛說」下一行頌過去佛章門；	五  佛 說  下 一 行 頌 過 去 佛 章 門  
ZH_T34_1719_06a:0256a04_8	六「現在」下一行頌現未佛章門；	六  現 在  下 一 行 頌 現 未 佛 章 門  
ZH_T34_1719_06a:0256a05_3	七「如今」下一行頌上釋迦章門；	七  如 今  下 一 行 頌 上 釋 迦 章 門  
ZH_T34_1719_06a:0256a06_5	八「世尊」下一行半悔過自責，驗知初疑過在於我。	八  世 尊  下 一 行 半 悔 過 自 責  驗 知 初 疑 過 在 於 我  
ZH_T34_1719_06a:0256a07_17	前身領中，《經》云「金色三十二乃至十八不共」等者，並如《止觀》第七。	前 身 領 中   經  云  金 色 三 十 二 乃 至 十八不共  等 者  並 如  止 觀  第 七  
ZH_T34_1719_06a:0256a08_6	今文屬圓，比說可見。	今 文 屬 圓  比 說 可 見  
ZH_T34_1719_06a:0256a10_11	又八十種好，準《大經》文佛好無量，此應色中唯八十者，世間眾生事八十神，故佛具之以生尊敬。	又 八十種好  準  大 經  文 佛 好 無 量  此 應 色 中 唯 八 十 者  世 間 眾 生 事 八 十 神  故 佛 具 之 以 生 尊 敬  
ZH_T34_1719_06a:0256a11_3	今經文意總言敘昔失耳。	今 經 文 意 總 言 敘 昔 失 耳  
ZH_T34_1719_06a:0256a12_16	然八十好各具四悉以利於他，不必全為八十神也，故一一好無非好海。	然 八 十 好 各 具 四 悉 以 利 於 他  不 必 全 為 八 十 神 也  故 一 一 好 無 非 好 海  
ZH_T34_1719_06a:0256a14_1	今聞開權正領昔失，不思議好具如下調達中。	今 聞 開 權 正 領 昔 失  不 思 議 好 具 如 下 調 達 中  
ZH_T34_1719_06a:0256a15_15	言「我嘗於日夜等」者，若諸聖者還以昏曉而為昏夜，於此思惟，何足可述？	言  我 嘗 於 日 夜 等  者  若 諸 聖 者 還 以 昏 曉 而 為 昏 夜  於 此 思 惟  何 足 可 述  
ZH_T34_1719_06a:0256a16_5	是故此中應從所表。	是 故 此 中 應 從 所 表  
ZH_T34_1719_06a:0256a17_14	釋有二重並約昔教，機中任運冥有此疑未得彰灼，有此說也。	釋 有 二 重 並 約 昔 教  機 中 任 運 冥 有 此 疑 未 得 彰 灼  有 此 說 也  
ZH_T34_1719_06a:0256a19_11	若生死中有即大乘意，若生死中無即小乘意，既得小已，不知此證為在何許？	若 生 死 中 有 即 大 乘 意  若 生 死 中 無 即 小 乘 意  既 得 小 已  不 知 此 證 為 在 何 許  
ZH_T34_1719_06a:0256a19_18	「嘗」猶曾也。	 嘗  猶 曾 也  
ZH_T34_1719_06a:0256a21_8	昔曾機中有此疑來，此乃以藏對衍而為中外，若今獲悟此疑必遣。	昔 曾 機 中 有 此 疑 來  此 乃 以 藏 對 衍 而 為 中 外  若 今 獲 悟 此 疑 必 遣  
ZH_T34_1719_06a:0256a22_14	又「生死」下，次以生死涅槃俱名為夜，得聞中理名之為日。	又  生 死  下  次 以 生死涅槃 俱 名 為 夜  得 聞 中 理 名 之 為 日  
ZH_T34_1719_06a:0256a23_10	此乃別圓以對藏通冥生疑也。	此 乃 別 圓 以 對 藏 通 冥 生 疑 也  
ZH_T34_1719_06a:0256a24_14	後聞開顯此疑方除，此於方等、般若並聞故也。	後 聞 開 顯 此 疑 方 除  此 於 方 等  般 若 並 聞 故 也  
ZH_T34_1719_06a:0256a27_11	然疏文語少，應更云中道實理為日，在昔於大聞此中理，雖對已證冥生猶預，未證此中如日仍隱，適聞略開尚有此疑。	然 疏 文 語 少  應 更 云 中 道 實 理 為 日  在 昔 於 大 聞 此 中 理  雖 對 已 證 冥 生 猶 預  未 證 此 中 如 日 仍 隱  適 聞 略 開 尚 有 此 疑  
ZH_T34_1719_06a:0256a28_17	況在昔居小，今聞五佛廣顯實權，方二疑俱遣如日出也。	況 在 昔 居 小  今 聞 五 佛 廣 顯 實 權  方 二 疑 俱 遣 如 日 出 也  
ZH_T34_1719_06a:0256b06_4	「又世人」等者，意譬聲聞歷諸座席，或訶或被、或喜或憂，來至法華備經艱苦，自行利物無不聞知，但謂非已所任自他少別，故與諸味草創者殊，故知始自微賤具歷文武，歷淺階深知物可否，如香積菩薩更學雙流，故草創者少諳眾行，然又兩途互為勝劣，不可一向。	 又 世 人  等 者  意 譬 聲 聞 歷 諸 座 席  或 訶 或 被  或 喜 或 憂  來 至 法 華 備 經 艱 苦  自 行 利 物 無 不 聞 知  但 謂 非 已 所 任 自 他 少 別  故 與 諸 味 草 創 者 殊  故 知 始 自 微 賤 具 歷 文 武  歷 淺 階 深 知 物 可 否  如 香 積 菩 薩 更 學 雙 流  故 草 創 者 少 諳 眾 行  然 又 兩 途 互 為 勝 劣  不 可 一 向  
ZH_T34_1719_06a:0256b07_7	言「五味淘汰」者，通指五味以為淘汰，非獨般若。	言  五 味 淘 汰  者  通 指 五 味 以 為 淘 汰  非 獨 般 若  
ZH_T34_1719_06a:0256b08_16	《經》云「無漏難思議」等者，昔謂無漏但至無餘，今乃方知至實道場。	 經  云  無 漏 難 思 議  等 者  昔 謂 無 漏 但 至 無 餘  今 乃 方 知 至 實 道 場  
ZH_T34_1719_06a:0256b10_11	「解魔非魔」等者，昔聞異本謂佛為魔，今方知本愚覺所誤是佛，故云也。	 解 魔 非 魔  等 者  昔 聞 異 本 謂 佛 為 魔  今 方 知 本 愚 覺 所 誤 是 佛  故 云 也  
