segmentnr	original	stemmed
ZH_T46_1911_09b:0124b11_0	隋天台智者大師說	隋 天 台 智 者 大 師 說 
ZH_T46_1911_09b:0124b12_0	門人灌頂記	門 人 灌 頂 記 
ZH_T46_1911_09b:0124b13_0	勝知見者。此心勝色不為色所縛。心能轉	勝 知 見 者  此 心 勝 色 不 為 色 所 縛  心 能 轉 
ZH_T46_1911_09b:0124b14_1	色。	色  
ZH_T46_1911_09b:0124b14_7	故言勝知也。	故 言 勝 知 也  
ZH_T46_1911_09b:0124b14_11	勝見者。	勝 見 者  
ZH_T46_1911_09b:0124b15_3	淨不淨等皆於己心自在。	淨 不 淨 等 皆 於 己 心 自 在  
ZH_T46_1911_09b:0124b15_8	觀解成就。	觀 解 成 就  
ZH_T46_1911_09b:0124b15_14	故言勝見也。	故 言 勝 見 也  
ZH_T46_1911_09b:0124b16_1	此兩二禪攝。	此 兩 二 禪 攝  
ZH_T46_1911_09b:0124b16_11	若勝處成時身尚不惜。	若 勝 處 成 時 身 尚 不 惜  
ZH_T46_1911_09b:0124b16_18	況財物他身耶。	況 財 物 他 身 耶  
ZH_T46_1911_09b:0124b17_11	上古賢人推位讓國還牛洗耳。	上 古 賢 人 推 位 讓 國 還 牛 洗 耳  
ZH_T46_1911_09b:0124b18_3	皆是昔生經修此觀。	皆 是 昔 生 經 修 此 觀  
ZH_T46_1911_09b:0124b18_12	自然成性無復愛染。	自 然 成 性 無 復 愛 染  
ZH_T46_1911_09b:0124b19_4	不得此意貪之至死。	不 得 此 意 貪 之 至 死  
ZH_T46_1911_09b:0124b19_12	何能忽榮棄位耶。	何 能 忽 榮 棄 位 耶  
ZH_T46_1911_09b:0124b20_5	後四勝處在四禪中成就。	後 四 勝 處 在 四 禪 中 成 就  
ZH_T46_1911_09b:0124b20_14	三禪樂多不能轉變。	三 禪 樂 多 不 能 轉 變  
ZH_T46_1911_09b:0124b21_5	就聲聞法謂言如此。	就 聲 聞 法 謂 言 如 此  
ZH_T46_1911_09b:0124b21_14	於菩薩法禪禪轉變。	於 菩 薩 法 禪 禪 轉 變  
ZH_T46_1911_09b:0124b22_1	何得無耶。	何 得 無 耶  
ZH_T46_1911_09b:0124b22_9	大論云青黃赤白。	大 論 云 青 黃 赤 白  
ZH_T46_1911_09b:0124b22_14	此從實法。	此 從 實 法  
ZH_T46_1911_09b:0124b23_7	瓔珞云地水火風此從假名。	瓔 珞 云 地水火風 此 從 假 名  
ZH_T46_1911_09b:0124b23_12	互得相攝。	互 得 相 攝  
ZH_T46_1911_09b:0124b24_7	此四勝處內外色盡但有八色。	此 四 勝 處 內 外 色 盡 但 有 八 色  
ZH_T46_1911_09b:0124b24_14	唯有多少轉變。	唯 有 多 少 轉 變  
ZH_T46_1911_09b:0124b25_4	無有好醜轉變也。	無 有 好 醜 轉 變 也  
ZH_T46_1911_09b:0124b25_13	十一切處在四禪中。	十一切處 在 四 禪 中  
ZH_T46_1911_09b:0124b26_1	初禪覺觀多。	初 禪 覺 觀 多  
ZH_T46_1911_09b:0124b26_6	二禪喜動。	二 禪 喜 動  
ZH_T46_1911_09b:0124b26_11	三禪樂動。	三 禪 樂 動  
ZH_T46_1911_09b:0124b27_1	不得廣普遍一切處。	不 得 廣 普 遍 一 切 處  
ZH_T46_1911_09b:0124b27_11	唯不動念慧則能廣普。	唯 不 動 念 慧 則 能 廣 普  
ZH_T46_1911_09b:0124b28_3	以青遍十方十方皆青。	以 青 遍 十 方 十 方 皆 青  
ZH_T46_1911_09b:0124b28_8	餘色亦爾。	餘 色 亦 爾  
ZH_T46_1911_09b:0124b28_14	故名一切處。	故 名 一 切 處  
ZH_T46_1911_09b:0124b29_11	若一切入者以青遍一切時黃來入青。	若 一 切 入 者 以 青 遍 一 切 時 黃 來 入 青  
ZH_T46_1911_09b:0124b29_17	亦遍一切處。	亦 遍 一 切 處  
ZH_T46_1911_09b:0124c01_8	青黃本相不失相入。	青 黃 本 相 不 失 相 入  
ZH_T46_1911_09b:0124c01_13	又不相濫。	又 不 相 濫  
ZH_T46_1911_09b:0124c02_3	餘色相入亦如是。	餘 色 相 入 亦 如 是  
ZH_T46_1911_09b:0124c02_9	是名一切入。	是 名 一 切 入  
ZH_T46_1911_09b:0124c03_2	此乃內心放色遍一切處。	此 乃 內 心 放 色 遍 一 切 處  
ZH_T46_1911_09b:0124c03_16	那得以外樹葉為緣遍一切處耶。	那 得 以 外 樹 葉 為 緣 遍 一 切 處 耶  
ZH_T46_1911_09b:0124c04_11	內心無法安能轉變外樹葉耶。	內 心 無 法 安 能 轉 變 外 樹 葉 耶  
ZH_T46_1911_09b:0124c05_4	先能變心方能變葉耳。	先 能 變 心 方 能 變 葉 耳  
ZH_T46_1911_09b:0124c05_13	大論取優鉢羅華者。	大 論 取 優 鉢 羅 華 者  
ZH_T46_1911_09b:0124c06_4	恐人不解借外喻內。	恐 人 不 解 借 外 喻 內  
ZH_T46_1911_09b:0124c06_12	不可執喻為正義。	不 可 執 喻 為 正 義  
ZH_T46_1911_09b:0124c07_7	若通明觀內無骨人不放八色。	若 通 明 觀 內 無 骨 人 不 放 八 色  
ZH_T46_1911_09b:0124c07_16	修勝處時當借外緣。	修 勝 處 時 當 借 外 緣  
ZH_T46_1911_09b:0124c08_4	或可應爾。	或 可 應 爾  
ZH_T46_1911_09b:0124c08_16	不壞法人內自放不須外也。	不 壞 法 人 內 自 放 不 須 外 也  
ZH_T46_1911_09b:0124c09_11	復次菩薩修勝處具眾行者。	復 次 菩 薩 修 勝 處 具 眾 行 者  
ZH_T46_1911_09b:0124c10_4	若不達依正可起貪慳。	若 不 達 依 正 可 起 貪 慳  
ZH_T46_1911_09b:0124c10_9	此觀若明。	此 觀 若 明  
ZH_T46_1911_09b:0124c10_14	身尚欲捨。	身 尚 欲 捨  
ZH_T46_1911_09b:0124c11_4	況惜己物而貪他財。	況 惜 己 物 而 貪 他 財  
ZH_T46_1911_09b:0124c11_9	是則名檀。	是 則 名 檀  
ZH_T46_1911_09b:0124c12_5	得如此觀不為財色而破於戒。	得 如 此 觀 不 為 財 色 而 破 於 戒  
ZH_T46_1911_09b:0124c12_14	害彼財主引物自歸。	害 彼 財 主 引 物 自 歸  
ZH_T46_1911_09b:0124c13_5	欺詐百端而求全濟。	欺 詐 百 端 而 求 全 濟  
ZH_T46_1911_09b:0124c13_10	決無此理。	決 無 此 理  
ZH_T46_1911_09b:0124c13_15	是則名尸。	是 則 名 尸  
ZH_T46_1911_09b:0124c14_9	得此觀時若他觸惱及以侵奪。	得 此 觀 時 若 他 觸 惱 及 以 侵 奪  
ZH_T46_1911_09b:0124c15_1	終不生瞋諍於糞穢。	終 不 生 瞋 諍 於 糞 穢  
ZH_T46_1911_09b:0124c15_6	是則名忍。	是 則 名 忍  
ZH_T46_1911_09b:0124c15_17	是觀成時不倚不淨屍身。	是 觀 成 時 不 倚 不 淨 屍 身  
ZH_T46_1911_09b:0124c16_7	不淨國土間退定心。	不 淨 國 土 間 退 定 心  
ZH_T46_1911_09b:0124c16_12	是名精進。	是 名 精 進  
ZH_T46_1911_09b:0124c17_3	此觀能具觀練熏修。	此 觀 能 具 觀 練 熏 修  
ZH_T46_1911_09b:0124c17_8	神通變化。	神通變化  
ZH_T46_1911_09b:0124c17_13	願智頂等。	願 智 頂 等  
ZH_T46_1911_09b:0124c18_12	是則名禪得此觀時一切法能所皆不可得。	是 則 名 禪 得 此 觀 時 一 切 法 能 所 皆 不 可 得  
ZH_T46_1911_09b:0124c19_3	不生不滅畢竟清淨。	不生不滅 畢 竟 清 淨  
ZH_T46_1911_09b:0124c19_8	是則名慧。	是 則 名 慧  
ZH_T46_1911_09b:0124c19_15	一切道定法門。	一 切 道 定 法 門  
ZH_T46_1911_09b:0124c20_13	皆於勝處轉變成就心定自在迴轉去住。	皆 於 勝 處 轉 變 成 就 心 定 自 在 迴 轉 去 住  
ZH_T46_1911_09b:0124c21_5	作諸法門隨心即成。	作 諸 法 門 隨 心 即 成  
ZH_T46_1911_09b:0124c21_15	如快馬破陣亦自制住。	如 快 馬 破 陣 亦 自 制 住  
ZH_T46_1911_09b:0124c22_6	是時明淨無復魔事。	是 時 明 淨 無 復 魔 事  
ZH_T46_1911_09b:0124c22_17	心使於魔魔不能破心也。	心 使 於 魔 魔 不 能 破 心 也  
ZH_T46_1911_09b:0124c23_10	行四三昧人若發得此法。	行 四 三 昧 人 若 發 得 此 法  
ZH_T46_1911_09b:0124c24_2	多轉入五品弟子位。	多 轉 入 五 品 弟 子 位  
ZH_T46_1911_09b:0124c24_6	何故爾。	何 故 爾  
ZH_T46_1911_09b:0124c24_17	助道力大能疾近清涼池。	助 道 力 大 能 疾 近 清 涼 池  
ZH_T46_1911_09b:0124c25_5	齊此是發觀禪。	齊 此 是 發 觀 禪  
ZH_T46_1911_09b:0124c25_14	亦是發摩訶衍禪相。	亦 是 發 摩 訶 衍 禪 相  
ZH_T46_1911_09b:0124c26_11	若練熏修凡夫尚不得學無發可論。	若 練 熏 修 凡 夫 尚 不 得 學 無 發 可 論  
ZH_T46_1911_09b:0124c27_5	若別出經論故不俟言也。	若 別 出 經 論 故 不 俟 言 也  
ZH_T46_1911_09b:0124c28_4	○七明慈心發者慈倚根本前後云云。	 七 明 慈 心 發 者 慈 倚 根 本 前 後 云 云  
ZH_T46_1911_09b:0124c28_15	忽緣一切眾生取其樂相。	忽 緣 一 切 眾 生 取 其 樂 相  
ZH_T46_1911_09b:0124c29_6	無怨無惱悅心適意。	無 怨 無 惱 悅 心 適 意  
ZH_T46_1911_09b:0125a01_3	或見得人中樂或見得天上樂。	或 見 得 人 中 樂 或 見 得 天 上 樂  
ZH_T46_1911_09b:0125a01_12	善修得解定心分明。	善 修 得 解 定 心 分 明  
ZH_T46_1911_09b:0125a02_3	無一眾生不得樂者。	無 一 眾 生 不 得 樂 者  
ZH_T46_1911_09b:0125a03_1	初躡躡細靜後轉深定但所緣有三。	初 躡 躡 細 靜 後 轉 深 定 但 所 緣 有 三  
ZH_T46_1911_09b:0125a03_10	若緣親人得樂名廣。	若 緣 親 人 得 樂 名 廣  
ZH_T46_1911_09b:0125a03_15	中人名大。	中 人 名 大  
ZH_T46_1911_09b:0125a04_3	怨人名無量。	怨 人 名 無 量  
ZH_T46_1911_09b:0125a04_14	又緣一方眾生得樂名廣。	又 緣 一 方 眾 生 得 樂 名 廣  
ZH_T46_1911_09b:0125a05_1	四維名大。	四 維 名 大  
ZH_T46_1911_09b:0125a05_7	十方名無量。	十 方 名 無 量  
ZH_T46_1911_09b:0125a05_16	此定有隱沒不隱沒。	此 定 有 隱 沒 不 隱 沒  
