segmentnr	original	stemmed
ZH_T19_0924B_001:0030b07_0	藥師如來念誦儀軌一卷	藥 師 如 來 念 誦 儀 軌 一 卷 
ZH_T19_0924B_001:0030b09_0	大興善寺三藏沙門大廣智	大 興 善 寺 三 藏 沙 門 大 廣 智 
ZH_T19_0924B_001:0030b10_0	不空奉　詔譯	不 空 奉  詔 譯 
ZH_T19_0924B_001:0030b11_11	佛一時在維那離音樂樹下。	佛 一 時 在 維 那 離 音 樂 樹 下  
ZH_T19_0924B_001:0030b12_4	與三萬六千比丘人俱。	與 三 萬 六 千 比 丘 人 俱  
ZH_T19_0924B_001:0030b12_10	及十二神王。	及 十 二 神 王  
ZH_T19_0924B_001:0030b13_3	并諸眷屬天龍八部大神王。	并 諸 眷 屬 天 龍 八 部 大 神 王  
ZH_T19_0924B_001:0030b13_12	在如是等大眾會中。	在 如 是 等 大 眾 會 中  
ZH_T19_0924B_001:0030b13_17	說是法已。	說 是 法 已  
ZH_T19_0924B_001:0030b14_6	大眾皆聞無不歡喜。	大 眾 皆 聞 無 不 歡 喜  
ZH_T19_0924B_001:0030b14_15	是即名為結願神呪。	是 即 名 為 結 願 神 呪  
ZH_T19_0924B_001:0030b15_4	即薄伽梵說呪曰。	即 薄 伽 梵 說 呪 曰  
ZH_T19_0924B_001:0030b19_7	南謨薄伽筏帝鞞殺社寠嚕蔽瑠璃鉢唎婆喝囉闍耶怛他揭多怛姪他唵鞞殺逝鞞殺社三沒揭帝婆婆呵若有受持此真言。	南 謨 薄 伽 筏 帝 鞞 殺 社 寠 嚕 蔽 瑠 璃 鉢 唎 婆 喝 囉 闍 耶 怛 他 揭 多 怛 姪 他 唵 鞞 殺 逝 鞞 殺 社 三 沒 揭 帝 婆 婆 呵 若 有 受 持 此 真 言  
ZH_T19_0924B_001:0030b20_2	能拔身中過去生死一切重罪。	能 拔 身 中 過 去 生 死 一 切 重 罪  
ZH_T19_0924B_001:0030b20_9	不復經歷三塗。	不 復 經 歷 三 塗  
ZH_T19_0924B_001:0030b20_18	免離九橫超越眾苦。	免 離 九 橫 超 越 眾 苦  
ZH_T19_0924B_001:0030b21_5	根本印真言。	根 本 印 真 言  
ZH_T19_0924B_001:0030b21_16	以左右手頭指以下八指。	以 左 右 手 頭 指 以 下 八 指  
ZH_T19_0924B_001:0030b22_4	反叉入於掌。	反 叉 入 於 掌  
ZH_T19_0924B_001:0030b22_13	以二大指來去呪曰。	以 二 大 指 來 去 呪 曰  
ZH_T19_0924B_001:0030b24_4	唵戰馱祇哩娑婆呵次結護讚。	唵 戰 馱 祇 哩 娑 婆 呵 次 結 護 讚  
ZH_T19_0924B_001:0030b29_100	薩縛勃馱曩薩縛爾曩入迦盧拏怛麼二合平迦訶羅引覩迷存念於我俱嚕吠女哩也二合入縛羅引怛他誐多麼訶捺耶成就義曩謨悉羯羅歸命頂禮義藥師如來念誦儀軌一卷	薩 縛 勃 馱 曩 薩 縛 爾 曩 入 迦 盧 拏 怛 麼 二 合 平 迦 訶 羅 引 覩 迷 存 念 於 我 俱 嚕 吠 女 哩 也 二 合 入 縛 羅 引 怛 他 誐 多 麼 訶 捺 耶 成 就 義 曩 謨 悉 羯 羅 歸 命 頂 禮 義 藥 師 如 來 念 誦 儀 軌 一 卷 
