segmentnr	original	stemmed
ZH_T05_0220a_079:0442a03_0	3大般若波羅蜜多經卷第七十九	3 大 般 若 波羅蜜多 經 卷 第 七 十 九 
ZH_T05_0220a_079:0442a05_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T05_0220a_079:0442a06_0	初分天帝品第二十二之三	初 分 天 帝 品 第 二 十 二 之 三 
ZH_T05_0220a_079:0442a07_7	「復次，憍尸迦！	 復 次  憍 尸 迦  
ZH_T05_0220a_079:0442a08_21	菩薩摩訶薩行般若波羅蜜多時，不應住此是色，不應住此是受、想、行、識。	菩薩摩訶薩 行 般 若 波羅蜜多 時  不 應 住 此 是 色  不 應 住 此 是 受  想  行  識  
ZH_T05_0220a_079:0442a09_2	何以故？	何 以 故  
ZH_T05_0220a_079:0442a09_11	以有所得為方便故。	以 有 所 得 為 方 便 故  
ZH_T05_0220a_079:0442a09_16	「憍尸迦！	 憍 尸 迦  
ZH_T05_0220a_079:0442a11_15	菩薩摩訶薩行般若波羅蜜多時，不應住此是眼處，不應住此是耳、鼻、舌、身、意處。	菩薩摩訶薩 行 般 若 波羅蜜多 時  不 應 住 此 是 眼 處  不 應 住 此 是 耳  鼻  舌  身  意 處  
ZH_T05_0220a_079:0442a11_19	何以故？	何 以 故  
ZH_T05_0220a_079:0442a12_5	以有所得為方便故。	以 有 所 得 為 方 便 故  
ZH_T05_0220a_079:0442a12_10	「憍尸迦！	 憍 尸 迦  
ZH_T05_0220a_079:0442a14_8	菩薩摩訶薩行般若波羅蜜多時，不應住此是色處，不應住此是聲、香、味、觸、法處。	菩薩摩訶薩 行 般 若 波羅蜜多 時  不 應 住 此 是 色 處  不 應 住 此 是 聲  香  味  觸  法 處  
ZH_T05_0220a_079:0442a14_12	何以故？	何 以 故  
ZH_T05_0220a_079:0442a14_21	以有所得為方便故。	以 有 所 得 為 方 便 故  
ZH_T05_0220a_079:0442a15_2	「憍尸迦！	 憍 尸 迦  
