segmentnr	original	stemmed
ZH_T41_1822_01b:0476a28_0	沙門法寶撰	沙 門 法 寶 撰 
ZH_T41_1822_01b:0476a29_0	論如。上所言至色蘊者何。已下二十行頌。別	論 如  上 所 言 至 色 蘊 者 何  已 下 二 十 行 頌  別 
ZH_T41_1822_01b:0476b01_0	釋五蘊。并分處．界　於中。有十三段。分	釋 五 蘊  并 分 處  界  於 中  有 十 三 段  分 
ZH_T41_1822_01b:0476b02_3	為四節。	為 四 節  
ZH_T41_1822_01b:0476b02_11	初五頌半明色蘊。	初 五 頌 半 明 色 蘊  
ZH_T41_1822_01b:0476b02_17	及分處．界。	及 分 處  界  
ZH_T41_1822_01b:0476b03_2	文中有五。	文 中 有 五  
ZH_T41_1822_01b:0476b03_12	第一半頌總列十一色。	第 一 半 頌 總 列 十 一 色  
ZH_T41_1822_01b:0476b04_4	第二半頌辨五色根。	第 二 半 頌 辨 五 色 根  
ZH_T41_1822_01b:0476b04_13	第三一頌辨五色境。	第 三 一 頌 辨 五 色 境  
ZH_T41_1822_01b:0476b05_4	第四三頌辨無表色。	第 四 三 頌 辨 無 表 色  
ZH_T41_1822_01b:0476b06_2	第五半頌以色蘊分處．界此即初也。	第 五 半 頌 以 色 蘊 分 處  界 此 即 初 也  
ZH_T41_1822_01b:0476b06_10	頌曰至及無表者。	頌 曰 至 及 無 表 者  
ZH_T41_1822_01b:0476b06_15	次舉頌答。	次 舉 頌 答  
ZH_T41_1822_01b:0476b07_7	論曰至立色蘊名。	論 曰 至 立 色 蘊 名  
ZH_T41_1822_01b:0476b07_12	此釋頌也。	此 釋 頌 也  
ZH_T41_1822_01b:0476b07_17	如文可解。	如 文 可 解  
ZH_T41_1822_01b:0476b08_1	論。	論  
ZH_T41_1822_01b:0476b08_10	此中先應說五根相。	此 中 先 應 說 五 根 相  
ZH_T41_1822_01b:0476b09_1	第二半頌辨五根相。	第 二 半 頌 辨 五 根 相  
ZH_T41_1822_01b:0476b09_9	論曰至眼等五根。	論 曰 至 眼 等 五 根  
ZH_T41_1822_01b:0476b10_4	此釋頌也　彼識有兩釋也。	此 釋 頌 也  彼 識 有 兩 釋 也  
ZH_T41_1822_01b:0476b10_7	一云。	一 云  
ZH_T41_1822_01b:0476b10_15	彼色等識　二云。	彼 色 等 識  二 云  
