segmentnr	original	stemmed
ZH_T35_1732_03a:0048a03_0	方軌卷第三之上	方 軌 卷 第 三 之 上 
ZH_T35_1732_03a:0048a05_0	終南山至相寺沙門智儼述	終 南 山 至 相 寺 沙 門 智 儼 述 
ZH_T35_1732_03a:0048a06_0	22 十地品第六他化天會十地品二十二	2 2   十 地 品 第 六 他 化 天 會 十 地 品 二 十 二 
ZH_T35_1732_03a:0048a07_10	此會初四門分別，同前。	此 會 初 四 門 分 別  同 前  
ZH_T35_1732_03a:0048a08_9	一辨名者，他化自在天會，從處得名也。	一 辨 名 者  他化自在天 會  從 處 得 名 也  
ZH_T35_1732_03a:0048a09_2	十地品者，數義以彰名也。	十 地 品 者  數 義 以 彰 名 也  
ZH_T35_1732_03a:0048a09_10	二來意者，有二：	二 來 意 者  有 二  
ZH_T35_1732_03a:0048a10_9	初會來意，前是《阿含》，次入證故來也；	初 會 來 意  前 是  阿 含   次 入 證 故 來 也  
ZH_T35_1732_03a:0048a12_1	二品來意者，前方便迴行向於菩提，今行相增明轉入十地，義次第故也。	二 品 來 意 者  前 方 便 迴 行 向 於 菩 提  今 行 相 增 明 轉 入 十 地  義 次 第 故 也  
ZH_T35_1732_03a:0048a12_9	第三宗者，有二：	第 三 宗 者  有 二  
ZH_T35_1732_03a:0048a12_15	一會、二品。	一 會  二 品  
ZH_T35_1732_03a:0048a12_20	會者有四：	會 者 有 四  
ZH_T35_1732_03a:0048a14_1	一明所治，謂正使煩惱業報及性三障上心種子。	一 明 所 治  謂 正 使 煩 惱 業 報 及 性 三 障 上 心 種 子  
ZH_T35_1732_03a:0048a14_18	二能治，謂正無分別智及普賢性起智。	二 能 治  謂 正 無分別智 及 普 賢 性 起 智  
ZH_T35_1732_03a:0048a15_13	三所成德，謂有二，所謂人、法。	三 所 成 德  謂 有 二  所 謂 人  法  
ZH_T35_1732_03a:0048a16_16	人有二種，謂正化及助化，各有體相用，並通性起等。	人 有 二 種  謂 正 化 及 助 化  各 有 體 相 用  並 通 性 起 等  
ZH_T35_1732_03a:0048a17_15	法者，謂理教行果，並通性起及修生等也。	法 者  謂 理 教 行 果  並 通 性 起 及 修 生 等 也  
ZH_T35_1732_03a:0048a18_5	准以思攝，可知。	准 以 思 攝  可 知  
ZH_T35_1732_03a:0048a19_7	四明所成位，謂十地位及普賢性起無漏法門等也。	四 明 所 成 位  謂 十 地 位 及 普 賢 性 起 無 漏 法 門 等 也  
ZH_T35_1732_03a:0048a20_6	若論品宗四義，准上唯取修生為異耳。	若 論 品 宗 四 義  准 上 唯 取 修 生 為 異 耳  
ZH_T35_1732_03a:0048a21_12	又此品以不說為說義即證普賢德位，以說為三乘宗。	又 此 品 以 不 說 為 說 義 即 證 普 賢 德 位  以 說 為 三 乘 宗  
ZH_T35_1732_03a:0048a22_1	第四釋文者，問：	第 四 釋 文 者  問  
ZH_T35_1732_03a:0048a22_14	此會共上二三四五會何異者？	此 會 共 上 二 三 四 五 會 何 異 者  
ZH_T35_1732_03a:0048a22_16	答：	答  
ZH_T35_1732_03a:0048a23_7	且有四異，一漏無漏別；	且 有 四 異  一 漏 無 漏 別  
ZH_T35_1732_03a:0048a23_12	二本末別；	二 本 末 別  
ZH_T35_1732_03a:0048a24_8	三共不共別，十地人天聲聞等共採故。	三 共 不 共 別  十 地 人 天 聲 聞 等 共 採 故  
ZH_T35_1732_03a:0048a25_8	《地論》云「亦能生成人天道行，餘則不然。	 地 論  云  亦 能 生 成 人 天 道 行  餘 則 不 然  
ZH_T35_1732_03a:0048a25_13	」可准之。	 可 准 之  
ZH_T35_1732_03a:0048a26_1	四位別，如是一切。	四 位 別  如是一切  
