segmentnr	original	stemmed
ZH_T40_1808_002:0501c05_0	曇無德部四分律刪補隨機	曇 無 德 部 四 分 律 刪 補 隨 機 
ZH_T40_1808_002:0501c06_0	羯磨卷下	羯 磨 卷 下 
ZH_T40_1808_002:0501c08_0	京兆崇義寺沙門道宣集	京 兆 崇 義 寺 沙 門 道 宣 集 
ZH_T40_1808_002:0501c10_14	4 衣藥受淨篇(下)衣藥受淨篇第四受衣法時諸比丘多畜衣服，佛言：	4   衣 藥 受 淨 篇  下  衣 藥 受 淨 篇 第 四 受 衣 法 時 諸 比 丘 多 畜 衣 服  佛 言  
ZH_T40_1808_002:0501c10_34	「當來善男子不忍寒苦，畜二衣足，不得過。	 當 來 善 男 子 不 忍 寒 苦  畜 二 衣 足  不 得 過  
ZH_T40_1808_002:0501c10_41	」《僧祇》云：	  僧 祇  云  
ZH_T40_1808_002:0501c11_4	「三衣是沙門賢聖幖幟故。	 三 衣 是 沙 門 賢 聖 幖 幟 故  
ZH_T40_1808_002:0501c11_12	」《薩婆多》云：	  薩 婆 多  云  
ZH_T40_1808_002:0501c11_49	「為五意故——障寒熱、除無慚愧、入聚落、在道行生善、威儀清淨故，方制三衣。	 為 五 意 故   障 寒 熱  除 無 慚 愧  入 聚 落  在 道 行 生 善  威 儀 清 淨 故  方 制 三 衣  
ZH_T40_1808_002:0501c11_56	」《律本》云：	  律 本  云  
ZH_T40_1808_002:0501c12_14	「不得以犯捨墮物及邪命得衣作，不成受。	 不 得 以 犯 捨 墮 物 及 邪 命 得 衣 作  不 成 受  
ZH_T40_1808_002:0501c12_35	若以錦衣、五大上色，不得受，應染作袈裟色。	若 以 錦 衣  五 大 上 色  不 得 受  應 染 作 袈 裟 色  
ZH_T40_1808_002:0501c12_51	聽以長二肘、廣四肘衣，作安多會；	聽 以 長 二 肘  廣 四 肘 衣  作 安 多 會  
ZH_T40_1808_002:0501c13_12	長三肘廣五肘，作欝多羅僧；	長 三 肘 廣 五 肘  作 欝多羅僧  
ZH_T40_1808_002:0501c13_18	僧伽梨亦爾。	僧 伽 梨 亦 爾  
ZH_T40_1808_002:0501c13_25	」《五分》云：	  五 分  云  
ZH_T40_1808_002:0501c13_40	「肘量長短不定，佛令隨身分量。	 肘 量 長 短 不 定  佛 令 隨 身 分 量  
ZH_T40_1808_002:0501c13_46	」《律》云：	  律  云  
ZH_T40_1808_002:0501c13_54	「度身而衣故也。	 度 身 而 衣 故 也  
ZH_T40_1808_002:0501c14_18	若作新衣，一重作安陀會、欝多羅僧，二重作僧伽梨；	若 作 新 衣  一 重 作 安 陀 會  欝多羅僧  二 重 作 僧 伽 梨  
ZH_T40_1808_002:0501c14_42	若故衣者，二重作安陀會、欝多羅僧，四重作僧伽梨；	若 故 衣 者  二 重 作 安 陀 會  欝多羅僧  四 重 作 僧 伽 梨  
ZH_T40_1808_002:0501c15_2	若糞掃衣，隨意多作。	若 糞 掃 衣  隨 意 多 作  
ZH_T40_1808_002:0501c15_23	應五條，不應六條，乃至應十九條，不應二十。	應 五 條  不 應 六 條  乃 至 應 十 九 條  不 應 二 十  
ZH_T40_1808_002:0501c15_33	若過是條數，亦應畜。	若 過 是 條 數  亦 應 畜  
ZH_T40_1808_002:0501c15_42	應法稻田畦畔齊整。	應 法 稻 田 畦 畔 齊 整  
ZH_T40_1808_002:0501c16_7	聽以刀截成沙門衣，不為怨賊所剝故。	聽 以 刀 截 成 沙 門 衣  不 為 怨 賊 所 剝 故  
ZH_T40_1808_002:0501c16_15	」《薩婆多》云：	  薩 婆 多  云  
ZH_T40_1808_002:0501c16_34	「從九條至十三條，下品大衣，二長一短；	 從 九 條 至 十 三 條  下 品 大 衣  二 長 一 短  
ZH_T40_1808_002:0501c16_48	從十五條至十九條，三長一短；	從 十 五 條 至 十 九 條  三 長 一 短  
ZH_T40_1808_002:0501c17_14	從二十一條至二十五條，四長一短，名如法作。	從 二 十 一 條 至 二 十 五 條  四 長 一 短  名 如 法 作  
ZH_T40_1808_002:0501c17_28	若互增減，成受持，著用得罪。	若 互 增 減  成 受 持  著 用 得 罪  
ZH_T40_1808_002:0501c17_34	」《律》云：	  律  云  
ZH_T40_1808_002:0501c18_2	「應法四周有緣，五條十隔，應自浣染舒張，碾治裁縫。	 應 法 四 周 有 緣  五 條 十 隔  應 自 浣 染 舒 張  碾 治 裁 縫  
ZH_T40_1808_002:0501c18_11	大衣、中衣要割截。	大 衣  中 衣 要 割 截  
ZH_T40_1808_002:0501c18_18	若少，褋葉作。	若 少  褋 葉 作  
ZH_T40_1808_002:0501c18_27	若作五納衣，亦爾。	若 作 五 納 衣  亦 爾  
ZH_T40_1808_002:0501c18_36	若下衣，得襵葉作。	若 下 衣  得 襵 葉 作  
ZH_T40_1808_002:0501c18_43	」《十誦》云：	  十 誦  云  
ZH_T40_1808_002:0501c18_55	「若少，減量作，若縵作。	 若 少  減 量 作  若 縵 作  
ZH_T40_1808_002:0501c19_1	」《僧祇》云：	  僧 祇  云  
ZH_T40_1808_002:0501c19_15	「葉極廣應四指，極狹如穬麥。	 葉 極 廣 應 四 指  極 狹 如 穬 麥  
ZH_T40_1808_002:0501c19_22	」《律本》云：	  律 本  云  
