segmentnr	original	stemmed
ZH_T43_1830_10a:0573b20_0	沙門基撰	沙 門 基 撰 
ZH_T43_1830_10a:0573b21_0	論。次修習位其相云何。述曰。下明修道。前	論  次 修 習 位 其相云何  述 曰  下 明 修 道  前 
ZH_T43_1830_10a:0573b22_0	見道者。唯在初地初入地心。今此修道。除	見 道 者  唯 在 初 地 初 入 地 心  今 此 修 道  除 
ZH_T43_1830_10a:0573b23_4	初入地心。	初 入 地 心  
ZH_T43_1830_10a:0573b23_15	出相見道已住．出地心。	出 相 見 道 已 住  出 地 心  
ZH_T43_1830_10a:0573b24_9	乃至第十地終金剛無間道來。	乃 至 第 十 地 終 金 剛 無 間 道 來  
ZH_T43_1830_10a:0573b24_14	並名修道。	並 名 修 道  
ZH_T43_1830_10a:0573b25_1	此為問已。	此 為 問 已  
ZH_T43_1830_10a:0573b25_6	至下當知。	至 下 當 知  
ZH_T43_1830_10a:0573b26_1	論。	論  
ZH_T43_1830_10a:0573b26_10	頌曰至便證得轉依。	頌 曰 至 便 證 得 轉 依  
ZH_T43_1830_10a:0573b26_13	述曰。	述 曰  
ZH_T43_1830_10a:0573b26_18	此舉頌答。	此 舉 頌 答  
ZH_T43_1830_10a:0573b27_6	即於初地住出心。	即 於 初 地 住 出 心  
ZH_T43_1830_10a:0573b27_16	後漸至究竟金剛道來。	後 漸 至 究 竟 金 剛 道 來  
ZH_T43_1830_10a:0573b28_7	皆斷俱生法執種故。	皆 斷 俱 生 法 執 種 故  
ZH_T43_1830_10a:0573b28_16	至無學位便證轉依。	至 無 學 位 便 證 轉 依  
ZH_T43_1830_10a:0573b29_1	論。	論  
ZH_T43_1830_10a:0573b29_11	菩薩從前至無分別智。	菩 薩 從 前 至 無分別智  
ZH_T43_1830_10a:0573b29_14	述曰。	述 曰  
ZH_T43_1830_10a:0573b29_19	下釋有二。	下 釋 有 二  
ZH_T43_1830_10a:0573c01_6	初以略釋頌文。	初 以 略 釋 頌 文  
ZH_T43_1830_10a:0573c01_12	後廣釋頌義。	後 廣 釋 頌 義  
ZH_T43_1830_10a:0573c02_8	初中有二初釋上三句正顯位相。	初 中 有 二 初 釋 上 三 句 正 顯 位 相  
ZH_T43_1830_10a:0573c03_5	後明此修位於究竟位便證轉依。	後 明 此 修 位 於 究 竟 位 便 證 轉 依  
ZH_T43_1830_10a:0573c04_7	十地修道修無分別智　為斷餘障證轉依等。	十 地 修 道 修 無分別智  為 斷 餘 障 證 轉 依 等  
ZH_T43_1830_10a:0573c04_12	生起下文。	生 起 下 文  
ZH_T43_1830_10a:0573c05_5	然非唯智是修習位體。	然 非 唯 智 是 修 習 位 體  
ZH_T43_1830_10a:0573c06_1	今從所緣能斷道說略不說餘。	今 從 所 緣 能 斷 道 說 略 不 說 餘  
ZH_T43_1830_10a:0573c07_1	論。	論  
ZH_T43_1830_10a:0573c07_11	此智遠離至及不思議。	此 智 遠 離 至 及 不 思 議  
ZH_T43_1830_10a:0573c07_14	述曰。	述 曰  
ZH_T43_1830_10a:0573c08_4	遠離所取名為無得。	遠 離 所 取 名 為 無 得  
ZH_T43_1830_10a:0573c08_13	遠離能取說不思議。	遠 離 能 取 說 不 思 議  
ZH_T43_1830_10a:0573c10_4	此即解上初句頌也　即一智體離計所執實所能取說無得等。	此 即 解 上 初 句 頌 也  即 一 智 體 離 計 所 執 實 所 能 取 說 無 得 等  
