segmentnr	original	stemmed
ZH_T21_1252a_001:0252b06_0	佛說大吉祥天女十二名號經	佛 說 大 吉 祥 天 女 十 二 名 號 經 
ZH_T21_1252a_001:0252b08_0	開府儀同三司特進試鴻臚卿肅國	開 府 儀 同 三 司 特 進 試 鴻 臚 卿 肅 國 
ZH_T21_1252a_001:0252b09_0	公食邑三千戶賜紫贈司空諡大鑒	公 食 邑 三 千 戶 賜 紫 贈 司 空 諡 大 鑒 
ZH_T21_1252a_001:0252b12_4	正號大廣智大興善寺三藏沙門不空奉　詔譯如是我聞。	正 號 大 廣 智 大 興 善 寺 三 藏 沙 門 不 空 奉  詔 譯 如是我聞  
ZH_T21_1252a_001:0252b12_10	一時薄伽梵。	一 時 薄 伽 梵  
ZH_T21_1252a_001:0252b12_16	在安樂世界。	在 安樂世界  
ZH_T21_1252a_001:0252b13_4	爾時觀自在菩薩。	爾 時 觀 自 在 菩 薩  
ZH_T21_1252a_001:0252b13_18	來詣佛所頭面禮佛足退坐一面。	來 詣 佛 所 頭 面 禮 佛 足 退 坐 一 面  
ZH_T21_1252a_001:0252b14_12	爾時大吉祥天女菩薩摩訶薩。	爾 時 大 吉 祥 天 女 菩薩摩訶薩  
ZH_T21_1252a_001:0252b15_7	亦往佛所稽首佛足退坐一面。	亦 往 佛 所 稽 首 佛 足 退 坐 一 面  
ZH_T21_1252a_001:0252b16_4	爾時世尊。	爾 時 世 尊  
ZH_T21_1252a_001:0252b16_17	為欲利益薄福貧窮諸有情故。	為 欲 利 益 薄 福 貧 窮 諸 有 情 故  
ZH_T21_1252a_001:0252b17_4	見吉祥天女。	見 吉 祥 天 女  
ZH_T21_1252a_001:0252b17_12	告觀自在菩薩言。	告 觀 自 在 菩 薩 言  
ZH_T21_1252a_001:0252b18_7	若有苾芻苾芻尼近事男近事女。	若 有 苾 芻 苾 芻 尼 近 事 男 近 事 女  
ZH_T21_1252a_001:0252b18_16	及彼一切有情之類。	及 彼 一切有情之類  
ZH_T21_1252a_001:0252b19_9	知此大吉祥天女十二名號。	知 此 大 吉 祥 天 女 十 二 名 號  
ZH_T21_1252a_001:0252b20_4	受持讀誦修習供養為他宣說。	受持讀誦 修 習 供 養 為 他 宣 說  
ZH_T21_1252a_001:0252b20_13	能除一切貧窮業障。	能 除 一 切 貧 窮 業 障  
ZH_T21_1252a_001:0252b21_3	獲得豐饒財寶富貴。	獲 得 豐 饒 財 寶 富 貴  
ZH_T21_1252a_001:0252b21_14	爾時會中一切天龍八部。	爾 時 會 中 一 切 天 龍 八 部  
ZH_T21_1252a_001:0252b22_4	異口同音咸作是言。	異口同音 咸 作 是 言  
ZH_T21_1252a_001:0252b22_13	世尊所說真實不虛。	世 尊 所 說 真 實 不 虛  
ZH_T21_1252a_001:0252b23_3	我等願聞十二名號。	我 等 願 聞 十 二 名 號  
ZH_T21_1252a_001:0252b23_12	唯願世尊大悲演說。	唯 願 世 尊 大 悲 演 說  
ZH_T21_1252a_001:0252b23_19	佛言汝當善聽。	佛 言 汝 當 善 聽  
ZH_T21_1252a_001:0252b24_6	今為汝說所謂。	今 為 汝 說 所 謂  
ZH_T21_1252a_001:0252b28_5	吉慶　吉祥　蓮華　嚴飾　具財　白色　大名稱　大光曜　施食者　施飲者　寶光　大吉是十二名號。	吉 慶  吉 祥  蓮 華  嚴 飾  具 財  白 色  大 名 稱  大 光 曜  施 食 者  施 飲 者  寶 光  大 吉 是 十 二 名 號  
ZH_T21_1252a_001:0252b28_10	汝當受持。	汝 當 受 持  
ZH_T21_1252a_001:0252b29_1	我今復說是吉祥言曰。	我 今 復 說 是 吉 祥 言 曰  
ZH_T21_1252a_001:0252c04_10	怛儞也二合他室哩二合抳室哩二合抳二薩嚩迦哩野娑馱𩕳悉𩕳悉𩕳𩕳𩕳𩕳𩕳阿落乞史茗　曩捨野　娑嚩二合引訶爾時世尊說是陀羅尼已。	怛 儞 也 二 合 他 室 哩 二 合 抳 室 哩 二 合 抳 二 薩 嚩 迦 哩 野 娑 馱 𩕳 悉 𩕳 悉 𩕳 𩕳 𩕳 𩕳 𩕳 阿 落 乞 史 茗  曩 捨 野  娑 嚩 二 合 引 訶 爾 時 世 尊 說 是 陀 羅 尼 已  
ZH_T21_1252a_001:0252c04_18	告觀自在菩薩言。	告 觀 自 在 菩 薩 言  
ZH_T21_1252a_001:0252c05_12	此大吉祥陀羅尼及十二名號。	此 大 吉 祥 陀 羅 尼 及 十 二 名 號  
ZH_T21_1252a_001:0252c06_3	能除貧窮一切不祥。	能 除 貧 窮 一 切 不 祥  
ZH_T21_1252a_001:0252c06_8	所有願求。	所 有 願 求  
ZH_T21_1252a_001:0252c06_13	皆得圓滿。	皆 得 圓 滿  
ZH_T21_1252a_001:0252c07_4	若能晝夜三時讀誦此經。	若 能 晝 夜 三 時 讀 誦 此 經  
ZH_T21_1252a_001:0252c07_9	每時三遍。	每 時 三 遍  
ZH_T21_1252a_001:0252c07_16	或常受持不間。	或 常 受 持 不 間  
ZH_T21_1252a_001:0252c08_14	作饒益心隨力虔誠供養大吉祥天女菩薩。	作 饒 益 心 隨 力 虔 誠 供 養 大 吉 祥 天 女 菩 薩  
ZH_T21_1252a_001:0252c09_7	速獲一切財寶豐樂吉祥。	速 獲 一 切 財 寶 豐 樂 吉 祥  
ZH_T21_1252a_001:0252c10_4	時觀自在菩薩及諸大眾天龍八部。	時 觀 自 在 菩 薩 及 諸 大 眾 天 龍 八 部  
ZH_T21_1252a_001:0252c10_16	從佛聞說十二名號及真言。	從 佛 聞 說 十 二 名 號 及 真 言  
ZH_T21_1252a_001:0252c11_2	歎未曾有。	歎 未 曾 有  
ZH_T21_1252a_001:0252c11_7	皆大歡喜。	皆大歡喜  
ZH_T21_1252a_001:0252c11_12	信受奉行。	信受奉行  
ZH_T21_1252a_001:0252c12_100	佛說大吉祥天女十二名號經	佛 說 大 吉 祥 天 女 十 二 名 號 經 
