segmentnr	original	stemmed
ZH_T39_1786_03b:0117a04_0	宋四明沙門知禮述	宋 四 明 沙 門 知 禮 述 
ZH_T39_1786_03b:0117a05_0	二、「從此」下，釋文，二：初、對判分文，二：初、對判。	二   從 此  下  釋 文  二  初  對 判 分 文  二  初  對 判  
ZH_T39_1786_03b:0117a06_0	明經力用，通指三品也。「今品」下，乃以此品對	明 經 力 用  通 指 三 品 也   今 品  下  乃 以 此 品 對 
ZH_T39_1786_03b:0117a07_10	〈讚歎品〉論於傍正耳。	 讚 歎 品  論 於 傍 正 耳  
ZH_T39_1786_03b:0117a07_21	二、「此品」下，分文。	二   此 品  下  分 文  
ZH_T39_1786_03b:0117a08_8	二、「夢者」下，依文釋義，二：	二   夢 者  下  依 文 釋 義  二  
ZH_T39_1786_03b:0117a08_18	初、明夢中見聞，二：	初  明 夢 中 見 聞  二  
ZH_T39_1786_03b:0117a09_3	初、夢見金鼓，三：	初  夢 見 金 鼓  三  
ZH_T39_1786_03b:0117a09_12	初、正見金鼓，二：	初  正 見 金 鼓  二  
ZH_T39_1786_03b:0117a09_17	初、釋夢。	初  釋 夢  
ZH_T39_1786_03b:0117a11_3	疏中前釋信相菩薩在其似位，或是隣極之似、或是隣極之似。	疏 中 前 釋 信 相 菩 薩 在 其 似 位  或 是 隣 極 之 似  或 是 隣 極 之 似  
ZH_T39_1786_03b:0117a12_3	於此位中夢見金鼓，豈是博地昏惑之夢？	於 此 位 中 夢 見 金 鼓  豈 是 博 地 昏 惑 之 夢  
ZH_T39_1786_03b:0117a12_12	故以二義釋於夢字。	故 以 二 義 釋 於 夢 字  
ZH_T39_1786_03b:0117a13_2	初、謂三昧名為如夢。	初  謂 三 昧 名 為 如 夢  
ZH_T39_1786_03b:0117a14_10	由達性具，修德無功、因辦果事，如夢勤加，是故名為如夢三昧。	由 達 性 具  修 德 無 功  因 辦 果 事  如 夢 勤 加  是 故 名 為 如 夢 三 昧  
ZH_T39_1786_03b:0117a16_3	次、「又入」下，乃以凡人有夢有覺，喻法性觀有入有出，此以說默而為出入。	次   又 入  下  乃 以 凡 人 有 夢 有 覺  喻 法 性 觀 有 入 有 出  此 以 說 默 而 為 出 入  
ZH_T39_1786_03b:0117a16_17	二釋皆示夢是觀智，初釋稍親。	二 釋 皆 示 夢 是 觀 智  初 釋 稍 親  
ZH_T39_1786_03b:0117a16_19	問：	問  
ZH_T39_1786_03b:0117a17_17	夢是顛倒迷真之法，觀是覺智悟理之法。	夢 是 顛 倒 迷 真 之 法  觀 是 覺 智 悟 理 之 法  
ZH_T39_1786_03b:0117a18_12	經文云夢，疏中那以觀智釋之？	經 文 云 夢  疏 中 那 以 觀 智 釋 之  
ZH_T39_1786_03b:0117a19_3	迷解天殊，如何融會耶？	迷 解 天 殊  如 何 融 會 耶  
ZH_T39_1786_03b:0117a19_5	答：	答  
ZH_T39_1786_03b:0117a19_20	佛地迷盡、凡夫未解，皆不論觀；	佛 地 迷 盡  凡 夫 未 解  皆 不 論 觀  
ZH_T39_1786_03b:0117a20_8	於迷能解，得言觀智。	於 迷 能 解  得 言 觀 智  
ZH_T39_1786_03b:0117a21_3	故《起信論》云「依業識故，故說見佛。	故  起 信 論  云  依 業 識 故  故 說 見 佛  
ZH_T39_1786_03b:0117a21_13	若離業識，則無所見。	若 離 業 識  則 無 所 見  
ZH_T39_1786_03b:0117a22_7	」今明似解，照法性故，名為入觀。	 今 明 似 解  照 法 性 故  名 為 入 觀  
ZH_T39_1786_03b:0117a22_17	依業識故，名之為夢。	依 業 識 故  名 之 為 夢  
ZH_T39_1786_03b:0117a23_7	智解未極，安得非夢？	智 解 未 極  安 得 非 夢  
ZH_T39_1786_03b:0117a23_17	照法性夢，豈非觀智？	照 法 性 夢  豈 非 觀 智  
ZH_T39_1786_03b:0117a24_6	不得此意，此文莫銷。	不 得 此 意  此 文 莫 銷  
ZH_T39_1786_03b:0117a24_20	二、「法性即」下，釋鼓，二：	二   法 性 即  下  釋 鼓  二  
ZH_T39_1786_03b:0117a24_27	初、正釋，二：	初  正 釋  二  
ZH_T39_1786_03b:0117a25_6	初、直表三德。	初  直 表 三 德  
ZH_T39_1786_03b:0117a26_13	能觀之智既以夢示，夢必見相，故以金鼓表於所觀，即法性也。	能 觀 之 智 既 以 夢 示  夢 必 見 相  故 以 金 鼓 表 於 所 觀  即 法 性 也  
ZH_T39_1786_03b:0117a27_10	蓋由鼓體具圓、空、鳴、可表三德。	蓋 由 鼓 體 具 圓  空  鳴  可 表 三 德  
ZH_T39_1786_03b:0117a28_2	其狀姝大、復彰三德無量甚深。	其 狀 姝 大  復 彰 三 德 無 量 甚 深  
ZH_T39_1786_03b:0117a28_15	二、「姝大」下，三皆深廣。	二   姝 大  下  三 皆 深 廣  
ZH_T39_1786_03b:0117b01_3	以此三德一一皆是法性全體，趣舉一德皆能具二，得名三身三智三脫。	以 此 三 德 一 一 皆 是 法 性 全 體  趣 舉 一 德 皆 能 具 二  得 名 三 身 三 智 三 脫  
ZH_T39_1786_03b:0117b01_19	若不爾者，那得三種皆無量甚深耶？	若 不 爾 者  那 得 三 種 皆 無 量 甚 深 耶  
ZH_T39_1786_03b:0117b02_9	二、「此」下，結示。	二   此  下  結 示  
ZH_T39_1786_03b:0117b04_5	即鼓之三德，對光秖是所照法身，即此法身攝報攝應為上三德，故云觀一而見三佛也。	即 鼓 之 三 德  對 光 秖 是 所 照 法 身  即 此 法 身 攝 報 攝 應 為 上 三 德  故 云 觀 一 而 見 三 佛 也  
ZH_T39_1786_03b:0117b04_17	二、「從其」下，見鼓光。	二   從 其  下  見 鼓 光  
ZH_T39_1786_03b:0117b05_12	全所照理起能照智，故法性德皆成智德。	全 所 照 理 起 能 照 智  故 法 性 德 皆 成 智 德  
ZH_T39_1786_03b:0117b06_2	鼓圓空鳴，光豈不爾？	鼓 圓 空 鳴  光 豈 不 爾  
ZH_T39_1786_03b:0117b06_12	鼓三姝大，光亦合然。	鼓 三 姝 大  光 亦 合 然  
ZH_T39_1786_03b:0117b07_11	須知法性，體是本覺、智是始覺，秖是一覺；	須 知 法 性  體 是 本 覺  智 是 始 覺  秖 是 一 覺  
ZH_T39_1786_03b:0117b07_21	由不覺故，分本始殊。	由 不 覺 故  分 本 始 殊  
ZH_T39_1786_03b:0117b08_19	既成大果，已離不覺，故始冥本，稱法報合。	既 成 大 果  已 離 不 覺  故 始 冥 本  稱 法 報 合  
ZH_T39_1786_03b:0117b09_8	豈始覺得異於本耶？	豈 始 覺 得 異 於 本 耶  
ZH_T39_1786_03b:0117b10_16	所引新本同體同意同事者，既法報合，故與諸佛無二無別。	所 引 新 本 同 體 同 意 同 事 者  既 法 報 合  故 與 諸 佛 無 二 無 別  
ZH_T39_1786_03b:0117b11_11	「此即」下，此見鼓光，正表報智。	 此 即  下  此 見 鼓 光  正 表 報 智  
ZH_T39_1786_03b:0117b12_4	此智冥法，法具三故，故報亦三。	此 智 冥 法  法 具 三 故  故 報 亦 三  
ZH_T39_1786_03b:0117b13_3	亦是此報，上能冥法、下能垂應，故云具三。	亦 是 此 報  上 能 冥 法  下 能 垂 應  故 云 具 三  
ZH_T39_1786_03b:0117b13_18	三、「復於」下，見光中佛，二：	三   復 於  下  見 光 中 佛  二  
ZH_T39_1786_03b:0117b14_2	初、約文表義。	初  約 文 表 義  
ZH_T39_1786_03b:0117b15_3	言光從等者，對上二身，此總表應，故云同事。	言 光 從 等 者  對 上 二 身  此 總 表 應  故 云 同 事  
ZH_T39_1786_03b:0117b15_13	應不孤立，必具三身。	應 不 孤 立  必 具 三 身  
ZH_T39_1786_03b:0117b15_21	「瑠璃」下，法。	 瑠 璃  下  法  
ZH_T39_1786_03b:0117b16_5	「佛坐」下，報。	 佛 坐  下  報  
ZH_T39_1786_03b:0117b16_13	「大眾」下，應。	 大 眾  下  應  
ZH_T39_1786_03b:0117b16_28	二、「此即」下，結義歸圓，二：	二   此 即  下  結 義 歸 圓  二  
ZH_T39_1786_03b:0117b17_6	初、別結此三。	初  別 結 此 三  
ZH_T39_1786_03b:0117b18_5	以全法報為應身故，是故經文具表三佛。	以 全 法 報 為 應 身 故  是 故 經 文 具 表 三 佛  
ZH_T39_1786_03b:0117b18_18	二、「覩此」下，通結上義。	二   覩 此  下  通 結 上 義  
ZH_T39_1786_03b:0117b19_17	言三佛者，即鼓表法佛、光表報佛、明表應佛。	言 三 佛 者  即 鼓 表 法 佛  光 表 報 佛  明 表 應 佛  
ZH_T39_1786_03b:0117b21_10	既其三佛皆具三義，乃顯法法具三，略則十種三法、廣則一切皆三。	既 其 三 佛 皆 具 三 義  乃 顯 法 法 具 三  略 則 十 種 三 法  廣 則 一 切 皆 三  
