segmentnr	original	stemmed
ZH_T34_1719_02a:0172b04_0	唐天台沙門湛然述	唐 天 台 沙 門 湛 然 述 
ZH_T34_1719_02a:0172b05_0	迦葉緣起，《傳》中最廣，豈可具書？迦葉是姓故	迦 葉 緣 起   傳  中 最 廣  豈 可 具 書  迦 葉 是 姓 故 
ZH_T34_1719_02a:0172b06_0	云氏也。負圖者，如此方河圖。《十二遊經》云：	云 氏 也  負 圖 者  如 此 方 河 圖   十 二 遊 經  云  
ZH_T34_1719_02a:0172b08_14	「佛成道第三年始度五人，第四年化大迦葉及三兄弟，第五年化目連、身子。	 佛 成 道 第 三 年 始 度 五 人  第 四 年 化 大 迦 葉 及 三 兄 弟  第 五 年 化 目 連  身 子  
ZH_T34_1719_02a:0172b09_7	」「聚落」，多人所居，但勝人當名。	  聚 落   多 人 所 居  但 勝 人 當 名  
ZH_T34_1719_02a:0172b10_2	「畏勝王」者，民物不合勝王耳。	 畏 勝 王  者  民 物 不 合 勝 王 耳  
ZH_T34_1719_02a:0172b10_15	「三捨」者，捨此已下是也。	 三 捨  者  捨 此 已 下 是 也  
ZH_T34_1719_02a:0172b11_5	「後時佛語」等者，《增一》云：	 後 時 佛 語  等 者   增 一  云  
ZH_T34_1719_02a:0172b12_12	「佛在迦蘭陀與五百比丘俱，時迦葉乞食前至佛所，却坐一面。	 佛 在 迦 蘭 陀 與 五 百 比 丘 俱  時 迦 葉 乞 食 前 至 佛 所  却 坐 一 面  
ZH_T34_1719_02a:0172b12_15	佛言：	佛 言  
ZH_T34_1719_02a:0172b14_7	汝年老長大志衰根弊，可捨乞食及十二頭陀，亦可受請并受長衣。	汝 年 老 長 大 志 衰 根 弊  可 捨 乞 食 及 十 二 頭 陀  亦 可 受 請 并 受 長 衣  
ZH_T34_1719_02a:0172b14_11	迦葉曰：	迦 葉 曰  
ZH_T34_1719_02a:0172b16_3	我不從佛教，若如來不成佛，我作辟支佛，辟支佛法盡壽行蘭若行。	我 不 從 佛 教  若 如 來 不 成 佛  我 作 辟 支 佛  辟 支 佛 法 盡 壽 行 蘭 若 行  
ZH_T34_1719_02a:0172b16_6	佛言：	佛 言  
ZH_T34_1719_02a:0172b16_9	善哉！	善 哉  
ZH_T34_1719_02a:0172b16_12	善哉！	善 哉  
ZH_T34_1719_02a:0172b16_17	多所饒益。	多 所 饒 益  
ZH_T34_1719_02a:0172b18_6	若迦葉行頭行在世者，我法久住增益人天，三惡道滅成三乘道。	若 迦 葉 行 頭 行 在 世 者  我 法 久 住 增 益 人 天  三 惡 道 滅 成 三 乘 道  
