segmentnr	original	folio	analyzed
ZH_X65_1281_002:0200c14	御製揀魔辨異錄卷二	002	御 製 揀 魔 辨 異 錄 卷 二 
ZH_X65_1281_002:0200c16	魔忍曰。祖有信心銘近千言。其略曰。至道無難。惟嫌	002	魔 忍 曰  祖 有 信 心 銘 近 千 言  其 略 曰  至 道 無 難  惟 嫌 
ZH_X65_1281_002:0200c17	揀擇。但莫憎愛。洞然明白。毫釐有差。天地懸隔。欲得	002	揀 擇  但 莫 憎 愛  洞 然 明 白  毫 釐 有 差  天 地 懸 隔  欲 得 
ZH_X65_1281_002:0200c18	現前。莫存順逆。要知臨濟德山千奇百怪處。不過驅	002	現 前  莫 存 順 逆  要 知 臨 濟 德 山 千 奇 百 怪 處  不 過 驅 
ZH_X65_1281_002:0200c19	學者喪盡心智。與此數語符合耳。彼義學之徒解曰。	002	學 者 喪 盡 心 智  與 此 數 語 符 合 耳  彼 義 學 之 徒 解 曰  
ZH_X65_1281_002:0200c20	至道本無難易。但不揀擇即是。譬夫畫龍。頭角牙眼	002	至 道 本 無 難 易  但 不 揀 擇 即 是  譬 夫 畫 龍  頭 角 牙 眼 
ZH_X65_1281_002:0200c21	一一相似。惟不能行雨。所謂毫釐有差。天地懸隔。非	002	一 一 相 似  惟 不 能 行 雨  所 謂 毫 釐 有 差  天 地 懸 隔  非 
ZH_X65_1281_002:0200c22	宗旨何以辨之。	002	宗 旨 何 以 辨 之  
ZH_X65_1281_002:0200c23	魔忍謂臨濟德山千奇百怪處。不過驅學者喪盡心	002	魔 忍 謂 臨 濟 德 山 千 奇 百 怪 處  不 過 驅 學 者 喪 盡 心 
ZH_X65_1281_002:0200c24	智。與此教語符合。夫喪盡心智。尚未知曾得箇大死	002	智  與 此 教 語 符 合  夫 喪 盡 心 智  尚 未 知 曾 得 箇 大 死 
ZH_X65_1281_002:0200c25	大活否。曷由即與此數語符合。然雖大死大活。慧命	002	大 活 否  曷 由 即 與 此 數 語 符 合  然 雖 大 死 大 活  慧 命 
ZH_X65_1281_002:0200c26	既續之後。洞山云。相續也大難。涌泉云。我四十九年	002	既 續 之 後  洞 山 云  相 續 也 大 難  涌 泉 云  我 四 十 九 年 
ZH_X65_1281_002:0201a01	在這裏。尚自有時走作。汝等諸人莫開大口。見解人	002	在 這 裏  尚 自 有 時 走 作  汝 等 諸 人 莫 開 大 口  見 解 人 
ZH_X65_1281_002:0201a02	多。行解人。萬中無一箇。古德言語切實如此。親甞甘	002	多  行 解 人  萬 中 無 一 箇  古 德 言 語 切 實 如 此  親 甞 甘 
ZH_X65_1281_002:0201a03	露味人。出口自是不同。豈若魔忍輩輕談般若。雖曰	002	露 味 人  出 口 自 是 不 同  豈 若 魔 忍 輩 輕 談 般 若  雖 曰 
ZH_X65_1281_002:0201a04	此中豈有階級漸次。然而無漸次中。大有漸次。沒階	002	此 中 豈 有 階 級 漸 次  然 而 無 漸 次 中  大 有 漸 次  沒 階 
ZH_X65_1281_002:0201a05	級處。大有階級。唯證乃知。談何容易。魔忍之論。譬如	002	級 處  大 有 階 級  唯 證 乃 知  談 何 容 易  魔 忍 之 論  譬 如 
ZH_X65_1281_002:0201a06	書生紙上談兵。數行之間。便身經大小百餘戰。闢土	002	書 生 紙 上 談 兵  數 行 之 間  便 身 經 大 小 百 餘 戰  闢 土 
ZH_X65_1281_002:0201a07	開疆十萬里矣。還當得實事否。且臨濟德山。門庭施	002	開 疆 十 萬 里 矣  還 當 得 實 事 否  且 臨 濟 德 山  門 庭 施 
ZH_X65_1281_002:0201a08	設。原不過接引初機。所以欲令學人喪盡心智者。欲	002	設  原 不 過 接 引 初 機  所 以 欲 令 學 人 喪 盡 心 智 者  欲 
ZH_X65_1281_002:0201a09	令學人自悟自性也。即其入門便棒。兩堂同喝等。覿	002	令 學 人 自 悟 自 性 也  即 其 入 門 便 棒  兩 堂 同 喝 等  覿 
