segmentnr	original	stemmed
ZH_T19_0944B_001:0102c24_0	大佛頂大陀羅尼	大 佛 頂 大 陀 羅 尼 
ZH_T19_0944B_001:0102c26_0	􆶩􄕤􄑘􄕟􈃇􈉚　􄙼􄕘􄕗􄖵􄩨　􆿅	              
ZH_T19_0944B_001:0102c27_0	􄖵􄗾􄒸􄕡􄪼􄟛􆥽􄙈　􈍡􄗽􄕍	            
ZH_T19_0944B_001:0105b22_100_0	􄖩􄗰	􄖩􄗰
ZH_T19_0944B_001:0105b22_100_1	􄙺􅞣􈎭􇧺􄗕􄕽􄙺􄽟􄢥	􄙺􅞣􈎭􇧺􄗕􄕽􄙺􄽟􄢥
ZH_T19_0944B_001:0105b22_100_2	􄖩􄗭	􄖩􄗭
ZH_T19_0944B_001:0105b22_100_3	􄙺􆻥􈁀	􄙺􆻥􈁀
ZH_T19_0944B_001:0105b22_100_4	􄙺􄢦􇩀􈎭􇧺	􄙺􄢦􇩀􈎭􇧺
ZH_T19_0944B_001:0105b22_100_5	􄑈􄓝􈁀	􄑈􄓝􈁀
ZH_T19_0944B_001:0105b22_100_6	􄙺􄭞􄙖􄑀􄚦􄑤􈁀	􄙺􄭞􄙖􄑀􄚦􄑤􈁀
ZH_T19_0944B_001:0105b22_100_7	􄖩􄗭􄙒􄑆􆿅􅟓􆩗􈁀	􄖩􄗭􄙒􄑆􆿅􅟓􆩗􈁀
ZH_T19_0944B_001:0105b22_100_8	􄖩􄗭􄭽􄕘􄖵􆾨􈁀	􄖩􄗭􄭽􄕘􄖵􆾨􈁀
ZH_T19_0944B_001:0105b22_100_9	􄖩􄗭􈂼􆮧􄕘􄑙􄗧􈁀	􄖩􄗭􈂼􆮧􄕘􄑙􄗧􈁀
ZH_T19_0944B_001:0105b22_100_10	􄖩􄗭􆿅􄖪􄑙􄗧􈁀	􄖩􄗭􆿅􄖪􄑙􄗧􈁀
ZH_T19_0944B_001:0105b22_100_11	􄖩􄗭􄙒􄑆􄙺􄢦􈊴􄕘􈁀	􄖩􄗭􄙒􄑆􄙺􄢦􈊴􄕘􈁀
ZH_T19_0944B_001:0105b22_100_12	􄙺􄢦􈃊􄕙􄖵􆾨􈁀	􄙺􄢦􈃊􄕙􄖵􆾨􈁀
ZH_T19_0944B_001:0105b22_100_13	􄖩􄗭􄗽􅑈􄩞􄗲􄗱	􄖩􄗭􄗽􅑈􄩞􄗲􄗱
ZH_T19_0944B_001:0105b22_100_14	􄖩􄗭􄗙􄑘􄙖􄕝􆯫􄓾􄙦􄗽􄚢􄖩	􄖩􄗭􄗙􄑘􄙖􄕝􆯫􄓾􄙦􄗽􄚢􄖩
ZH_T19_0944B_001:0105b22_100_15	􄪼􄚨􄗽􄕋􄗾􄒷􄗱	􄪼􄚨􄗽􄕋􄗾􄒷􄗱
ZH_T19_0944B_001:0105b22_100_16	􄕗􄕤􄑘􄕘􄗲􅟓􄕝􄙺􄢦􇩀􈎭􇧺􄗱	􄕗􄕤􄑘􄕘􄗲􅟓􄕝􄙺􄢦􇩀􈎭􇧺􄗱
ZH_T19_0944B_001:0105b22_100_17	􄖩􄗭􄗙􄑘􄙖􄕝􆿅􄗧􄕘􄗚􄗱	􄖩􄗭􄗙􄑘􄙖􄕝􆿅􄗧􄕘􄗚􄗱
ZH_T19_0944B_001:0105b22_100_18	􄕗􄕤􄑘􄕘􄗲􅟓􄕝􄙺􄢦􇩀􈎭􇧺􄗱	􄕗􄕤􄑘􄕘􄗲􅟓􄕝􄙺􄢦􇩀􈎭􇧺􄗱
ZH_T19_0944B_001:0105b22_100_19	􄖩􄗭􄗙􄑘􄙖􄕝􆿅􄚼􈒹􄗱	􄖩􄗭􄗙􄑘􄙖􄕝􆿅􄚼􈒹􄗱
ZH_T19_0944B_001:0105b22_100_20	􄕗􄕤􄑘􄕘􄗲􅟓􄕝	􄕗􄕤􄑘􄕘􄗲􅟓􄕝
ZH_T19_0944B_001:0105b22_100_21	􄙺􄢦􇩀􈎭􇧺􄗱	􄙺􄢦􇩀􈎭􇧺􄗱
ZH_T19_0944B_001:0105b22_100_22	􄖩􄗭􄗙􄑘􄙖􄕝	􄖩􄗭􄗙􄑘􄙖􄕝
ZH_T19_0944B_001:0105b22_100_23	􄗠􄙵􄝕􄑜􄙂􄙝􄕜􅝩􄪼􄗙􄗾􄒷􄗱	􄗠􄙵􄝕􄑜􄙂􄙝􄕜􅝩􄪼􄗙􄗾􄒷􄗱
ZH_T19_0944B_001:0105b22_100_24	􄕗􄕤􄑘􄕘􄗱􅟓􄕝	􄕗􄕤􄑘􄕘􄗱􅟓􄕝
ZH_T19_0944B_001:0105b22_100_25	􄙺􄢦􇩀􈎭􇧺􄗱􄖩􄗭􄗙􄑘􄙖􄕝	􄙺􄢦􇩀􈎭􇧺􄗱􄖩􄗭􄗙􄑘􄙖􄕝
ZH_T19_0944B_001:0105b22_100_26	􄚦􄖹􈒵􄕘􄙻􄙐􈁋􄗾􄒷􄗱	􄚦􄖹􈒵􄕘􄙻􄙐􈁋􄗾􄒷􄗱
ZH_T19_0944B_001:0105b22_100_27	􄕗􄕤􄑘􄕘􄗱􅟓􄕝	􄕗􄕤􄑘􄕘􄗱􅟓􄕝
ZH_T19_0944B_001:0105b22_100_28	􄙺􄢦􇩀􈎭􇧺􄗱	􄙺􄢦􇩀􈎭􇧺􄗱
ZH_T19_0944B_001:0105b22_100_29	􄖩􄗭􄗙􄑘􄙖􄕝	􄖩􄗭􄗙􄑘􄙖􄕝
ZH_T19_0944B_001:0105b22_100_30	􄙣􄛀􈁃􄖩􄗷	􄙣􄛀􈁃􄖩􄗷
ZH_T19_0944B_001:0105b22_100_31	􄕗􄕤􄑘􄕘􄗲􅟓􄕝	􄕗􄕤􄑘􄕘􄗲􅟓􄕝
ZH_T19_0944B_001:0105b22_100_32	􄙺􄢦􇩀􈎭􇧺􄗱	􄙺􄢦􇩀􈎭􇧺􄗱
ZH_T19_0944B_001:0105b22_100_33	􄖩􄗭􄗙􄑘􄙖􄕝	􄖩􄗭􄗙􄑘􄙖􄕝
ZH_T19_0944B_001:0105b22_100_34	􄗽􅑈􄑄􈂼􄗥􄑆􄕛􄗾􄒷􄗱	􄗽􅑈􄑄􈂼􄗥􄑆􄕛􄗾􄒷􄗱
ZH_T19_0944B_001:0105b22_100_35	􄕗􄕤􄑘􄕘􄗲􅟓􄕝	􄕗􄕤􄑘􄕘􄗲􅟓􄕝
ZH_T19_0944B_001:0105b22_100_36	􄙺􄢦􇩀􈎭􇧺􄗱	􄙺􄢦􇩀􈎭􇧺􄗱
ZH_T19_0944B_001:0105b22_100_37	􄖩􄗭􄗙􄑘􄙖􄕝	􄖩􄗭􄗙􄑘􄙖􄕝
ZH_T19_0944B_001:0105b22_100_38	􄕗􄕤􄑘􄕘􄑄􄙋􄗱	􄕗􄕤􄑘􄕘􄑄􄙋􄗱
ZH_T19_0944B_001:0105b22_100_39	􄖩􄗭􄗙􄑘􄙖􄕝	􄖩􄗭􄗙􄑘􄙖􄕝
ZH_T19_0944B_001:0105b22_100_40	􄖵􇪯􄑄􄙋􄗱	􄖵􇪯􄑄􄙋􄗱
ZH_T19_0944B_001:0105b22_100_41	􄖩􄗭􄗙􄑘􄙖􄕝	􄖩􄗭􄗙􄑘􄙖􄕝
ZH_T19_0944B_001:0105b22_100_42	􄙖􄦽􄑄􄙋􄗱	􄙖􄦽􄑄􄙋􄗱
ZH_T19_0944B_001:0105b22_100_43	􄖩􄗭􄗙􄑘􄙖􄕝	􄖩􄗭􄗙􄑘􄙖􄕝
ZH_T19_0944B_001:0105b22_100_44	􄗥􄕍􄑄􄙋􄗱	􄗥􄕍􄑄􄙋􄗱
ZH_T19_0944B_001:0105b22_100_45	􄖩􄗭􄗙􄑘􄙖􄕝􄑘􅗭􄑄􄙋􄗱	􄖩􄗭􄗙􄑘􄙖􄕝􄑘􅗭􄑄􄙋􄗱
ZH_T19_0944B_001:0105b22_100_46	􄖩􄗭􄕵􄙖􅞾􈃄	􄖩􄗭􄕵􄙖􅞾􈃄
ZH_T19_0944B_001:0105b22_100_47	􄖩􄗭􄙼􇧺􄙘􈏅􈍡􄗾􈃄	􄖩􄗭􄙼􇧺􄙘􈏅􈍡􄗾􈃄
ZH_T19_0944B_001:0105b22_100_48	􄖩􄗭􄙼􇧺􄙘􈏅􈍡􄗾􅞾􈃄	􄖩􄗭􄙼􇧺􄙘􈏅􈍡􄗾􅞾􈃄
ZH_T19_0944B_001:0105b22_100_49	􄙣􄖵􄖭􄥟􄚨􄙺􄗥􅚽􈁀	􄙣􄖵􄖭􄥟􄚨􄙺􄗥􅚽􈁀
ZH_T19_0944B_001:0105b22_100_50	􄖩􄗭􄫔􈃋􄕑	􄖩􄗭􄫔􈃋􄕑
ZH_T19_0944B_001:0105b22_100_51	􄖩􄗭􆿇􈁋􄗱	􄖩􄗭􆿇􈁋􄗱
ZH_T19_0944B_001:0105b22_100_52	􄖩􄗭􄗙􄑘􄙖􄕝	􄖩􄗭􄗙􄑘􄙖􄕝
ZH_T19_0944B_001:0105b22_100_53	􄙂􄩷􄗱	􄙂􄩷􄗱
ZH_T19_0944B_001:0105b22_100_54	􇇳􄗦􄖵􄕚􄙺􄚮􄗲􄗱	􇇳􄗦􄖵􄕚􄙺􄚮􄗲􄗱
ZH_T19_0944B_001:0105b22_100_55	􄖩􄗭􄖩􄗾􄗱􄕌􄗱	􄖩􄗭􄖩􄗾􄗱􄕌􄗱
ZH_T19_0944B_001:0105b22_100_56	􄗽􄚾􄗧􄙺􄚮􄗲􄗱	􄗽􄚾􄗧􄙺􄚮􄗲􄗱
ZH_T19_0944B_001:0105b22_100_57	􄖿􄑼􄗥􄚩􈁃􄩶	􄖿􄑼􄗥􄚩􈁃􄩶
ZH_T19_0944B_001:0105b22_100_58	􄖩􄗥􈃎􄕘􄗱	􄖩􄗥􈃎􄕘􄗱
ZH_T19_0944B_001:0105b22_100_59	􄖩􄗭􄗥􄚩􄑁􄙋􄗱	􄖩􄗭􄗥􄚩􄑁􄙋􄗱
