segmentnr	original	stemmed
ZH_T07_0220d_553:0847b09_0	2大般若波羅蜜多經卷第五百五	2 大 般 若 波羅蜜多 經 卷 第 五 百 五 
ZH_T07_0220d_553:0847b10_0	十三	十 三 
ZH_T07_0220d_553:0847b12_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220d_553:0847b14_5	第四分迅速品第二十五之二「善現當知！	第 四 分 迅 速 品 第 二 十 五 之 二  善 現 當 知  
ZH_T07_0220d_553:0847b16_16	譬如大地少處出生金銀等寶，多處出生鹹鹵等物，諸有情類亦復如是，少學般若波羅蜜多，多學聲聞、獨覺地法。	譬 如 大 地 少 處 出 生 金 銀 等 寶  多 處 出 生 鹹 鹵 等 物  諸 有 情 類 亦復如是  少 學 般 若 波羅蜜多  多 學 聲 聞  獨 覺 地 法  
ZH_T07_0220d_553:0847b17_1	善現當知！	善 現 當 知  
ZH_T07_0220d_553:0847b19_15	譬如人趣少分能作轉輪王業，多分能作諸小王業，諸有情類亦復如是，少分能修一切智智道，多分能修聲聞、獨覺道。	譬 如 人 趣 少 分 能 作 轉 輪 王 業  多 分 能 作 諸 小 王 業  諸 有 情 類 亦復如是  少 分 能 修 一切智智 道  多 分 能 修 聲 聞  獨 覺 道  
ZH_T07_0220d_553:0847b19_20	善現當知！	善 現 當 知  
ZH_T07_0220d_553:0847b22_16	譬如欲界地居天中，少分能造天帝釋業，多分能造餘天眾業，諸有情類亦復如是，少求無上正等菩提，多求聲聞、獨覺乘果。	譬 如 欲 界 地 居 天 中  少 分 能 造 天 帝 釋 業  多 分 能 造 餘 天 眾 業  諸 有 情 類 亦復如是  少 求 無上正等菩提  多 求 聲 聞  獨 覺 乘 果  
ZH_T07_0220d_553:0847b23_1	善現當知！	善 現 當 知  
