segmentnr	original	stemmed
ZH_T07_0220d_546:0807b02_0	2大般若波羅蜜多經卷第五百四	2 大 般 若 波羅蜜多 經 卷 第 五 百 四 
ZH_T07_0220d_546:0807b03_0	十六	十 六 
ZH_T07_0220d_546:0807b05_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220d_546:0807b07_11	第四分總持品第十之二爾時，具壽善現便白佛言：	第 四 分 總 持 品 第 十 之 二 爾 時  具 壽 善 現 便 白 佛 言  
ZH_T07_0220d_546:0807b07_15	「世尊！	 世 尊  
ZH_T07_0220d_546:0807b08_12	希有如來、應、正等覺，善分別說諸菩薩事。	希 有 如 來  應  正 等 覺  善 分 別 說 諸 菩 薩 事  
ZH_T07_0220d_546:0807b08_18	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_546:0807b08_22	「如是！	 如 是  
ZH_T07_0220d_546:0807b09_2	如是！	如 是  
ZH_T07_0220d_546:0807b09_7	所以者何？	所以者何  
ZH_T07_0220d_546:0807b12_5	諸菩薩摩訶薩為欲利樂多眾生故，哀愍世間大眾生故，憐愍人、天令獲大義利樂事故，求證無上正等菩提，為諸有情說無上法。	諸 菩薩摩訶薩 為 欲 利 樂 多 眾 生 故  哀愍世間 大 眾 生 故  憐 愍 人  天 令 獲 大 義 利 樂 事 故  求 證無上正等菩提  為 諸 有 情 說 無 上 法  
ZH_T07_0220d_546:0807b12_16	」爾時，善現復白佛言：	 爾 時  善 現 復 白 佛 言  
ZH_T07_0220d_546:0807b14_10	「諸菩薩摩訶薩成就無邊大功德聚，為欲饒益諸有情故，行深般若波羅蜜多。	 諸 菩薩摩訶薩 成 就 無 邊 大 功 德 聚  為 欲 饒 益 諸 有 情 故  行 深 般 若 波羅蜜多  
ZH_T07_0220d_546:0807b15_11	云何菩薩摩訶薩修行般若波羅蜜多疾得圓滿？	云 何 菩薩摩訶薩 修 行 般 若 波羅蜜多 疾 得 圓 滿  
ZH_T07_0220d_546:0807b15_17	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_546:0807b22_6	「若菩薩摩訶薩行深般若波羅蜜多時，不見色增而行般若波羅蜜多，不見受、想、行、識增而行般若波羅蜜多，不見色減而行般若波羅蜜多，不見受、想、行、識減而行般若波羅蜜多，不見是法而行般若波羅蜜多，不見非法而行般若波羅蜜多，是菩薩摩訶薩修行般若波羅蜜多疾得圓滿。	 若 菩薩摩訶薩 行 深 般 若 波羅蜜多 時  不 見 色 增 而 行 般 若 波羅蜜多  不 見 受  想  行  識 增 而 行 般 若 波羅蜜多  不 見 色 減 而 行 般 若 波羅蜜多  不 見 受  想  行  識 減 而 行 般 若 波羅蜜多  不 見 是 法 而 行 般 若 波羅蜜多  不 見 非 法 而 行 般 若 波羅蜜多  是 菩薩摩訶薩 修 行 般 若 波羅蜜多 疾 得 圓 滿  
ZH_T07_0220d_546:0807b22_16	」具壽善現復白佛言：	 具 壽 善 現 復 白 佛 言  
ZH_T07_0220d_546:0807b23_5	「如來所說不可思議。	 如 來 所 說 不可思議  
ZH_T07_0220d_546:0807b23_11	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_546:0807b23_15	「如是！	 如 是  
ZH_T07_0220d_546:0807b23_18	如是！	如 是  
ZH_T07_0220d_546:0807b25_10	色不可思議故，如來所說不可思議，受、想、行、識不可思議故，如來所說不可思議。	色 不可思議 故  如 來 所 說 不可思議  受  想  行  識 不可思議 故  如 來 所 說 不可思議  
ZH_T07_0220d_546:0807b27_15	若菩薩摩訶薩行深般若波羅蜜多，雖如實知色不可思議，而不起不可思議想，修行般若波羅蜜多；	若 菩薩摩訶薩 行 深 般 若 波羅蜜多  雖 如 實 知 色 不可思議  而 不 起 不可思議 想  修 行 般 若 波羅蜜多  
ZH_T07_0220d_546:0807c01_9	雖如實知受、想、行、識不可思議，而不起不可思議想，修行般若波羅蜜多，是菩薩摩訶薩修行般若波羅蜜多疾得圓滿。	雖 如 實 知 受  想  行  識 不可思議  而 不 起 不可思議 想  修 行 般 若 波羅蜜多  是 菩薩摩訶薩 修 行 般 若 波羅蜜多 疾 得 圓 滿  
ZH_T07_0220d_546:0807c01_20	」時，舍利子便白佛言：	 時  舍 利 子 便 白 佛 言  
ZH_T07_0220d_546:0807c02_18	「如是般若波羅蜜多義趣甚深，誰能信解？	 如 是 般 若 波羅蜜多 義 趣 甚 深  誰 能 信 解  
ZH_T07_0220d_546:0807c03_8	」爾時，佛告舍利子言：	 爾 時  佛 告 舍 利 子 言  
ZH_T07_0220d_546:0807c04_12	「若菩薩摩訶薩久修大行，於深般若波羅蜜多能生信解。	 若 菩薩摩訶薩 久 修 大 行  於 深 般 若 波羅蜜多 能 生 信 解  
ZH_T07_0220d_546:0807c05_3	」時，舍利子復白佛言：	 時  舍 利 子 復 白 佛 言  
ZH_T07_0220d_546:0807c06_8	「齊何應知是菩薩摩訶薩久修大行，而得久修大行名號？	 齊 何 應 知 是 菩薩摩訶薩 久 修 大 行  而 得 久 修 大 行 名 號  
ZH_T07_0220d_546:0807c06_19	」爾時，佛告舍利子言：	 爾 時  佛 告 舍 利 子 言  
ZH_T07_0220d_546:0807c09_18	「若菩薩摩訶薩行深般若波羅蜜多時，不分別如來十力，不分別四無所畏，不分別十八佛不共法，不分別一切智，不分別一切相智。	 若 菩薩摩訶薩 行 深 般 若 波羅蜜多 時  不 分 別 如來十力  不 分 別 四無所畏  不 分 別 十 八 佛 不 共 法  不 分 別 一 切 智  不 分 別 一切相智  
ZH_T07_0220d_546:0807c10_3	所以者何？	所以者何  
ZH_T07_0220d_546:0807c12_3	如來十力、四無所畏、十八佛不共法、一切智、一切相智皆不可思議，一切法亦不可思議。	如來十力  四無所畏  十 八 佛 不 共 法  一 切 智  一切相智 皆 不可思議  一 切 法 亦 不可思議  
ZH_T07_0220d_546:0807c12_7	舍利子！	舍 利 子  
ZH_T07_0220d_546:0807c13_12	若菩薩摩訶薩如是行者都無處行，是行般若波羅蜜多。	若 菩薩摩訶薩 如 是 行 者 都 無 處 行  是 行 般 若 波羅蜜多  
ZH_T07_0220d_546:0807c13_16	舍利子！	舍 利 子  
ZH_T07_0220d_546:0807c15_2	齊此應知是菩薩摩訶薩久修大行，乃得久修大行名號。	齊 此 應 知 是 菩薩摩訶薩 久 修 大 行  乃 得 久 修 大 行 名 號  
ZH_T07_0220d_546:0807c15_12	」具壽善現便白佛言：	 具 壽 善 現 便 白 佛 言  
ZH_T07_0220d_546:0807c18_3	「如是般若波羅蜜多最為甚深，如是般若波羅蜜多是大寶聚，如是般若波羅蜜多是清淨聚，如太虛空極清淨故。	 如 是 般 若 波羅蜜多 最 為 甚 深  如 是 般 若 波羅蜜多 是 大 寶 聚  如 是 般 若 波羅蜜多 是 清 淨 聚  如 太 虛 空 極 清 淨 故  
ZH_T07_0220d_546:0807c18_9	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_546:0807c18_13	「如是！	 如 是  
ZH_T07_0220d_546:0807c18_16	如是！	如 是  
ZH_T07_0220d_546:0807c19_2	」爾時，善現復白佛言：	 爾 時  善 現 復 白 佛 言  
ZH_T07_0220d_546:0807c19_6	「希有！	 希 有  
ZH_T07_0220d_546:0807c19_9	世尊！	世 尊  
ZH_T07_0220d_546:0807c20_14	如是般若波羅蜜多以最甚深多諸留難，而今廣說留難不生。	如 是 般 若 波羅蜜多 以 最 甚 深 多 諸 留 難  而 今 廣 說 留 難 不 生  
ZH_T07_0220d_546:0807c20_20	」佛告善現：	 佛 告 善 現  
ZH_T07_0220d_546:0807c21_3	「如是！	 如 是  
ZH_T07_0220d_546:0807c21_6	如是！	如 是  
ZH_T07_0220d_546:0807c21_15	佛神力故留難不起。	佛 神 力 故 留 難 不 起  
ZH_T07_0220d_546:0807c24_1	是故大乘善男子等於深般若波羅蜜多，若欲書寫、受持、讀誦、修習、思惟、為他演說，應疾書寫乃至演說。	是 故 大 乘 善 男 子 等 於 深 般 若 波羅蜜多  若 欲 書 寫  受 持  讀 誦  修 習  思 惟  為 他 演 說  應 疾 書 寫 乃 至 演 說  
ZH_T07_0220d_546:0807c24_6	所以者何？	所以者何  
ZH_T07_0220d_546:0807c25_12	甚深般若波羅蜜多多諸留難，勿令書寫乃至演說不得究竟。	甚 深 般 若 波羅蜜多 多 諸 留 難  勿 令 書 寫 乃 至 演 說 不 得 究 竟  
ZH_T07_0220d_546:0807c25_17	善現當知！	善 現 當 知  
ZH_T07_0220d_546:0807c29_7	如是大乘善男子等，若欲一月乃至一歲書寫、受持、讀誦、修習、思惟、演說甚深般若波羅蜜多能究竟者，應勤精進繫念書寫乃至演說，經爾所時令得究竟。	如 是 大 乘 善 男 子 等  若 欲 一 月 乃 至 一 歲 書 寫  受 持  讀 誦  修 習  思 惟  演 說 甚 深 般 若 波羅蜜多 能 究 竟 者  應 勤 精 進 繫 念 書 寫 乃 至 演 說  經 爾 所 時 令得究竟  
ZH_T07_0220d_546:0807c29_11	何以故？	何 以 故  
ZH_T07_0220d_546:0808a01_9	甚深般若波羅蜜多大寶神珠多留難故。	甚 深 般 若 波羅蜜多 大 寶 神 珠 多 留 難 故  
ZH_T07_0220d_546:0808a02_9	」爾時，善現復白佛言：	 爾 時  善 現 復 白 佛 言  
ZH_T07_0220d_546:0808a02_13	「希有！	 希 有  
ZH_T07_0220d_546:0808a02_16	世尊！	世 尊  
ZH_T07_0220d_546:0808a05_8	甚深般若波羅蜜多大寶神珠多諸留難，而有書寫、受持、讀誦、修習、思惟、為他說者，惡魔於彼而作留難，令不書寫乃至演說。	甚 深 般 若 波羅蜜多 大 寶 神 珠 多 諸 留 難  而 有 書 寫  受 持  讀 誦  修 習  思 惟  為 他 說 者  惡 魔 於 彼 而 作 留 難  令 不 書 寫 乃 至 演 說  
ZH_T07_0220d_546:0808a05_14	」佛告善現：	 佛 告 善 現  
