segmentnr	original	stemmed
ZH_T20_1168B_001:0676c14_0	八曼荼羅經	八 曼 荼 羅 經 
ZH_T20_1168B_001:0676c16_0	􄖩􄗰如􆿏是􄙠􄗥我􄗲􄭢􄕗一􄗫􄑀􈉡􄙺􄗥􄗷婆􄗙	  如  是   我    一       婆  
ZH_T20_1168B_001:0676c18_0	伽􄑘梵􈊷在􄖽布􄕗得􄙊攞􄑆迦􄙘山􄚨􄗽住􄕙􅋌觀􆿆自􅝪在􄙖	伽  梵  在  布  得  攞  迦  山   住   觀  自  在  
ZH_T20_1168B_001:0677b21_100_0	􄙒􄑂宮􄕝殿􈂫􄗽􄣢􄗙􄙖􄖯與􆿅無􄖯量􄑀􄗕􄕽􄙺	􄙒􄑂宮􄕝殿􈂫􄗽􄣢􄗙􄙖􄖯與􆿅無􄖯量􄑀􄗕􄕽􄙺
ZH_T20_1168B_001:0677b21_100_1	􄽙􄑆􄓝􄖩􄗵􄕗百􄙢千􄕗句􄙺致􄚨􈉢菩􄖵薩􄙀前	􄽙􄑆􄓝􄖩􄗵􄕗百􄙢千􄕗句􄙺致􄚨􈉢菩􄖵薩􄙀前
ZH_T20_1168B_001:0677b21_100_2	􆱘後􄕟􄖹圍􄗽遶􈍅􄕢􆿅時􄕣有􄑌菩􄙎薩􄗽名􅑈	􆱘後􄕟􄖹圍􄗽遶􈍅􄕢􆿅時􄕣有􄑌菩􄙎薩􄗽名􅑈
ZH_T20_1168B_001:0677b21_100_3	寶􄑘藏􅝑月􄑼􈁢􄙖光􄗚􄚤􄖪􄗰􄗕􄕽􄙺􄽚􄗥􄚩􄙺	寶􄑘藏􅝑月􄑼􈁢􄙖光􄗚􄚤􄖪􄗰􄗕􄕽􄙺􄽚􄗥􄚩􄙺
ZH_T20_1168B_001:0677b21_100_4	􄽤􄕗􄩥􄙖􄖵中􅞻􄕱􄙺􄽛􄖵􄕙􄕟􄗞􈇪􄕙􄙮􈅶即􄙺	􄽤􄕗􄩥􄙖􄖵中􅞻􄕱􄙺􄽛􄖵􄕙􄕟􄗞􈇪􄕙􄙮􈅶即􄙺
ZH_T20_1168B_001:0677b21_100_5	􄕗起􄩧􈉣􄗲􄙺􄖪一􄕵心􈂾􄙺􈁃􆽕􄗾恭􄚦敬􄑢合	􄕗起􄩧􈉣􄗲􄙺􄖪一􄕵心􈂾􄙺􈁃􆽕􄗾恭􄚦敬􄑢合
ZH_T20_1168B_001:0677b21_100_6	􆮧掌􄽚􄕯􄚶􄕋􄦾供􄖭養􄗥尊􆧽重􄙔􆯯􄕥􄢿􄪼􄕙	􆮧掌􄽚􄕯􄚶􄕋􄦾供􄖭養􄗥尊􆧽重􄙔􆯯􄕥􄢿􄪼􄕙
ZH_T20_1168B_001:0677b21_100_7	􅁙􄗷􄖩􄗙􄑘􈊾􆶯􄖪􄒶頂􄙌禮􄪼􄕋􄢦世􄗙尊􄑘􄙖	􅁙􄗷􄖩􄗙􄑘􈊾􆶯􄖪􄒶頂􄙌禮􄪼􄕋􄢦世􄗙尊􄑘􄙖
ZH_T20_1168B_001:0677b21_100_8	􆽕作􄗫如􄕗是􄕯􄙞言􄑼􆯯􇪡􄗱􄗥􄚲婆􄗙伽􄑘梵	􆽕作􄗫如􄕗是􄕯􄙞言􄑼􆯯􇪡􄗱􄗥􄚲婆􄗙伽􄑘梵
ZH_T20_1168B_001:0677b21_100_9	􈊾􄕗􄕤􄑘􄕗應􄗥􄚲供􆩠正􄙺等􄢦􇩀􈎭􇪭􈆡所􄑾	􈊾􄕗􄕤􄑘􄕗應􄗥􄚲供􆩠正􄙺等􄢦􇩀􈎭􇪭􈆡所􄑾
