segmentnr	original	stemmed
ZH_T42_1824_05a:0069c04_0	釋吉藏撰	釋 吉 藏 撰 
ZH_T42_1824_05a:0069c05_0	5 六種品(五本)六種品第五	5   六 種 品  五 本  六 種 品 第 五 
ZH_T42_1824_05a:0069c06_0	所以有此品來者。佛隨虛妄眾生種種異說。	所 以 有 此 品 來 者  佛 隨 虛 妄 眾 生 種 種 異 說  
ZH_T42_1824_05a:0069c07_6	或作五陰之名。	或 作 五 陰 之 名  
ZH_T42_1824_05a:0069c07_13	或標六種之稱。	或 標 六 種 之 稱  
ZH_T42_1824_05a:0069c07_19	而意在破我。	而 意 在 破 我  
ZH_T42_1824_05a:0069c08_8	令我見息法亦不留。	令 我 見 息 法 亦 不 留  
ZH_T42_1824_05a:0069c09_4	滯教之人不領無我但取著於法。	滯 教 之 人 不 領 無 我 但 取 著 於 法  
ZH_T42_1824_05a:0069c09_11	上已破其迷五。	上 已 破 其 迷 五  
ZH_T42_1824_05a:0069c10_3	今復除其惑六故說此品。	今 復 除 其 惑 六 故 說 此 品  
ZH_T42_1824_05a:0069c10_14	二者諸方等經歷法開道。	二 者 諸 方 等 經 歷 法 開 道  
ZH_T42_1824_05a:0069c11_4	或觀五陰即是實相。	或 觀 五 陰 即 是 實 相  
ZH_T42_1824_05a:0069c11_13	或檢六種令悟法身。	或 檢 六 種 令 悟 法 身  
ZH_T42_1824_05a:0069c12_9	今欲備釋眾經遍窮諸法故說此品。	今 欲 備 釋 眾 經 遍 窮 諸 法 故 說 此 品  
ZH_T42_1824_05a:0069c13_2	三者生死之身凡有二分。	三 者 生 死 之 身 凡 有 二 分  
ZH_T42_1824_05a:0069c13_7	一者有分。	一 者 有 分  
ZH_T42_1824_05a:0069c13_12	二者空分。	二 者 空 分  
ZH_T42_1824_05a:0069c14_4	從因緣竟五陰破其有分。	從 因 緣 竟 五 陰 破 其 有 分  
ZH_T42_1824_05a:0069c14_13	此之一品破其空分。	此 之 一 品 破 其 空 分  
ZH_T42_1824_05a:0069c15_3	令悟此身本自非有。	令 悟 此 身 本 自 非 有  
ZH_T42_1824_05a:0069c15_16	今亦不無非有非無即是中道。	今 亦 不 無 非有非無 即 是 中 道  
ZH_T42_1824_05a:0069c16_10	因中發觀斷諸煩惱故說此品。	因 中 發 觀 斷 諸 煩 惱 故 說 此 品  
ZH_T42_1824_05a:0069c17_1	四者經云諸法甚深。	四 者 經 云 諸 法 甚 深  
ZH_T42_1824_05a:0069c17_7	謂三解脫門。	謂 三解脫門  
ZH_T42_1824_05a:0069c18_3	百論云若離空無相有若智若見者。	百 論 云 若 離 空 無 相 有 若 智 若 見 者  
ZH_T42_1824_05a:0069c18_9	空言無實也。	空 言 無 實 也  
ZH_T42_1824_05a:0069c18_15	上以明空門。	上 以 明 空 門  
ZH_T42_1824_05a:0069c19_3	今次說無相門。	今 次 說 無 相 門  
ZH_T42_1824_05a:0069c19_14	若因空門悟入不須無相。	若 因 空 門 悟 入 不 須 無 相  
ZH_T42_1824_05a:0069c20_5	但為取空相即便非門。	但 為 取 空 相 即 便 非 門  
ZH_T42_1824_05a:0069c20_11	今次破空相。	今 次 破 空 相  
ZH_T42_1824_05a:0069c21_4	令從無相門悟入發生正觀。	令 從 無 相 門 悟 入 發 生 正 觀  
