segmentnr	original	stemmed
ZH_T47_1987B_002:0540c02_0	撫州曹山本寂禪師語錄卷下	撫 州 曹 山 本 寂 禪 師 語 錄 卷 下 
ZH_T47_1987B_002:0540c04_0	日本沙門玄契編次	日 本 沙 門 玄 契 編 次 
ZH_T47_1987B_002:0540c05_0	上堂僧問。如何是大闡提人。師曰。不懼業。僧	上 堂 僧 問  如 何 是 大 闡 提 人  師 曰  不 懼 業  僧 
ZH_T47_1987B_002:0540c06_1	云。	云  
ZH_T47_1987B_002:0540c06_8	如何是無明人。	如 何 是 無 明 人  
ZH_T47_1987B_002:0540c06_11	師曰。	師 曰  
ZH_T47_1987B_002:0540c06_17	始終不覺悟。	始 終 不 覺 悟  
ZH_T47_1987B_002:0540c06_20	僧云。	僧 云  
ZH_T47_1987B_002:0540c07_6	此二人誰在前。	此 二 人 誰 在 前  
ZH_T47_1987B_002:0540c07_9	師曰。	師 曰  
ZH_T47_1987B_002:0540c07_13	無明者。	無 明 者  
ZH_T47_1987B_002:0540c07_16	僧云。	僧 云  
ZH_T47_1987B_002:0540c08_4	闡提人為什麼在後。	闡 提 人 為 什 麼 在 後  
ZH_T47_1987B_002:0540c08_7	師曰。	師 曰  
ZH_T47_1987B_002:0540c08_11	向去者。	向 去 者  
ZH_T47_1987B_002:0540c08_14	僧云。	僧 云  
ZH_T47_1987B_002:0540c09_6	恁麼則無明者不從今日去也。	恁 麼 則 無 明 者 不 從 今 日 去 也  
ZH_T47_1987B_002:0540c09_10	師曰是。	師 曰 是  
ZH_T47_1987B_002:0540c09_13	僧云。	僧 云  
ZH_T47_1987B_002:0540c09_20	既不從今日去。	既 不 從 今 日 去  
ZH_T47_1987B_002:0540c10_6	無明從何處來。	無 明 從 何 處 來  
ZH_T47_1987B_002:0540c10_9	師曰。	師 曰  
ZH_T47_1987B_002:0540c10_15	光處不敢入。	光 處 不 敢 入  
ZH_T47_1987B_002:0540c10_18	僧云。	僧 云  
ZH_T47_1987B_002:0540c11_5	豈不是不明不暗。	豈 不 是 不 明 不 暗  
ZH_T47_1987B_002:0540c11_9	師曰是。	師 曰 是  
ZH_T47_1987B_002:0540c11_12	僧云。	僧 云  
ZH_T47_1987B_002:0540c11_19	正恁麼時如何。	正 恁 麼 時 如 何  
ZH_T47_1987B_002:0540c12_1	師曰。	師 曰  
ZH_T47_1987B_002:0540c12_5	不受觸。	不 受 觸  
ZH_T47_1987B_002:0540c12_9	師復曰。	師 復 曰  
ZH_T47_1987B_002:0540c12_15	闡提有多種。	闡 提 有 多 種  
ZH_T47_1987B_002:0540c12_19	一類者。	一 類 者  
ZH_T47_1987B_002:0540c13_2	是殺父。	是 殺 父  
ZH_T47_1987B_002:0540c13_5	殺母。	殺 母  
ZH_T47_1987B_002:0540c13_10	出佛身血。	出佛身血  
ZH_T47_1987B_002:0540c13_15	破和合僧。	破 和 合 僧  
ZH_T47_1987B_002:0540c13_20	毀壞伽藍。	毀 壞 伽 藍  
ZH_T47_1987B_002:0540c14_9	此剋定實報受種種苦。	此 剋 定 實 報 受 種 種 苦  
ZH_T47_1987B_002:0540c14_13	一類者。	一 類 者  
ZH_T47_1987B_002:0540c14_19	亦所作如前。	亦 所 作 如 前  
ZH_T47_1987B_002:0540c15_10	此則為殺無明父貪愛母。	此 則 為 殺 無 明 父 貪 愛 母  
ZH_T47_1987B_002:0540c16_6	不信有佛法僧可破有伽藍可壞。	不 信 有 佛 法 僧 可 破 有 伽 藍 可 壞  
ZH_T47_1987B_002:0540c16_13	計為業心所得。	計 為 業 心 所 得  
ZH_T47_1987B_002:0540c17_5	故墮亦受種種虛妄果報。	故 墮 亦 受 種 種 虛 妄 果 報  
ZH_T47_1987B_002:0540c17_12	如前升降不同。	如 前 升 降 不 同  
ZH_T47_1987B_002:0540c17_16	一類者。	一 類 者  
ZH_T47_1987B_002:0540c18_4	知有自己本來事。	知 有 自 己 本 來 事  
ZH_T47_1987B_002:0540c18_9	呼為父母。	呼 為 父 母  
ZH_T47_1987B_002:0540c18_14	不因外得。	不 因 外 得  
ZH_T47_1987B_002:0540c18_19	無修無證。	無 修 無 證  
ZH_T47_1987B_002:0540c19_3	非因非果。	非 因 非 果  
ZH_T47_1987B_002:0540c19_8	不因師受。	不 因 師 受  
ZH_T47_1987B_002:0540c19_15	不從證行所得。	不 從 證 行 所 得  
ZH_T47_1987B_002:0540c20_3	不起父見曰殺。	不 起 父 見 曰 殺  
ZH_T47_1987B_002:0540c20_10	不起母見曰害。	不 起 母 見 曰 害  
ZH_T47_1987B_002:0540c21_7	即是一切本分事不取不存故曰殺害。	即 是 一 切 本 分 事 不 取 不 存 故 曰 殺 害  
ZH_T47_1987B_002:0540c21_14	纔有纖毫奉重。	纔 有 纖 毫 奉 重  
ZH_T47_1987B_002:0540c21_19	得味不成。	得 味 不 成  
ZH_T47_1987B_002:0540c22_6	知有自己事也。	知 有 自 己 事 也  
ZH_T47_1987B_002:0540c22_12	故曰大闡提。	故 曰 大 闡 提  
ZH_T47_1987B_002:0540c22_19	以此動撥妙力。	以 此 動 撥 妙 力  
ZH_T47_1987B_002:0540c23_12	即是從上宗乘體會家事承當。	即 是 從 上 宗 乘 體 會 家 事 承 當  
ZH_T47_1987B_002:0540c24_3	要截玄道破諸迂曲。	要 截 玄 道 破 諸 迂 曲  
ZH_T47_1987B_002:0540c24_14	即如新豐老人所玄示也。	即 如 新 豐 老 人 所 玄 示 也  
ZH_T47_1987B_002:0540c25_7	忠國師驀喚侍者。	忠 國 師 驀 喚 侍 者  
ZH_T47_1987B_002:0540c25_12	侍者來立。	侍 者 來 立  
ZH_T47_1987B_002:0540c25_17	國師低頭。	國 師 低 頭  
ZH_T47_1987B_002:0540c26_5	侍者立多時出去。	侍 者 立 多 時 出 去  
ZH_T47_1987B_002:0540c26_11	國師喚侍者。	國 師 喚 侍 者  
ZH_T47_1987B_002:0540c26_18	如是三度了曰。	如 是 三 度 了 曰  
ZH_T47_1987B_002:0540c27_5	將謂我辠負汝。	將 謂 我 辠 負 汝  
ZH_T47_1987B_002:0540c27_11	汝却辠負我。	汝 却 辠 負 我  
ZH_T47_1987B_002:0540c27_18	百丈舉問趙州。	百 丈 舉 問 趙 州  
ZH_T47_1987B_002:0540c28_9	國師三喚侍者意作麼生。	國 師 三 喚 侍 者 意 作 麼 生  
ZH_T47_1987B_002:0540c28_12	州曰。	州 曰  
ZH_T47_1987B_002:0540c28_19	如人暗裏書字。	如 人 暗 裏 書 字  
ZH_T47_1987B_002:0540c29_4	字雖不成。	字 雖 不 成  
ZH_T47_1987B_002:0540c29_9	文彩已彩。	文 彩 已 彩  
ZH_T47_1987B_002:0540c29_14	又後有人。	又 後 有 人  
ZH_T47_1987B_002:0540c29_18	舉問師。	舉 問 師  
ZH_T47_1987B_002:0541a01_8	國師三喚侍者意作麼生。	國 師 三 喚 侍 者 意 作 麼 生  
ZH_T47_1987B_002:0541a01_11	師曰。	師 曰  
ZH_T47_1987B_002:0541a01_19	侍者第二遍回來。	侍 者 第 二 遍 回 來  
ZH_T47_1987B_002:0541a02_8	云某甲不信和尚喚。	云 某 甲 不 信 和 尚 喚  
ZH_T47_1987B_002:0541a03_3	南泉曰。	南 泉 曰  
ZH_T47_1987B_002:0541a03_9	未具胞胎時。	未 具 胞 胎 時  
ZH_T47_1987B_002:0541a03_15	還有語也無。	還 有 語 也 無  
ZH_T47_1987B_002:0541a04_2	有人舉問雪峯。	有 人 舉 問 雪 峯  
ZH_T47_1987B_002:0541a04_5	峯曰。	峯 曰  
ZH_T47_1987B_002:0541a04_10	道有道無。	道 有 道 無  
ZH_T47_1987B_002:0541a04_16	則喫三十棒。	則 喫 三 十 棒  
ZH_T47_1987B_002:0541a05_1	又問招慶。	又 問 招 慶  
ZH_T47_1987B_002:0541a05_4	慶曰。	慶 曰  
ZH_T47_1987B_002:0541a05_9	從他自道。	從 他 自 道  
ZH_T47_1987B_002:0541a05_14	又舉問師。	又 舉 問 師  
ZH_T47_1987B_002:0541a05_17	師曰。	師 曰  
ZH_T47_1987B_002:0541a05_19	有。	有  
ZH_T47_1987B_002:0541a06_4	云請和尚傍瞥。	云 請 和 尚 傍 瞥  
ZH_T47_1987B_002:0541a06_7	師曰。	師 曰  
ZH_T47_1987B_002:0541a06_13	將什麼物聞。	將 什 麼 物 聞  
ZH_T47_1987B_002:0541a07_1	云聾者還聞也無。	云 聾 者 還 聞 也 無  
ZH_T47_1987B_002:0541a07_4	師曰。	師 曰  
ZH_T47_1987B_002:0541a07_10	聾者若得聞。	聾 者 若 得 聞  
ZH_T47_1987B_002:0541a07_15	則具耳目。	則 具 耳 目  
ZH_T47_1987B_002:0541a08_1	云什麼人得聞。	云 什 麼 人 得 聞  
ZH_T47_1987B_002:0541a08_4	師曰。	師 曰  
ZH_T47_1987B_002:0541a08_10	未具胞胎者。	未 具 胞 胎 者  
ZH_T47_1987B_002:0541a09_3	僧問師。	僧 問 師  
ZH_T47_1987B_002:0541a09_6	教云。	教 云  
ZH_T47_1987B_002:0541a09_15	一句能吞百千萬義。	一 句 能 吞 百 千 萬 義  
ZH_T47_1987B_002:0541a10_1	如何是一句。	如 何 是 一 句  
ZH_T47_1987B_002:0541a10_4	師曰。	師 曰  
ZH_T47_1987B_002:0541a10_9	針剳不入。	針 剳 不 入  
ZH_T47_1987B_002:0541a11_4	有一座主。	有 一 座 主  
ZH_T47_1987B_002:0541a11_8	辭南泉。	辭 南 泉  
ZH_T47_1987B_002:0541a11_11	泉問。	泉 問  
ZH_T47_1987B_002:0541a11_16	什麼處去。	什 麼 處 去  
ZH_T47_1987B_002:0541a11_19	對云。	對 云  
ZH_T47_1987B_002:0541a12_2	山下去。	山 下 去  
ZH_T47_1987B_002:0541a12_5	泉曰。	泉 曰  
ZH_T47_1987B_002:0541a12_14	第一不得謗王老師。	第 一 不 得 謗 王 老 師  
ZH_T47_1987B_002:0541a12_17	對云。	對 云  
ZH_T47_1987B_002:0541a13_2	爭敢謗和尚。	爭 敢 謗 和 尚  
ZH_T47_1987B_002:0541a13_7	泉噴水曰。	泉 噴 水 曰  
ZH_T47_1987B_002:0541a13_10	多少。	多 少  
ZH_T47_1987B_002:0541a13_16	座主便出去。	座 主 便 出 去  
ZH_T47_1987B_002:0541a13_19	師曰。	師 曰  
ZH_T47_1987B_002:0541a14_1	賴也。	賴 也  
ZH_T47_1987B_002:0541a15_7	溈山一日喚院主。	溈 山 一 日 喚 院 主  
ZH_T47_1987B_002:0541a15_11	院主來。	院 主 來  
ZH_T47_1987B_002:0541a15_14	山曰。	山 曰  
ZH_T47_1987B_002:0541a15_19	我喚院主。	我 喚 院 主  
ZH_T47_1987B_002:0541a16_4	汝來作什麼。	汝 來 作 什 麼  
ZH_T47_1987B_002:0541a16_9	院主無對。	院 主 無 對  
ZH_T47_1987B_002:0541a16_13	師代曰。	師 代 曰  
ZH_T47_1987B_002:0541a17_2	也知和尚不喚某甲。	也 知 和 尚 不 喚 某 甲  
ZH_T47_1987B_002:0541a17_11	又令侍者喚第一座。	又 令 侍 者 喚 第 一 座  
ZH_T47_1987B_002:0541a17_16	第一座來。	第 一 座 來  
ZH_T47_1987B_002:0541a17_19	山曰。	山 曰  
ZH_T47_1987B_002:0541a18_4	我喚第一座。	我 喚 第 一 座  
ZH_T47_1987B_002:0541a18_10	汝來作什麼。	汝 來 作 什 麼  
ZH_T47_1987B_002:0541a18_14	師代曰。	師 代 曰  
ZH_T47_1987B_002:0541a18_20	若令侍者喚。	若 令 侍 者 喚  
ZH_T47_1987B_002:0541a19_3	恐不來。	恐 不 來  
ZH_T47_1987B_002:0541a20_2	有僧。	有 僧  
ZH_T47_1987B_002:0541a20_9	辭藥山歸鄉去。	辭 藥 山 歸 鄉 去  
ZH_T47_1987B_002:0541a20_13	藥山問。	藥 山 問  
ZH_T47_1987B_002:0541a20_17	有一人。	有 一 人  
ZH_T47_1987B_002:0541a21_1	遍身紅爛。	遍 身 紅 爛  
ZH_T47_1987B_002:0541a21_8	臥在荊棘之中。	臥 在 荊 棘 之 中  
ZH_T47_1987B_002:0541a21_11	僧云。	僧 云  
ZH_T47_1987B_002:0541a21_20	恁麼則學人不歸去。	恁 麼 則 學 人 不 歸 去  
ZH_T47_1987B_002:0541a22_3	藥山曰。	藥 山 曰  
ZH_T47_1987B_002:0541a22_8	但知歸去。	但 知 歸 去  
ZH_T47_1987B_002:0541a22_14	與爾休糧方。	與 爾 休 糧 方  
ZH_T47_1987B_002:0541a23_2	問如何是休糧方。	問 如 何 是 休 糧 方  
ZH_T47_1987B_002:0541a23_5	山曰。	山 曰  
ZH_T47_1987B_002:0541a23_17	每日上堂不咬破一粒米也。	每 日 上 堂 不 咬 破 一 粒 米 也  
ZH_T47_1987B_002:0541a23_20	師曰。	師 曰  
ZH_T47_1987B_002:0541a24_12	只如古德有云遍身紅爛底人。	只 如 古 德 有 云 遍 身 紅 爛 底 人  
ZH_T47_1987B_002:0541a25_1	秖是醜陋底人。	秖 是 醜 陋 底 人  
ZH_T47_1987B_002:0541a25_8	一切人近不得。	一 切 人 近 不 得  
ZH_T47_1987B_002:0541a25_13	無拈掇處。	無 拈 掇 處  
ZH_T47_1987B_002:0541a26_2	更道臥在荊棘之中。	更 道 臥 在 荊 棘 之 中  
ZH_T47_1987B_002:0541a26_10	只道在如今日用。	只 道 在 如 今 日 用  
ZH_T47_1987B_002:0541a27_5	也亦無作拈掇處護持保任邊事。	也 亦 無 作 拈 掇 處 護 持 保 任 邊 事  
ZH_T47_1987B_002:0541a27_11	時有僧問師。	時 有 僧 問 師  
ZH_T47_1987B_002:0541a27_19	遍身紅爛時如何。	遍 身 紅 爛 時 如 何  
ZH_T47_1987B_002:0541a28_2	師曰。	師 曰  
ZH_T47_1987B_002:0541a28_5	荷負。	荷 負  
ZH_T47_1987B_002:0541a28_12	云荷負什麼人。	云 荷 負 什 麼 人  
ZH_T47_1987B_002:0541a28_15	師曰。	師 曰  
ZH_T47_1987B_002:0541a29_1	勿紅爛到闍黎。	勿 紅 爛 到 闍 黎  
ZH_T47_1987B_002:0541a29_4	又問。	又 問  
ZH_T47_1987B_002:0541a29_15	醜陋人與滿身紅爛底人。	醜 陋 人 與 滿 身 紅 爛 底 人  
ZH_T47_1987B_002:0541b01_1	阿那個是重。	阿 那 個 是 重  
ZH_T47_1987B_002:0541b01_4	師曰。	師 曰  
ZH_T47_1987B_002:0541b01_11	大醜陋底人重。	大 醜 陋 底 人 重  
ZH_T47_1987B_002:0541b01_17	師又舉問僧。	師 又 舉 問 僧  
ZH_T47_1987B_002:0541b02_7	大保任底人保任個什麼。	大 保 任 底 人 保 任 個 什 麼  
ZH_T47_1987B_002:0541b02_11	自代曰。	自 代 曰  
ZH_T47_1987B_002:0541b02_17	終日在背後。	終 日 在 背 後  
ZH_T47_1987B_002:0541b03_2	不曾覰著。	不 曾 覰 著  
ZH_T47_1987B_002:0541b04_8	俱胝和尚凡有詰問。	俱 胝 和 尚 凡 有 詰 問  
ZH_T47_1987B_002:0541b04_13	唯舉一指。	唯 舉 一 指  
ZH_T47_1987B_002:0541b04_18	後有童子。	後 有 童 子  
ZH_T47_1987B_002:0541b05_3	因外人問。	因 外 人 問  
ZH_T47_1987B_002:0541b05_10	和尚說何法要。	和 尚 說 何 法 要  
ZH_T47_1987B_002:0541b05_18	童子亦竪起一指。	童 子 亦 竪 起 一 指  
ZH_T47_1987B_002:0541b06_7	胝聞遂以刃斷其指。	胝 聞 遂 以 刃 斷 其 指  
ZH_T47_1987B_002:0541b06_16	童子負痛號哭而去。	童 子 負 痛 號 哭 而 去  
ZH_T47_1987B_002:0541b07_2	胝復召之。	胝 復 召 之  
ZH_T47_1987B_002:0541b07_7	童子回首。	童 子 回 首  
