segmentnr	original	stemmed
ZH_T43_1830_08b:0522a06_0	沙門基撰	沙 門 基 撰 
ZH_T43_1830_08b:0522a07_0	七引．生料簡諸論對釋者。	七 引  生 料 簡 諸 論 對 釋 者  
ZH_T43_1830_08b:0522a08_0	論。然十二支略攝為四。述曰。自下乃至老	論  然 十 二 支 略 攝 為 四  述 曰  自 下 乃 至 老 
ZH_T43_1830_08b:0522a09_3	非定有。	非 定 有  
ZH_T43_1830_08b:0522a09_10	附死立支以來。	附 死 立 支 以 來  
ZH_T43_1830_08b:0522a09_17	是此能所引門。	是 此 能 所 引 門  
ZH_T43_1830_08b:0522a10_7	論自有文不假懸解。	論 自 有 文 不 假 懸 解  
ZH_T43_1830_08b:0522a10_12	論所無者。	論 所 無 者  
ZH_T43_1830_08b:0522a10_17	隨文附出。	隨 文 附 出  
ZH_T43_1830_08b:0522a11_3	即為四也。	即 為 四 也  
ZH_T43_1830_08b:0522a11_15	第一能引中初正出體釋名。	第 一 能 引 中 初 正 出 體 釋 名  
ZH_T43_1830_08b:0522a12_3	二別重料簡。	二 別 重 料 簡  
ZH_T43_1830_08b:0522a13_1	論。	論  
ZH_T43_1830_08b:0522a13_11	一能引支至五果種故。	一 能 引 支 至 五 果 種 故  
ZH_T43_1830_08b:0522a13_14	述曰。	述 曰  
ZH_T43_1830_08b:0522a14_1	謂無明行者。	謂 無 明 行 者  
ZH_T43_1830_08b:0522a14_15	出能引體　能引識等五果種故。	出 能 引 體  能 引 識 等 五 果 種 故  
ZH_T43_1830_08b:0522a15_2	釋能引名。	釋 能 引 名  
ZH_T43_1830_08b:0522a15_15	雖此二支與生老死為引因體。	雖 此 二 支 與 生 老 死 為 引 因 體  
ZH_T43_1830_08b:0522a16_6	而前十支俱是因故。	而 前 十 支 俱 是 因 故  
ZH_T43_1830_08b:0522a17_1	不可遠望二果為能引支故。	不 可 遠 望 二 果 為 能 引 支 故  
ZH_T43_1830_08b:0522a17_13	但望近所增之種名能引也。	但 望 近 所 增 之 種 名 能 引 也  
ZH_T43_1830_08b:0522a18_1	論。	論  
ZH_T43_1830_08b:0522a18_11	此中無明至善惡業者。	此 中 無 明 至 善 惡 業 者  
ZH_T43_1830_08b:0522a18_14	述曰。	述 曰  
ZH_T43_1830_08b:0522a18_18	重料簡。	重 料 簡  
ZH_T43_1830_08b:0522a19_4	云此中者。	云 此 中 者  
ZH_T43_1830_08b:0522a19_9	是簡持義。	是 簡 持 義  
ZH_T43_1830_08b:0522a19_14	如常分別。	如 常 分 別  
ZH_T43_1830_08b:0522a20_1	先解無明故。	先 解 無 明 故  
ZH_T43_1830_08b:0522a20_6	謂諸無明。	謂 諸 無 明  
ZH_T43_1830_08b:0522a20_15	如勝鬘經有五住地。	如 勝 鬘 經 有 五 住 地  
ZH_T43_1830_08b:0522a21_1	即見一處。	即 見 一 處  
ZH_T43_1830_08b:0522a21_7	欲色無色有。	欲色無色 有  
ZH_T43_1830_08b:0522a21_13	及無明住地。	及 無明住地  
ZH_T43_1830_08b:0522a21_19	前四煩惱障。	前 四 煩 惱 障  
ZH_T43_1830_08b:0522a22_4	能發諸業。	能 發 諸 業  
ZH_T43_1830_08b:0522a22_10	第五所知障。	第 五 所 知 障  
ZH_T43_1830_08b:0522a22_15	不能發業。	不 能 發 業  
ZH_T43_1830_08b:0522a23_4	若汎言發身．語。	若 汎 言 發 身  語  
ZH_T43_1830_08b:0522a23_9	即此亦能。	即 此 亦 能  
ZH_T43_1830_08b:0522a24_2	佛地第七若所發業及所得果。	佛 地 第 七 若 所 發 業 及 所 得 果  
ZH_T43_1830_08b:0522a24_7	皆所知障。	皆 所 知 障  
ZH_T43_1830_08b:0522a25_1	此論下言第二地中斷犯戒愚。	此 論 下 言 第 二 地 中 斷 犯 戒 愚  
ZH_T43_1830_08b:0522a25_6	即所知障。	即 所 知 障  
ZH_T43_1830_08b:0522a25_11	亦能發業。	亦 能 發 業  
ZH_T43_1830_08b:0522a26_1	唯望菩薩是染污性。	唯 望 菩 薩 是 染 污 性  
ZH_T43_1830_08b:0522a26_6	望餘不染。	望 餘 不 染  
ZH_T43_1830_08b:0522a26_12	非善．不善。	非 善  不 善  
ZH_T43_1830_08b:0522a26_17	不能招生。	不 能 招 生  
ZH_T43_1830_08b:0522a27_6	此無明支取發業者。	此 無 明 支 取 發 業 者  
ZH_T43_1830_08b:0522a27_15	謂能發起善不善業。	謂 能 發 起 善不善業  
ZH_T43_1830_08b:0522a28_6	故五無明唯取前四。	故 五 無 明 唯 取 前 四  
ZH_T43_1830_08b:0522a28_15	前四之中有能發業。	前 四 之 中 有 能 發 業  
ZH_T43_1830_08b:0522a29_1	謂見道全。	謂 見 道 全  
ZH_T43_1830_08b:0522a29_6	修道一分。	修 道 一 分  
ZH_T43_1830_08b:0522a29_11	不發業者。	不 發 業 者  
ZH_T43_1830_08b:0522a29_17	謂修道一分。	謂 修 道 一 分  
ZH_T43_1830_08b:0522b01_2	於發業中。	於 發 業 中  
ZH_T43_1830_08b:0522b01_11	有能通發總別業者。	有 能 通 發 總 別 業 者  
ZH_T43_1830_08b:0522b02_1	有但發總報者。	有 但 發 總 報 者  
ZH_T43_1830_08b:0522b02_8	有唯發別報者。	有 唯 發 別 報 者  
ZH_T43_1830_08b:0522b02_15	今取兼發總別。	今 取 兼 發 總 別  
ZH_T43_1830_08b:0522b03_4	及唯發總報者。	及 唯 發 總 報 者  
ZH_T43_1830_08b:0522b03_9	不取唯別。	不 取 唯 別  
ZH_T43_1830_08b:0522b04_1	於中復有助正發業。	於 中 復 有 助 正 發 業  
ZH_T43_1830_08b:0522b04_11	為簡助等皆非此支故。	為 簡 助 等 皆 非 此 支 故  
ZH_T43_1830_08b:0522b05_13	此無明唯取能發正感後世善惡業者名無明支。	此 無 明 唯 取 能 發 正 感 後 世 善 惡 業 者 名 無 明 支  
ZH_T43_1830_08b:0522b06_11	但發感總行所有無明名之為正。	但 發 感 總 行 所 有 無 明 名 之 為 正  
ZH_T43_1830_08b:0522b07_7	於中以見．修無明中何者正助。	於 中 以 見  修 無 明 中 何 者 正 助  
ZH_T43_1830_08b:0522b08_1	乃至何諦相應．不．共等分別。	乃 至 何 諦 相 應  不  共 等 分 別  
ZH_T43_1830_08b:0522b08_10	緣起下卷無明有四。	緣 起 下 卷 無 明 有 四  
ZH_T43_1830_08b:0522b08_15	皆應准說。	皆 應 准 說  
ZH_T43_1830_08b:0522b09_1	論。	論  
ZH_T43_1830_08b:0522b09_10	即彼所發乃名為行。	即 彼 所 發 乃 名 為 行  
ZH_T43_1830_08b:0522b09_13	述曰。	述 曰  
ZH_T43_1830_08b:0522b10_3	即彼所發感總三業。	即 彼 所 發 感 總 三 業  
ZH_T43_1830_08b:0522b10_8	乃名為行。	乃 名 為 行  
ZH_T43_1830_08b:0522b11_1	論。	論  
ZH_T43_1830_08b:0522b11_11	由此一切至皆非行支。	由 此 一 切 至 皆 非 行 支  
ZH_T43_1830_08b:0522b11_14	述曰。	述 曰  
ZH_T43_1830_08b:0522b11_19	此簡非也。	此 簡 非 也  
ZH_T43_1830_08b:0522b12_4	由此道理。	由此道理  
ZH_T43_1830_08b:0522b13_1	一切現報業別．助當業皆非行支。	一 切 現 報 業 別  助 當 業 皆 非 行 支  
ZH_T43_1830_08b:0522b13_14	一切現業皆唯能感別報果故。	一 切 現 業 皆 唯 能 感 別 報 果 故  
ZH_T43_1830_08b:0522b14_9	亦由此文即證現業不感引果。	亦 由 此 文 即 證 現 業 不 感 引 果  
ZH_T43_1830_08b:0522b14_14	感當業中。	感 當 業 中  
ZH_T43_1830_08b:0522b15_5	別有一業唯感別報。	別 有 一 業 唯 感 別 報  
ZH_T43_1830_08b:0522b15_10	亦非行支。	亦 非 行 支  
ZH_T43_1830_08b:0522b16_5	由此即顯設有一業唯感總報。	由 此 即 顯 設 有 一 業 唯 感 總 報  
ZH_T43_1830_08b:0522b17_1	復有一業通感總．別皆行支攝。	復 有 一 業 通 感 總  別 皆 行 支 攝  
ZH_T43_1830_08b:0522b17_6	緣起經說。	緣 起 經 說  
ZH_T43_1830_08b:0522b17_15	聖者不造後有業故。	聖 者 不 造 後 有 業 故  
ZH_T43_1830_08b:0522b18_2	對法第七說。	對 法 第 七 說  
ZH_T43_1830_08b:0522b18_7	聖不造業。	聖 不 造 業  
ZH_T43_1830_08b:0522b18_14	無真實義愚故。	無 真 實 義 愚 故  
ZH_T43_1830_08b:0522b19_8	又瑜伽第十說有支非學攝故。	又 瑜 伽 第 十 說 有 支 非 學 攝 故  
ZH_T43_1830_08b:0522b19_13	別報非也。	別 報 非 也  
ZH_T43_1830_08b:0522b20_9	此中有云學是解脫分等為體故。	此 中 有 云 學 是 解 脫 分 等 為 體 故  
ZH_T43_1830_08b:0522b21_4	初發心已去皆不造後有引業。	初 發 心 已 去 皆 不 造 後 有 引 業  
ZH_T43_1830_08b:0522b21_9	此亦不然。	此 亦 不 然  
ZH_T43_1830_08b:0522b21_14	所以者何。	所以者何  
ZH_T43_1830_08b:0522b21_19	緣起下說。	緣 起 下 說  
ZH_T43_1830_08b:0522b22_16	內法異生不放逸者所有福行．不動行。	內 法 異 生 不 放 逸 者 所 有 福 行  不 動 行  
ZH_T43_1830_08b:0522b23_4	非無明為緣者。	非 無 明 為 緣 者  
ZH_T43_1830_08b:0522b23_17	不起現行相應無明而引發故。	不 起 現 行 相 應 無 明 而 引 發 故  
ZH_T43_1830_08b:0522b24_4	若放逸者。	若 放 逸 者  
ZH_T43_1830_08b:0522b24_13	三種無明之所引發。	三 種 無 明 之 所 引 發  
ZH_T43_1830_08b:0522b24_18	不放逸者。	不 放 逸 者  
ZH_T43_1830_08b:0522b25_11	為簡於此故說彼行非無明發。	為 簡 於 此 故 說 彼 行 非 無 明 發  
ZH_T43_1830_08b:0522b26_5	非彼無明種子不發行也。	非 彼 無 明 種 子 不 發 行 也  
ZH_T43_1830_08b:0522b26_10	得成總報。	得 成 總 報  
ZH_T43_1830_08b:0522b26_16	對法第七云。	對 法 第 七 云  
ZH_T43_1830_08b:0522b27_3	有二種愚。	有 二 種 愚  
ZH_T43_1830_08b:0522b27_8	一異熟愚。	一 異 熟 愚  
ZH_T43_1830_08b:0522b27_14	二真實義愚。	二 真 實 義 愚  
ZH_T43_1830_08b:0522b28_2	由後發福．不動。	由 後 發 福  不 動  
ZH_T43_1830_08b:0522b28_8	初發非福故。	初 發 非 福 故  
ZH_T43_1830_08b:0522b29_1	無有福．不動非無明所發。	無 有 福  不 動 非 無 明 所 發  
ZH_T43_1830_08b:0522c01_3	不爾何故即彼經言我說諸聖有學不造新業。	不 爾 何 故 即 彼 經 言 我 說 諸 聖 有 學 不 造 新 業  
ZH_T43_1830_08b:0522c01_14	不言內法異生不造新業。	不 言 內 法 異 生 不 造 新 業  
ZH_T43_1830_08b:0522c02_1	由此當知。	由 此 當 知  
ZH_T43_1830_08b:0522c02_15	順解脫分順決擇分善方便性者。	順 解 脫 分 順決擇分 善 方 便 性 者  
ZH_T43_1830_08b:0522c03_5	能違背有尚有感總。	能 違 背 有 尚 有 感 總  
ZH_T43_1830_08b:0522c03_12	是無明．行支。	是 無 明  行 支  
ZH_T43_1830_08b:0522c04_3	彼二位中生得善法故。	彼 二 位 中 生 得 善 法 故  
ZH_T43_1830_08b:0522c05_6	是行支感總報也　或說彼二方便善法不感總報。	是 行 支 感 總 報 也  或 說 彼 二 方 便 善 法 不 感 總 報  
ZH_T43_1830_08b:0522c06_1	此中所說感總報業方成行。	此 中 所 說 感 總 報 業 方 成 行  
ZH_T43_1830_08b:0522c07_1	故緣起復云內法不放逸行非無明引故。	故 緣 起 復 云 內 法 不放逸行 非 無 明 引 故  
ZH_T43_1830_08b:0522c07_6	雖言感報。	雖 言 感 報  
ZH_T43_1830_08b:0522c07_11	但別報因。	但 別 報 因  
ZH_T43_1830_08b:0522c07_16	由此道理。	由此道理  
ZH_T43_1830_08b:0522c08_5	既所有業皆非行支。	既 所 有 業 皆 非 行 支  
ZH_T43_1830_08b:0522c08_14	現所有業亦非行體。	現 所 有 業 亦 非 行 體  
ZH_T43_1830_08b:0522c09_5	不爾別報有相例失。	不 爾 別 報 有 相 例 失  
ZH_T43_1830_08b:0522c09_14	以感生死非殊勝故。	以 感 生 死 非 殊 勝 故  
ZH_T43_1830_08b:0522c10_6	非正行支非非行攝。	非 正 行 支 非 非 行 攝  
ZH_T43_1830_08b:0522c10_11	若不爾者。	若 不 爾 者  
ZH_T43_1830_08b:0522c10_16	於一生中。	於 一 生 中  
ZH_T43_1830_08b:0522c11_7	唯有總行兼總別行。	唯 有 總 行 兼 總 別 行  
ZH_T43_1830_08b:0522c12_3	所餘能感異熟別報名色等支。	所 餘 能 感 異 熟 別 報 名 色 等 支  
ZH_T43_1830_08b:0522c12_8	應非行感。	應 非 行 感  
ZH_T43_1830_08b:0522c12_13	由此故知。	由 此 故 知  
ZH_T43_1830_08b:0522c13_3	唯別業果既名名色。	唯 別 業 果 既 名 名 色  
ZH_T43_1830_08b:0522c13_12	別報因體應名行支。	別 報 因 體 應 名 行 支  
ZH_T43_1830_08b:0522c14_3	若正異熟名色支者。	若 正 異 熟 名 色 支 者  
ZH_T43_1830_08b:0522c14_8	或唯總報。	或 唯 總 報  
ZH_T43_1830_08b:0522c14_13	或兼總別。	或 兼 總 別  
ZH_T43_1830_08b:0522c14_19	若兼名色支。	若 兼 名 色 支  
ZH_T43_1830_08b:0522c15_5	唯滿果亦是。	唯 滿 果 亦 是  
ZH_T43_1830_08b:0522c15_10	行支亦爾。	行 支 亦 爾  
ZH_T43_1830_08b:0522c16_1	正行如報或唯感總。	正 行 如 報 或 唯 感 總  
ZH_T43_1830_08b:0522c16_6	或兼總別。	或 兼 總 別  
ZH_T43_1830_08b:0522c16_15	若兼行支唯感別報。	若 兼 行 支 唯 感 別 報  
ZH_T43_1830_08b:0522c17_1	諸行亦是。	諸 行 亦 是  
