segmentnr	original	stemmed
ZH_T20_1134A_001:0576a07_0	金剛壽命陀羅尼經法	金 剛 壽 命 陀 羅 尼 經 法 
ZH_T20_1134A_001:0576a09_0	特進試鴻臚卿大辨正	特 進 試 鴻 臚 卿 大 辨 正 
ZH_T20_1134A_001:0576a10_0	廣智三藏奉　詔譯	廣 智 三 藏 奉  詔 譯 
ZH_T20_1134A_001:0576a11_8	爾時毘盧遮那如來。	爾 時 毘 盧 遮 那 如 來  
ZH_T20_1134A_001:0576a12_2	於色界頂第四禪成等正覺。	於 色 界 頂 第 四 禪 成等正覺  
ZH_T20_1134A_001:0576a12_9	即下須彌山頂。	即 下 須彌山頂  
ZH_T20_1134A_001:0576a12_16	於金剛寶樓閣。	於 金 剛 寶 樓 閣  
ZH_T20_1134A_001:0576a13_11	盡虛空遍法界一切如來皆悉雲集。	盡 虛 空 遍 法 界 一 切 如 來 皆 悉 雲 集  
ZH_T20_1134A_001:0576a13_16	前後圍繞。	前 後 圍 繞  
ZH_T20_1134A_001:0576a14_2	異口同音。	異口同音  
ZH_T20_1134A_001:0576a14_15	唯願世尊轉妙法輪甚深祕密。	唯 願 世 尊 轉 妙 法 輪 甚深祕密  
ZH_T20_1134A_001:0576a15_3	所謂金剛界輪。	所 謂 金 剛 界 輪  
ZH_T20_1134A_001:0576a15_10	降三世教令輪。	降 三 世 教 令 輪  
ZH_T20_1134A_001:0576a15_16	遍調伏法輪。	遍 調 伏 法 輪  
ZH_T20_1134A_001:0576a16_3	一切義成就輪。	一切義成就 輪  
ZH_T20_1134A_001:0576a16_15	如是四輪從毘盧遮那心出。	如 是 四 輪 從 毘 盧 遮 那 心 出  
ZH_T20_1134A_001:0576a17_7	一一輪皆有三十七聖者。	一 一 輪 皆 有 三 十 七 聖 者  
ZH_T20_1134A_001:0576a17_17	一一真言一一三摩地。	一 一 真 言 一 一 三 摩 地  
ZH_T20_1134A_001:0576a18_7	一一契印威儀軌持。	一 一 契 印 威 儀 軌 持  
ZH_T20_1134A_001:0576a18_12	大悲願力。	大 悲 願 力  
ZH_T20_1134A_001:0576a18_18	於雜染佛剎。	於 雜 染 佛 剎  
ZH_T20_1134A_001:0576a19_4	於淨妙世界。	於 淨 妙 世 界  
ZH_T20_1134A_001:0576a19_9	或隱或顯。	或 隱 或 顯  
ZH_T20_1134A_001:0576a20_3	轉輪利樂度諸眾生各各不同。	轉 輪 利 樂 度 諸 眾 生 各各不同  
ZH_T20_1134A_001:0576a20_9	毘盧遮那佛。	毘 盧 遮 那 佛  
ZH_T20_1134A_001:0576a20_16	受諸如來請已。	受 諸 如 來 請 已  
ZH_T20_1134A_001:0576a21_2	欲轉法輪時。	欲 轉 法 輪 時  
ZH_T20_1134A_001:0576a21_8	即入三摩地。	即 入 三 摩 地  
