segmentnr	original	stemmed
ZH_T40_1804_03d:0143a20_0	26 瞻病送終篇(下四)瞻病送終篇第二十六	2 6   瞻 病 送 終 篇  下 四  瞻 病 送 終 篇 第 二 十 六 
ZH_T40_1804_03d:0143a21_0	就中即二，如門分別。初瞻病中，略為四位：一	就 中 即 二  如 門 分 別  初 瞻 病 中  略 為 四 位  一 
ZH_T40_1804_03d:0143a22_0	制意。二簡人是非，并供養法。三安置處所。四	制 意  二 簡 人 是 非  并 供 養 法  三 安 置 處 所  四 
ZH_T40_1804_03d:0143a23_4	說法斂念。	說 法 斂 念  
ZH_T40_1804_03d:0143a23_8	制意者。	制 意 者  
ZH_T40_1804_03d:0143a23_19	夫有待之形，多諸嬰累；	夫 有 待 之 形  多 諸 嬰 累  
ZH_T40_1804_03d:0143a24_8	四大互反，六府成病；	四 大 互 反  六 府 成 病  
ZH_T40_1804_03d:0143a25_2	若不假相提接，薄命則無所托。	若 不 假 相 提 接  薄 命 則 無 所 托  
ZH_T40_1804_03d:0143a25_15	然則，世情流變，始終難一；	然 則  世 情 流 變  始 終 難 一  
ZH_T40_1804_03d:0143a26_5	健壯則親昵，病弱則損捨；	健 壯 則 親 昵  病 弱 則 損 捨  
ZH_T40_1804_03d:0143a26_16	鄙俗恒情，未能忘此故。	鄙 俗 恒 情  未 能 忘 此 故  
ZH_T40_1804_03d:0143a27_18	如來深鑒人物，知善未崇，惡必相遵，故親看病。	如 來 深 鑒 人 物  知 善 未 崇  惡 必 相 遵  故 親 看 病  
ZH_T40_1804_03d:0143a28_3	故律中佛言：	故 律 中 佛 言  
ZH_T40_1804_03d:0143a28_15	汝曹不相看視，誰當應為？	汝 曹 不 相 看 視  誰 當 應 為  
ZH_T40_1804_03d:0143b01_4	乃至世尊為病人洗除大小便已，掃治臥處，極令清淨，敷衣臥之。	乃 至 世 尊 為 病 人 洗 除 大 小 便 已  掃 治 臥 處  極 令 清 淨  敷 衣 臥 之  
ZH_T40_1804_03d:0143b01_9	便立制云：	便 立 制 云  
ZH_T40_1804_03d:0143b02_5	自今已去，應看病比丘，應作瞻病人；	自 今 已 去  應 看 病 比 丘  應 作 瞻 病 人  
ZH_T40_1804_03d:0143b02_19	若有欲供養我者，應供養病人。	若 有 欲 供 養 我 者  應 供 養 病 人  
ZH_T40_1804_03d:0143b03_17	佛為極地之人，猶勵諸比丘，親自下接；	佛 為 極 地 之 人  猶 勵 諸 比 丘  親 自 下 接  
ZH_T40_1804_03d:0143b04_8	況同法義重，如何相棄？	況 同 法 義 重  如 何 相 棄  
ZH_T40_1804_03d:0143b04_18	乃至送終，意同斯述。	乃 至 送 終  意 同 斯 述  
ZH_T40_1804_03d:0143b04_20	問：	問  
ZH_T40_1804_03d:0143b05_8	供養病者，等佛何耶？	供 養 病 者  等 佛 何 耶  
ZH_T40_1804_03d:0143b05_10	答：	答  
ZH_T40_1804_03d:0143b06_6	謂悲心看病，拔苦與樂，慈行同佛故也！	謂 悲 心 看 病  拔 苦 與 樂  慈 行 同 佛 故 也  
ZH_T40_1804_03d:0143b06_10	又論云：	又 論 云  
ZH_T40_1804_03d:0143b06_20	隨順我語，名供養佛。	隨 順 我 語  名 供 養 佛  
ZH_T40_1804_03d:0143b07_4	《僧祇》：	 僧 祇   
ZH_T40_1804_03d:0143b08_6	二人為伴往看佛，一伴遇病，便捨，來詣佛所，具述因緣；	二 人 為 伴 往 看 佛  一 伴 遇 病  便 捨  來 詣 佛 所  具 述 因 緣  
ZH_T40_1804_03d:0143b08_19	佛種種呵責已，還令看病等。	佛 種 種 呵 責 已  還 令 看 病 等  
ZH_T40_1804_03d:0143b09_1	又云：	又 云  
ZH_T40_1804_03d:0143b09_21	有病人，得隨病藥食，看守則差，不者則死；	有 病 人  得 隨 病 藥 食  看 守 則 差  不 者 則 死  
ZH_T40_1804_03d:0143b11_7	是故應好看，務令如法安隱，即為施命，得大功德，諸佛讚歎。	是 故 應 好 看  務 令 如 法 安 隱  即 為 施 命  得 大 功 德  諸 佛 讚 歎  
ZH_T40_1804_03d:0143b11_17	二簡人中，《四分》：	二 簡 人 中   四 分   
ZH_T40_1804_03d:0143b13_4	若有病者，聽和尚、若同和尚，阿闍梨、若同阿闍梨，若弟子，從親至疎；	若 有 病 者  聽 和 尚  若 同 和 尚  阿 闍 梨  若 同 阿 闍 梨  若 弟 子  從 親 至 疎  
ZH_T40_1804_03d:0143b13_17	若都無者，眾僧應與瞻病人；	若 都 無 者  眾 僧 應 與 瞻 病 人  
ZH_T40_1804_03d:0143b14_7	若不肯者，應次第差；	若 不 肯 者  應 次 第 差  
ZH_T40_1804_03d:0143b14_16	又不肯者，如法治。	又 不 肯 者  如 法 治  
ZH_T40_1804_03d:0143b16_9	若無比丘、沙彌、優婆塞者，比丘尼、式叉摩那、沙彌尼、優婆夷，隨所可作，應作；	若 無 比 丘  沙 彌  優 婆 塞 者  比 丘 尼  式叉摩那  沙 彌 尼  優 婆 夷  隨 所 可 作  應 作  
ZH_T40_1804_03d:0143b16_15	不應觸比丘。	不 應 觸 比 丘  
ZH_T40_1804_03d:0143b16_25	《僧祇》、《十誦》：	 僧 祇    十 誦   
ZH_T40_1804_03d:0143b17_19	當令二師、同學、同房、比房，從親至疎看之；	當 令 二 師  同 學  同 房  比 房  從 親 至 疎 看 之  
ZH_T40_1804_03d:0143b18_6	當隨病人多少差往；	當 隨 病 人 多 少 差 往  
ZH_T40_1804_03d:0143b18_17	若不看者，一切僧得罪。	若 不 看 者  一 切 僧 得 罪  
ZH_T40_1804_03d:0143b19_2	《僧祇》又云：	 僧 祇  又 云  
ZH_T40_1804_03d:0143b19_18	道逢病比丘，應求車乘，馱載令師；	道 逢 病 比 丘  應 求 車 乘  馱 載 令 師  
ZH_T40_1804_03d:0143b20_13	若病篤，無所分別，不問牸牛草馬。	若 病 篤  無所分別  不 問 牸 牛 草 馬  
ZH_T40_1804_03d:0143b21_1	若無者，當留人看；	若 無 者  當 留 人 看  
ZH_T40_1804_03d:0143b21_20	無人看，作菴舍，取薪火，留藥食，語言：	無 人 看  作 菴 舍  取 薪 火  留 藥 食  語 言  
ZH_T40_1804_03d:0143b22_14	「汝好安意，我走向聚落，求車乘迎汝。	 汝 好 安 意  我 走 向 聚 落  求 車 乘 迎 汝  
ZH_T40_1804_03d:0143b22_19	」便捨去。	 便 捨 去  
ZH_T40_1804_03d:0143b23_16	至聚落時，不得繞塔、問訊和尚等，告云：	至 聚 落 時  不 得 繞 塔  問 訊 和 尚 等  告 云  
ZH_T40_1804_03d:0143b24_7	「曠野有病比丘，共迎去來。	 曠 野 有 病 比 丘  共 迎 去 來  
ZH_T40_1804_03d:0143b24_13	」諸比丘云：	 諸 比 丘 云  
ZH_T40_1804_03d:0143b25_1	「此多虎狼處，恐食盡。	 此 多 虎 狼 處  恐 食 盡  
ZH_T40_1804_03d:0143b25_13	」雖聞，不得不往，應到。	 雖 聞  不 得 不 往  應 到  
ZH_T40_1804_03d:0143b25_22	彼若死，供養屍骸；	彼 若 死  供 養 屍 骸  
ZH_T40_1804_03d:0143b26_14	若活，將還，遣聚落中比丘供養。	若 活  將 還  遣 聚 落 中 比 丘 供 養  
ZH_T40_1804_03d:0143b27_13	無比丘者，告檀越令看，及共迎病人亦如上。	無 比 丘 者  告 檀 越 令 看  及 共 迎 病 人 亦 如 上  
ZH_T40_1804_03d:0143b28_17	若路見病比丘尼，不得捨去，乃至迎逆，如比丘中；	若 路 見 病 比 丘 尼  不 得 捨 去  乃 至 迎 逆  如 比 丘 中  
ZH_T40_1804_03d:0143b29_1	唯除手觸；	唯 除 手 觸  
ZH_T40_1804_03d:0143b29_12	應倩女人，為按摩身體。	應 倩 女 人  為 按 摩 身 體  
ZH_T40_1804_03d:0143c01_2	死用彼衣鉢，雇人闍維；	死 用 彼 衣 鉢  雇 人 闍 維  
ZH_T40_1804_03d:0143c01_8	無者，捨去；	無 者  捨 去  
ZH_T40_1804_03d:0143c01_19	若俗人嫌者，應擔遠送。	若 俗 人 嫌 者  應 擔 遠 送  
ZH_T40_1804_03d:0143c02_3	餘三眾準此。	餘 三 眾 準 此  
ZH_T40_1804_03d:0143c02_15	並是佛自號令，理順行之。	並 是 佛 自 號 令  理 順 行 之  
ZH_T40_1804_03d:0143c03_4	廣有委具，如律所述。	廣 有 委 具  如 律 所 述  
ZH_T40_1804_03d:0143c03_10	次明供給法。	次 明 供 給 法  
ZH_T40_1804_03d:0143c03_15	《五分》：	 五 分   
ZH_T40_1804_03d:0143c05_2	無淨人處，聽比丘自洗燒器，著水，令人洮米著中，比丘然火使熟；	無 淨 人 處  聽 比 丘 自 洗 燒 器  著 水  令 人 洮 米 著 中  比 丘 然 火 使 熟  
ZH_T40_1804_03d:0143c05_13	更從淨人受，持與病人。	更 從 淨 人 受  持 與 病 人  
ZH_T40_1804_03d:0143c05_20	《五百問云》：	 五 百 問 云   
ZH_T40_1804_03d:0143c07_3	病比丘，山澤無人處，日中不得往還者，比丘得為作食七日；	病 比 丘  山 澤 無 人 處  日 中 不 得 往 還 者  比 丘 得 為 作 食 七 日  
ZH_T40_1804_03d:0143c07_13	先淨米、受取，作之。	先 淨 米  受 取  作 之  
ZH_T40_1804_03d:0143c08_10	《寶梁經》、《蘭若習禪經》廣明獨住患比丘法。	 寶 梁 經    蘭 若 習 禪 經  廣 明 獨 住 患 比 丘 法  
ZH_T40_1804_03d:0143c08_15	《僧祇》：	 僧 祇   
ZH_T40_1804_03d:0143c09_5	病人有九法成就，必橫死：	病 人 有 九 法 成 就  必 橫 死  
ZH_T40_1804_03d:0143c12_9	一知非饒益食貪食，二不知籌量，三內食未消而食，四食未消而摘吐，五已消應出而強持，六食不隨病，七隨病食而不籌量，八懈怠，九無慧。	一 知 非 饒 益 食 貪 食  二 不 知 籌 量  三 內 食 未 消 而 食  四 食 未 消 而 摘 吐  五 已 消 應 出 而 強 持  六 食 不 隨 病  七 隨 病 食 而 不 籌 量  八 懈 怠  九 無 慧  
ZH_T40_1804_03d:0143c12_12	又云：	又 云  
ZH_T40_1804_03d:0143c13_8	若病人，衣鉢外，有醫藥直者，取之供給；	若 病 人  衣 鉢 外  有 醫 藥 直 者  取 之 供 給  
ZH_T40_1804_03d:0143c13_16	無者，眾僧應與；	無 者  眾 僧 應 與  
ZH_T40_1804_03d:0143c14_16	若僧無者，彼有貴價衣鉢，當貿賤者，供給病者。	若 僧 無 者  彼 有 貴 價 衣 鉢  當 貿 賤 者  供 給 病 者  
ZH_T40_1804_03d:0143c15_9	若病人惜衣鉢者，應白僧言：	若 病 人 惜 衣 鉢 者  應 白 僧 言  
ZH_T40_1804_03d:0143c16_7	「此病人不知無常，慳惜衣鉢，不肯貿易。	 此 病 人 不 知 無 常  慳 惜 衣 鉢  不 肯 貿 易  
ZH_T40_1804_03d:0143c17_4	」白僧已，軟語說法，使得開解，然後為貿；	 白 僧 已  軟 語 說 法  使 得 開 解  然 後 為 貿  
ZH_T40_1804_03d:0143c17_15	若復無者，應外乞與之。	若 復 無 者  應 外 乞 與 之  
ZH_T40_1804_03d:0143c18_6	若僧中，取好食與看病人。	若 僧 中  取 好 食 與 看 病 人  
ZH_T40_1804_03d:0143c18_19	又不得愛惜自業，而不瞻視。	又 不 得 愛 惜 自 業  而 不 瞻 視  
ZH_T40_1804_03d:0143c19_4	《四分》：	 四 分   
ZH_T40_1804_03d:0143c20_1	看病人五德，乃至為病人說法，令得歡喜；	看 病 人 五 德  乃 至 為 病 人 說 法  令得歡喜  
ZH_T40_1804_03d:0143c20_16	己身於善法不減，如〈衣法〉中。	己 身 於 善 法 不 減  如  衣 法  中  
ZH_T40_1804_03d:0143c20_21	《善見》：	 善 見   
ZH_T40_1804_03d:0143c21_19	若病無湯藥，得以華果飲食餉人，求易湯藥，不犯。	若 病 無 湯 藥  得 以 華 果 飲 食 餉 人  求 易 湯 藥  不 犯  
ZH_T40_1804_03d:0143c22_19	餘如《僧祇》三十八卷中，廣明看病法及死法。	餘 如  僧 祇  三 十 八 卷 中  廣 明 看 病 法 及 死 法  
ZH_T40_1804_03d:0143c23_2	《十誦》：	 十 誦   
ZH_T40_1804_03d:0143c23_19	當隨病人所須，問病因緣，覓師求藥；	當 隨 病 人 所 須  問 病 因 緣  覓 師 求 藥  
ZH_T40_1804_03d:0143c24_8	日到僧厨問，有病人食不？	日 到 僧 厨 問  有 病 人 食 不  
ZH_T40_1804_03d:0143c24_20	若無，取僧所供給庫中物；	若 無  取 僧 所 供 給 庫 中 物  
ZH_T40_1804_03d:0143c25_19	無者，當為外求，應從善好名聞福德比丘索。	無 者  當 為 外 求  應 從 善 好 名 聞 福 德 比 丘 索  
ZH_T40_1804_03d:0143c26_4	《五分》：	 五 分   
