segmentnr	original	stemmed
ZH_T26_1521_002:0026a13_0	十住毘婆沙論卷第二	十 住 毘 婆 沙 論 卷 第 二 
ZH_T26_1521_002:0026a15_0	聖者龍樹造	聖 者 龍 樹 造 
ZH_T26_1521_002:0026a16_0	後秦龜茲國三藏鳩摩羅什譯	後 秦 龜 茲 國 三 藏 鳩 摩 羅 什 譯 
ZH_T26_1521_002:0026a18_2	3 地相品地相品第三問曰：	3   地 相 品 地 相 品 第 三 問 曰  
ZH_T26_1521_002:0026a18_12	得初地菩薩有何相貌？	得 初 地 菩 薩 有 何 相 貌  
ZH_T26_1521_002:0026a18_15	答曰：	答 曰  
ZH_T26_1521_002:0026a19_0	菩薩在初地，　　多所能堪受，	菩 薩 在 初 地    多 所 能 堪 受  
ZH_T26_1521_002:0026a20_0	不好於諍訟，　　其心多喜悅，	不 好 於 諍 訟    其 心 多 喜 悅  
ZH_T26_1521_002:0026a21_0	常樂於清淨，　　悲心愍眾生，	常 樂 於 清 淨    悲 心 愍 眾 生  
ZH_T26_1521_002:0026a22_13	無有瞋恚心，　　多行是七事。	無 有瞋恚心    多 行 是 七 事  
ZH_T26_1521_002:0026a23_12	菩薩若得初地，即有是七相：	菩 薩 若 得 初 地  即 有 是 七 相  
ZH_T26_1521_002:0026a26_16	「能堪受」者，能為難事修集無量福德善根，於無量恒河沙劫往來生死，教堅心難化惡眾生，心不退沒，能堪受如是等事故，名為堪忍。	 能 堪 受  者  能 為 難 事 修 集 無量福德 善 根  於 無 量 恒 河 沙 劫 往 來 生 死  教 堅 心 難 化 惡 眾 生  心 不 退 沒  能 堪 受 如 是 等 事 故  名 為 堪 忍  
ZH_T26_1521_002:0026a28_1	「無諍訟」者，雖能成大事而不與人諍競、共相違返。	 無 諍 訟  者  雖 能 成 大 事 而 不 與 人 諍 競  共 相 違 返  
ZH_T26_1521_002:0026a28_18	「喜」者，能令身得柔軟，心得安隱。	 喜  者  能 令 身 得 柔 軟  心 得 安 隱  
ZH_T26_1521_002:0026a29_9	「悅」者，於轉上法中，心得踊悅。	 悅  者  於 轉 上 法 中  心 得 踊 悅  
ZH_T26_1521_002:0026b01_1	「清淨」者，離諸煩惱垢濁。	 清 淨  者  離諸煩惱 垢 濁  
ZH_T26_1521_002:0026b01_5	有人言：	有 人 言  
ZH_T26_1521_002:0026b01_12	信解名為清淨。	信 解 名 為 清 淨  
ZH_T26_1521_002:0026b01_16	有人言：	有 人 言  
ZH_T26_1521_002:0026b04_5	堅固信名為清淨，是清淨心於佛法僧寶，於苦集滅道諦，於六波羅蜜，於菩薩十地，於空、無相、無作法。	堅 固 信 名 為 清 淨  是 清 淨 心 於 佛 法 僧 寶  於 苦集滅道 諦  於 六波羅蜜  於 菩薩十地  於 空  無 相  無 作 法  
ZH_T26_1521_002:0026b05_13	略而言之，一切深經，諸菩薩及其所行一切佛法，悉皆心信清淨。	略 而 言 之  一 切 深 經  諸 菩 薩 及 其 所 行 一切佛法  悉 皆 心 信 清 淨  
ZH_T26_1521_002:0026b06_16	「悲」者，於眾生憐愍救護，是悲漸漸增長而成大悲。	 悲  者  於 眾 生 憐 愍 救 護  是 悲 漸 漸 增 長 而 成 大 悲  
ZH_T26_1521_002:0026b07_1	有人言：	有 人 言  
ZH_T26_1521_002:0026b08_17	在菩薩心名為悲，悲及眾生名為大悲，大悲以十因緣生，如第三地中廣說。	在 菩 薩 心 名 為 悲  悲 及 眾 生 名 為 大 悲  大 悲 以 十 因 緣 生  如 第 三 地 中 廣 說  
