segmentnr	original	stemmed
ZH_T46_1911_01b:0006b13_0	隋天台智者大師說	隋 天 台 智 者 大 師 說 
ZH_T46_1911_01b:0006b14_0	門人灌頂記	門 人 灌 頂 記 
ZH_T46_1911_01b:0006b15_0	觀佛相好發心者。若見如來。父母生身	觀 佛 相 好 發 心 者  若 見 如 來  父 母 生 身 
ZH_T46_1911_01b:0006b16_4	身相昞著。	身 相 昞 著  
ZH_T46_1911_01b:0006b16_13	明了得處輝麗灼爍。	明 了 得 處 輝 麗 灼 爍  
ZH_T46_1911_01b:0006b17_3	毘首羯磨所不能作。	毘 首 羯 磨 所 不 能 作  
ZH_T46_1911_01b:0006b17_16	勝轉輪王相好纏絡世間希有。	勝 轉 輪 王 相 好 纏 絡 世 間 希 有  
ZH_T46_1911_01b:0006b18_6	天上天下無如佛。	天 上 天 下 無 如 佛  
ZH_T46_1911_01b:0006b18_14	十方世界亦無比。	十方世界 亦 無 比  
ZH_T46_1911_01b:0006b19_5	願我得佛齊聖法王。	願 我 得 佛 齊 聖 法 王  
ZH_T46_1911_01b:0006b19_14	我度眾生無數無央。	我 度 眾 生 無 數 無 央  
ZH_T46_1911_01b:0006b20_12	是為見應佛相好上求下化發菩提心。	是 為 見 應 佛 相 好 上 求 下 化 發菩提心  
ZH_T46_1911_01b:0006b21_6	若見如來知如來無如來。	若 見 如 來 知 如 來 無 如 來  
ZH_T46_1911_01b:0006b21_17	若見相好知相好非相好。	若 見 相 好 知 相 好 非 相 好  
ZH_T46_1911_01b:0006b22_8	如來及相皆如虛空。	如 來 及 相 皆 如 虛 空  
ZH_T46_1911_01b:0006b22_17	空中無佛況復相好。	空 中 無 佛 況 復 相 好  
ZH_T46_1911_01b:0006b23_10	見如來非如來即見如來。	見 如 來 非 如 來 即 見 如 來  
ZH_T46_1911_01b:0006b24_2	見相非相即見諸相。	見 相 非 相 即 見 諸 相  
ZH_T46_1911_01b:0006b24_11	願我得佛齊聖法王。	願 我 得 佛 齊 聖 法 王  
ZH_T46_1911_01b:0006b25_2	我度眾生無數無央。	我 度 眾 生 無 數 無 央  
ZH_T46_1911_01b:0006b26_1	是為見勝應相好上求下化發菩提心。	是 為 見 勝 應 相 好 上 求 下 化 發菩提心  
ZH_T46_1911_01b:0006b26_14	若見如來身相一切靡所不現。	若 見 如 來 身 相 一 切 靡 所 不 現  
ZH_T46_1911_01b:0006b27_5	如明淨鏡覩眾色像。	如 明 淨 鏡 覩 眾 色 像  
ZH_T46_1911_01b:0006b27_16	一一相好凡聖不得其邊。	一 一 相 好 凡 聖 不 得 其 邊  
ZH_T46_1911_01b:0006b28_5	梵天不見其頂。	梵 天 不 見 其 頂  
ZH_T46_1911_01b:0006b28_12	目連不窮其聲。	目 連 不 窮 其 聲  
ZH_T46_1911_01b:0006b28_15	論云。	論 云  
ZH_T46_1911_01b:0006b29_7	無形第一體非莊嚴莊嚴。	無 形 第 一 體 非 莊 嚴 莊 嚴  
ZH_T46_1911_01b:0006b29_16	願我得佛齊聖法王。	願 我 得 佛 齊 聖 法 王  
ZH_T46_1911_01b:0006c01_14	是為見報佛相好上求下化發菩提心。	是 為 見 報 佛 相 好 上 求 下 化 發菩提心  
ZH_T46_1911_01b:0006c02_2	若見如來。	若 見 如 來  
ZH_T46_1911_01b:0006c02_17	知如來智深達罪福相遍照於十方。	知 如 來 智 深 達 罪 福 相 遍 照 於 十 方  
