segmentnr	original	stemmed
ZH_T34_1723_06b:0770b22_0	沙門基撰	沙 門 基 撰 
ZH_T34_1723_06b:0770b23_0	信解品1信解品	信 解 品 1 信 解 品 
ZH_T34_1723_06b:0770b24_0	三門分別：一來意，二釋名，三解妨難。來意有	三 門 分 別  一 來 意  二 釋 名  三 解 妨 難  來 意 有 
ZH_T34_1723_06b:0770b25_1	二：	二  
ZH_T34_1723_06b:0770b25_15	一云鶖子上根，聞法說而喜領；	一 云 鶖 子 上 根  聞 法 說 而 喜 領  
ZH_T34_1723_06b:0770b26_21	四人中品，承喻曉而忻悟，故〈譬喻〉後〈信解品〉生。	四 人 中 品  承 喻 曉 而 忻 悟  故  譬 喻  後  信 解 品  生  
ZH_T34_1723_06b:0770b28_8	二云論解七種具足，煩惱性眾生有七增上慢，為對除此說七譬喻。	二 云 論 解 七 種 具 足  煩 惱 性 眾 生 有 七 增 上 慢  為 對 除 此 說 七 譬 喻  
ZH_T34_1723_06b:0770c01_10	中前品為第一求勢力人起顛倒求功德增上慢，求人天妙境界果報，為此說火宅喻。	中 前 品 為 第 一 求 勢 力 人 起 顛 倒 求 功 德 增 上 慢  求 人 天 妙 境 界 果 報  為 此 說 火 宅 喻  
ZH_T34_1723_06b:0770c01_16	此品為第二。	此 品 為 第 二  
ZH_T34_1723_06b:0770c03_2	求聲聞解脫人一向增上慢，云我乘與如來乘無別；	求 聲 聞 解 脫 人 一 向 增 上 慢  云 我 乘 與 如 來 乘 無 別  
ZH_T34_1723_06b:0770c04_6	以如是顛倒取對治專求聲聞解脫，為此說窮子喻。	以 如 是 顛 倒 取 對 治 專 求 聲 聞 解 脫  為 此 說 窮 子 喻  
ZH_T34_1723_06b:0770c05_16	前以無為乘及後乘無異說乘是一，勸令入於大乘，彼便迷執。	前 以 無 為 乘 及 後 乘 無 異 說 乘 是 一  勸 令 入 於 大 乘  彼 便 迷 執  
ZH_T34_1723_06b:0770c07_4	今說如長者之比窮子，有為乘及初乘是異，勸令捨於執著。	今 說 如 長 者 之 比 窮 子  有 為 乘 及 初 乘 是 異  勸 令 捨 於 執 著  
ZH_T34_1723_06b:0770c07_13	故前品後有此品生。	故 前 品 後 有 此 品 生  
ZH_T34_1723_06b:0770c08_4	釋名者，略有四門：	釋 名 者  略 有 四 門  
ZH_T34_1723_06b:0770c08_15	一除疑名信、破迷名解。	一 除 疑 名 信  破 迷 名 解  
