segmentnr	original	stemmed
ZH_T17_0794b_001:0739a07_0	佛說時非時經	佛 說 時 非 時 經 
ZH_T17_0794b_001:0739a09_0	天竺三藏法師若羅嚴譯	天 竺 三藏法師 若 羅 嚴 譯 
ZH_T17_0794b_001:0739a10_0	如是我聞：一時，佛住王舍城迦蘭陀竹林	如是我聞  一 時  佛 住 王 舍 城 迦 蘭 陀 竹 林 
ZH_T17_0794b_001:0739a11_3	園精舍。	園 精 舍  
ZH_T17_0794b_001:0739a11_11	時，佛告諸比丘：	時  佛 告 諸 比 丘  
ZH_T17_0794b_001:0739a12_8	「我當為汝說時非時經，善思念之！	 我 當 為 汝 說 時 非 時 經  善思念之  
ZH_T17_0794b_001:0739a12_14	」諸比丘言：	 諸 比 丘 言  
ZH_T17_0794b_001:0739a13_1	「如是，世尊！	 如 是  世 尊  
ZH_T17_0794b_001:0739a13_6	當受教聽。	當 受 教 聽  
ZH_T17_0794b_001:0739a13_13	」佛告諸比丘：	 佛 告 諸 比 丘  
ZH_T17_0794b_001:0739a14_1	「是中何者為時？	 是 中 何 者 為 時  
ZH_T17_0794b_001:0739a14_7	何者為非時？	何 者 為 非 時  
ZH_T17_0794b_001:0739a14_12	比丘當知。	比 丘 當 知  
ZH_T17_0794b_001:0739a16_17	「冬初分，「第一十五日，七脚為時，四脚半非時；	 冬 初 分   第 一 十 五 日  七 脚 為 時  四 脚 半 非 時  
ZH_T17_0794b_001:0739a17_11	「從八月十六日至三十日。	 從 八 月 十 六 日 至 三 十 日  
ZH_T17_0794b_001:0739a18_18	「第二十五日，八脚為時，六脚八指非時；	 第 二 十 五 日  八 脚 為 時  六 脚 八 指 非 時  
ZH_T17_0794b_001:0739a19_10	「從九月一日至十五日。	 從 九 月 一 日 至 十 五 日  
ZH_T17_0794b_001:0739a20_18	「第三十五日，九脚為時，七脚六指非時；	 第 三 十 五 日  九 脚 為 時  七 脚 六 指 非 時  
ZH_T17_0794b_001:0739a21_11	「從九月十六日至三十日。	 從 九 月 十 六 日 至 三 十 日  
ZH_T17_0794b_001:0739a22_18	「第四十五日，十脚為時，八脚三指非時；	 第 四 十 五 日  十 脚 為 時  八 脚 三 指 非 時  
ZH_T17_0794b_001:0739a23_10	「從十月一日至十五日。	 從 十 月 一 日 至 十 五 日  
ZH_T17_0794b_001:0739a24_19	「第五十五日，十一脚為時，九脚四指非時；	 第 五 十 五 日  十 一 脚 為 時  九 脚 四 指 非 時  
ZH_T17_0794b_001:0739a25_11	「從十月十六日至三十日。	 從 十 月 十 六 日 至 三 十 日  
ZH_T17_0794b_001:0739a27_1	「第六十五日，十二脚為時，十一脚六指非時；	 第 六 十 五 日  十 二 脚 為 時  十 一 脚 六 指 非 時  
ZH_T17_0794b_001:0739a27_13	「從十一月一日至十五日。	 從 十 一 月 一 日 至 十 五 日  
ZH_T17_0794b_001:0739a29_1	「第七十五日，十一脚半為時，十脚三指非時；	 第 七 十 五 日  十 一 脚 半 為 時  十 脚 三 指 非 時  
ZH_T17_0794b_001:0739a29_14	「從十一月十六日至三十日。	 從 十 一 月 十 六 日 至 三 十 日  
ZH_T17_0794b_001:0739b01_19	「第八十五日，十一脚為時，九脚四指非時；	 第 八 十 五 日  十 一 脚 為 時  九 脚 四 指 非 時  
ZH_T17_0794b_001:0739b02_11	「從十二月一日至十五日。	 從 十 二 月 一 日 至 十 五 日  
ZH_T17_0794b_001:0739b04_19	「春初分，「第一十五日，十脚為時，八脚少三指非時；	 春 初 分   第 一 十 五 日  十 脚 為 時  八 脚 少 三 指 非 時  
ZH_T17_0794b_001:0739b05_12	「從十二月十六日至三十日。	 從 十 二 月 十 六 日 至 三 十 日  
ZH_T17_0794b_001:0739b07_1	「第二十五日，九脚半為時，七脚少三指非時；	 第 二 十 五 日  九 脚 半 為 時  七 脚 少 三 指 非 時  
ZH_T17_0794b_001:0739b07_12	「從正月一日至十五日。	 從 正 月 一 日 至 十 五 日  
ZH_T17_0794b_001:0739b08_19	「第三十五日，九脚為時，六脚少三指非時；	 第 三 十 五 日  九 脚 為 時  六 脚 少 三 指 非 時  
ZH_T17_0794b_001:0739b09_11	「從正月十六日至三十日。	 從 正 月 十 六 日 至 三 十 日  
ZH_T17_0794b_001:0739b10_19	「第四十五日，八脚為時，五脚少三指非時；	 第 四 十 五 日  八 脚 為 時  五 脚 少 三 指 非 時  
ZH_T17_0794b_001:0739b11_10	「從二月一日至十五日。	 從 二 月 一 日 至 十 五 日  
ZH_T17_0794b_001:0739b12_19	「第五十五日，七脚為時，三脚少三指非時；	 第 五 十 五 日  七 脚 為 時  三 脚 少 三 指 非 時  
ZH_T17_0794b_001:0739b13_11	「從二月十六日至三十日。	 從 二 月 十 六 日 至 三 十 日  
ZH_T17_0794b_001:0739b14_19	「第六十五日，六脚為時，三脚少四指非時；	 第 六 十 五 日  六 脚 為 時  三 脚 少 四 指 非 時  
ZH_T17_0794b_001:0739b15_10	「從三月一日至十五日。	 從 三 月 一 日 至 十 五 日  
ZH_T17_0794b_001:0739b16_19	「第七十五日，五脚為時，三脚少三指非時；	 第 七 十 五 日  五 脚 為 時  三 脚 少 三 指 非 時  
ZH_T17_0794b_001:0739b17_11	「從三月十六日至三十日。	 從 三 月 十 六 日 至 三 十 日  
ZH_T17_0794b_001:0739b18_19	「第八十五日，四脚為時，二脚少一指非時；	 第 八 十 五 日  四 脚 為 時  二 脚 少 一 指 非 時  
ZH_T17_0794b_001:0739b19_10	「從四月一日至十五日。	 從 四 月 一 日 至 十 五 日  
ZH_T17_0794b_001:0739b21_19	「夏初分，「第一十五日，三脚為時，二脚少四指非時；	 夏 初 分   第 一 十 五 日  三 脚 為 時  二 脚 少 四 指 非 時  
ZH_T17_0794b_001:0739b22_11	「從四月十六日至三十日。	 從 四 月 十 六 日 至 三 十 日  
ZH_T17_0794b_001:0739b23_19	「第二十五日，二脚為時，一脚少五指非時；	 第 二 十 五 日  二 脚 為 時  一 脚 少 五 指 非 時  
ZH_T17_0794b_001:0739b24_10	「從五月一日至十五日。	 從 五 月 一 日 至 十 五 日  
ZH_T17_0794b_001:0739b26_1	「第三十五日，二脚半為時，一脚少三指非時；	 第 三 十 五 日  二 脚 半 為 時  一 脚 少 三 指 非 時  
ZH_T17_0794b_001:0739b26_13	「從五月十六日至三十日。	 從 五 月 十 六 日 至 三 十 日  
