segmentnr	original	folio	stemmed
ZH_T45_1887B_01b:0731a06_0	文云。將欲釋文。二門分別。一惣釋印意。二	01b	文 云  將 欲 釋 文  二 門 分 別  一 惣 釋 印 意  二 
ZH_T45_1887B_01b:0731a07_0	別解印相。問何故依印　答欲表釋迦如來教	01b	別 解 印 相  問 何 故 依 印  答 欲 表 釋 迦 如 來 教 
ZH_T45_1887B_01b:0731a08_0	網所攝三種世間。從海印三昧繁出現現故。	01b	網 所 攝 三 種 世 間  從 海印三昧 繁 出 現 現 故  
ZH_T45_1887B_01b:0731a09_6	所謂三種世間。	01b	所 謂 三 種 世 間  
ZH_T45_1887B_01b:0731a09_11	一器世間。	01b	一 器 世 間  
ZH_T45_1887B_01b:0731a09_17	二眾生世間。	01b	二 眾 生 世 間  
ZH_T45_1887B_01b:0731a10_4	三智正覺世間。	01b	三 智 正 覺 世 間  
ZH_T45_1887B_01b:0731a10_9	智正覺者。	01b	智 正 覺 者  
ZH_T45_1887B_01b:0731a10_14	佛菩薩也。	01b	佛 菩 薩 也  
ZH_T45_1887B_01b:0731a11_3	三種世間攝法盡故。	01b	三 種 世 間 攝 法 盡 故  
ZH_T45_1887B_01b:0731a11_8	不論餘者。	01b	不 論 餘 者  
ZH_T45_1887B_01b:0731a11_12	廣義者。	01b	廣 義 者  
ZH_T45_1887B_01b:0731a11_18	如花嚴經說。	01b	如 花 嚴 經 說  
ZH_T45_1887B_01b:0731a12_6	第二別相門中。	01b	第 二 別 相 門 中  
ZH_T45_1887B_01b:0731a12_11	三門分別。	01b	三 門 分 別  
ZH_T45_1887B_01b:0731a12_17	一說印文相。	01b	一 說 印 文 相  
ZH_T45_1887B_01b:0731a13_2	二明字相。	01b	二 明 字 相  
ZH_T45_1887B_01b:0731a13_8	三釋文下意。	01b	三 釋 文 下 意  
ZH_T45_1887B_01b:0731a13_19	一問何故印文唯有一道。	01b	一 問 何 故 印 文 唯 有 一 道  
ZH_T45_1887B_01b:0731a14_7	答表如來一音故。	01b	答 表 如 來 一 音 故  
