segmentnr	original	stemmed
ZH_T30_1579_032:0459b20_0	2瑜伽師地論卷第三十二	2 瑜伽師地 論 卷 第 三 十 二 
ZH_T30_1579_032:0459b22_0	彌勒菩薩說	彌 勒 菩 薩 說 
ZH_T30_1579_032:0459b23_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T30_1579_032:0459b25_10	本地分中聲聞地第十三第三瑜伽處之三云何初修業者始修業時。	本 地 分 中 聲 聞 地 第 十 三 第 三 瑜 伽 處 之 三 云 何 初 修 業 者 始 修 業 時  
ZH_T30_1579_032:0459b26_2	於修作意如應安立。	於 修 作 意 如應安立  
ZH_T30_1579_032:0459b26_15	隨所安立正修行時最初觸證。	隨 所 安 立 正修行時 最 初 觸 證  
ZH_T30_1579_032:0459b27_6	於斷憙樂心一境性。	於 斷 憙 樂 心一境性  
ZH_T30_1579_032:0459b27_15	謂善通達修瑜伽師。	謂 善 通 達 修 瑜 伽 師  
ZH_T30_1579_032:0459b28_10	最初於彼依瑜伽行初修業者。	最 初 於 彼 依 瑜 伽 行 初 修 業 者  
ZH_T30_1579_032:0459b28_15	如是教誨。	如 是 教 誨  
ZH_T30_1579_032:0459b29_2	善來賢首。	善 來 賢 首  
ZH_T30_1579_032:0459b29_15	汝等今者應依三種取相因緣。	汝 等 今 者 應 依 三 種 取 相 因 緣  
ZH_T30_1579_032:0459c01_5	或見或聞或心比度。	或 見 或 聞 或 心 比 度  
ZH_T30_1579_032:0459c01_14	增上分別取五種相。	增 上 分 別 取 五 種 相  
ZH_T30_1579_032:0459c01_19	一厭離相。	一 厭 離 相  
ZH_T30_1579_032:0459c02_4	二欣樂相。	二 欣 樂 相  
ZH_T30_1579_032:0459c02_9	三過患相。	三 過 患 相  
ZH_T30_1579_032:0459c02_14	四光明相。	四 光 明 相  
ZH_T30_1579_032:0459c03_1	五了別事相。	五 了 別 事 相  
ZH_T30_1579_032:0459c03_16	問若依瑜伽行初修業者是其貪行。	問 若 依 瑜 伽 行 初 修 業 者 是 其 貪 行  
ZH_T30_1579_032:0459c04_7	由不淨觀方可調伏。	由 不 淨 觀 方 可 調 伏  
ZH_T30_1579_032:0459c04_16	云何教彼取五種相。	云 何 教 彼 取 五 種 相  
ZH_T30_1579_032:0459c05_5	答應如是教誨。	答 應 如 是 教 誨  
ZH_T30_1579_032:0459c05_10	善來賢首。	善 來 賢 首  
ZH_T30_1579_032:0459c06_9	汝等隨所依止彼彼聚落村邑而住於中。	汝 等 隨 所 依 止 彼 彼 聚 落 村 邑 而 住 於 中  
ZH_T30_1579_032:0459c07_3	若聞所餘彼彼村邑聚落。	若 聞 所 餘 彼 彼 村 邑 聚 落  
ZH_T30_1579_032:0459c07_16	或男或女先受安樂後遭苦厄。	或 男 或 女 先 受 安 樂 後 遭 苦 厄  
ZH_T30_1579_032:0459c08_11	或彼男女自遭重病命終殞沒。	或 彼 男 女 自 遭 重 病 命 終 殞 沒  
ZH_T30_1579_032:0459c09_10	或彼男女所有知識親戚眷屬遭如是苦。	或 彼 男 女 所 有 知 識 親 戚 眷 屬 遭 如 是 苦  
ZH_T30_1579_032:0459c10_6	或彼聚落村邑邊際喪失財寶。	或 彼 聚 落 村 邑 邊 際 喪 失 財 寶  
ZH_T30_1579_032:0459c10_15	或是他來強敵所作。	或 是 他 來 強 敵 所 作  
ZH_T30_1579_032:0459c11_6	或火所燒或水所漂。	或 火 所 燒 或 水 所 漂  
ZH_T30_1579_032:0459c11_15	或由惡作而有喪失。	或 由 惡 作 而 有 喪 失  
ZH_T30_1579_032:0459c12_10	或由不善修營事業而有喪失。	或 由 不 善 修 營 事 業 而 有 喪 失  
ZH_T30_1579_032:0459c13_6	或由不善處分事業而有喪失。	或 由 不 善 處 分 事 業 而 有 喪 失  
ZH_T30_1579_032:0459c14_2	或為非愛共財得便而有喪失。	或 為 非 愛 共 財 得 便 而 有 喪 失  
ZH_T30_1579_032:0459c14_11	或由家火而有喪失。	或 由 家 火 而 有 喪 失  
ZH_T30_1579_032:0459c15_2	若汝現見非是傳聞。	若 汝 現 見 非 是 傳 聞  
ZH_T30_1579_032:0459c15_11	或即於此村邑聚落。	或 即 於 此 村 邑 聚 落  
ZH_T30_1579_032:0459c16_2	非是所餘村邑聚落。	非 是 所 餘 村 邑 聚 落  
ZH_T30_1579_032:0459c16_11	或非是此村邑聚落。	或 非 是 此 村 邑 聚 落  
ZH_T30_1579_032:0459c16_16	亦非他人。	亦 非 他 人  
ZH_T30_1579_032:0459c17_10	即汝自身先所觸證猛利樂受。	即 汝 自 身 先 所 觸 證 猛 利 樂 受  
ZH_T30_1579_032:0459c17_15	後還退失。	後 還 退 失  
ZH_T30_1579_032:0459c18_1	廣說如前。	廣說如前  
ZH_T30_1579_032:0459c18_10	汝既如是聞已見已。	汝 既 如 是 聞 已 見 已  
ZH_T30_1579_032:0459c19_1	應當生起深心厭患。	應 當 生 起 深 心 厭 患  
ZH_T30_1579_032:0459c19_10	如是生死甚為重苦。	如 是 生 死 甚 為 重 苦  
ZH_T30_1579_032:0459c20_1	所得自體極大艱辛。	所 得 自 體 極大艱辛  
ZH_T30_1579_032:0459c21_1	而於其中有如是等自他衰損差別可得。	而 於 其 中 有 如 是 等 自 他 衰 損 差 別 可 得  
ZH_T30_1579_032:0459c21_10	謂病衰損壽命衰損。	謂 病 衰 損 壽 命 衰 損  
ZH_T30_1579_032:0459c21_19	眷屬衰損財寶衰損。	眷 屬 衰 損 財 寶 衰 損  
ZH_T30_1579_032:0459c22_8	病病法性死死法性。	病 病 法 性 死 死 法 性  
ZH_T30_1579_032:0459c23_3	復有一類淨戒衰損正見衰損。	復 有 一 類 淨 戒 衰 損 正 見 衰 損  
