segmentnr	original	stemmed
ZH_T44_1851_20a:0850b23_0	遠法師撰	遠 法 師 撰 
ZH_T44_1851_20a:0850b24_0	淨法聚果法中此卷有七門五分法身義　五眼	淨 法 聚 果 法 中 此 卷 有 七 門 五分法身 義  五 眼 
ZH_T44_1851_20a:0850b25_0	義　六通義　十力義　十號義　十八不共法義　百四	義  六 通 義  十 力 義  十 號 義  十八不共法 義  百 四 
ZH_T44_1851_20a:0850b26_5	十不共法義。	十 不 共 法 義  
ZH_T44_1851_20a:0850b29_4	216 五分法身義(二〇本)五分法身義四門分別一釋名　二辨相　三三學分別　四三聚分別第一釋名。	2 1 6   五分法身 義  二 〇 本  五分法身 義 四 門 分 別 一 釋 名  二 辨 相  三 三 學 分 別  四 三 聚 分 別 第 一 釋 名  
ZH_T44_1851_20a:0850b29_13	五分法身諸經多說。	五分法身 諸 經 多 說  
ZH_T44_1851_20a:0850b29_18	名字是何。	名 字 是 何  
ZH_T44_1851_20a:0850c01_9	謂戒定慧解脫解脫知見。	謂 戒 定 慧 解 脫 解脫知見  
ZH_T44_1851_20a:0850c01_14	是其五也。	是 其 五 也  
ZH_T44_1851_20a:0850c02_4	此之五種義通因果。	此 之 五 種 義 通 因 果  
ZH_T44_1851_20a:0850c02_13	經中多就無學說之。	經 中 多 就 無 學 說 之  
ZH_T44_1851_20a:0850c03_3	無學之中統通大小。	無 學 之 中 統 通 大 小  
ZH_T44_1851_20a:0850c03_8	今論佛德。	今 論 佛 德  
ZH_T44_1851_20a:0850c03_13	所言戒者。	所 言 戒 者  
ZH_T44_1851_20a:0850c04_2	據行方便防禁名戒。	據 行 方 便 防 禁 名 戒  
ZH_T44_1851_20a:0850c04_11	防禁諸過永令不起。	防 禁 諸 過 永 令 不 起  
ZH_T44_1851_20a:0850c04_16	就實以論。	就 實 以 論  
ZH_T44_1851_20a:0850c05_6	法身體淨無過可起。	法 身 體 淨 無 過 可 起  
ZH_T44_1851_20a:0850c05_11	故名為戒。	故 名 為 戒  
ZH_T44_1851_20a:0850c05_16	所言定者。	所 言 定 者  
ZH_T44_1851_20a:0850c06_5	據行方便息亂住緣。	據 行 方 便 息 亂 住 緣  
ZH_T44_1851_20a:0850c06_10	目之為定。	目 之 為 定  
ZH_T44_1851_20a:0850c06_15	就實而辨。	就 實 而 辨  
ZH_T44_1851_20a:0850c07_4	真心體寂自性不動。	真 心 體 寂 自性不動  
ZH_T44_1851_20a:0850c07_9	故名為定。	故 名 為 定  
ZH_T44_1851_20a:0850c07_14	所言慧者。	所 言 慧 者  
ZH_T44_1851_20a:0850c08_3	據行方便觀達名慧。	據 行 方 便 觀 達 名 慧  
ZH_T44_1851_20a:0850c08_8	就實以論。	就 實 以 論  
ZH_T44_1851_20a:0850c08_17	真心體明自性無闇。	真 心 體 明 自 性 無 闇  
ZH_T44_1851_20a:0850c09_2	目之為慧。	目 之 為 慧  
