segmentnr	original	stemmed
ZH_T06_0220b_302:0535c21_0	6大般若波羅蜜多經卷第三百二	6 大 般 若 波羅蜜多 經 卷 第 三 百 二 
ZH_T06_0220b_302:0535c23_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T06_0220b_302:0535c24_0	初分難聞功德品第三十九之六	初 分 難 聞 功 德 品 第 三 十 九 之 六 
ZH_T06_0220b_302:0535c25_8	具壽善現復白佛言：	具 壽 善 現 復 白 佛 言  
ZH_T06_0220b_302:0535c25_12	「世尊！	 世 尊  
ZH_T06_0220b_302:0535c26_5	如是般若波羅蜜多是清淨聚。	如 是 般 若 波羅蜜多 是 清 淨 聚  
ZH_T06_0220b_302:0535c26_9	」佛言：	 佛 言  
ZH_T06_0220b_302:0535c26_13	「如是！	 如 是  
ZH_T06_0220b_302:0535c26_16	善現！	善 現  
ZH_T06_0220b_302:0535c28_4	色清淨故般若波羅蜜多清淨，受、想、行、識清淨故般若波羅蜜多清淨。	色 清 淨 故 般 若 波羅蜜多 清 淨  受  想  行  識 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0535c28_8	「善現！	 善 現  
ZH_T06_0220b_302:0536a01_2	眼處清淨故般若波羅蜜多清淨，耳、鼻、舌、身、意處清淨故般若波羅蜜多清淨。	眼 處 清 淨 故 般 若 波羅蜜多 清 淨  耳  鼻  舌  身  意 處 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a01_6	「善現！	 善 現  
ZH_T06_0220b_302:0536a02_21	色處清淨故般若波羅蜜多清淨，聲、香、味、觸、法處清淨故般若波羅蜜多清淨。	色 處 清 淨 故 般 若 波羅蜜多 清 淨  聲  香  味  觸  法 處 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a03_3	「善現！	 善 現  
ZH_T06_0220b_302:0536a05_7	眼界清淨故般若波羅蜜多清淨，色界、眼識界及眼觸、眼觸為緣所生諸受清淨故般若波羅蜜多清淨。	眼 界 清 淨 故 般 若 波羅蜜多 清 淨  色 界  眼 識 界 及 眼 觸  眼 觸 為 緣 所 生 諸 受 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a05_11	「善現！	 善 現  
ZH_T06_0220b_302:0536a07_15	耳界清淨故般若波羅蜜多清淨，聲界、耳識界及耳觸、耳觸為緣所生諸受清淨故般若波羅蜜多清淨。	耳 界 清 淨 故 般 若 波羅蜜多 清 淨  聲 界  耳 識 界 及 耳 觸  耳 觸 為 緣 所 生 諸 受 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a07_19	「善現！	 善 現  
ZH_T06_0220b_302:0536a10_5	鼻界清淨故般若波羅蜜多清淨，香界、鼻識界及鼻觸、鼻觸為緣所生諸受清淨故般若波羅蜜多清淨。	鼻 界 清 淨 故 般 若 波羅蜜多 清 淨  香 界  鼻 識 界 及 鼻 觸  鼻 觸 為 緣 所 生 諸 受 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a10_9	「善現！	 善 現  
ZH_T06_0220b_302:0536a12_13	舌界清淨故般若波羅蜜多清淨，味界、舌識界及舌觸、舌觸為緣所生諸受清淨故般若波羅蜜多清淨。	舌 界 清 淨 故 般 若 波羅蜜多 清 淨  味 界  舌 識 界 及 舌 觸  舌 觸 為 緣 所 生 諸 受 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a12_17	「善現！	 善 現  
ZH_T06_0220b_302:0536a15_3	身界清淨故般若波羅蜜多清淨，觸界、身識界及身觸、身觸為緣所生諸受清淨故般若波羅蜜多清淨。	身 界 清 淨 故 般 若 波羅蜜多 清 淨  觸 界  身 識 界 及 身 觸  身 觸 為 緣 所 生 諸 受 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a15_7	「善現！	 善 現  
ZH_T06_0220b_302:0536a17_11	意界清淨故般若波羅蜜多清淨，法界、意識界及意觸、意觸為緣所生諸受清淨故般若波羅蜜多清淨。	意 界 清 淨 故 般 若 波羅蜜多 清 淨  法 界  意 識 界 及 意 觸  意 觸 為 緣 所 生 諸 受 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a17_15	「善現！	 善 現  
ZH_T06_0220b_302:0536a19_9	地界清淨故般若波羅蜜多清淨，水、火、風、空、識界清淨故般若波羅蜜多清淨。	地 界 清 淨 故 般 若 波羅蜜多 清 淨  水  火  風  空  識 界 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a19_13	「善現！	 善 現  
ZH_T06_0220b_302:0536a22_2	無明清淨故般若波羅蜜多清淨，行、識、名色、六處、觸、受、愛、取、有、生、老死愁歎苦憂惱清淨故般若波羅蜜多清淨。	無 明 清 淨 故 般 若 波羅蜜多 清 淨  行  識  名 色  六 處  觸  受  愛  取  有  生  老 死 愁 歎 苦 憂 惱 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a23_3	「善現！	 善 現  
ZH_T06_0220b_302:0536a25_8	布施波羅蜜多清淨故般若波羅蜜多清淨，淨戒、安忍、精進、靜慮波羅蜜多清淨故般若波羅蜜多清淨。	布 施 波羅蜜多 清 淨 故 般 若 波羅蜜多 清 淨  淨 戒  安 忍  精 進  靜慮波羅蜜多 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536a25_12	「善現！	 善 現  
ZH_T06_0220b_302:0536b01_4	內空清淨故般若波羅蜜多清淨，外空、內外空、空空、大空、勝義空、有為空、無為空、畢竟空、無際空、散空、無變異空、本性空、自相空、共相空、一切法空、不可得空、無性空、自性空、無性自性空清淨故般若波羅蜜多清淨。	內 空 清 淨 故 般 若 波羅蜜多 清 淨  外 空  內 外 空  空 空  大 空  勝 義 空  有 為 空  無 為 空  畢 竟 空  無 際 空  散 空  無 變 異 空  本 性 空  自 相 空  共 相 空  一切法空  不可得空  無 性 空  自 性 空  無性自性空 清 淨 故 般 若 波羅蜜多 清 淨  
ZH_T06_0220b_302:0536b01_8	「善現！	 善 現  
