segmentnr	original	folio	stemmed
ZH_T46_1912_05c:0292b20_0	唐毘陵沙門湛然述	05c	唐 毘 陵 沙 門 湛 然 述 
ZH_T46_1912_05c:0292b21_0	一觀心下正解十法中。初釋境者。問。前	05c	一 觀 心 下 正 解 十 法 中  初 釋 境 者  問  前 
ZH_T46_1912_05c:0292b22_0	引諸文廣明境竟。此中秖應明能觀觀。何	05c	引 諸 文 廣 明 境 竟  此 中 秖 應 明 能 觀 觀  何 
ZH_T46_1912_05c:0292b23_7	故復明不思議境。	05c	故 復 明 不思議境  
ZH_T46_1912_05c:0292b23_9	答。	05c	答  
ZH_T46_1912_05c:0292b23_18	前雖示體但直指心。	05c	前 雖 示 體 但 直 指 心  
ZH_T46_1912_05c:0292b24_7	心為一切法之本。	05c	心 為 一 切 法 之 本  
ZH_T46_1912_05c:0292b24_13	故示體是心。	05c	故 示 體 是 心  
ZH_T46_1912_05c:0292b25_4	然未委示不思議相。	05c	然 未 委 示 不 思 議 相  
ZH_T46_1912_05c:0292b25_9	猶恐人迷。	05c	猶 恐 人 迷  
ZH_T46_1912_05c:0292b26_4	如匠造物有能有所能所似殊。	05c	如 匠 造 物 有 能 有 所 能 所 似 殊  
ZH_T46_1912_05c:0292b26_17	是故今文妙觀觀之令成妙境。	05c	是 故 今 文 妙 觀 觀 之 令 成 妙 境  
ZH_T46_1912_05c:0292b27_4	境方稱理。	05c	境 方 稱 理  
ZH_T46_1912_05c:0292b27_13	復以所觀顯於能觀。	05c	復 以 所 觀 顯 於 能 觀  
ZH_T46_1912_05c:0292b28_12	妙境義成妙觀斯立為是義故復明於境。	05c	妙 境 義 成 妙 觀 斯 立 為 是 義 故 復 明 於 境  
ZH_T46_1912_05c:0292b29_5	又為知妙境為九乘本。	05c	又 為 知 妙 境 為 九 乘 本  
ZH_T46_1912_05c:0292b29_14	稱本修九方堪入位。	05c	稱 本 修 九 方 堪 入 位  
ZH_T46_1912_05c:0292c01_5	是故名為十乘妙觀。	05c	是 故 名 為 十 乘 妙 觀  
ZH_T46_1912_05c:0292c01_13	於中先明可思議。	05c	於 中 先 明 可 思 議  
ZH_T46_1912_05c:0292c02_1	次明不思議。	05c	次 明 不 思 議  
ZH_T46_1912_05c:0292c02_12	初可思議中文十義十意。	05c	初 可 思 議 中 文 十 義 十 意  
ZH_T46_1912_05c:0292c03_1	但在於顯不思議。	05c	但 在 於 顯 不 思 議  
ZH_T46_1912_05c:0292c03_10	於中先明思議意者。	05c	於 中 先 明 思 議 意 者  
ZH_T46_1912_05c:0292c04_1	令不思議易解故也。	05c	令 不 思 議 易 解 故 也  
