segmentnr	original	stemmed
ZH_T20_1062B_001:0114b03_0	 1063, 1064]	  1 0 6 3    1 0 6 4 ] 
ZH_T20_1062B_001:0114b04_0	世尊聖者千眼千首千足千舌千	世 尊 聖 者 千 眼 千 首 千 足 千 舌 千 
ZH_T20_1062B_001:0114b05_0	臂觀自在菩提薩埵怛嚩廣大圓	臂 觀 自 在 菩 提 薩 埵 怛 嚩 廣 大 圓 
ZH_T20_1062B_001:0114b26_100_0	滿無礙大悲心陀羅尼􇖵􄖩􄗭􄗽􅑈􄩞􄗲􄗱􇟄􄖩􄗰􆿆􅝩􄙖􄙒􄑂􄕝􈂫􄗾􄗱	滿無礙大悲心陀羅尼􇖵􄖩􄗭􄗽􅑈􄩞􄗲􄗱􇟄􄖩􄗰􆿆􅝩􄙖􄙒􄑂􄕝􈂫􄗾􄗱
ZH_T20_1062B_001:0114b26_100_1	􄗕􄕽􄙺􄽚􄗱	􄗕􄕽􄙺􄽚􄗱
ZH_T20_1062B_001:0114b26_100_2	􄗥􄚩􄙺􄽚􄗱	􄗥􄚩􄙺􄽚􄗱
ZH_T20_1062B_001:0114b26_100_3	􄗥􄚩􄑁􄙂􄕍􄑁􄗱	􄗥􄚩􄑁􄙂􄕍􄑁􄗱
ZH_T20_1062B_001:0114b26_100_4	􄗥􄑁􄙙􄗾􄗱	􄗥􄑁􄙙􄗾􄗱
ZH_T20_1062B_001:0114b26_100_5	􄙺􄚨􄭶􄚵􄗱	􄙺􄚨􄭶􄚵􄗱
ZH_T20_1062B_001:0114b26_100_6	􄙺􄚨􄭵􄙥􄙯􄗱􄙺􄚨􄭵􄖵􄕯􄗱	􄙺􄚨􄭵􄙥􄙯􄗱􄙺􄚨􄭵􄖵􄕯􄗱
ZH_T20_1062B_001:0114b26_100_7	􄙺􄚨􄭵􄒸􄽲􄗱	􄙺􄚨􄭵􄒸􄽲􄗱
ZH_T20_1062B_001:0114b26_100_8	􄙺􄚨􄭵􄗝􄒷􄗱	􄙺􄚨􄭵􄗝􄒷􄗱
ZH_T20_1062B_001:0114b26_100_9	􆿏􄚪􄗙􄑘􈆯	􆿏􄚪􄗙􄑘􈆯
ZH_T20_1062B_001:0114b26_100_10	􄖪􇩈􄙖􄙒􄑂􄕝􈂫􄗽	􄖪􇩈􄙖􄙒􄑂􄕝􈂫􄗽
ZH_T20_1062B_001:0114b26_100_11	􆿉􄥟􆿅􈇪􄥟	􆿉􄥟􆿅􈇪􄥟
ZH_T20_1062B_001:0114b26_100_12	􄗥􄚩􆿉􄥟􄗥􄚩􄖪􄕯	􄗥􄚩􆿉􄥟􄗥􄚩􄖪􄕯
ZH_T20_1062B_001:0114b26_100_13	􄑂􄙌􄑂􄙌􄑂􄙌􄑂􄙌􄗧􄙌􄗧􄙌􄗧􄙌	􄑂􄙌􄑂􄙌􄑂􄙌􄑂􄙌􄗧􄙌􄗧􄙌􄗧􄙌
ZH_T20_1062B_001:0114b26_100_14	􄑾􄙌􄑾􄙌􄑾􄙌􄑾􄙌􄖩􄓞􄖩􄓞􄖩􄓞􄖩􄓞	􄑾􄙌􄑾􄙌􄑾􄙌􄑾􄙌􄖩􄓞􄖩􄓞􄖩􄓞􄖩􄓞
ZH_T20_1062B_001:0114b26_100_15	􄥇􄙺􄥇􄙺􄥇􄙺􄥇􄙺	􄥇􄙺􄥇􄙺􄥇􄙺􄥇􄙺
ZH_T20_1062B_001:0114b26_100_16	􄑄􄙂􄑄􄙂􄑄􄙂􄑄􄙂	􄑄􄙂􄑄􄙂􄑄􄙂􄑄􄙂
ZH_T20_1062B_001:0114b26_100_17	􆿏􈂯􄚪	􆿏􈂯􄚪
ZH_T20_1062B_001:0114b26_100_18	􄗥􄚩􄙙􄗽	􄗥􄚩􄙙􄗽
ZH_T20_1062B_001:0114b26_100_19	􄙖􄙔􄕯􄕯􄙙􅝳􄕯􄕯􄙺􄙠	􄙖􄙔􄕯􄕯􄙙􅝳􄕯􄕯􄙺􄙠
ZH_T20_1062B_001:0114b26_100_20	􄑁􄗯􄗫	􄑁􄗯􄗫
ZH_T20_1062B_001:0114b26_100_21	􄪼􄗱􇩹􄙥􄥵	􄪼􄗱􇩹􄙥􄥵
ZH_T20_1062B_001:0114b26_100_22	􄙖􄙬􄗫􄗾􈇒	􄙖􄙬􄗫􄗾􈇒
ZH_T20_1062B_001:0114b26_100_23	􄙺􄗾􄒶􄑊􄑄􄙂	􄙺􄗾􄒶􄑊􄑄􄙂
ZH_T20_1062B_001:0114b26_100_24	􄙺􄚨􄭵􄗝􄒶	􄙺􄚨􄭵􄗝􄒶
ZH_T20_1062B_001:0114b26_100_25	􄙺􄚨􄭵􄙙􄗽	􄙺􄚨􄭵􄙙􄗽
ZH_T20_1062B_001:0114b26_100_26	􄙒􄑆􈂫􄗽	􄙒􄑆􈂫􄗽
ZH_T20_1062B_001:0114b26_100_27	􄙻􄕻􄗱	􄙻􄕻􄗱
ZH_T20_1062B_001:0114b26_100_28	􄙺􄕰􄙼􈂧􄗫􄗙􄙖	􄙺􄕰􄙼􈂧􄗫􄗙􄙖
ZH_T20_1062B_001:0114b26_100_29	􄕻􄗽􄕷􄗙􄙖􆿅􄥧􄗙􄙗􄗧	􄕻􄗽􄕷􄗙􄙖􆿅􄥧􄗙􄙗􄗧
ZH_T20_1062B_001:0114b26_100_30	􈁴􄖩􄗭􈁨􄕝	􈁴􄖩􄗭􈁨􄕝
ZH_T20_1062B_001:0114b26_100_31	􄗙􄑘􄙠􅑉􅝪􄙖􄙒􄑂􄕝􈋯􄗽	􄗙􄑘􄙠􅑉􅝪􄙖􄙒􄑂􄕝􈋯􄗽
ZH_T20_1062B_001:0114b26_100_32	􄪼􄖹􄟻􄪼􄙽􄕯􄗰􄙖􄗽􄕷􄗥􄗥	􄪼􄖹􄟻􄪼􄙽􄕯􄗰􄙖􄗽􄕷􄗥􄗥
ZH_T20_1062B_001:0114b26_100_33	􄗙􄙗􄚪	􄗙􄙗􄚪
ZH_T20_1062B_001:0114b26_100_34	􅁥􄚩􇖴	􅁥􄚩􇖴
