segmentnr	original	stemmed
ZH_T43_1832_07a:0790c04_0	淄洲大雲寺苾芻惠沼撰	淄 洲 大 雲 寺 苾 芻 惠 沼 撰 
ZH_T43_1832_07a:0790c05_0	論云。即依此前所說三性等者。解此前後。略	論 云  即 依 此 前 所 說 三 性 等 者  解 此 前 後  略 
ZH_T43_1832_07a:0790c06_0	為三釋。一云無性先陳。三性後說。今釋外	為 三 釋  一 云 無 性 先 陳  三 性 後 說  今 釋 外 
ZH_T43_1832_07a:0790c07_4	難即指論。	難 即 指 論  
ZH_T43_1832_07a:0790c07_15	云即依此前所明三性中。	云 即 依 此 前 所 明 三 性 中  
ZH_T43_1832_07a:0790c08_10	世尊經中後時解說三種無性。	世 尊 經 中 後 時 解 說 三種無性  
ZH_T43_1832_07a:0790c09_1	雖前總說諸法無性。	雖 前 總 說 諸 法 無 性  
ZH_T43_1832_07a:0790c09_10	不為顯說三種無性。	不 為 顯 說 三種無性  
ZH_T43_1832_07a:0790c10_5	後方分別所說無者即依三性。	後 方 分 別 所 說 無 者 即 依 三 性  
ZH_T43_1832_07a:0790c10_11	云立彼後說。	云 立 彼 後 說  
ZH_T43_1832_07a:0790c11_2	非三性後方說無性。	非 三 性 後 方 說 無 性  
ZH_T43_1832_07a:0790c11_15	如第一卷釋外難云若唯有識。	如 第 一 卷 釋 外 難 云 若 唯 有 識  
ZH_T43_1832_07a:0790c12_10	云何世間及諸聖教說有我法。	云 何 世 間 及 諸 聖 教 說 有 我 法  
ZH_T43_1832_07a:0790c13_5	論主為答所說我法皆依識變。	論 主 為 答 所 說 我 法 皆 依 識 變  
ZH_T43_1832_07a:0790c13_16	不是先說唯識後說我法。	不 是 先 說 唯 識 後 說 我 法  
ZH_T43_1832_07a:0790c15_1	此解亦順深密三時　問既三性後陳無性先說。	此 解 亦 順 深 密 三 時  問 既 三 性 後 陳 無 性 先 說  
ZH_T43_1832_07a:0790c16_11	何故此論及深密等先明三性　答欲顯無性必依三性是故先舉。	何 故 此 論 及 深 密 等 先 明 三 性  答 欲 顯 無 性 必 依 三 性 是 故 先 舉  
ZH_T43_1832_07a:0790c16_15	何以故。	何 以 故  
ZH_T43_1832_07a:0790c17_10	為能遍計必依所計方起妄執。	為 能 遍 計 必 依 所 計 方 起 妄 執  
ZH_T43_1832_07a:0790c19_13	所以先舉　問若爾何故深密經中先說三性　答彼為德本菩薩先問於何齊何立善巧菩薩。	所 以 先 舉  問 若爾何故 深 密 經 中 先 說 三 性  答 彼 為 德 本 菩 薩 先 問 於 何 齊 何 立 善 巧 菩 薩  
ZH_T43_1832_07a:0790c20_13	世尊為答於此三性齊此三性施設善巧。	世 尊 為 答 於 此 三 性 齊 此 三 性 施 設 善 巧  
ZH_T43_1832_07a:0790c21_5	非始問答所說三性。	非 始 問 答 所 說 三 性  
ZH_T43_1832_07a:0790c22_5	如百法論問答一切法及以無我非先不說。	如 百 法 論 問 答 一 切 法 及 以 無 我 非 先 不 說  
ZH_T43_1832_07a:0790c22_16	又深密經中勝義生菩薩。	又 深 密 經 中 勝 義 生 菩 薩  
ZH_T43_1832_07a:0790c23_7	不牒前說三性為問。	不 牒 前 說 三 性 為 問  
ZH_T43_1832_07a:0790c24_3	但舉世尊先說諸蘊．諦等善巧。	但 舉 世 尊 先 說 諸 蘊  諦 等 善 巧  
