segmentnr	original	stemmed
ZH_T35_1732_02b:0040a07_0	方軌卷第二之下	方 軌 卷 第 二 之 下 
ZH_T35_1732_02b:0040a09_0	終南山至相寺沙門智儼述	終 南 山 至 相 寺 沙 門 智 儼 述 
ZH_T35_1732_02b:0040a10_0	18 菩薩十無盡藏品菩薩十無盡藏品第十八	1 8   菩 薩 十 無 盡 藏 品 菩 薩 十 無 盡 藏 品 第 十 八 
ZH_T35_1732_02b:0040a11_4	四門同上。	四 門 同 上  
ZH_T35_1732_02b:0040a11_9	菩薩者人。	菩 薩 者 人  
ZH_T35_1732_02b:0040a11_14	十者本數。	十 者 本 數  
ZH_T35_1732_02b:0040a12_1	無盡，分齊也。	無 盡  分 齊 也  
ZH_T35_1732_02b:0040a12_7	藏者蘊積也。	藏 者 蘊 積 也  
ZH_T35_1732_02b:0040a13_11	良以體非數分、行無窮竭，而生滅所不易，故云無盡。	良 以 體 非 數 分  行 無 窮 竭  而 生 滅 所 不 易  故 云 無 盡  
ZH_T35_1732_02b:0040a14_7	一攝一切統含無外，故曰藏也。	一 攝 一 切 統 含 無 外  故 曰 藏 也  
ZH_T35_1732_02b:0040a14_12	餘可准知。	餘 可 准 知  
ZH_T35_1732_02b:0040a16_7	二來意者，所以來，正位自分已成，次明進勝入後位故來也。	二 來 意 者  所 以 來  正 位 自 分 已 成  次 明 進 勝 入 後 位 故 來 也  
ZH_T35_1732_02b:0040a17_11	所以前問在迴向後，今答在前者，欲顯行通故也。	所 以 前 問 在 迴 向 後  今 答 在 前 者  欲 顯 行 通 故 也  
ZH_T35_1732_02b:0040a18_12	亦可迴向屬助方便，藏從行本故在初前耳。	亦 可 迴 向 屬 助 方 便  藏 從 行 本 故 在 初 前 耳  
ZH_T35_1732_02b:0040a19_16	三品，以能所甚深功德蘊積諸義為宗。	三 品  以 能 所 甚 深 功 德 蘊 積 諸 義 為 宗  
ZH_T35_1732_02b:0040a20_9	四辨文者，此文有三：	四 辨 文 者  此 文 有 三  
ZH_T35_1732_02b:0040a22_2	初舉數引證略歎列名、二「何等為菩薩」下辨相、三「此藏有十」下結歎也。	初 舉 數 引 證 略 歎 列 名  二  何 等 為 菩 薩  下 辨 相  三  此 藏 有 十  下 結 歎 也  
ZH_T35_1732_02b:0040a22_10	初文有二，可知。	初 文 有 二  可 知  
ZH_T35_1732_02b:0040a23_10	十名者，一信，即十地第一，及《攝論》中書持。	十 名 者  一 信  即 十 地 第 一  及  攝 論  中 書 持  
ZH_T35_1732_02b:0040a24_5	二戒，即地中慈悲，及論中第六教他得。	二 戒  即 地 中 慈 悲  及 論 中 第 六 教 他 得  
ZH_T35_1732_02b:0040a25_6	三慚、四愧，即地中行，及論中第九獨處空閑等。	三 慚  四 愧  即 地 中 行  及 論 中 第 九 獨 處 空 閑 等  
ZH_T35_1732_02b:0040a26_7	五聞，即地中知諸經論，及論中第四恭敬聽受。	五 聞  即 地 中 知 諸 經 論  及 論 中 第 四 恭 敬 聽 受  
ZH_T35_1732_02b:0040a27_2	六施，即地名捨，及論中名施他。	六 施  即 地 名 捨  及 論 中 名 施 他  
ZH_T35_1732_02b:0040a28_3	七慧，即地第十如法修，即論中第十修相入意。	七 慧  即 地 第 十 如 法 修  即 論 中 第 十 修 相 入 意  
ZH_T35_1732_02b:0040a28_20	八正念，即地中不疲惓，及論中自讀。	八 正 念  即 地 中 不 疲 惓  及 論 中 自 讀  
ZH_T35_1732_02b:0040b01_3	九持，即地中堅固力，即論中第七如所說一心習也。	九 持  即 地 中 堅 固 力  即 論 中 第 七 如 所 說 一 心 習 也  
