segmentnr	original	stemmed
ZH_T32_1670B_002:0709c17_0	那先比丘經卷中	那 先 比 丘 經 卷 中 
ZH_T32_1670B_002:0709c19_0	失譯人名附東晉錄	失 譯 人 名 附 東 晉 錄 
ZH_T32_1670B_002:0709c20_0	王問：「人更樂者為善耶？不善也。人更苦為善	王 問   人 更 樂 者 為 善 耶  不 善 也  人 更 苦 為 善 
ZH_T32_1670B_002:0709c21_1	耶？	耶  
ZH_T32_1670B_002:0709c21_6	為不善也。	為 不 善 也  
ZH_T32_1670B_002:0709c21_17	佛得無不說有樂或有苦。	佛 得 無 不 說 有 樂 或 有 苦  
ZH_T32_1670B_002:0709c21_21	」王言：	 王 言  
ZH_T32_1670B_002:0709c22_8	「如使有為無有苦。	 如 使 有 為 無 有 苦  
ZH_T32_1670B_002:0709c22_15	」那先問王言：	 那 先 問 王 言  
ZH_T32_1670B_002:0709c23_8	「如人燒鐵著手中，寧燒人手不？	 如 人 燒 鐵 著 手 中  寧 燒 人 手 不  
ZH_T32_1670B_002:0709c24_4	復取氷著手中，其氷寧復燒人手不？	復 取 氷 著 手 中  其 氷 寧 復 燒 人 手 不  
ZH_T32_1670B_002:0709c24_8	」王言：	 王 言  
ZH_T32_1670B_002:0709c24_11	「然。	 然  
ZH_T32_1670B_002:0709c24_17	兩手皆威也。	兩 手 皆 威 也  
ZH_T32_1670B_002:0709c24_24	」那先問王言：	 那 先 問 王 言  
ZH_T32_1670B_002:0709c25_10	「如是兩手中物皆熱耶？	 如 是 兩 手 中 物 皆 熱 耶  
ZH_T32_1670B_002:0709c25_14	」王言：	 王 言  
ZH_T32_1670B_002:0709c25_19	「不兩熱。	 不 兩 熱  
ZH_T32_1670B_002:0709c25_24	」那先言：	 那 先 言  
ZH_T32_1670B_002:0709c26_4	「兩冷耶？	 兩 冷 耶  
ZH_T32_1670B_002:0709c26_8	」王言：	 王 言  
ZH_T32_1670B_002:0709c26_14	「不兩冷也。	 不 兩 冷 也  
ZH_T32_1670B_002:0709c26_19	」那先言：	 那 先 言  
ZH_T32_1670B_002:0709c26_26	「兩手中皆燒。	 兩 手 中 皆 燒  
ZH_T32_1670B_002:0709c27_3	」那先言：	 那 先 言  
