segmentnr	original	folio	analyzed
ZH_X38_0682_002:0256a03	梵網經記卷下	002	梵 網 經 記 卷 下 
ZH_X38_0682_002:0256a05	北京石壁寺沙門　傳奧　述	002	北 京 石 壁 寺 沙 門  傳 奧  述 
ZH_X38_0682_002:0256a06	自下第二明輕垢戒體非重過名輕黷污淨行稱	002	自 下 第 二 明 輕 垢 戒 體 非 重 過 名 輕 黷 污 淨 行 稱 
ZH_X38_0682_002:0256a07	垢所以制者為護微細惑業增長三聚方便成於	002	垢 所 以 制 者 為 護 微 細 惑 業 增 長 三 聚 方 便 成 於 
ZH_X38_0682_002:0256a08	十重戒故然其戒相無量無邊今之四十八者蓋	002	十 重 戒 故 然 其 戒 相 無量無邊 今 之 四 十 八 者 蓋 
ZH_X38_0682_002:0256a09	尤略也故下數指本品廣明又智度論說略有八	002	尤 略 也 故 下 數 指 本 品 廣 明 又 智 度 論 說 略 有 八 
ZH_X38_0682_002:0256a10	萬廣有塵沙今雖略示可反三偶又於諸戒之中	002	萬 廣 有 塵 沙 今 雖 略 示 可 反 三 偶 又 於 諸 戒 之 中 
ZH_X38_0682_002:0256a11	有含多種共成七十九戒及有兼於重戒至文當	002	有 含 多 種 共 成 七 十 九 戒 及 有 兼 於 重 戒 至 文 當 
ZH_X38_0682_002:0256a12	示文三初結前生後次正誦戒相後結勸修學今	002	示 文 三 初 結 前 生 後 次 正 誦 戒 相 後 結 勸 修 學 今 
ZH_X38_0682_002:0256a13	初。	002	初  
ZH_X38_0682_002:0256a14	佛告諸菩薩言已說十波羅提木叉竟四十八輕今	002	佛 告 諸 菩 薩 言 已 說 十 波羅提木叉 竟 四 十 八 輕 今 
ZH_X38_0682_002:0256a15	當說。	002	當 說  
ZH_X38_0682_002:0256a16	釋之可知次正誦戒相文五一明慢師等十戒二	002	釋 之 可 知 次 正 誦 戒 相 文 五 一 明 慢 師 等 十 戒 二 
ZH_X38_0682_002:0256a17	明入軍等十戒三明報怨等十戒四明救危等九	002	明 入 軍 等 十 戒 三 明 報 怨 等 十 戒 四 明 救 危 等 九 
ZH_X38_0682_002:0256a18	戒五明受戒等九戒前中分二初具彰戒相後結	002	戒 五 明 受 戒 等 九 戒 前 中 分 二 初 具 彰 戒 相 後 結 
ZH_X38_0682_002:0256a19	勸指廣前中即為十段。	002	勸 指 廣 前 中 即 為 十 段  
ZH_X38_0682_002:0256a20	○第一輕慢師長戒既創得戒須從師教反生輕	002	 第 一 輕 慢 師 長 戒 既 創 得 戒 須 從 師 教 反 生 輕 
ZH_X38_0682_002:0256a21	慢失教行虧故先制也文二初制戒令行後違禁	002	慢 失 教 行 虧 故 先 制 也 文 二 初 制 戒 令 行 後 違 禁 
ZH_X38_0682_002:0256a22	結罪前中二初令遵戒受持。	002	結 罪 前 中 二 初 令 遵 戒 受 持  
ZH_X38_0682_002:0256a23	佛言佛子欲受國王位時受轉輪王位時百官受位	002	佛 言 佛 子 欲 受 國 王 位 時 受 轉輪王位 時 百 官 受 位 
ZH_X38_0682_002:0256a24	時應先受菩薩戒一切鬼神救護王身百官之身諸	002	時 應 先 受 菩 薩 戒 一 切 鬼 神 救 護 王 身 百 官 之 身 諸 
ZH_X38_0682_002:0256b01	佛歡喜。	002	佛 歡 喜  
ZH_X38_0682_002:0256b02	釋曰二節初釋位令受王之等級如前所說百官	002	釋 曰 二 節 初 釋 位 令 受 王 之 等 級 如前所說 百 官 
ZH_X38_0682_002:0256b03	即文武將相等二顯益除疑疑云受位不受戒有	002	即 文 武 將 相 等 二 顯 益 除 疑 疑 云 受 位 不 受 戒 有 
ZH_X38_0682_002:0256b04	何失耶故次云爾以具戒故上順聖意故得諸佛	002	何 失 耶 故 次 云 爾 以 具 戒 故 上 順 聖 意 故 得 諸 佛 
ZH_X38_0682_002:0256b05	歡喜下叶群靈故得鬼神救護有難即救護乃尋	002	歡 喜 下 叶 群 靈 故 得 鬼 神 救 護 有 難 即 救 護 乃 尋 
ZH_X38_0682_002:0256b06	常不爾即無以保其社稷治於人民故也後令感	002	常 不 爾 即 無 以 保 其 社 稷 治 於 人 民 故 也 後 令 感 
ZH_X38_0682_002:0256b07	恩敬養。	002	恩 敬 養  
ZH_X38_0682_002:0256b08	既得戒已應生孝順心恭敬心見上座和上阿闍梨	002	既 得 戒 已 應 生 孝 順 心 恭 敬 心 見 上 座 和 上 阿 闍 梨 
