segmentnr	original	stemmed
ZH_T42_1828_20a:0760c25_0	釋遁倫集撰	釋 遁 倫 集 撰 
ZH_T42_1828_20a:0760c26_0	論本第七十四	論 本 第 七 十 四 
ZH_T42_1828_20a:0760c27_0	解三性中有其三頌。前卷已釋初頌七門訖。	解 三 性 中 有 其 三 頌  前 卷 已 釋 初 頌 七 門 訖  
ZH_T42_1828_20a:0760c28_11	今此卷初解第二頌有九門。	今 此 卷 初 解 第 二 頌 有 九 門  
ZH_T42_1828_20a:0760c28_16	攝是第一。	攝 是 第 一  
ZH_T42_1828_20a:0760c29_2	無性第二。	無 性 第 二  
ZH_T42_1828_20a:0760c29_8	知等是第三。	知 等 是 第 三  
ZH_T42_1828_20a:0760c29_14	密意等第四。	密 意 等 第 四  
ZH_T42_1828_20a:0760c29_19	所行第五。	所 行 第 五  
ZH_T42_1828_20a:0761a01_4	通達第六。	通 達 第 六  
ZH_T42_1828_20a:0761a01_9	隨入第七。	隨 入 第 七  
ZH_T42_1828_20a:0761a01_14	差別第八。	差 別 第 八  
ZH_T42_1828_20a:0761a01_20	依止第九義。	依 止 第 九 義  
ZH_T42_1828_20a:0761a02_4	次第釋解。	次 第 釋 解  
ZH_T42_1828_20a:0761a02_12	初門中初正辨攝。	初 門 中 初 正 辨 攝  
ZH_T42_1828_20a:0761a03_5	二問答辨正智是依他所以。	二 問 答 辨 正 智 是 依 他 所 以  
ZH_T42_1828_20a:0761a03_8	景云。	景 云  
ZH_T42_1828_20a:0761a03_13	今此論云。	今 此 論 云  
ZH_T42_1828_20a:0761a04_1	初自性五法不攝。	初 自 性 五 法 不 攝  
ZH_T42_1828_20a:0761a04_10	第二自性攝於四法。	第 二 自 性 攝 於 四 法  
ZH_T42_1828_20a:0761a04_19	第三自性唯攝真如。	第 三 自 性 唯 攝 真 如  
ZH_T42_1828_20a:0761a05_9	舊行佛性論第二亦云。	舊 行 佛 性 論 第 二 亦 云  
ZH_T42_1828_20a:0761a05_18	第一性五法并不攝。	第 一 性 五 法 并 不 攝  
ZH_T42_1828_20a:0761a06_4	以無體故。	以 無 體 故  
ZH_T42_1828_20a:0761a06_11	第二性攝四法。	第 二 性 攝 四 法  
ZH_T42_1828_20a:0761a06_19	第三性唯攝如如。	第 三 性 唯 攝 如 如  
ZH_T42_1828_20a:0761a07_10	又三無性論第一卷亦云。	又 三 無 性 論 第 一 卷 亦 云  
ZH_T42_1828_20a:0761a07_18	第一性無有體相。	第 一 性 無 有 體 相  
ZH_T42_1828_20a:0761a08_5	非五藏所攝。	非 五 藏 所 攝  
ZH_T42_1828_20a:0761a08_14	若法是有不出五藏。	若法是有 不 出 五 藏  
ZH_T42_1828_20a:0761a09_4	問若爾何故楞伽云。	問 若爾何故 楞 伽 云  
ZH_T42_1828_20a:0761a09_11	相名是第一性。	相 名 是 第 一 性  
ZH_T42_1828_20a:0761a09_18	分別是第二性。	分 別 是 第 二 性  
ZH_T42_1828_20a:0761a10_7	正智如如是第三性。	正 智 如 如 是 第 三 性  
ZH_T42_1828_20a:0761a10_17	又中邊論第一性攝名。	又 中 邊 論 第 一 性 攝 名  
ZH_T42_1828_20a:0761a11_7	第二性攝相及分別。	第 二 性 攝 相 及 分 別  
ZH_T42_1828_20a:0761a11_17	第三性攝真如及正智。	第 三 性 攝 真 如 及 正 智  
ZH_T42_1828_20a:0761a12_7	如此等文云何會釋。	如 此 等 文 云 何 會 釋  
ZH_T42_1828_20a:0761a12_10	解云。	解 云  
ZH_T42_1828_20a:0761a12_16	文雖有異義。	文 雖 有 異 義  
ZH_T42_1828_20a:0761a12_20	不相違。	不 相 違  
ZH_T42_1828_20a:0761a13_4	所以者何。	所以者何  
ZH_T42_1828_20a:0761a13_16	楞伽經說第一性攝名相者。	楞 伽 經 說 第 一 性 攝 名 相 者  
ZH_T42_1828_20a:0761a14_8	據執定性名相畢竟無體。	據 執 定 性 名 相 畢 竟 無 體  
ZH_T42_1828_20a:0761a14_17	與第一性無體義同。	與 第 一 性 無 體 義 同  
ZH_T42_1828_20a:0761a15_3	故得相攝。	故 得 相 攝  
ZH_T42_1828_20a:0761a15_12	因緣名相從心而生。	因 緣 名 相 從 心 而 生  
