segmentnr	original	stemmed
ZH_T06_0220b_285:0448a14_0	大般若波羅蜜多經卷第二百八	大 般 若 波羅蜜多 經 卷 第 二 百 八 
ZH_T06_0220b_285:0448a15_0	十五	十 五 
ZH_T06_0220b_285:0448a17_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T06_0220b_285:0448a19_11	35 讚清淨品1初分讚清淨品第三十五之一爾時，具壽舍利子白佛言：	3 5   讚 清 淨 品 1 初 分 讚 清 淨 品 第 三 十 五 之 一 爾 時  具 壽 舍 利 子 白 佛 言  
ZH_T06_0220b_285:0448a19_15	「世尊！	 世 尊  
ZH_T06_0220b_285:0448a20_3	如是清淨最為甚深。	如 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448a20_7	」佛言：	 佛 言  
ZH_T06_0220b_285:0448a20_15	「如是畢竟淨故。	 如 是 畢 竟 淨 故  
ZH_T06_0220b_285:0448a20_21	」舍利子言：	 舍 利 子 言  
ZH_T06_0220b_285:0448a21_13	「何法畢竟淨故，說是清淨最為甚深？	 何 法 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448a21_17	」佛言：	 佛 言  
ZH_T06_0220b_285:0448a21_22	「舍利子！	 舍 利 子  
ZH_T06_0220b_285:0448a22_14	色畢竟淨故，說是清淨最為甚深；	色 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448a23_13	受、想、行、識畢竟淨故，說是清淨最為甚深。	受  想  行  識 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448a23_18	「舍利子！	 舍 利 子  
ZH_T06_0220b_285:0448a24_13	眼處畢竟淨故，說是清淨最為甚深；	眼 處 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448a25_14	耳、鼻、舌、身、意處畢竟淨故，說是清淨最為甚深。	耳  鼻  舌  身  意 處 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448a25_19	「舍利子！	 舍 利 子  
ZH_T06_0220b_285:0448a26_14	色處畢竟淨故，說是清淨最為甚深；	色 處 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448a27_15	聲、香、味、觸、法處畢竟淨故，說是清淨最為甚深。	聲  香  味  觸  法 處 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448a28_1	「舍利子！	 舍 利 子  
ZH_T06_0220b_285:0448a28_17	眼界畢竟淨故，說是清淨最為甚深；	眼 界 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448b01_10	色界、眼識界及眼觸、眼觸為緣所生諸受畢竟淨故，說是清淨最為甚深。	色 界  眼 識 界 及 眼 觸  眼 觸 為 緣 所 生 諸 受 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448b01_15	「舍利子！	 舍 利 子  
ZH_T06_0220b_285:0448b02_11	耳界畢竟淨故，說是清淨最為甚深；	耳 界 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448b04_4	聲界、耳識界及耳觸、耳觸為緣所生諸受畢竟淨故，說是清淨最為甚深。	聲 界  耳 識 界 及 耳 觸  耳 觸 為 緣 所 生 諸 受 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448b04_9	「舍利子！	 舍 利 子  
ZH_T06_0220b_285:0448b05_5	鼻界畢竟淨故，說是清淨最為甚深；	鼻 界 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448b06_17	香界、鼻識界及鼻觸、鼻觸為緣所生諸受畢竟淨故，說是清淨最為甚深。	香 界  鼻 識 界 及 鼻 觸  鼻 觸 為 緣 所 生 諸 受 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448b07_2	「舍利子！	 舍 利 子  
ZH_T06_0220b_285:0448b07_18	舌界畢竟淨故，說是清淨最為甚深；	舌 界 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448b09_11	味界、舌識界及舌觸、舌觸為緣所生諸受畢竟淨故，說是清淨最為甚深。	味 界  舌 識 界 及 舌 觸  舌 觸 為 緣 所 生 諸 受 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448b09_16	「舍利子！	 舍 利 子  
ZH_T06_0220b_285:0448b10_12	身界畢竟淨故，說是清淨最為甚深；	身 界 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448b12_6	觸界、身識界及身觸、身觸為緣所生諸受畢竟淨故，說是清淨最為甚深。	觸 界  身 識 界 及 身 觸  身 觸 為 緣 所 生 諸 受 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
ZH_T06_0220b_285:0448b12_11	「舍利子！	 舍 利 子  
ZH_T06_0220b_285:0448b13_7	意界畢竟淨故，說是清淨最為甚深；	意 界 畢 竟 淨 故  說 是 清 淨 最 為 甚 深  
