segmentnr	original	stemmed
ZH_T18_0894b_001:0704b09_0	蘇悉地羯羅供養法卷第一	蘇 悉 地 羯 羅 供 養 法 卷 第 一 
ZH_T18_0894b_001:0704b11_0	三藏法師善無畏譯	三藏法師 善 無 畏 譯 
ZH_T18_0894b_001:0704b12_0	歸命諸如來，　　及法菩薩眾，	歸 命 諸 如 來    及 法 菩 薩 眾  
ZH_T18_0894b_001:0704b13_13	蓮華金剛部，　　并諸眷屬等。	蓮 華 金 剛 部    并 諸 眷 屬 等  
ZH_T18_0894b_001:0704b14_0	我今依教說，　　供養持誦法，	我 今 依 教 說    供 養 持 誦 法  
ZH_T18_0894b_001:0704b15_13	省略通三部，　　次第及相應。	省 略 通 三 部    次 第 及 相 應  
ZH_T18_0894b_001:0704b16_13	先觀神室處，　　復明其事法；	先 觀 神 室 處    復 明 其 事 法  
ZH_T18_0894b_001:0704b17_13	對受得真言，　　及作手印法；	對 受 得 真 言    及 作 手 印 法  
ZH_T18_0894b_001:0704b18_13	於外出入處，　　分土洗淨法；	於 外 出 入 處    分 土 洗 淨 法  
ZH_T18_0894b_001:0704b19_0	灑掃神室處，　　除萎華等法，	灑 掃 神 室 處    除 萎 華 等 法  
ZH_T18_0894b_001:0704b20_13	及淨供養器，　　然後往澡浴；	及 淨 供 養 器    然 後 往 澡 浴  
ZH_T18_0894b_001:0704b21_0	先作三摩耶，　　繫縛為障者，	先 作 三 摩 耶    繫 縛 為 障 者  
ZH_T18_0894b_001:0704b22_13	辟除及護身，　　光澤水等法；	辟 除 及 護 身    光 澤 水 等 法  
ZH_T18_0894b_001:0704b23_13	澡浴自灌頂，　　獻三掬水法；	澡 浴 自 灌 頂    獻 三 掬 水 法  
ZH_T18_0894b_001:0704b24_13	往於神室門，　　換衣灑身法；	往 於 神 室 門    換 衣 灑 身 法  
ZH_T18_0894b_001:0704b25_13	入室便禮拜，　　辦諸供具法；	入 室 便 禮 拜    辦 諸 供 具 法  
ZH_T18_0894b_001:0704b26_0	數珠及神線、　　茅環牛五淨，	數 珠 及 神 線    茅 環 牛 五 淨  
ZH_T18_0894b_001:0704b27_13	奉獻閼伽水，　　及置其座法；	奉 獻 閼 伽 水    及 置 其 座 法  
ZH_T18_0894b_001:0704b28_13	復視三摩耶，　　去身障難法；	復 視 三 摩 耶    去 身 障 難 法  
ZH_T18_0894b_001:0704b29_13	辟除及去垢，　　清淨光澤法；	辟 除 及 去 垢    清 淨 光 澤 法  
ZH_T18_0894b_001:0704c01_13	護身及結界，　　八方上下法；	護 身 及 結 界    八 方 上 下 法  
ZH_T18_0894b_001:0704c02_13	初應想神座，　　觀念本尊法；	初 應 想 神 座    觀 念 本 尊 法  
ZH_T18_0894b_001:0704c03_13	隨所在方處，　　奉請本尊法；	隨 所 在 方 處    奉 請 本 尊 法  
ZH_T18_0894b_001:0704c04_0	以其本真言，　　啟請本尊已，	以 其 本 真 言    啟 請 本 尊 已  
ZH_T18_0894b_001:0704c05_13	即除遣從魔，　　奉座令坐法；	即 除 遣 從 魔    奉 座 令 坐 法  
ZH_T18_0894b_001:0704c06_0	復視三摩耶，　　即奉閼伽水，	復 視 三 摩 耶    即 奉 閼 伽 水  
ZH_T18_0894b_001:0704c07_5	浴尊奉衣法；	浴 尊 奉 衣 法  
ZH_T18_0894b_001:0704c08_13	　　次獻塗香華、燒香及飲食、　　燃燈供養法；	  次 獻 塗 香 華  燒 香 及 飲 食    燃 燈 供 養 法  
ZH_T18_0894b_001:0704c09_13	真言并手印，　　運心供養法；	真 言 并 手 印    運 心 供 養 法  
ZH_T18_0894b_001:0704c10_0	讚歎懺悔等，　　護尊及己身、	讚 歎 懺 悔 等    護 尊 及 己 身  
ZH_T18_0894b_001:0704c11_13	并護其處所，　　便結大界法；	并 護 其 處 所    便 結 大 界 法  
ZH_T18_0894b_001:0704c12_13	備具拔折羅，　　及數珠等法；	備 具 拔 折 羅    及 數 珠 等 法  
ZH_T18_0894b_001:0704c13_13	充滿真言分，　　次坐持誦法；	充 滿 真 言 分    次 坐 持 誦 法  
ZH_T18_0894b_001:0704c14_0	求請本所願，　　及護所念誦，	求 請 本 所 願    及 護 所 念 誦  
ZH_T18_0894b_001:0704c15_13	迴施功德法，　　起廣大發願；	迴 施 功 德 法    起 廣 大 發 願  
ZH_T18_0894b_001:0704c16_13	又奉閼伽水，　　塗燒香等法；	又 奉 閼 伽 水    塗 燒 香 等 法  
ZH_T18_0894b_001:0704c17_0	復視三摩耶，　　護身及己身，	復 視 三 摩 耶    護 身 及 己 身  
ZH_T18_0894b_001:0704c18_13	解所結方界，　　然後發遣法；	解 所 結 方 界    然 後 發 遣 法  
ZH_T18_0894b_001:0704c19_0	護摩支分等，　　謂爐神及地，	護 摩 支 分 等    謂 爐 神 及 地  
ZH_T18_0894b_001:0704c20_5	燒祀之具法；	燒 祀 之 具 法  
ZH_T18_0894b_001:0704c21_5	　　轉讀方廣經，及作制底法；	  轉 讀 方 廣 經  及 作 制 底 法  
ZH_T18_0894b_001:0704c22_5	　　次作慈等觀，思惟六念法。	  次 作 慈 等 觀  思 惟 六 念 法  
ZH_T18_0894b_001:0704c23_5	　　如是等次第，我今略詮竟。	  如 是 等 次 第  我 今 略 詮 竟  
ZH_T18_0894b_001:0704c25_1	見神室處者，謂入漫荼羅，散華所墮，歸依彼尊。	見 神 室 處 者  謂 入 漫 荼 羅  散 華 所 墮  歸 依 彼 尊  
ZH_T18_0894b_001:0704c28_3	明其事法者，謂得最勝受明灌頂，奉阿闍梨之所印可，令傳法灌頂、乃至令作息災等諸餘灌頂。	明 其 事 法 者  謂 得 最 勝 受 明 灌 頂  奉 阿 闍 梨 之 所 印 可  令 傳 法 灌 頂  乃 至 令 作 息 災 等 諸 餘 灌 頂  
ZH_T18_0894b_001:0705a02_7	對受真言及手印者，謂受法人澡浴清淨，著新潔衣，於其淨處䠒跪，恭敬對阿闍梨，親受真言及作手印。	對 受 真 言 及 手 印 者  謂 受 法 人 澡 浴 清 淨  著 新 潔 衣  於 其 淨 處 䠒 跪  恭 敬 對 阿 闍 梨  親 受 真 言 及 作 手 印  
ZH_T18_0894b_001:0705a03_2	時阿闍梨先誦三遍，轉授與彼。	時 阿 闍 梨 先 誦 三 遍  轉 授 與 彼  
ZH_T18_0894b_001:0705a04_6	彼受得已，自誦三遍，深生歡喜，頂戴奉持，此為對受。	彼 受 得 已  自 誦 三 遍  深生歡喜  頂 戴 奉 持  此 為 對 受  
ZH_T18_0894b_001:0705a05_11	隨力所辦奉施阿闍梨，廣解法已，方可作此念誦次第也。	隨 力 所 辦 奉 施 阿 闍 梨  廣 解 法 已  方 可 作 此 念 誦 次 第 也  
ZH_T18_0894b_001:0705a07_9	外出入處者，謂晨朝起已，所往穢處皆用受觸忿怒真言而作護身。	外 出 入 處 者  謂 晨 朝 起 已  所 往 穢 處 皆 用 受 觸 忿 怒 真 言 而 作 護 身  
ZH_T18_0894b_001:0705a07_13	真言曰：	真 言 曰  
ZH_T18_0894b_001:0705a11_10	「􈁴唵􄥏句􄕻路􄖩拕曩上聲􇩴𤙖􈆲若」其手印相，以右手作拳，直竪大指，當護五處——謂頂、兩肩、心及咽上。	  唵  句  路  拕 曩 上 聲  𤙖  若  其 手 印 相  以 右 手 作 拳  直 竪 大 指  當 護 五 處   謂 頂  兩 肩  心 及 咽 上  
ZH_T18_0894b_001:0705a15_1	分土洗淨者，謂以五聚土當洗下部、以三聚土洗小便處、以三聚土觸洗左手、以七聚土共洗兩手，或恐未淨，任意洗之，以淨為限。	分 土 洗 淨 者  謂 以 五 聚 土 當 洗 下 部  以 三 聚 土 洗 小 便 處  以 三 聚 土 觸 洗 左 手  以 七 聚 土 共 洗 兩 手  或 恐 未 淨  任 意 洗 之  以 淨 為 限  
