segmentnr	original	stemmed
ZH_T48_2019B_001:1004b04_0	誡初心學人文	誡 初 心 學 人 文 
ZH_T48_2019B_001:1004b06_0	夫初心之人。須遠離惡友親近賢善。受五戒	夫 初 心 之 人  須 遠 離 惡 友 親 近 賢 善  受 五 戒 
ZH_T48_2019B_001:1004b07_0	十戒等。善知持犯開遮。但依金口聖言。莫順	十 戒 等  善 知 持 犯 開 遮  但 依 金 口 聖 言  莫 順 
ZH_T48_2019B_001:1004b08_4	庸流妄說。	庸 流 妄 說  
ZH_T48_2019B_001:1004b08_13	既已出家參陪清眾。	既 已 出 家 參 陪 清 眾  
ZH_T48_2019B_001:1004b09_7	常念柔和善順不得我慢貢高。	常 念 柔 和 善 順 不 得 我 慢 貢 高  
ZH_T48_2019B_001:1004b09_16	大者為兄小者為弟。	大 者 為 兄 小 者 為 弟  
ZH_T48_2019B_001:1004b10_6	儻有諍者兩說和合。	儻 有 諍 者 兩 說 和 合  
ZH_T48_2019B_001:1004b10_13	但以慈心相向。	但 以 慈 心 相 向  
ZH_T48_2019B_001:1004b11_1	不得惡語傷人。	不 得 惡 語 傷 人  
ZH_T48_2019B_001:1004b11_12	若也欺凌同伴論說是非。	若 也 欺 凌 同 伴 論 說 是 非  
ZH_T48_2019B_001:1004b12_2	如此出家全無利益。	如 此 出 家 全 無 利 益  
ZH_T48_2019B_001:1004b13_1	財色之禍甚於毒蛇省己知非常須遠離。	財 色 之 禍 甚 於 毒 蛇 省 己 知 非 常 須 遠 離  
ZH_T48_2019B_001:1004b13_12	無緣事則不得入他房院。	無 緣 事 則 不 得 入 他 房 院  
ZH_T48_2019B_001:1004b14_3	當屏處不得強知他事。	當 屏 處 不 得 強 知 他 事  
ZH_T48_2019B_001:1004b14_13	非六日不得洗浣內衣。	非 六 日 不 得 洗 浣 內 衣  
ZH_T48_2019B_001:1004b15_4	臨盥漱不得高聲涕唾。	臨 盥 漱 不 得 高 聲 涕 唾  
ZH_T48_2019B_001:1004b15_14	行益次不得搪揬越序。	行 益 次 不 得 搪 揬 越 序  
ZH_T48_2019B_001:1004b16_5	經行次不得開襟掉臂。	經 行 次 不 得 開 襟 掉 臂  
ZH_T48_2019B_001:1004b16_15	言談次不得高聲戲笑。	言 談 次 不 得 高 聲 戲 笑  
ZH_T48_2019B_001:1004b17_6	非要事不得出於門外。	非 要 事 不 得 出 於 門 外  
ZH_T48_2019B_001:1004b17_15	有病人須慈心守護。	有 病 人 須 慈 心 守 護  
ZH_T48_2019B_001:1004b18_5	見賓客須欣然迎接。	見 賓 客 須 欣 然 迎 接  
ZH_T48_2019B_001:1004b18_14	逢尊長須肅恭迴避。	逢 尊 長 須 肅 恭 迴 避  
ZH_T48_2019B_001:1004b19_4	辦道具須儉約知足。	辦 道 具 須 儉 約 知 足  
ZH_T48_2019B_001:1004b19_16	齋食時飲啜不得作聲執放。	齋 食 時 飲 啜 不 得 作 聲 執 放  
ZH_T48_2019B_001:1004b20_8	要須安詳不得舉顏顧視。	要 須 安 詳 不 得 舉 顏 顧 視  
ZH_T48_2019B_001:1004b20_15	不得欣厭精麁。	不 得 欣 厭 精 麁  
ZH_T48_2019B_001:1004b21_2	須默無言說。	須 默 無 言 說  
ZH_T48_2019B_001:1004b21_8	須防護雜念。	須 防 護 雜 念  
ZH_T48_2019B_001:1004b22_2	須知受食但療形枯為成道業。	須 知 受 食 但 療 形 枯 為 成 道 業  
ZH_T48_2019B_001:1004b22_18	須念般若心經觀三輪清淨不違道用。	須 念 般 若 心 經 觀 三 輪 清 淨 不 違 道 用  
ZH_T48_2019B_001:1004b23_12	赴焚修須早暮勤行自貴懈怠。	赴 焚 修 須 早 暮 勤 行 自 貴 懈 怠  
ZH_T48_2019B_001:1004b24_3	知眾行次不得雜亂。	知 眾 行 次 不 得 雜 亂  
ZH_T48_2019B_001:1004b24_13	讚唄呪願須誦文觀義。	讚 唄 呪 願 須 誦 文 觀 義  
ZH_T48_2019B_001:1004b25_1	不得但隨音聲。	不 得 但 隨 音 聲  
ZH_T48_2019B_001:1004b25_8	不得韻曲不調。	不 得 韻 曲 不 調  
ZH_T48_2019B_001:1004b25_19	瞻敬尊顏不得攀緣異境。	瞻 敬 尊 顏 不 得 攀 緣 異 境  
ZH_T48_2019B_001:1004b26_10	須知自身罪障猶如山海。	須 知 自 身 罪 障 猶 如 山 海  
ZH_T48_2019B_001:1004b27_3	須知理懺事懺可以消除。	須 知 理 懺 事 懺 可 以 消 除  
ZH_T48_2019B_001:1004b27_16	深觀能禮所禮皆從真性緣起。	深 觀 能 禮 所 禮 皆 從 真 性 緣 起  
ZH_T48_2019B_001:1004b28_8	深信感應不虛影響相從。	深 信 感 應 不 虛 影 響 相 從  
ZH_T48_2019B_001:1004b28_17	居眾寮須相讓不爭。	居 眾 寮 須 相 讓 不 爭  
ZH_T48_2019B_001:1004b29_4	須遞相扶護。	須 遞 相 扶 護  
ZH_T48_2019B_001:1004b29_10	慎詳論勝負。	慎 詳 論 勝 負  
ZH_T48_2019B_001:1004b29_16	慎聚頭閑話。	慎 聚 頭 閑 話  
ZH_T48_2019B_001:1004c01_2	慎誤著他鞋。	慎 誤 著 他 鞋  
ZH_T48_2019B_001:1004c01_8	慎坐臥越次。	慎 坐 臥 越 次  
ZH_T48_2019B_001:1004c01_19	對客言談不得揚於家醜。	對 客 言 談 不 得 揚 於 家 醜  
ZH_T48_2019B_001:1004c02_6	但讚院門佛事。	但 讚 院 門 佛 事  
ZH_T48_2019B_001:1004c03_2	不得詣庫房見聞雜事自生疑惑。	不 得 詣 庫 房 見 聞 雜 事 自 生 疑 惑  
ZH_T48_2019B_001:1004c03_12	非要事不得遊州獵縣。	非 要 事 不 得 遊 州 獵 縣  
ZH_T48_2019B_001:1004c04_6	與俗交通令他憎嫉失自道情。	與 俗 交 通 令 他 憎 嫉 失 自 道 情  
ZH_T48_2019B_001:1004c04_13	儻有要事出行。	儻 有 要 事 出 行  
ZH_T48_2019B_001:1004c05_3	告住持人及管眾者。	告 住 持 人 及 管 眾 者  
ZH_T48_2019B_001:1004c05_8	令知去處。	令 知 去 處  
ZH_T48_2019B_001:1004c05_19	若入俗家切須堅持正念。	若 入 俗 家 切 須 堅 持 正 念  
ZH_T48_2019B_001:1004c06_10	慎勿見色聞聲流蕩邪心。	慎 勿 見 色 聞 聲 流 蕩 邪 心  
ZH_T48_2019B_001:1004c07_3	又況披襟戲笑亂說雜事。	又 況 披 襟 戲 笑 亂 說 雜 事  
ZH_T48_2019B_001:1004c07_18	非時酒食妄作無礙之行深乖佛戒。	非 時 酒 食 妄 作 無 礙 之 行 深 乖 佛 戒  
ZH_T48_2019B_001:1004c08_9	又處賢善人嫌疑之間。	又 處 賢 善 人 嫌 疑 之 間  
ZH_T48_2019B_001:1004c08_17	豈為有智慧人也。	豈 為 有 智 慧 人 也  
ZH_T48_2019B_001:1004c09_7	住社堂慎沙彌同行。	住 社 堂 慎 沙 彌 同 行  
ZH_T48_2019B_001:1004c09_13	慎人事往還。	慎 人 事 往 還  
ZH_T48_2019B_001:1004c09_19	慎見他好惡。	慎 見 他 好 惡  
ZH_T48_2019B_001:1004c10_5	慎貪求文字。	慎 貪 求 文 字  
ZH_T48_2019B_001:1004c10_11	慎睡眠過度。	慎 睡 眠 過 度  
ZH_T48_2019B_001:1004c10_17	慎散亂攀緣。	慎 散 亂 攀 緣  
ZH_T48_2019B_001:1004c11_6	若遇示師陞座說法。	若 遇 示 師 陞 座 說 法  
ZH_T48_2019B_001:1004c12_2	切不得於法作懸崖想生退屈心。	切 不 得 於 法 作 懸 崖 想 生 退 屈 心  
ZH_T48_2019B_001:1004c12_12	或作串聞想生容易心。	或 作 串 聞 想 生 容 易 心  
ZH_T48_2019B_001:1004c12_19	當須虛懷聞之。	當 須 虛 懷 聞 之  
ZH_T48_2019B_001:1004c13_6	必有機發之時。	必 有 機 發 之 時  
ZH_T48_2019B_001:1004c13_17	不得隨學語者但取口辦。	不 得 隨 學 語 者 但 取 口 辦  
ZH_T48_2019B_001:1004c14_6	所謂蛇飲水成毒。	所 謂 蛇 飲 水 成 毒  
ZH_T48_2019B_001:1004c14_12	牛飲水成乳。	牛 飲 水 成 乳  
