segmentnr	original	stemmed
ZH_T19_0974A_001:0383c04_0	最勝佛頂陀羅尼經	最 勝 佛 頂 陀 羅 尼 經 
ZH_T19_0974A_001:0383c06_0	西天中印度摩伽陀國那爛陀	西 天 中 印 度 摩伽陀國 那 爛 陀 
ZH_T19_0974A_001:0383c07_0	寺三藏沙門賜紫法天譯	寺 三 藏 沙 門 賜 紫 法 天 譯 
ZH_T19_0974A_001:0384b14_100_0	曩謨去引婆去誐嚩無可反帝句薩轉舌呼嚩無可	曩謨去引婆去誐嚩無可反帝句薩轉舌呼嚩無可
ZH_T19_0974A_001:0384b14_100_1	反怛󰪯二合引路引枳野二合二句鉢囉二合底丁	反怛󰪯二合引路引枳野二合二句鉢囉二合底丁
ZH_T19_0974A_001:0384b14_100_2	以反尾始瑟吒二合引野余何反下同三句沒馱引	以反尾始瑟吒二合引野余何反下同三句沒馱引
ZH_T19_0974A_001:0384b14_100_3	野四句怛儞野二合反他去引五句唵引沒嚨二合	野四句怛儞野二合反他去引五句唵引沒嚨二合
ZH_T19_0974A_001:0384b14_100_4	引沒嚨二合引沒嚨二合引六句戍引馱野戍引馱	引沒嚨二合引沒嚨二合引六句戍引馱野戍引馱
ZH_T19_0974A_001:0384b14_100_5	野七句尾戍引馱野尾戍引馱野八句阿去娑上麼	野七句尾戍引馱野尾戍引馱野八句阿去娑上麼
ZH_T19_0974A_001:0384b14_100_6	娑上麼九句三去滿哆引嚩無博反婆去引娑十句	娑上麼九句三去滿哆引嚩無博反婆去引娑十句
ZH_T19_0974A_001:0384b14_100_7	娑𩑼二合囉來假反拏鼻音誐底丁以反誐誐曩十	娑𩑼二合囉來假反拏鼻音誐底丁以反誐誐曩十
ZH_T19_0974A_001:0384b14_100_8	一句娑嚩二合婆去引嚩尾󰡊第引十二句鼻詵上	一句娑嚩二合婆去引嚩尾󰡊第引十二句鼻詵上
ZH_T19_0974A_001:0384b14_100_9	謹反左覩𤚥牟敢反引十三句薩轉舌嚩無可反怛	謹反左覩𤚥牟敢反引十三句薩轉舌嚩無可反怛
ZH_T19_0974A_001:0384b14_100_10	他去引誐哆引十四句蘇上誐哆十五句嚩囉嚩引	他去引誐哆引十四句蘇上誐哆十五句嚩囉嚩引
ZH_T19_0974A_001:0384b14_100_11	左曩引十六句蜜㗚二合哆引鼻曬瑟曳反罽居又	左曩引十六句蜜㗚二合哆引鼻曬瑟曳反罽居又
ZH_T19_0974A_001:0384b14_100_12	反十七句㗚摩二合賀引母捺囉二合滿去怛囉二	反十七句㗚摩二合賀引母捺囉二合滿去怛囉二
ZH_T19_0974A_001:0384b14_100_13	合鉢乃十八句唵引阿去引賀囉阿去引賀囉十九	合鉢乃十八句唵引阿去引賀囉阿去引賀囉十九
ZH_T19_0974A_001:0384b14_100_14	句阿去引庾羊主反散去馱引囉抳尼整反二十句	句阿去引庾羊主反散去馱引囉抳尼整反二十句
ZH_T19_0974A_001:0384b14_100_15	戍引馱野戍引馱野二十一句誐誐曩娑嚩二合婆	戍引馱野戍引馱野二十一句誐誐曩娑嚩二合婆
ZH_T19_0974A_001:0384b14_100_16	去引嚩尾󰡊第二十二句塢瑟膩二合灑尾惹仁拶	去引嚩尾󰡊第二十二句塢瑟膩二合灑尾惹仁拶
ZH_T19_0974A_001:0384b14_100_17	反野跛哩󰡊第二十三句娑賀娑囉二合囉來假反	反野跛哩󰡊第二十三句娑賀娑囉二合囉來假反
ZH_T19_0974A_001:0384b14_100_18	濕銘二合散去祖去儞泥以反諦二十四句薩轉舌	濕銘二合散去祖去儞泥以反諦二十四句薩轉舌
ZH_T19_0974A_001:0384b14_100_19	嚩同上怛他去引誐哆二十五句嚩無博反路引計	嚩同上怛他去引誐哆二十五句嚩無博反路引計
ZH_T19_0974A_001:0384b14_100_20	𡫸寧吉反二十六句薩轉舌嚩同上怛他去引誐哆	𡫸寧吉反二十六句薩轉舌嚩同上怛他去引誐哆
ZH_T19_0974A_001:0384b14_100_21	沫帝二十七句瑟吒播二合引囉弭哆二十八句跛	沫帝二十七句瑟吒播二合引囉弭哆二十八句跛
ZH_T19_0974A_001:0384b14_100_22	哩布引囉抳尼整反二十九句娜舍部引弭鉢囉二	哩布引囉抳尼整反二十九句娜舍部引弭鉢囉二
ZH_T19_0974A_001:0384b14_100_23	合底丁以反瑟恥二合帝三十句薩轉舌嚩同上怛	合底丁以反瑟恥二合帝三十句薩轉舌嚩同上怛
ZH_T19_0974A_001:0384b14_100_24	他去引誐哆紇哩二合乃野引三十一句地瑟姹二	他去引誐哆紇哩二合乃野引三十一句地瑟姹二
ZH_T19_0974A_001:0384b14_100_25	合哆引三十二句地瑟恥二合帝三十三句唵引母	合哆引三十二句地瑟恥二合帝三十三句唵引母
ZH_T19_0974A_001:0384b14_100_26	捺󰣍二合母捺󰣍二合三十四句摩賀引母捺󰣍二	捺󰣍二合母捺󰣍二合三十四句摩賀引母捺󰣍二
ZH_T19_0974A_001:0384b14_100_27	合三十五句嚩武鉢反日囉二合迦去引野三十六	合三十五句嚩武鉢反日囉二合迦去引野三十六
ZH_T19_0974A_001:0384b14_100_28	句僧去賀怛弩跛哩󰡊弟三十七句薩轉舌嚩同上	句僧去賀怛弩跛哩󰡊弟三十七句薩轉舌嚩同上
ZH_T19_0974A_001:0384b14_100_29	羯轉舌麼引嚩囉拏尾󰡊弟三十八句鉢囉二合底	羯轉舌麼引嚩囉拏尾󰡊弟三十八句鉢囉二合底
ZH_T19_0974A_001:0384b14_100_30	丁以反𡫸嚩武鉢反轉舌呼哆夜引欲尾󰡊弟三十	丁以反𡫸嚩武鉢反轉舌呼哆夜引欲尾󰡊弟三十
ZH_T19_0974A_001:0384b14_100_31	九句唵引母𡫸母𡫸摩賀引母𡫸四十句阿去母𡫸	九句唵引母𡫸母𡫸摩賀引母𡫸四十句阿去母𡫸
ZH_T19_0974A_001:0384b14_100_32	阿去母𡫸四十一句尾母𡫸尾母𡫸摩賀引尾母𡫸	阿去母𡫸四十一句尾母𡫸尾母𡫸摩賀引尾母𡫸
ZH_T19_0974A_001:0384b14_100_33	四十二句沫底丁利反沫底丁利反摩賀引沫底丁	四十二句沫底丁利反沫底丁利反摩賀引沫底丁
ZH_T19_0974A_001:0384b14_100_34	以反四十三句怛他去引部引哆四十四句句引致	以反四十三句怛他去引部引哆四十四句句引致
ZH_T19_0974A_001:0384b14_100_35	跛哩󰡊弟四十五句尾娑怖二合吒尾󰡊弟四十六	跛哩󰡊弟四十五句尾娑怖二合吒尾󰡊弟四十六
ZH_T19_0974A_001:0384b14_100_36	句唵引醯醯四十七句惹野惹野摩賀引惹野四十	句唵引醯醯四十七句惹野惹野摩賀引惹野四十
ZH_T19_0974A_001:0384b14_100_37	八句娑麼二合囉娑麼二合囉四十九句娑𩑼二合	八句娑麼二合囉娑麼二合囉四十九句娑𩑼二合
ZH_T19_0974A_001:0384b14_100_38	囉娑𩑼二合囉五十薩轉舌嚩同上沒馱引五十一	囉娑𩑼二合囉五十薩轉舌嚩同上沒馱引五十一
ZH_T19_0974A_001:0384b14_100_39	句地瑟姹二合引曩引五十二句地瑟恥二合帝五	句地瑟姹二合引曩引五十二句地瑟恥二合帝五
ZH_T19_0974A_001:0384b14_100_40	十三句󰡊弟󰡊弟五十四句嚩武鉢反日󰣍二合嚩	十三句󰡊弟󰡊弟五十四句嚩武鉢反日󰣍二合嚩
ZH_T19_0974A_001:0384b14_100_41	同上日󰣍二合摩賀引嚩日󰣍二合五十五句阿去	同上日󰣍二合摩賀引嚩日󰣍二合五十五句阿去
ZH_T19_0974A_001:0384b14_100_42	嚩日󰣍二合嚩日囉二合蘖轉舌呼陛五十六句惹	嚩日󰣍二合嚩日囉二合蘖轉舌呼陛五十六句惹
ZH_T19_0974A_001:0384b14_100_43	野蘖轉舌陛五十七句尾惹野蘖轉舌陛五十八句	野蘖轉舌陛五十七句尾惹野蘖轉舌陛五十八句
ZH_T19_0974A_001:0384b14_100_44	嚩日囉二合入嚩二合攞蘖轉舌呼陛五十九句嚩	嚩日囉二合入嚩二合攞蘖轉舌呼陛五十九句嚩
ZH_T19_0974A_001:0384b14_100_45	日嚕二合引那誐二合帝六十句嚩日嚕二合引納	日嚕二合引那誐二合帝六十句嚩日嚕二合引納
ZH_T19_0974A_001:0384b14_100_46	婆二合吠六十一句嚩日囉二合三去婆去吠六十	婆二合吠六十一句嚩日囉二合三去婆去吠六十
ZH_T19_0974A_001:0384b14_100_47	二句嚩日嚕二合引嚩日𥟦二合拏入六十三句嚩	二句嚩日嚕二合引嚩日𥟦二合拏入六十三句嚩
ZH_T19_0974A_001:0384b14_100_48	日囕二合婆去嚩無可反覩麼麼稱名述所為事六	日囕二合婆去嚩無可反覩麼麼稱名述所為事六
ZH_T19_0974A_001:0384b14_100_49	十四句薩哩𠻱薩轉舌嚩同上薩怛嚩二合引六十	十四句薩哩𠻱薩轉舌嚩同上薩怛嚩二合引六十
ZH_T19_0974A_001:0384b14_100_50	五難上左迦去野跛哩󰡊弟室者二合婆去嚩覩茗	五難上左迦去野跛哩󰡊弟室者二合婆去嚩覩茗
ZH_T19_0974A_001:0384b14_100_51	去薩娜引六十六句薩轉舌嚩誐底丁以反跛哩󰡊	去薩娜引六十六句薩轉舌嚩誐底丁以反跛哩󰡊
ZH_T19_0974A_001:0384b14_100_52	弟室者二合六十七句薩轉舌嚩怛他去引誐哆六	弟室者二合六十七句薩轉舌嚩怛他去引誐哆六
ZH_T19_0974A_001:0384b14_100_53	十八句三去麼娑嚩娑六十九句地瑟恥二合帝七	十八句三去麼娑嚩娑六十九句地瑟恥二合帝七
ZH_T19_0974A_001:0384b14_100_54	十句薩轉舌嚩同上怛他去引誐哆室者二合𤚥牟	十句薩轉舌嚩同上怛他去引誐哆室者二合𤚥牟
ZH_T19_0974A_001:0384b14_100_55	敢反引七十一句薩麼引娑嚩二合引薩演引覩七	敢反引七十一句薩麼引娑嚩二合引薩演引覩七
ZH_T19_0974A_001:0384b14_100_56	十二句唵引悉地野二合悉地野二合七十三句沒	十二句唵引悉地野二合悉地野二合七十三句沒
ZH_T19_0974A_001:0384b14_100_57	𠆙沒𠆙七十四句尾戍引馱野尾戍引馱野七十五	𠆙沒𠆙七十四句尾戍引馱野尾戍引馱野七十五
ZH_T19_0974A_001:0384b14_100_58	句尾󰂛重呼馱野尾󰂛重呼馱野七十六句謨去引	句尾󰂛重呼馱野尾󰂛重呼馱野七十六句謨去引
ZH_T19_0974A_001:0384b14_100_59	左謨去引左七十七句尾謨去引左野尾謨去引左	左謨去引左七十七句尾謨去引左野尾謨去引左
ZH_T19_0974A_001:0384b14_100_60	野七十八句戍引馱野戍引馱野尾戍引馱野七十	野七十八句戍引馱野戍引馱野尾戍引馱野七十
ZH_T19_0974A_001:0384b14_100_61	九句三去滿哆引怛半音呼跛哩謨去引左野八十	九句三去滿哆引怛半音呼跛哩謨去引左野八十
ZH_T19_0974A_001:0384b14_100_62	句三去滿哆囉濕茗二合跛哩󰡊弟八十一句薩轉	句三去滿哆囉濕茗二合跛哩󰡊弟八十一句薩轉
ZH_T19_0974A_001:0384b14_100_63	舌嚩同上怛他去引誐哆三麼野引八十二句地瑟	舌嚩同上怛他去引誐哆三麼野引八十二句地瑟
ZH_T19_0974A_001:0384b14_100_64	姹二合曩引八十三地瑟恥二合帝八十四句唵引	姹二合曩引八十三地瑟恥二合帝八十四句唵引
ZH_T19_0974A_001:0384b14_100_65	母捺󰣍二合摩賀引母捺囉二合八十五句滿怛囉	母捺󰣍二合摩賀引母捺囉二合八十五句滿怛囉
ZH_T19_0974A_001:0384b14_100_66	二合鉢娜引八十六句地瑟恥二合帝八十七句娑	二合鉢娜引八十六句地瑟恥二合帝八十七句娑
ZH_T19_0974A_001:0384b14_100_67	嚩二合引賀引八十八句最勝佛頂陀羅尼經	嚩二合引賀引八十八句最勝佛頂陀羅尼經
