segmentnr	original	stemmed
ZH_T07_0220c_507:0583b24_0	大般若波羅蜜多經卷第五百七	大 般 若 波羅蜜多 經 卷 第 五 百 七 
ZH_T07_0220c_507:0583b26_0	三藏法師玄奘奉　詔譯	三藏法師 玄 奘 奉  詔 譯 
ZH_T07_0220c_507:0583b27_0	第三分歎淨品第十一之二	第 三 分 歎 淨 品 第 十 一 之 二 
ZH_T07_0220c_507:0583b28_11	爾時，具壽善現復白佛言：	爾 時  具 壽 善 現 復 白 佛 言  
ZH_T07_0220c_507:0583b28_15	「世尊！	 世 尊  
ZH_T07_0220c_507:0583c03_6	安住大乘諸善男子、善女人等若無方便善巧，於深般若波羅蜜多起般若波羅蜜多想，是善男子、善女人等以有所得為方便故，棄捨、遠離甚深般若波羅蜜多。	安 住 大 乘 諸 善 男 子  善 女 人 等 若 無 方便善巧  於 深 般 若 波羅蜜多 起 般 若 波羅蜜多 想  是 善 男 子  善 女 人 等 以 有 所 得 為 方 便 故  棄 捨  遠 離 甚 深 般 若 波羅蜜多  
ZH_T07_0220c_507:0583c03_12	」佛告善現：	 佛 告 善 現  
ZH_T07_0220c_507:0583c03_16	「善哉！	 善 哉  
ZH_T07_0220c_507:0583c03_19	善哉！	善 哉  
ZH_T07_0220c_507:0583c03_22	如是！	如 是  
ZH_T07_0220c_507:0583c04_1	如是！	如 是  
ZH_T07_0220c_507:0583c04_6	如汝所說。	如 汝 所 說  
ZH_T07_0220c_507:0583c05_17	彼善男子、善女人等著名、著相，是故於此甚深般若波羅蜜多棄捨、遠離。	彼 善 男 子  善 女 人 等 著 名  著 相  是 故 於 此 甚 深 般 若 波羅蜜多 棄 捨  遠 離  
ZH_T07_0220c_507:0583c06_7	」具壽善現復白佛言：	 具 壽 善 現 復 白 佛 言  
ZH_T07_0220c_507:0583c06_11	「世尊！	 世 尊  
ZH_T07_0220c_507:0583c07_7	云何彼善男子、善女人等著名、著相？	云 何 彼 善 男 子  善 女 人 等 著 名  著 相  
ZH_T07_0220c_507:0583c07_13	」佛告善現：	 佛 告 善 現  
