segmentnr	original	stemmed
ZH_T40_1815_02b:0708b27_0	經。佛告諸菩薩至四十八輕今當說。述曰。	經  佛 告 諸 菩 薩 至 四 十 八 輕 今 當 說  述 曰  
ZH_T40_1815_02b:0708b28_0	此下別誦輕戒。此中有三。初結前生後。次次	此 下 別 誦 輕 戒  此 中 有 三  初 結 前 生 後  次 次 
ZH_T40_1815_02b:0708b29_0	第誦出。後結勸奉行。此初也。此諸輕戒隨其	第 誦 出  後 結 勸 奉 行  此 初 也  此 諸 輕 戒 隨 其 
ZH_T40_1815_02b:0708c01_2	意樂。	意 樂  
ZH_T40_1815_02b:0708c01_15	有犯無犯是染非染耎中上品。	有 犯 無 犯 是 染 非 染 耎 中 上 品  
ZH_T40_1815_02b:0708c02_1	應當了知。	應 當 了 知  
ZH_T40_1815_02b:0708c02_6	如菩薩地。	如 菩 薩 地  
ZH_T40_1815_02b:0708c02_11	就中染犯。	就 中 染 犯  
ZH_T40_1815_02b:0708c02_16	謂惡意樂。	謂 惡 意 樂  
ZH_T40_1815_02b:0708c02_19	不爾。	不 爾  
ZH_T40_1815_02b:0708c03_9	設有煩惱相應名不染犯。	設 有 煩 惱 相 應 名 不 染 犯  
ZH_T40_1815_02b:0708c03_18	隨心境等三品差別。	隨 心 境 等 三 品 差 別  
ZH_T40_1815_02b:0708c04_5	如六十八言。	如 六 十 八 言  
ZH_T40_1815_02b:0708c04_14	由六差別所犯成重。	由 六 差 別 所 犯 成 重  
ZH_T40_1815_02b:0708c05_1	一教制為重。	一 教 制 為 重  
ZH_T40_1815_02b:0708c05_5	二事重。	二 事 重  
ZH_T40_1815_02b:0708c05_9	三數犯。	三 數 犯  
ZH_T40_1815_02b:0708c05_14	四煩惱猛。	四 煩 惱 猛  
ZH_T40_1815_02b:0708c05_19	五智力劣。	五 智 力 劣  
ZH_T40_1815_02b:0708c06_3	六不速悔。	六 不 速 悔  
ZH_T40_1815_02b:0708c06_16	如此諸戒一一皆具三聚戒義。	如 此 諸 戒 一 一 皆 具 三 聚 戒 義  
ZH_T40_1815_02b:0708c07_6	隨要開合諸教不定。	隨 要 開 合 諸 教 不 定  
ZH_T40_1815_02b:0708c09_1	四十八輕戒1 十戒1 不敬師長戒不敬師長戒第一經。	四 十 八 輕 戒 1   十 戒 1   不 敬 師 長 戒 不 敬 師 長 戒 第 一 經  
ZH_T40_1815_02b:0708c09_19	若佛子欲受國王位至若不爾者犯輕垢罪。	若 佛 子 欲 受 國 王 位 至 若 不 爾 者 犯 輕 垢 罪  
ZH_T40_1815_02b:0708c10_2	述曰。	述 曰  
ZH_T40_1815_02b:0708c10_7	自下別誦。	自 下 別 誦  
ZH_T40_1815_02b:0708c10_13	初十有四門。	初 十 有 四 門  
ZH_T40_1815_02b:0708c11_2	初二護自心念門。	初 二 護 自 心 念 門  
ZH_T40_1815_02b:0708c11_11	於憍逸處制輕慢故。	於 憍 逸 處 制 輕 慢 故  
ZH_T40_1815_02b:0708c12_1	於放逸處斷酒過故。	於 放 逸 處 斷 酒 過 故  
ZH_T40_1815_02b:0708c12_9	次三護他心行門。	次 三 護 他 心 行 門  
ZH_T40_1815_02b:0708c12_17	次三仰修佛法門。	次 三 仰 修 佛 法 門  
