segmentnr	original	analyzed	folio	translated
['ZH_T07_0220d_544:0796a24_0']	2大般若波羅蜜多經卷第五百四	2大般若波羅蜜多經卷第五百四	544	2Here is the corrected and aligned text:🔽Mahāprajñāpāramitā-sūtra, Scroll 504
['ZH_T07_0220d_544:0796a25_0']	十四	十四	544	fourteen
['ZH_T07_0220d_544:0796a27_0']	三藏法師玄奘奉　詔譯	三藏法師玄奘奉　詔譯	544	Translated by Tripiṭaka Master Xuanzang on Imperial Order
['ZH_T07_0220d_544:0796a29_13', 'ZH_T07_0220d_544:0796b02_2']	第四分隨喜迴向品第六之二爾時，佛告淨居天等諸天眾言：🔽「且置十方殑伽沙數三千大千世界有情皆發無上正等覺心。	第四分隨喜迴向品第六之二爾時，佛告淨居天等諸天眾言： 「且置十方殑伽沙數三千大千世界有情皆發無上正等覺心。	544	Chapter 6, Part 2: Rejoicing and Dedications, Section 4. At that time, the Buddha told the celestial beings of the Pure Abode and others:🔽Set aside the sentient beings of the trichiliocosm in the ten directions, as numerous as the sands of the Ganges River, who have all given rise to the mind of unsurpassed perfect enlightenment.
['ZH_T07_0220d_544:0796b07_1']	假使十方無邊世界一切有情皆發無上正等覺心，設有十方無邊世界一切有情，一一於彼諸菩薩所，皆持上妙衣服、飲食、臥具、醫藥及無量種上妙樂具，經如殑伽沙數大劫，以有所得而為方便，供養恭敬、尊重讚歎。	假使十方無邊世界一切有情皆發無上正等覺心，設有十方無邊世界一切有情，一一於彼諸菩薩所，皆持上妙衣服、飲食、臥具、醫藥及無量種上妙樂具，經如殑伽沙數大劫，以有所得而為方便，供養恭敬、尊重讚歎。	544	Suppose all sentient beings in the boundless worlds in the ten directions have given rise to the mind of unsurpassed perfect enlightenment. Even if all sentient beings in the boundless worlds in the ten directions were to each offer to those bodhisattvas excellent and sublime clothing, food and drink, bedding, medicine, and innumerable kinds of sublime pleasures, for eons as numerous as the sands of the Ganges River, using skillful means based on attainment, making offerings, paying respect, venerating, and praising them,
['ZH_T07_0220d_544:0796b10_6']	若菩薩乘諸善男子、善女人等，於諸如來、應、正等覺及弟子等功德善根，發起無倒隨喜迴向所獲功德，甚多於前無量無數算數譬喻所不能及。	若菩薩乘諸善男子、善女人等，於諸如來、應、正等覺及弟子等功德善根，發起無倒隨喜迴向所獲功德，甚多於前無量無數算數譬喻所不能及。	544	If the sons and daughters of the Buddha Vehicle, with regard to the merit and virtue of the Tathāgata, Arhat, Perfectly Enlightened One and his disciples, give rise to undistorted sympathetic joy and dedication, the merit they obtain is far greater than the previous, beyond measure, number, calculation, and analogy.
['ZH_T07_0220d_544:0796b10_11']	所以者何？	所以者何？	544	Why is this?
['ZH_T07_0220d_544:0796b13_8']	此菩薩乘善男子等，所起無倒隨喜迴向，以無所得而為方便，甚深般若波羅蜜多方便善巧所攝受故，稱法界故，最勝無比。	此菩薩乘善男子等，所起無倒隨喜迴向，以無所得而為方便，甚深般若波羅蜜多方便善巧所攝受故，稱法界故，最勝無比。	544	Because the undistorted sympathetic joy and dedication given rise to by these sons and daughters of the Buddha Vehicle, using non-apprehension as a skillful means, are embraced by the profound prajñā-pāramitā and skillful means, and are thus unsurpassed and incomparable, in accordance with the dharma realm.
['ZH_T07_0220d_544:0796b16_1']	彼諸有情所獲福聚，以有所得為方便故，於此所起隨喜迴向，百分不及一，千分不及一，乃至鄔波尼殺曇分亦不及一。	彼諸有情所獲福聚，以有所得為方便故，於此所起隨喜迴向，百分不及一，千分不及一，乃至鄔波尼殺曇分亦不及一。	544	The aggregate of blessings obtained by those sentient beings, using apprehension as a skillful means, is not even one hundredth, one thousandth, or even one upaniṣad part of the sympathetic joy and dedication given rise to here.
['ZH_T07_0220d_544:0796b16_7']	「諸天當知！	「諸天當知！	544	All gods should know!
['ZH_T07_0220d_544:0796b16_12']	且置是事。	且置是事。	544	Set aside this matter.
['ZH_T07_0220d_544:0796b23_2']	假使十方殑伽沙數三千大千世界有情，皆發無上正等覺心，普於過去未來現在一切如來、應、正等覺所有戒蘊、定蘊、慧蘊、解脫蘊、解脫智見蘊及餘無量無邊佛法，若諸弟子所有善根，若餘有情已集當集現集善根，如是一切合集稱量，以有相有所得為方便，現前隨喜迴向無上正等菩提。	假使十方殑伽沙數三千大千世界有情，皆發無上正等覺心，普於過去未來現在一切如來、應、正等覺所有戒蘊、定蘊、慧蘊、解脫蘊、解脫智見蘊及餘無量無邊佛法，若諸弟子所有善根，若餘有情已集當集現集善根，如是一切合集稱量，以有相有所得為方便，現前隨喜迴向無上正等菩提。	544	Suppose the sentient beings in the trichiliocosm of the ten directions, as numerous as the sands of the Ganges River, all generate the mind of unsurpassed perfect enlightenment, and universally rejoice in the past, future, and present aggregates of morality, concentration, wisdom, liberation, and the knowledge and vision of liberation of all Tathagatas, Arhats, Samyak-sambuddhas, as well as the immeasurable and boundless Buddha-dharmas of the Buddhas, the wholesome roots of their disciples, and the wholesome roots that other sentient beings have accumulated, will accumulate, and are currently accumulating. In this way, they combine and measure all of them, using signs and conceptualization as skillful means, and rejoice in them, dedicating them to unsurpassed perfect enlightenment.
