segmentnr	original	analyzed	folio	translated
['ZH_T19_0974C_001:0386a03_0']	加句靈驗佛頂尊勝陀羅尼記	加句靈驗佛頂尊勝陀羅尼記	001	Record of the Spiritual Efficacy of the Buddha's Crown Uṣṇīṣa Vijaya Dhāraṇī
['ZH_T19_0974C_001:0386a05_0']	朝議大夫兼侍御史武徹述	朝議大夫兼侍御史武徹述	001	Composed by Chao Yigong, Grand Master for Court Audiences and Censor
['ZH_T19_0974C_001:0386a06_0']	佛頂尊勝陀羅尼者。一切如來祕密之藏。總	佛頂尊勝陀羅尼者。一切如來祕密之藏。總	001	The Buddha's Crown Uṣṇīṣa Vijaya Dhāraṇī is the secret treasury of all Tathāgatas, the general
['ZH_T19_0974C_001:0386a07_3']	持法門。	持法門。	001	dhāraṇī gateway.
['ZH_T19_0974C_001:0386a07_10']	大日如來智印。	大日如來智印。	001	It is the wisdom seal of Mahāvairocana Tathāgata.
['ZH_T19_0974C_001:0386a07_15']	吉祥善淨。	吉祥善淨。	001	Auspicious and pure,
['ZH_T19_0974C_001:0386a08_2']	破一切惡道。	破一切惡道。	001	destroying all evil destinies,
['ZH_T19_0974C_001:0386a08_10']	大神力陀羅尼也。	大神力陀羅尼也。	001	it is a dhāraṇī of great spiritual power.
['ZH_T19_0974C_001:0386a08_16']	昔儀鳳年中。	昔儀鳳年中。	001	In the past, during the Yifeng era,
['ZH_T19_0974C_001:0386a09_5']	佛陀波利所傳之本。	佛陀波利所傳之本。	001	it was transmitted by Buddhapāli.
['ZH_T19_0974C_001:0386a09_11']	遍天下幡剎。	遍天下幡剎。	001	It spread throughout the world, with banners and stūpas.
['ZH_T19_0974C_001:0386a09_17']	持誦有多矣。	持誦有多矣。	001	There were many who recited and upheld it.
['ZH_T19_0974C_001:0386a10_2']	徹自弱歲。	徹自弱歲。	001	Since I was young,
['ZH_T19_0974C_001:0386a10_7']	則常念持。	則常念持。	001	I have always recited and upheld it.
['ZH_T19_0974C_001:0386a10_11']	永泰初。	永泰初。	001	In the beginning of the Yongtai era,
['ZH_T19_0974C_001:0386a10_17']	自喪妻之後。	自喪妻之後。	001	after losing my wife,
['ZH_T19_0974C_001:0386a11_1']	倍益精心。	倍益精心。	001	I redoubled my efforts in mind and spirit.
['ZH_T19_0974C_001:0386a11_6']	求出離法。	求出離法。	001	Seeking the Dharma of liberation,
