segmentnr	original	analyzed	translated
['T27n1545_169:0850b23_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_169:0850b24_0']	六十九	六十九	sixty-nine
['T27n1545_169:0850b26_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_169:0850b29_16']	三藏法師玄奘奉　詔譯4定蘊第七中攝納息第三之四頗有成就味相應四靜慮非淨非無漏耶。	三藏法師玄奘奉　詔譯4定蘊第七中攝納息第三之四頗有成就味相應四靜慮非淨非無漏耶。	tripiṭaka master Xuanzang respectfully received
['T27n1545_169:0850c01_2']	答有。	答有。	Answer: There is.
['T27n1545_169:0850c01_8']	謂欲愛未盡。	謂欲愛未盡。	Namely, when desire and love have not yet been exhausted.
['T27n1545_169:0850c02_4']	彼於四靜慮所有善法皆未得故。	彼於四靜慮所有善法皆未得故。	Because they have not yet attained the wholesome dharmas belonging to the four meditations.
['T27n1545_169:0850c03_3']	無淨無漏即以此故成就味相應四靜慮。	無淨無漏即以此故成就味相應四靜慮。	There is neither purity nor impurity, for this very reason, one attains the four meditations that are relished.
['T27n1545_169:0850c04_3']	頗有成就淨四靜慮非味相應非無漏耶。	頗有成就淨四靜慮非味相應非無漏耶。	Can one attain the four meditations that are pure, neither relished nor without impurity?
['T27n1545_169:0850c04_6']	答有。	答有。	Answer: There is.
['T27n1545_169:0850c04_18']	謂異生生欲界梵世色愛盡。	謂異生生欲界梵世色愛盡。	Namely, when ordinary beings are born in the desire realm or the Brahma world and the desire for form is exhausted.
['T27n1545_169:0850c05_14']	異生故無無漏色愛盡故無味相應。	異生故無無漏色愛盡故無味相應。	Because they are ordinary beings, there is no impurity. Because the desire for form is exhausted, there is no relishing.
['T27n1545_169:0850c06_13']	生欲界梵世色愛盡故成就淨四靜慮。	生欲界梵世色愛盡故成就淨四靜慮。	Because they are born in the desire realm or the Brahma world and the desire for form is exhausted, they attain the four meditations that are pure.
['T27n1545_169:0850c07_13']	頗有成就無漏四靜慮非味相應非淨耶。	頗有成就無漏四靜慮非味相應非淨耶。	Can one attain the four meditations that are without impurity, neither relished nor pure?
['T27n1545_169:0850c07_16']	答有。	答有。	Answer: There is.
['T27n1545_169:0850c08_6']	謂聖者生無色界。	謂聖者生無色界。	Namely, when noble ones are born in the formless realm.
['T27n1545_169:0850c09_3']	以聖者生彼故成就無漏四靜慮。	以聖者生彼故成就無漏四靜慮。	Because noble ones are born there, they attain the four meditations that are without impurity.
['T27n1545_169:0850c09_15']	即以生彼處故無味相應淨。	即以生彼處故無味相應淨。	Therefore, they do not have the undefiled dhyāna associated with taste.
