segmentnr	original	analyzed	translated
['ZH_T46_1912_06c:0343c11_0']	唐毘陵沙門湛然述	唐毘陵沙門湛然述	Compiled by Monk Zhanran of Piling in the Tang Dynasty
['ZH_T46_1912_06c:0343c12_0', 'ZH_T46_1912_06c:0343c13_0']	三授藥中。亦先總舉藥病。眾生下別明授🔽藥。先明授世法藥中。如孔丘等者。姓孔名	三授藥中。亦先總舉藥病。眾生下別明授 藥。先明授世法藥中。如孔丘等者。姓孔名	In the third, bestowing medicine, it also first generally discusses medicine and illness. The passage below specifically clarifies bestowing medicine.
['ZH_T46_1912_06c:0343c14_4']	丘字仲尼。	丘字仲尼。	First, clarifying bestowing worldly medicine, it says like Confucius and others. His surname was Kong, name Qiu, and style name Zhongni.
['ZH_T46_1912_06c:0343c14_11']	周公姓姬名旦。	周公姓姬名旦。	Duke Zhou's surname was Ji, name Dan.
['ZH_T46_1912_06c:0343c15_1']	制禮作樂五德行世。	制禮作樂五德行世。	He established rituals and composed music, and the Five Virtues were practiced in the world.
['ZH_T46_1912_06c:0343c15_10']	佛教流化實賴於茲。	佛教流化實賴於茲。	The spread of Buddhism truly relies on this.
['ZH_T46_1912_06c:0343c16_1']	禮樂前驅真道後啟。	禮樂前驅真道後啟。	Rituals and music lead the way, and the true Way follows.
['ZH_T46_1912_06c:0343c16_11']	元古混沌未宜出世者。	元古混沌未宜出世者。	In the primordial chaos, it is not yet appropriate for the Buddha to appear in the world.
['ZH_T46_1912_06c:0343c17_2']	佛教明劫不須此名。	佛教明劫不須此名。	In the clear period of Buddhism, there is no need for this name.
['ZH_T46_1912_06c:0343c17_11']	且寄此土化初而說。	且寄此土化初而說。	For now, it is provisionally taught in the beginning of the transformation in this land.
['ZH_T46_1912_06c:0343c17_18']	我遣三聖等者。	我遣三聖等者。	As for I sent the three sages,
['ZH_T46_1912_06c:0343c18_8']	亦云震旦具如前說。	亦云震旦具如前說。	it is also said that China is as explained above.
['ZH_T46_1912_06c:0343c18_15', 'ZH_T46_1912_06c:0343c19_6']	清淨法行經云。🔽月光菩薩彼稱顏回。	清淨法行經云。 月光菩薩彼稱顏回。	The Sutra of Pure Dharma Practice says:🔽Bodhisattva Moonlight is called Yan Hui there.
['ZH_T46_1912_06c:0343c19_15']	光淨菩薩彼稱仲尼。	光淨菩薩彼稱仲尼。	Bodhisattva Guangjing is called Zhongni there.
['ZH_T46_1912_06c:0343c20_5']	迦葉菩薩彼稱老子。	迦葉菩薩彼稱老子。	Bodhisattva Kashyapa is called Laozi there.
['ZH_T46_1912_06c:0343c20_14']	天竺指此震旦為彼。	天竺指此震旦為彼。	India refers to China as there.
['ZH_T46_1912_06c:0343c21_9']	准諸目錄皆推此經以為疑偽。	准諸目錄皆推此經以為疑偽。	According to various catalogs, this sūtra is considered suspicious and spurious.
['ZH_T46_1912_06c:0343c22_1']	文義既正或是失譯。	文義既正或是失譯。	Since the text and meaning are correct, it may have been lost in translation.
['ZH_T46_1912_06c:0343c23_2']	乃至今家所引像法決疑妙勝定等意亦如是。	乃至今家所引像法決疑妙勝定等意亦如是。	Even up to the present, the meaning of the sūtras quoted by our school, such as the Sūtra for Resolving Doubts in the Semblance Dharma and the Sūtra of the Wonderful and Auspicious Samādhi, is also like this.
['ZH_T46_1912_06c:0343c23_12']	如涅槃後分本在偽目。	如涅槃後分本在偽目。	It is like the later part of the Nirvāṇa Sūtra, which was originally in the spurious section.
['ZH_T46_1912_06c:0343c24_4']	至大唐刊定始入正經。	至大唐刊定始入正經。	It was not until the Great Tang canon was finalized that it was included in the orthodox sūtras.
