segmentnr	original	analyzed	translated
['T27n1545_144:0738a02_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_144:0738a03_0']	四十四	四十四	forty-four
['T27n1545_144:0738a05_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_144:0738a08_5']	三藏法師玄奘奉　詔譯3根蘊第六中根納息第一之三此二十二根。	三藏法師玄奘奉　詔譯3根蘊第六中根納息第一之三此二十二根。	tripiṭaka master Xuanzang respectfully received
['T27n1545_144:0738a08_8', 'T27n1545_144:0738a08_12']	幾學。🔽幾無學。	幾學。 幾無學。	How many are learners?🔽How many are post-learners?
['T27n1545_144:0738a08_19']	幾非學非無學。	幾非學非無學。	How many are neither learners nor post-learners?
['T27n1545_144:0738a09_2']	答二學。	答二學。	Answer: Two are learners.
['T27n1545_144:0738a09_6']	一無學。	一無學。	One is a post-learner.
['T27n1545_144:0738a09_13']	十非學非無學。	十非學非無學。	Ten are neither learners nor post-learners.
['T27n1545_144:0738a09_18']	九應分別。	九應分別。	Nine should be distinguished.
['T27n1545_144:0738a10_1']	二學者。	二學者。	The two learners are
['T27n1545_144:0738a10_11']	謂未知當知根已知根。	謂未知當知根已知根。	the faculty of understanding the unknown and the faculty of understanding.
['T27n1545_144:0738a10_16']	一無學者。	一無學者。	The one post-learner is
['T27n1545_144:0738a11_1']	謂具知根。	謂具知根。	the faculty of final knowledge.
['T27n1545_144:0738a11_9']	十非學非無學者。	十非學非無學者。	The ten neither learners nor post-learners are
['T27n1545_144:0738a11_17']	謂七色命苦憂根。	謂七色命苦憂根。	the seven material faculties, life faculty, suffering faculty, and grief faculty.
['T27n1545_144:0738a12_3']	九應分別者。	九應分別者。	The nine that should be distinguished are
['T27n1545_144:0738a12_13']	謂意樂喜捨信等五根。	謂意樂喜捨信等五根。	the mental faculty, joy faculty, pleasure faculty, and equanimity faculty, and the five faculties such as faith.
['T27n1545_144:0738a13_3']	此皆應作三分而答。	此皆應作三分而答。	All of these should be answered by dividing them into three parts.
['T27n1545_144:0738a13_9']	故名應分別。	故名應分別。	Therefore they are called should be distinguished.
['T27n1545_144:0738a13_14']	一作學分。	一作學分。	One is the learner part,
['T27n1545_144:0738a14_1']	二作無學分。	二作無學分。	two is the post-learner part,
['T27n1545_144:0738a14_10']	三作非學非無學分。	三作非學非無學分。	and three is the neither learner nor post-learner part.
['T27n1545_144:0738a14_16']	分別論者言。	分別論者言。	The Vaibhāṣika says,
['T27n1545_144:0738a15_4']	此應作分別記。	此應作分別記。	this should be answered with a distinguishing reply.
['T27n1545_144:0738a15_10']	故名應分別。	故名應分別。	Therefore, it is called to be distinguished.
['T27n1545_144:0738a16_7']	謂意根或學或無學或非學非無學。	謂意根或學或無學或非學非無學。	That is to say, the mind faculty is either of learners, or of post-learners, or neither of learners nor of post-learners.
['T27n1545_144:0738a16_11']	云何學。	云何學。	What is of learners?
['T27n1545_144:0738a17_1']	謂學作意相應意根。	謂學作意相應意根。	It refers to the mind faculty associated with the attention of learners.
['T27n1545_144:0738a17_6']	此復云何。	此復云何。	What is this again?
['T27n1545_144:0738a17_13']	謂從苦法智忍。	謂從苦法智忍。	It refers to the mind faculty associated with the receptivity to the knowledge of the factors of the path of suffering,
['T27n1545_144:0738a18_4']	乃至金剛喻定相應意根。	乃至金剛喻定相應意根。	up to the mind faculty associated with the diamond-like concentration.
['T27n1545_144:0738a18_9']	云何無學。	云何無學。	What is of post-learners?
['T27n1545_144:0738a18_19']	謂無學作意相應意根。	謂無學作意相應意根。	It refers to the mind faculty associated with the attention of post-learners.
['T27n1545_144:0738a19_4']	此復云何。	此復云何。	What is this again?
['T27n1545_144:0738a19_8']	謂盡智。	謂盡智。	It refers to the knowledge of destruction,
['T27n1545_144:0738a19_12']	無生智。	無生智。	the knowledge of non-arising,
['T27n1545_144:0738a20_1']	無學正見相應意根。	無學正見相應意根。	and the mind faculty associated with the right view of post-learners.
['T27n1545_144:0738a20_9']	云何非學非無學。	云何非學非無學。	What is neither of learners nor of post-learners?
