segmentnr	original	analyzed	translated
['T27n1545_129:0670b07_0']	阿毘達磨大毘婆沙論卷第一百	阿毘達磨大毘婆沙論卷第一百	Abhidharma-mahāvibhāṣā-śāstra, fascicle 100
['T27n1545_129:0670b08_0']	二十九	二十九	twenty-nine
['T27n1545_129:0670b10_0']	五百大阿羅漢等造	五百大阿羅漢等造	composed by five hundred great arhats and others
['T27n1545_129:0670b13_8']	三藏法師玄奘奉　詔譯3大種蘊第五中大造納息第一之三諸四大種依何定滅。	三藏法師玄奘奉　詔譯3大種蘊第五中大造納息第一之三諸四大種依何定滅。	tripiṭaka master Xuanzang respectfully received
['T27n1545_129:0670b13_13']	乃至廣說。	乃至廣說。	and so on at length.
['T27n1545_129:0670b14_2']	問何故作此論。	問何故作此論。	Question: Why was this treatise composed?
['T27n1545_129:0670b14_17']	答欲顯諸佛出現世間有大功德故。	答欲顯諸佛出現世間有大功德故。	Answer: In order to show that the great merit of the appearance of buddhas in the world.
['T27n1545_129:0670b15_5']	如施設論說。	如施設論說。	As the Prajñaptiśāstra says:
['T27n1545_129:0670b15_14']	贍部洲邊繞大海際。	贍部洲邊繞大海際。	On the edge of Jambudvīpa, surrounding the ocean,
['T27n1545_129:0670b16_7']	有轉輪王路廣一踰繕那。	有轉輪王路廣一踰繕那。	there is a road for the wheel-turning king, one yojana wide.
['T27n1545_129:0670b17_6']	諸轉輪王若不出世水所覆沒無能遊履。	諸轉輪王若不出世水所覆沒無能遊履。	If the wheel-turning kings do not appear in the world, it is covered by water and no one can travel on it.
['T27n1545_129:0670b18_1']	若出世時海水周減一踰繕那。	若出世時海水周減一踰繕那。	If they appear in the world, the seawater recedes by one yojana,
['T27n1545_129:0670b18_14']	此路乃現平飾清淨底布金砂。	此路乃現平飾清淨底布金砂。	and this road appears, level, decorated, and pure, with golden sand on the bottom.
['T27n1545_129:0670b19_4']	栴檀香水自然灑潤。	栴檀香水自然灑潤。	It is naturally sprinkled and moistened with sandalwood-scented water.
['T27n1545_129:0670b19_13']	輪王每欲巡此洲時。	輪王每欲巡此洲時。	Whenever the wheel-turning king wishes to tour this continent,
['T27n1545_129:0670b20_4']	導從四軍而遊此路。	導從四軍而遊此路。	he travels this road with his fourfold army as his escort.
['T27n1545_129:0670b20_13']	如是諸佛未出世時。	如是諸佛未出世時。	In this way, when the buddhas have not yet appeared in the world,
['T27n1545_129:0670b21_9']	無有能依諸根本地斷煩惱者。	無有能依諸根本地斷煩惱者。	there is no one who can rely on the fundamental stages to eliminate afflictions.🔽Here is the corrected and aligned text:
['T27n1545_129:0670b22_5']	若佛十力大法輪王出世間時。	若佛十力大法輪王出世間時。	When the great Dharma-wheel-turning king of the ten powers appears in the world,
['T27n1545_129:0670b22_14']	根本地現平等清淨。	根本地現平等清淨。	The fundamental ground manifests equality and purity.
['T27n1545_129:0670b23_5']	布覺分砂灑戒定水。	布覺分砂灑戒定水。	It spreads the sand of the factors of enlightenment and sprinkles the water of precepts and concentration.
['T27n1545_129:0670b23_15']	佛與無數那庾多眷屬。	佛與無數那庾多眷屬。	The Buddha, together with countless retinues of nayutas,
['T27n1545_129:0670b24_7']	依之趣入無畏涅槃宮。	依之趣入無畏涅槃宮。	Rely on it to enter the palace of fearlessness and nirvana.
['T27n1545_129:0670b25_3']	問此中云何顯佛出世有大功德。	問此中云何顯佛出世有大功德。	Question: How does this show that when the Buddha appears in the world, he has great merit?
['T27n1545_129:0670b25_17']	答佛不出世此問尚無況有能答。	答佛不出世此問尚無況有能答。	Answer: If the Buddha did not appear in the world, this question would not even exist, let alone having an answer.
['T27n1545_129:0670b26_12']	如佛昔在室羅筏城住誓多林。	如佛昔在室羅筏城住誓多林。	As the Buddha was once dwelling in the Kalandaka Bamboo Grove in the city of Śrāvastī,
['T27n1545_129:0670b27_4']	時有苾芻名曰馬勝。	時有苾芻名曰馬勝。	There was a bhikṣu named Aśvajit.
['T27n1545_129:0670b27_9']	是阿羅漢。	是阿羅漢。	He was an arhat.
['T27n1545_129:0670b27_18']	獨於靜室作是思惟。	獨於靜室作是思惟。	Alone in a quiet room, he had this thought:
['T27n1545_129:0670b28_8']	諸四大種何處永滅。	諸四大種何處永滅。	Where are the four great elements permanently extinguished?
['T27n1545_129:0670b28_17']	為欲知故入勝等持。	為欲知故入勝等持。	In order to know this, he entered into excellent meditative absorption.
['T27n1545_129:0670b29_9']	即以定心於誓多林沒。	即以定心於誓多林沒。	With his mind in concentration, he disappeared from the Kalandaka Bamboo Grove
['T27n1545_129:0670c01_2']	欻然出在四大王眾天。	欻然出在四大王眾天。	And suddenly appeared in the heaven of the Four Heavenly Kings.
['T27n1545_129:0670c01_11']	從定而起問彼天眾。	從定而起問彼天眾。	Rising from concentration, he asked the heavenly beings:
['T27n1545_129:0670c02_1']	諸四大種何處永滅。	諸四大種何處永滅。	Where are the four great elements permanently extinguished?
['T27n1545_129:0670c02_6']	天眾答曰。	天眾答曰。	The heavenly beings replied:
['T27n1545_129:0670c02_19']	我等不知是四大種何處永滅。	我等不知是四大種何處永滅。	We do not know where these four great elements are eternally extinguished.
['T27n1545_129:0670c03_8']	然我所事四大天王。	然我所事四大天王。	However, the four heavenly kings whom we serve,
['T27n1545_129:0670c03_17']	智慧威德並皆殊勝。	智慧威德並皆殊勝。	their wisdom and virtue are all exceptionally excellent.
['T27n1545_129:0670c04_7']	彼或能了可往問之。	彼或能了可往問之。	Perhaps they can understand this, we can go ask them.
['T27n1545_129:0670c04_16']	尊者即時詣四王所。	尊者即時詣四王所。	The Venerable one then went to the Four Heavenly Kings,
['T27n1545_129:0670c05_6', 'T27n1545_129:0670c05_16', 'T27n1545_129:0670c06_5']	作如上問皆曰不知。🔽復共仰推三十三天眾。🔽三十三天眾復。	作如上問皆曰不知。 復共仰推三十三天眾。 三十三天眾復。	and asked as above, but they all said they did not know.🔽They then jointly looked up to the Thirty-three Heaven multitude.
